10220300243	Increases healing received by @{1}% for @{2} sec.
10220300244	Gain a slowing Orbit that reduces the Movement Speed of enemies within a @{1}-meter radius by @{2}% for @{3} sec.
10220300245	Increases damage by @{1}% for @{2} sec.
10220300246	No derived skill
10220300247	Not currently used
10220300248	Gain damage reduction and survive one fatal blow.
10220300249	Continuously recover Life.
10220300250	Reduces Movement Speed by @{1}%
10220300251	Gain Falcon's Eye, revealing hidden targets within a @{1}-meter radius
10220300252	Recover @{1}% Max Life per sec. for @{2} sec.
10220300253	Gain Endure, reducing damage taken by @{1}%.
10220300254	Freeze effect
10220300255	Movement Speed +@{1}%, FLEE +@{2}
10220300256	Reveals enemies in ^{1}【Hiding】^{2} within a @{1}-meter radius.
10220300257	Hide-and-Seek status. Revealed after taking damage @{1} times.
10220300258	Every @{1} sec, loses HP equal to @{2}% of the applier's Fire Magic Damage.
10220300259	Searching for enemies in Hiding within range.
10220300260	Equipment Drop Test
10220300261	Equipment Drop
10220300262	Unlocks @{1} Extra skills.
10220300263	Reduces skill cooldowns by @{1}%.
10220300264	Raises the quality of all players' currently equipped gear by one tier.
10220300265	Increases Movement Speed by @{1}%.
10220300266	Increases CRIT by @{1}%.
10220300267	Reduces skill cooldowns by @{1}% for @{2} sec.
10220300268	Removes all status effects.
10220300269	Restores @{1}% Max HP per sec for @{2} sec.
10220300270	Grants a @{1}% Movement Speed bonus for @{2} sec.
10220300271	Transform: Poring
10220300272	Transform: Drops
10220300273	Transform: Poporing
10220300274	Transform: Bombring
10220300275	Transform: Angeling
10220300276	Transform: Deviling
10220300277	Transform into Lava Poring
10220300278	Flying Magic
10220300279	Teleportation Magic
10220300280	Ping-Pong Poring
10220300281	Poring Counterattack
10220300282	Ball Catch Buff
10220300283	The vehicle restores a total of ${2}% HP over ${1} sec. Destroyed sections cannot be restored.
10220300284	Cart Damage Lv. @{1} visual effect buff
10220300285	The player moves at @{1} m/sec while transporting valuable Military Supplies. Be sure to move slowly.
10220300286	Immune to damage and debuffs.
10220300287	Reduces damage taken by @{1}% after entering a relay station.
10220300288	【Camouflage】 status. Cannot be seen or targeted.
10220300289	Vehicle shield activated, granting a shield equal to ${1}% of the vehicle's HP for ${2} sec.
10220300290	Cannot use skill or move, and Physical and Magic DEF are reduced by ${1}. Removed when hit, then inflicts ^{1}Freeze^{2}.
10220300291	Cannot use skill or move, and Physical and Magic DEF are reduced by ${1}. Removed when hit, then inflicts ^{1}Slow^{2}.
10220300292	Cannot use skill or move. Removed when hit.
10220300293	Cannot use skill
10220300294	Cannot move
10220300295	Reduces field of view.
10220300296	Reduces Movement Speed by @{1}% and CRIT, Attack Speed, and Cast Speed by @{2}%.
10220300297	Reduces Movement Speed by @{1}% and Physical DEF, Magic DEF, and CRIT RES by @{2}%.
10220300298	Every @{1} sec, loses HP equal to @{2}% of the applier's Neutral Physical Damage.
10220300299	Every @{1} sec, loses HP equal to @{2}% of the applier's Poison Physical Damage.
10220300300	Immune to Knockback, Launch, Stun, Freeze, Petrify, Silence, Immobilize, and Blind.
10220300301	Immune to all debuffs.
10220300302	Immune to Knockback, Launch, Stun, Freeze, Petrify, Silence, Immobilize, Blind, and Slow.
10220300303	Reduces healing received by @{1}%.
10220300304	Change Armor to Earth Property
10220300305	Change Armor to Water Property
10220300306	Change Armor to Wind Property
10220300307	Convert Armor to Poison
10220300308	Convert Armor to Fire Property
10220300309	Change Armor to Ghost Property
10220300310	Convert Armor to Holy Property
10220300311	Reduces Physical Attack and Magic Attack by @{1}%.
10220300312	Loses HP equal to @{1}% of the applier's Fire Magic Damage.
10220300313	Cannot use skill or move, and Physical and Magic DEF are reduced by @{1}%. Removed when hit, then inflicts Freeze.
10220300314	Cannot use skill or move, and Physical and Magic DEF are reduced by @{1}%. Removed when hit, then inflicts Slow.
10220300315	Immune to Knockback and Launch.
10220300316	Dispels Lv. @{1} control effects.
10220300317	Life will not fall to @{1}.
10220300318	Items cannot be used while in this state.
10220300319	Healing from items has no effect while in this state.
10220300320	Element advantages and disadvantages do not affect you.
10220300321	Each Member gains a different Class Resonance effect: damage dealt to Bosses +@{1}%, damage taken from Bosses -@{2}%.
10220300322	The party gains the Class Resonance effect.
10220300323	Both sides gain a same-Guild Member bonus: damage dealt to Bosses +@{1}%, damage taken from Bosses -@{2}%.
10220300324	Gain Divine Blessing: Increases Damage Increase by @{1}% and DMG Reduction by @{2}%.
10220300325	Gain Divine Blessing: Increases Damage Increase by @{1}% and DMG Reduction by @{2}%, and increases the number of party Revives available in the Dungeon by @{3}.
10220300326	A close friend is in the party. Life +@{1}%, Physical Attack +@{2}%, Magic Attack +@{3}%.
10220300327	Immune to damage.
10220300328	Immune to damage for up to @{1} sec. Ends upon using a skill.
10220300329	Morale is high, granting Increase Attack and DEF by @{1}%.
10220300330	Blessed by the power of wind, increasing Attack Speed and Movement Speed by @{1}% for @{2} sec.
10220300331	Protected by the power of light, granting Endure and immunity to control effects and Knockback for @{1} sec.
10220300332	Afflicted by the Curse of darkness, reducing Movement Speed by @{1}% and inflicting Silence and Disarm for @{2} sec.
10220300333	Continually weakens, causing damage taken to increase over time.
10220300334	Takes Damage over Time.
10220300335	Increases Physical Attack and Magic Attack by @{1}%.
10220300336	Protected by the Revive point and immune to damage.
10220300337	Immune to control effects, knock-up, and knockback
10220300338	Carrying a cannonball that can be loaded into a repaired Turret
10220300339	Fafnir takes flight and becomes immune to Basic Attacks
10220300340	Awakens the power of dragonblood, becoming immune to targeting and damage
10220300341	Carrying one of Fafnir's scales, which can be used to build a Dragon Scale Shield Wall
10220300342	Fafnir's damage increases by @{1}%
10220300343	Cannot attack and takes increased damage
10220300344	Physical Damage Reduction, Magic Vulnerability
10220300345	Magic Damage Reduction, Physical Vulnerability
10220300346	Movement Speed Increase
10220300347	Defense Increase
10220300348	Transform: Poring, reducing Movement Speed and preventing attacks
10220300349	Become a Madogear Pilot, greatly increasing Movement Speed and continuously spraying flames in a circular area to deal damage
10220300350	Skills cost no SP, skill cooldowns and CT are reduced, and Attack Speed is increased
10220300351	Deals damage to nearby enemies every @{1} sec. and Freezes them for @{2} sec.
10220300352	Surrounded by lightning, shocking up to @{1} nearby enemies every second to deal damage.
10220300353	Frozen in ice. Cannot move or attack
10220300354	Greatly increases Movement Speed for @{1} sec.
10220300355	Greatly increases Defense for @{1} sec.
10220300356	Periodically takes AoE lightning damage
10220300357	Carrying explosives that damage all nearby allies, enemies, and the carrier when the countdown ends
10220300358	Extremely high Physical Defense, but highly vulnerable to Magic attacks
10220300359	Extremely high Magic Defense, but highly vulnerable to Physical attacks
10220300360	Does not actively attack players. Prioritizes charging toward the center of the island to attack the seal
10220300361	Upon death, Splits into @{1} monsters
10220300362	Periodically restores the Life of nearby monsters
10220300363	Targets and attacks the nearest player within range
10220300364	Upon death, explodes and deals damage to nearby enemies
10220300365	A rare and powerful monster
10220300366	Immune to crowd control and knockback
10220300367	Blessing Angel Overhead Arrow
10220300368	Blessing Angel Persistent Magic Circle
10220300369	Blessing Angel Surrounding Effect
10220300370	Blessing Angel Large-Area Surrounding Effect
10220300371	Inner-Arena Player-Exclusive Buff
10220300372	Dragon's Highest-Aggro Target Effect
10220300373	Periodically takes damage
10220300374	Enters a frenzy and gains extremely high ATK
10220300375	You are continuously being pulled inward!
10220300376	Increases PATK and MATK by @{1}%.
10220300377	Increases damage reduction by @{1}%.
10220300378	Decreases Cooldown Reduction by @{1}%.
10220300379	Increases CRIT Rate by @{1}% and CRIT DMG by @{2}%.
10220300380	Increases MSPD by @{1}%.
10220300381	Reply @{1}% HP.
10220300382	Cannot move while affected by Chain Bind.
10220300383	Cannot use skill while under the Nightmare effect.
10220300384	Your vision is currently impaired by squid ink.
10220300385	Damage taken is reduced.
10220300386	Currently Berserk. Deals DMG is increased.
10220300387	Currently affected by Sticky Mucus, reducing MSPD.
10220300388	While Brass Blessing is active, gain Endure.
10220300389	Lope
10220300390	Transform: Red
10220300391	Lope-related
10220300392	Transform: Blue
10220300393	Double Lope
10220300394	Cannot move or use skills
10220300395	You are within the Sonic Barrier and will not take damage from Jellyfish Requiem.
10220300396	You are continuously being pushed outward!
10220300397	Gain Accelerate and continuously deal DMG to nearby characters, inflicting Slow.
10220300398	Gains DMG Reduction and continuously Deals DMG to nearby targets, inflicting Burn
10220300399	Continuously restores HP to nearby allies
10220300400	Defense slightly increased
10220300401	Attack slightly increased
10220300402	Damage Increase +@{1}%.
10220300403	Gain a Shield equal to @{1}% of max HP.
10220300404	Every @{1} sec., Reply @{2}% of max HP.
10220300405	Increases MSPD by @{1}%.
10220300406	When taking fatal damage, inflicts Knockback on nearby players and restores @{1}% HP. This effect is removed after triggering @{2} times.
10220300407	Damage Increase: @{1}%. Damage taken increases by @{2}% every second.
10220300408	Each stack increases damage taken by @{1}%, up to @{2} stacks.
10220300409	Movement Speed reduced by @{1}%.
10220300410	Protects nearby allies, continuously restoring their Life.
10220300411	Fight near an allied Madogear Pilot to gain its protection and continuously restore Life.
10220300412	Being hit by an allied Holy Bullet continuously restores Life.
10220300413	Inflicts Stun for @{2} sec. every @{1} sec.
10220300414	Loses HP equal to a certain amount of Fire Magic damage every @{1} seconds.
10220300415	Immune to damage and debuffs. This effect ends upon attacking another target.
10220300416	Movement Speed increased by @{1}%.
10220300417	The Madogear Pilot is being repaired.
10220300418	Damage Reduction.
10220300419	Damage Reduction and Damage Increase.
10220300420	Immune to damage and debuffs
10220300421	Movement Speed increased by @{1}%. Stacks up to @{2} times.
10220300422	Damage increased by @{1}%. Stacks up to @{2} times.
10220300423	An Archer has their sights set on you.
10220300424	Emperium takes @{1}% less damage for @{2} sec.
10220300425	Stunned by the Emperium's shockwave for @{1} sec.
10220300426	While the Orbit persists, allies within a radius of @{1} meters gain increased Movement Speed, while the Madogear Pilot gains @{2}% Damage Reduction.
10220300427	Immune to knockback, knock-up, Stun, Freeze, Petrify, Silence, Immobilize, and Blind.
10220300428	Immune to damage and debuffs.
10220300429	Protected by the power of light, granting Endure and immunity to control effects and knockback for @{1} sec.
10220300430	STR, INT, and DEX each increase by @{1} points for @{2} sec.
10220300431	Gradually restores Life while out of combat.
10220300432	You feel fatigued, impairing your ability to explore. (Broadcast required)
10220300433	You are in a Safe Zone. You cannot take damage, but you also cannot attack.
10220300434	You never feel fatigued.
10220300435	Victory provides a tremendous morale boost!
10220300436	Continuously restores a large amount of Life and increases damage
10220300437	DMG Bonus
10220300438	Continuously restores Life
10220300439	Greatly increases Movement Speed and ATK for @{1} sec.
10220300440	Greatly increases MSPD and attacks.
10220300441	Greatly increases DEF.
10220300442	Temporarily increases DEX by @{1} and AGI by @{2}, and uses the Falcon to detect hidden enemies within a @{3}-meter radius.
10220300443	FLEE +@{1}
10220300444	Temporarily increases all base stats by @{1}, HIT by @{2}, and Physical Damage by @{3}%.
10220300445	^{1}^{2}【Arrow Attack】^{3}^{4} increases its percentage damage multiplier by ${1}% and fixed damage by ${2}.
10220300446	When ^{1}^{2}【Arrow Attack】^{3}^{4} hits an enemy, it deals ${1} Extra hits of ${2}%+${3} Neutral Ranged Physical damage to the enemy. Internal Cooldown: ${4} seconds.
10220300447	When ^{1}^{2}【Arrow Attack】^{3}^{4} hits an enemy, it deals ${3}%+${4} Neutral Ranged Physical damage to up to ${2} Other enemies within a ${1}-meter radius of the target. Internal Cooldown: ${5} seconds.
10220300448	^{1}^{2}【Double Strafe】^{3}^{4} increases its percentage damage multiplier by ${1}% and fixed damage by ${2}.
10220300449	When ^{1}^{2}【Double Strafe】^{3}^{4} hits an enemy, it deals ${1} Extra hits of ${2}%+${3} Neutral Ranged Physical damage to the enemy. Internal Cooldown: ${4} seconds.
10220300450	When ^{1}^{2}【Double Strafe】^{3}^{4} hits an enemy, it has a ${1}% Chance to deal ${4}%+${5} Neutral Ranged Physical damage to up to ${3} enemies within a ${2}-meter radius of the target. Internal Cooldown: ${6} seconds.
10220300451	^{1}^{2}【Blitz Beat】^{3}^{4} increases its percentage damage multiplier by ${1}% and fixed damage by ${2}.
10220300452	When ^{1}^{2}【Blitz Beat】^{3}^{4} hits an enemy, it has a ${1}% Chance to Summon the Falcon to attack the target, dealing ${2}%+${3} Neutral Ranged Physical damage. Internal Cooldown: ${4} seconds.
10220300453	^{1}^{2}【Blitz Beat】^{3}^{4}'s damage radius increases to ${1} meters, the number of targets increases by ${2}, and its skill damage multiplier increases by ${3}%.
10220300454	^{1}^{2}【Arrow Shower】^{3}^{4} increases its percentage damage multiplier by ${1}% and fixed damage by ${2}.
10220300455	When ^{1}^{2}【Arrow Shower】^{3}^{4} hits enemies, it deals ${1}%+${2} Extra Neutral Ranged Physical damage to one of them. Internal Cooldown: ${3} seconds.
10220300456	^{1}^{2}【Arrow Shower】^{3}^{4}'s damage radius increases to ${1} meters, the number of targets increases by ${2}, and it has a ${3}% Chance to cast the skill ${4} times. Internal Cooldown: ${5} seconds.
10220300457	At ^{1}^{2}【Blitz Beat】^{3}^{4} Lv. ${1}, DEX +${2}.
10220300458	Increases the Chance for ^{1}^{2}【Arrow Attack】^{3}^{4} to trigger ^{5}^{6}【Blitz Beat】^{7}^{8} by ${1}%.
10220300459	After casting ^{1}^{2}【Blitz Beat】^{3}^{4}, ASPD increases by ${1}% for ${2} seconds. Internal Cooldown: ${3} seconds.
10220300460	Attack Speed +@{1}%
10220300461	Physical ATK +${1}.
10220300462	Damage Increase: ${1}% while fighting alongside ^{1}【Falcon】^{2}.
10220300463	^{1}【Trap Hunter】^{2} skills have their cast range increased to ${1} meters and their percentage damage multiplier increased by ${2}%.
10220300464	Increases the duration of 【Frozen】, 【Blind】, and 【Immobilize】 inflicted by ^{1}【Trap Hunter】^{2} skills by ${1} second.
10220300465	DEX +${1}.
10220300466	^{1}^{2}【Sharp Shooting】^{3}^{4} increases its percentage damage multiplier by ${1}% and fixed damage by ${2}.
10220300467	^{1}^{2}【Sharp Shooting】^{3}^{4} gains ${1}% Crit Chance but no longer pierces.
10220300468	^{1}^{2}【Sharp Shooting】^{3}^{4}'s CT is reduced by ${1}%, the number of targets increases by ${2}, and its area width increases by ${3} meters.
10220300469	^{1}^{2}【Falcon Assault】^{3}^{4} skill damage multiplier increases by ${1}%, and fixed damage increases by ${2}.
10220300470	Casts ^{1}^{2}【Falcon Assault】^{3}^{4} ${1} times. Internal Cooldown: ${2} seconds.
10220300471	When ^{1}^{2}【Falcon Assault】^{3}^{4} hits an enemy, it deals ${3}%+${4} Neutral Ranged Physical damage to up to ${2} enemies within a ${1}-meter radius of the target. Internal Cooldown: ${5} seconds.
10220300472	^{1}【Bow】^{2} skill damage multiplier increases by ${1}%.
10220300473	While ^{1}^{2}【Wind Walker】^{3}^{4} is Active, MSPD +${1}% and duration +${2} seconds.
10220300474	^{1}【Detect Stealth】^{2} range +${1} meters.
10220300475	While ^{1}^{2}【True Sight】^{3}^{4} is Active, Physical DMG Bonus +${1}%.
10220300476	LUK +${1}.
10220300477	While ^{1}^{2}【True Sight】^{3}^{4} is Active, STR, AGI, VIT, INT, DEX, and LUK +${1}.
10220300478	While the effect is active, hitting a target with a Bow skill has a @{1}% Chance to strike it with an Arrow Spike, dealing @{2} hit(s) of @{3}% Neutral Physical Damage.
10220300479	Increases Physical Damage by @{1}% and the percentage damage multiplier bonus of 【Aimed Bolt】 by @{2}%
10110200000	Blessing
10110200001	Signum Crucis
10110200002	Ruwach
10110200003	Heal
10110200004	Increase AGI
10110200005	Holy Light
10110200006	Angel Strike
10110200007	Angel Protection
10110200008	Healing Skills
10110200009	Angelus
10110200010	Slow
10110200011	Pneuma
10110200012	Temporary Revive
10110200013	Mace Mastery
10110200014	Lex Aeterna
10110200015	Increase SP Recovery
10110200016	Recovery
10110200017	Magnificat
10110200018	Gloria
10110200019	Magnus Exorcismus
10110200020	Resurrection
10110200021	Aspersio
10110200022	Sanctuary
10110200023	Kyrie Eleison
10110200024	Turn Undead
10110200025	Impositio Manus
10110200026	Lex Divina
10110200027	Safety Wall
10110200028	Suffragium
10110200029	Assumptio
10110200030	Meditatio
10110200031	Mana Recharge
10110200032	Basilica
10110200033	Arcane Mastery
10110200034	Radiant Resurrection
10110200035	Holy Cross Judgment
10110200036	Turn Undead【Extra Trigger】
10110200037	Radiant Sanctuary
10110200038	Divine Light Strike
10110200039	Holy Light Bludgeon
10110200040	Holy Light Resurrection
10110200041	Purifying Light Orbit
10110200042	Sacred Divine Light
10110200043	Highness Heal
10110200044	Hymn of the Lamb
10110200045	Radiant Holy Light
10110200046	Sacred Lily
10110200047	Prayer of the Holy Spirit
10110200048	Prayer of Gratitude
10110200049	Wood Spirit's Blessing
10110200050	Respawn
10110200051	Judex
10110200052	Holy Reckoning
10110200053	Double Holy Light
10110200054	Holy Spirit Surge
10110200055	Divine Retribution
10110200056	Holy Stigma
10110200057	Hymn of Devotion
10110200058	Double Holy Light: Physical
10110200059	Double Holy Light: Magic
10110200060	Open
10110200061	Discount
10110200062	Overcharge
10110200063	Cart Use
10110200064	Cart Remodeling
10110200065	Vending
10110200066	Cart Revolution
10110200067	Mammonite
10110200068	Crazy Uproar
10110200069	Money Throw
10110200070	Gunpowder Throw
10110200071	Hilt Binding
10110200072	Weaponry Research
10110200073	Skin Tempering
10110200074	Hammer Fall
10110200075	Adrenaline Rush
10110200076	Power Thrust
10110200077	Maximize Power
10110200078	Earth Spike
10110200079	Cart Boost
10110200080	High Speed Cart Ram
10110200081	High Speed Cart Ram - Enhance
10110200082	Melt Down
10110200083	Maximum Over Thrust
10110200084	Explosive Strike
10110200085	Cart Clash
10110200086	Fire and Earth Research
10110200087	Axe Mastery
10110200088	Emergency Treatment
10110200089	Axe Tornado
10110200090	Axe Tornado - Enhance
10110200091	Heavy Axe Smash
10110200092	Spinning Axe
10110200093	High-Energy Impact
10110200094	Crescent Wheel
10110200095	Madogear Pilot
10110200096	Knuckle Boost
10110200097	Arm Cannon
10110200098	Arm Cannon - Enhance
10110200099	Vulcan Arm
10110200100	Pile Bunker
10110200101	Flame Launcher
10110200102	High-Speed Propulsion
10110200103	Energy Release
10110200104	Aerial Bombardment
10110200105	High-Energy Pulse
10110200106	Kinetic Battle Axe Assembly
10110200107	Fast Travel
10110200108	Retrieve Instrument
10110200109	Ride
10110200110	Poring TP
10110200111	Poring Split
10110200112	Radiant Orbit
10110200113	Angel Sweep
10110200114	Radiant Poring Normal Attack - Holy
10110200115	Fallen Sweep
10110200116	Dark Orbit
10110200117	Fallen Poring Normal Attack - Earth
10110200118	Throw Live Coal
10110200119	Throw Accelerant
10110200120	Collect Live Coals
10110200121	Monster Fruit
10110200122	Primal Monster Fruit
10110200123	Poporing Split
10110200124	Earth Poring Split
10110200125	Marin Split
10110200126	Mole Teleport
10110200127	Collect
10110200128	Cancel Transformation
10110200129	Monster Self-Destruct
10110200130	Enlarge
10110200131	Shrink
10110200132	Link with Red Thread
10110200133	Bash
10110200134	Jupitel Thunder
10110200135	Basic Attack
10110200136	SP Reduction
10110200137	Disguise
10110200138	Magnum Break
10110200139	Envenom
10110200140	Sight
10110200141	Sightless Mind
10110200142	Magic Absorption - Card
10110200143	Splash - Card
10110200144	Magic Reflect - Card
10110200145	Physical Reflect - Card
10110200146	Spear Mastery
10110200147	Increased Spear Attack Speed
10110200148	Riding
10110200149	Auto Guard
10110200150	Smite
10110200151	Shield Reflect
10110200152	Holy Cross
10110200153	Grand Cross
10110200154	Devotion
10110200155	Providence
10110200156	Defending Aura
10110200157	Recoil
10110200158	Faith
10110200159	Shield Boomerang
10110200160	Shield Reflect Auto Counter
10110200161	Recoil Auto Counter
10110200162	Monster Resistance
10110200163	Cross Blast
10110200164	Cross Thrust
10110200165	Absolute Judex
10110200166	Shield Boomerang Combo
10110200167	Double Pressure
10110200168	Gloria Domini
10110200169	Divine Punishment
10110200170	Shield Pursuit
10110200171	Rapid Smiting
10110200172	Sacrifice
10110200173	Battle Chant
10110200174	Fountain of Life
10110200175	Crest of Light
10110200176	Advanced Monster Resistance
10110200177	Banishing Thrust
10110200178	Heavy Cannon Shot
10110200179	Pinpoint Attack
10110200180	Spear Formation - Blood Cross
10110200181	Moon Slasher
10110200182	Sniping Shot
10110200183	Twilight
27000	Settings
27001	Basic
27002	Show
27003	Log
27004	Chat Settings
27005	No settings Function available
27006	Switch Target
27007	Nearest
27008	Low HP
27009	Chase Distance
27010	Default
27011	Settings
27012	Distance
27013	Auto
27014	Additional Skill Range
27015	Lock Skill Indicator
27016	Unlock
27017	Close
27018	Display Skill Range
27019	Auto Skills
27020	Go to Settings
27021	AFK Mode
27022	Attack While Moving
27023	Attack in Place
27024	Range
27025	Map-wide
27026	Privacy
27027	Display Character Info
27028	Key Settings
27029	Display UI Buttons
27030	Battle
27031	General
27032	Switch Target
27033	Skill bar 1
27034	Skill bar 2
27035	Skill bar 3
27036	Skill bar 4
27037	Skill bar 5
27038	Skill bar 6
27039	Skill Bar 7
27040	Skill Bar 8
27041	Skill Bar 9
27042	Interaction 1
27043	Interaction 2
27044	Interaction 3
27045	Quick Potion
27046	Forward
27047	Move back
27048	Move left
27049	Move right
27050	Backpack
27051	Map
27052	This conflicts with the shortcut for Function ${1}. Swap their shortcuts?
27053	Save shortcut settings?
27054	This will reset all shortcuts. Continue?
27055	Reset
27056	Press 【BackSpace】 to clear a shortcut
27057	Empty
27058	Account
27059	Switch Character
27060	Log Out
27061	Are you sure you want to log out?
27062	Sound
27063	Master
27064	Music
27065	Effects
27066	Character Voice
27067	Voice Pack
27068	Switch Selected Target by Key
27069	All Nearby Targets
27070	Nearby Targets with Both High Priorities
27071	Target Priority
27072	Smart DPS
27073	Smart Healing
27074	Casting Settings
27075	Casting Method
27076	Normal Casting
27077	Quick Casting
27078	Reset Keys
27079	Official Recommended Keys:
27080	Classic Mode
27081	Modern Mode
27082	Reset
27083	Cancel
27084	Please choose an appropriate key
27085	Move
27086	Function
27087	Keyboard Movement
27088	Keyboard
27089	Mouse
27090	Right-Click Movement
27091	Chase with Drag Skills
27092	Chase Locked Target
27093	Do Not Chase
27094	Default Drag Skill Position
27095	Farthest Point Ahead
27096	Your Position
27097	Farthest Edge of Nearby Unit
27098	Stop Moving
27099	Smart Casting
27100	Language
27101	Skill Callout Display Range
27102	All
27103	You and Party Members
27104	Only Self
27105	Skill Callout Display Density
27106	High
27107	Medium
27108	Low
27109	Selected Target
27110	Continuously Normal Attack the Selected Target
27111	Unlock
27112	Close
27113	Name Information
27114	HP Bar
27115	Damage Numbers
27116	Only Self
27117	You and Your Team
27118	You and Enemies
27119	All
27120	Show
27121	Hide
27122	Name Position
27123	Above
27124	Below
27125	General Display
27126	Max Characters on Screen
27127	System Settings
27128	PC Mode
27129	General Display
27130	Skills
27131	Sound Settings
27132	Other
27133	Hard Lock
27134	Semi-Soft Lock
27135	Full Soft Lock
27136	Hide All
27137	Ultimate Skill Camera
27138	You
27139	Team
27140	Same Faction
27141	Enemy Team
27142	Skill Callouts
27143	Stationary Skill Follow-Up
27144	Follow-Up Logic
27145	Target
27146	Green
27147	Dark Green
27148	Blue
27149	Yellow
27150	Red
27151	White
27152	HP Bar Color Settings
27153	Name Color Settings
27154	Custom Layout
27155	Graphics
27156	Graphics Settings
27157	UI Scale
27158	All
27159	Always Display
27160	Notice
27161	Battle
27162	Drag UI elements to reposition them.
27163	Restore default
27164	Save
27165	Save the current layout?
27166	Adjust Scale
27167	Auto
27168	The UI scale is too large for the current resolution and has been automatically adjusted to ${1}.
27169	Scale
27170	Opacity
27171	Very Low
27172	Low
27173	Medium
27174	High
27175	Ultra
27176	Cursor Style
27177	Save
27178	Show Cursor
27179	Cursor Scale
27180	Shift + Right-click to control the camera
27181	Go
27182	Style ${1}
27183	Graphics
10110200368	Pick Up Scale
10110200369	Discard Scale
10110200370	Build Shield Wall
27187	Frame Rate
27188	30fps
27189	60fps
27190	120fps
27191	Anti-Aliasing
27192	Party
27193	Self and Party
27194	Purple
27195	Item bar 1
27196	Item bar 2
27197	Item bar 3
27198	Item bar 4
27199	Item Bar 5
27200	Item Bar 6
27201	80fps
27202	Using Unstuck will cause your Character to die. This cannot be undone. After death, use Revive to complete Unstuck. Are you sure you want to proceed?
27203	Mouse Move
27204	Move Method
27205	Selected Target
27206	Left Tap
27207	Right Tap
27208	Adjust Camera
27209	Drag with Mouse Right Tap
27210	Mouse Left Tap Drag
27211	Shift+Mouse Right Tap and Drag
27212	Shift+Mouse Left Tap to Drag
27213	Reset Keys
27214	Camera controls conflict with the Select/Move key bindings. Please change them.
27215	Use 【Mouse Right Tap (+Shift)】 to adjust the camera.\nZoom with Ctrl+Mouse Right Tap.\nUse 【Mouse Left Tap (+Shift)】 to adjust the camera.\nZoom with Ctrl+Mouse Left Tap.
27216	Mouse Left Tap
27217	Right Tap
27218	Shift+Mouse Left Tap
27219	Shift+Mouse Right Tap
27220	Open
27221	Off
10110200406	Devouring Tongue
10110200407	Indigestion
10110200408	Putrid Explosion
10110200409	Acid Spray
10110200410	Powerful Drain
10110200411	Summon Thief Bugs
10110200412	Berserk
10110200413	Golden Thief Bug Normal Attack - Fire
10110200414	Orc Hero Normal Attack - Earth
10110200415	Maya Normal Attack - Earth
10110200416	Phreeoni Normal Attack - Neutral
10110200417	Gundam AOE Visual Effect
10110200418	Meteorfall
10110200419	Lope
10110200420	Lope@{1}
10110200421	Mine Magic Circle
10110200422	Bullet-Hell Mechanism@{1}
10110200423	Rotating Mechanism
10110200424	Rolling Boulder Mechanism
10110200425	Crossbow Mechanism
10110200426	Gatherable Skill
10110200427	Nightmare Circular AOE
10110200428	Dracula Grab
10110200429	Dracula's Blood Pool
10110200430	Spawn Skill
10110200431	Baphomet Normal Attack
10110200432	Inner and Outer Ring AOE
10110200433	Fan-Shaped AOE
10110200434	Eight-Way AOE
10110200435	Horizontal AOE
10110200436	Targeted Explosion
10110200437	Soul Reaper
10110200438	ATK Boost
10110200439	DEF Boost
10110200440	Cooldown Reduction
10110200441	CRIT Boost
10110200442	Movement Speed Boost
10110200443	HP Recovery
10110200444	Abyss Magnet
10110200445	Chain Bind
10110200446	Nightmare Mystery Box
10110200447	Concentrated Squid Ink
10110200448	DEF Injection
10110200449	Berserk Injection
10110200450	Viscous Machine Oil
10110200451	Compressed Gas Canister
10110200452	Brass Talisman
10110200453	Weak
10110200454	Apply Effect to All Players
10110200455	Normal Attack@{1}
10110200456	Skill@{1}Goblet Shatter
10110200457	Skill@{1}Repeated Goblet Shatter
10110200458	Skill@{1}Goblet Throw
10110200459	Skill@{1}Statue Goblet Throw
10110200460	Skill@{1}Goblet Toast
10110200461	Skill@{1}Converging Goblet Spin
10110200462	Skill@{1}Goblet Arrival Spin
10110200463	Skill@{1}Flying Goblet Row Slam
10110200464	Skill@{1}Flying Goblet Row Slam-Easy
10110200465	Skill@{1}Converging Circular Goblet Launch
10110200466	Skill@{1}Spiral Goblet Launch
10110200467	Skill@{1}Spiral Goblet Launch-Easy
10110200468	Skill@{1}Bagpipe Sound Blade
10110200469	Skill@{1}Spinning Bagpipe Sound Blade
10110200470	Skill@{1}Triangular Bagpipe Sound Blade
10110200471	Skill@{1}Square Formation Bagpipe Sound Blade
10110200472	Skill@{1}Square Formation Bagpipe Sound Blade-Easy
10110200473	Skill@{1}Synchronized Spinning Goblet Launch
10110200474	Skill@{1}Lute Rectangle@{2}
10110200475	Skill@{1}Lute Rectangle Clone Monster
10110200476	Skill@{1}Lute Rectangle Clone Monster-Easy
10110200477	Skill@{1}Conducting Circular Target
10110200478	Skill@{1}Horn Laser
10110200479	Skill@{1}Dancing Bell
10110200480	Skill@{1}Drumbeat Ring Explosion
10110200481	Skill@{1}Drumbeat Triple Ring
10110200482	Skill@{1}Harp Performance
10110200483	Skill@{1}Harp Performance-Easy
10110200484	Skill@{1}Harp Performance-Normal
10110200485	Skill@{1}Opening Movement
