Index	English	Japanese_Translation
17369	Guild leadership transferred successfully	ギルドリーダーを譲渡しました
17370	Unclaimed Activity Dividend clears Monday	未受取の活動配当は月曜に消去
17371	Auction Dividend is mailed at auction end	オークション配当は終了時にメール送付
17372	Mode: <color=#594e3d>Guild League</color>	モード：<color=#594e3d>ギルドリーグ</color>
17373	Personal Guild Quests Activity Last Week:	先週の個人ギルドクエスト活動：
17374	Cannot perform this action during combat.	戦闘中はこの操作を行えません。
17375	S-Class Pet guaranteed after ${1} Hatches	${1}回孵化するとSランクペット確定
17376	Pet level cannot exceed Adventurer level.	ペットレベルは冒険者レベルを超えられません。
17377	Guaranteed S-Rank Pet within ${1} summons	${1}回以内の召喚でSランクペット確定
17378	Congrats on Obtaining the Following Stats	以下のステータスを獲得しました
17379	<size=84>Hatch</size><size=106>ery</size>	<size=84>孵化</size><size=106>場</size>
17380	Tap here~ I'll teach you how to equip it.	ここをタップ～ 装備方法を教えるよ。
17381	Press the Interaction key to rescue Bobo.	インタラクションキーを押してボボを救出。
17382	Select an empty slot. Let's use this one.	空きスロットを選択。これを使おう。
17383	Please wait. Casting teleportation magic.	お待ちください。テレポート魔法を詠唱中。
17384	We're off, we're off! Up into the clouds!	出発、出発！雲の上へ！
17385	Then... let's be off. White Dove, launch!	それじゃ…出発しよう。白鳩号、発進！
17386	Hey~! Hello, human! I'm Meow-Mew! Wahaha~	やっほ～！人間！ボクはニャーミュウ！わはは～
17387	Pfft. Life, money... What a filthy world!	ふん。人生も金も…汚れた世界だ！
17388	That's all right. You make your own path~	大丈夫。自分の道は自分で決めればいい～
17389	Welcome! Would you like to buy a bouquet?	いらっしゃい！花束はいかが？
17390	The auction will open when the event ends	イベント終了後にオークション開始
17391	This combine will consume ${1}. Continue?	この合成で${1}を消費します。続行しますか？
17392	${1} achieved a ^{1}@{1} Kill streak^{2}!	${1}が^{1}@{1}連続キル^{2}達成！
17393	^{1}${2}^{2} Guild activated ^{3}${4}^{4}	^{1}${2}^{2}ギルドが^{3}${4}^{4}を有効化
17394	The eastern vehicle has been activated!!!	東側車両が起動しました！！！
17395	Shadow of Agony\nThe taste of freedom…...	苦痛の影\n自由の味…...
17396	^{1}The Boss will appear in @{1} seconds!	^{1}ボス出現まで@{1}秒！
17397	The drumbeat will explode in ${1} seconds	ドラムビートは${1}秒後に爆発
17398	The Adventure Party has reached Lv. ${1}.	冒険パーティがLv. ${1}に到達。
17399	${1} renamed the Adventure Party to: ${2}	${1}が冒険パーティ名を${2}に変更しました
17400	Congratulations! ${1} won the ${2} Prize!	おめでとう！${1}が${2}賞を獲得！
17401	All Supply Transport for today has ended!	本日の物資輸送はすべて終了しました！
17402	Bobo\nWe almost beat it! Let's try again!	ボボ\nあと少しだった！もう一度やろう！
17403	Bobo\nC-could it be because of that egg?!	ボボ\nま、まさか、あの卵のせい！？
17404	Suggested: Challenge Hall of Valor (Misc)	おすすめ：勇者の殿堂チャレンジ（その他）
17405	Money isn't everything, but without it...	お金がすべてじゃない。でも、なければ…
17406	One decisive blow prevents a hundred more	決め手の一撃が百の追撃を防ぐ
17407	Always remember: never keep a low profile	覚えておけ、決して目立たずにいるな
17408	Young Dragon Random Normal Attack Wrapper	幼竜ランダム通常攻撃ラッパー
17409	Fafnir - Ultimate Mechanic Jump to Center	ファフニール - 奥義ギミック・中央へジャンプ
17410	Dragon Roar (Performance) Rectangular AOE	ドラゴンロア（演出）長方形範囲攻撃
17411	Say hello to the Item Merchant for Dumby.	ダンビーの代わりにアイテム商人へ挨拶する。
17412	Mount · Ostrich can be unlocked upon use.	使用するとマウント・ダチョウを解放。
17413	Use to Activate the Meow Name Card Theme.	使用するとニャーネームカードテーマを有効化。
17414	Open to select and receive 1 Purple Card.	開くと紫カードを1枚選択して獲得。
17415	Chance to obtain Orange Quality Headwear.	オレンジ品質の頭装備を獲得する可能性。
17416	Chance to obtain Purple Quality Headwear.	紫品質の頭装備を獲得する可能性。
17417	A crystal obtained from certain monsters.	特定のモンスターから得られるクリスタル。
17418	Select all notes before you begin playing	演奏開始前にすべての音符を選択
17419	Testimony obtained by investigating Nita.	ニタを調査して得た証言。
17420	Clothing made especially for Adventurers.	冒険者用に作られた衣服。
17421	TBD: A one-handed Spear used by infantry.	TBD：歩兵が使う片手槍。
17422	You've awakened a sleeping elite monster!	眠っていたエリートモンスターを起こした！
17423	Tier @{1} Equipment Forging Blueprint Set	Tier @{1}装備製造設計図セット
17424	Guild League - Semifinals (Auction Check)	ギルドリーグ - 準決勝（オークション確認）
17425	Not enough Required Materials to Enchant.	エンチャントに必要な素材が不足しています。
17426	Must participate in the Tower Climb event	タワークライムイベントへの参加が必要
17427	Must meet the required Tower Climb Floors	必要なタワークライム階層条件を満たす必要があります
17428	Not enough monsters unlocked in the Codex	図鑑で解放したモンスター数が不足しています
17429	Appraisal attempt requirement Not Reached	鑑定回数条件を満たしていません
17430	Card Collection count requirement not met	カード収集数条件を満たしていません
17431	Totem synthesis count requirement not met	トーテム合成回数条件を満たしていません
17432	Raid Members: <color=#CC762A>6—10</color>	レイドメンバー：<color=#CC762A>6—10</color>
17433	Party Members: <color=#CC762A>3—5</color>	パーティメンバー：<color=#CC762A>3—5</color>
17434	Complete^{1}all of Mirko's objectives^{2}	^{1}ミルコの目標をすべて完了^{2}
17435	South Morroc Prefecture - Stronghold @{1}	南モロック地域 - 拠点 @{1}
17436	Descent of the Holy Spirit Prayer Trigger	聖霊降臨祈祷トリガー
17437	BDDictionary_enum@{1}_BigType_AddSubtract	BDDictionary_enum@{1}_BigType_AddSubtract
17438	Automatic Tower Difficulty Reduction Buff	タワー難易度自動緩和バフ
17439	Fewer than ${1} active days in the Tavern	酒場の活動日数が${1}日未満
17440	Clear the XXX Instance on Easy ${1} times	XXXインスタンスのイージーを${1}回クリア
17441	Equip ${1} cards of the specified quality	指定品質のカードを${1}枚装備
17442	Host privileges transferred successfully.	ホスト権限を譲渡しました。
17443	There are no gift recipients in the room.	部屋内にギフト受取人がいません。
17444	Participate in the Tower Climb ${1} times	タワークライムに${1}回参加
17445	Realm of the Gods - Reward Count Details:	神々の領域 - 報酬回数詳細：
17446	Only friends can be added to a Group Chat	グループチャットに追加できるのはフレンドのみ
17447	Cannot combine items of different quality	異なる品質のアイテムは合成できません
17448	Cannot start a rally in the current area.	現在のエリアでは集結を開始できません。
17449	The Merge Guild invitation does not exist	ギルド統合招待が存在しません
17450	Cannot merge with @{1} Members merging in	@{1}人が統合参加中のため統合できません
17451	Season Refinement Material not configured	シーズン精錬素材が設定されていません
17452	Stronghold War Auction - Guild cannot bid	拠点戦オークション - ギルドは入札できません
17453	Teammate Revive in progress. Please wait.	チームメイトを復活中です。お待ちください。
17454	Styles cannot be picked up during combat.	戦闘中はスタイルを拾えません。
17455	You are currently using an Emotes action.	現在エモートアクションを使用中です。
17456	This action cannot be used while mounted.	騎乗中はこのアクションを使用できません。
17457	This action cannot be used during combat.	戦闘中はこのアクションを使用できません。
17458	You have not unlocked this Emotes option.	このエモートを解放していません。
17459	Day ${2} of Week ${1} Since Server Launch	サーバー開始から第${1}週${2}日目
17460	Can be unlocked at ${1} Lv. ${2} or above	${1} Lv. ${2}以上で解放
17461	Quest [${1}] cannot be abandoned or reset	クエスト[${1}]は破棄・リセットできません
17462	The skill point allocation list is empty.	スキルポイント割り振りリストが空です。
17463	Auto-Battle is unavailable while mounted.	騎乗中はオートバトルを使用できません。
17464	Operate the Turret to attack with shells.	タレットを操作して砲弾で攻撃。
17465	Failed to deduct the item when listing it	出品時のアイテム消費に失敗しました
17466	Not enough currency to purchase this item	このアイテムの購入に必要な通貨が不足しています
17467	A card in this Card Preset does not exist	このカードプリセット内のカードが存在しません
17468	If you want the girl, court her yourself.	その子が欲しいなら、自分で口説きなさい。
17469	You can only pick up a teammate's ID Tag.	拾えるのはチームメイトのIDタグだけです。
17470	You cannot travel while in Battle Status.	戦闘状態では移動できません。
17471	Increases 【Virus Spread】 damage by ${1}%.	【ウイルスの蔓延】のダメージが${1}%増加。
17472	Increases Physical and Magic DEF by ${1}.	物理DEFと魔法DEFが${1}増加。
17473	Enchant Carapace Shield, Damage Reduction	甲殻シールドをエンチャント、ダメージ軽減
17474	Shield equal to ^{1}${1}%^{2} of Max Life	最大HPの^{1}${1}%^{2}相当のシールド
17475	Movement Speed increases by ^{1}${1}%^{2}	移動速度が^{1}${1}%^{2}増加
17476	Triggers Fire Damage when dealing damage.	ダメージを与えると火属性ダメージを発動。
17477	Physical and Magic DEF increase by @{1}%.	物理DEFと魔法DEFが@{1}%増加。
17478	Orc Lord's Basic Attack deals area damage	オークロードの通常攻撃が範囲ダメージ化
17479	Restores @{1} Life per sec. for @{2} sec.	@{2}秒間、毎秒HPを@{1}回復。
17480	Solo Madogear Pilot Shield Recovery State	ソロ・魔導ギアパイロットシールド回復状態
17481	Launch projectiles with an @{1}-hit combo	@{1}ヒットコンボで投射物を発射
17482	Teleport back to the center of the arena.	アリーナ中央へテレポート。
17483	Ranged Arrow Monster Normal Attack - Holy	遠距離弓モンスター通常攻撃 - 聖属性
17484	Ranged Arrow Monster Normal Attack - Fire	遠距離弓モンスター通常攻撃 - 火属性
17485	Start Universal Overhead Countdown Display	汎用頭上カウントダウン表示開始
17486	Opens in <color=#97E553>${1}</color> hours	<color=#97E553>${1}</color>時間後に開放
17487	Unlocks at Lv. <color=#97E553>${1}</color>	Lv. <color=#97E553>${1}</color>で解放
17488	All Members of the party water the sapling	パーティメンバー全員が苗木に水やり
17489	Say hello to the Monsterologist for Dumby.	ダンビーの代わりにモンスター学者へ挨拶する。
17490	[Reserved] Participate in @{1} MINI events	［予約］MINIイベントに@{1}回参加
17491	Defeat the nearby Fabre and collect Fluff.	近くのファブルを倒して綿毛を集める。
17492	Place the magic component into the device.	魔法部品を装置に入れる。
17493	Stumbled upon an argument in Payon Forest.	フェイヨンの森で口論に出くわす。
17494	Return to Payon Forest with the good news.	朗報を持ってフェイヨンの森へ戻る。
17495	Ask the guard for details about the theft.	盗難について衛兵に詳しく聞く。
17496	Participate in the Guild State Capital War	ギルド州都戦に参加
17497	Form a party and defeat the normal Pharaoh	パーティを組んでノーマルファラオを倒す
17498	Defeat @{1} Willows and collect their bark	ウィローを@{1}体倒して樹皮を集める
17499	Go to the location the professor mentioned	教授が話していた場所へ行く
17500	Connect the instrument to the stone pillar	楽器を石柱につなぐ
17501	Listen to the professor explain everything	教授の説明を最後まで聞く
17502	Complete a Training Ground Dummy Challenge	訓練場ダミーチャレンジを完了
17503	Affects your damage against Earth monsters	地属性モンスターへのダメージに影響
17504	Affects your damage against Water monsters	水属性モンスターへのダメージに影響
17505	Affects your damage against Ghost monsters	念属性モンスターへのダメージに影響
17506	Affects your damage against Medium enemies	中型の敵へのダメージに影響
17507	Reduces damage taken from Monsters by ${1}	モンスターからの被ダメージを${1}軽減
17508	A Rune Knight's mount. Pretty cool, right?	ルーンナイトのマウント。カッコいいでしょ？
17509	This player's friend request list is full.	このプレイヤーのフレンド申請リストは満杯です。
17510	Elf Tower: Race to the Top Ranking Rewards	エルフタワー：頂上を目指せ ランキング報酬
17511	Hunting Challenge: Entire Server Rank @{1}	ハンティングチャレンジ：全サーバー順位 @{1}
17512	Its location will not be shown on the map.	位置はマップに表示されません。
17513	Not enough items to unlock Backpack slots.	バックパックスロット解放に必要なアイテムが不足しています。
17514	Auto-Cast cannot be enabled for this skill	このスキルでは自動詠唱を有効化できません
17515	5-Player Challenge - Forbidden Nature Zone	5人チャレンジ - 禁断の荒野
17516	Join a guild to participate in this event.	このイベントに参加するにはギルドへ加入してください。
17517	Defeat any monster outside the South Gate*	南門外で任意のモンスターを倒す*
17518	Use a Butterfly Wing to return to Prontera	蝶の羽を使ってプロンテラへ戻る
17519	You can hardly believe what just happened…	さっき起きたことが信じられない…
17520	Crawl through the Mysterious Cave Entrance	謎の洞窟入口をくぐる
17521	Recover the Professor's missing instrument	教授のなくした楽器を回収
17522	Continue searching for the scattered cargo	散乱した貨物の捜索を続ける
17523	Ask the Nearby Soldier about the situation	近くの兵士に状況を尋ねる
17524	The Knight nearby wants to speak with you.	近くの騎士があなたと話したがっています。
17525	You Enter the Garden of Time once again...	再び時の庭へ入る…
17526	Effect granted after socketing a Star Core	スターコア装着後に付与される効果
17527	Please equip the item before enhancing it.	強化する前にアイテムを装備してください。
17528	Success Rate <color=#76c233>+${1}%</color>	成功率 <color=#76c233>+${1}%</color>
17529	\nYou completed Skill Training ${1} times.	\nスキルトレーニングを${1}回完了しました。
17530	Appearance Shop - Direct Purchase - Mounts	外見ショップ - 直接購入 - マウント
17531	Beginner Search Instructions (To Be Added)	初心者向け検索説明（追加予定）
17532	Only experts can purchase the Monthly Pass	月間パスを購入できるのはエキスパートのみ
17533	Like records are Kept for only @{1} months	いいね履歴の保存期間は@{1}か月のみ
17534	Chance to obtain after multiple departures	複数回出発後に獲得する可能性
17535	Season Exploration Event Shop (Deprecated)	シーズン探索イベントショップ（廃止予定）
17536	Successful crafting grants @{1} Extra Zeny	製作成功時に追加ゼニー@{1}を獲得
17537	No matching items are currently available.	一致するアイテムは現在ありません。
17538	Too many requests. Please try again later.	リクエストが多すぎます。後でもう一度お試しください。
17539	Delete (<color=#cc762a>${1}</color> total)	削除（合計<color=#cc762a>${1}</color>）
17540	Obtain the mount [${1}] for a limited time	マウント[${1}]を期間限定で獲得
17541	Group name has reached the character limit	グループ名が文字数上限に達しています
17542	You received ${2} from ${1}. Message: ${3}	${1}から${2}を受け取りました。メッセージ：${3}
17543	Your guild did not qualify to participate.	あなたのギルドは参加資格を獲得できませんでした。
17544	Your guild has not purchased any supplies.	ギルドは物資を購入していません。
17545	Disable Auto-Bid before adjusting your bid	入札額を調整する前に自動入札を無効化してください
17546	Participate in Treasure Hunting ${1} times	宝探しに${1}回参加
17547	Participate in Wedding Crashers ${1} times	ウェディングクラッシャーズに${1}回参加
17548	Deploy ${1} pets of ${2} quality or higher	${2}品質以上のペットを${1}体配置
17549	Equip ${1} totems with full attribute bars	属性バーが最大のトーテムを${1}個装備
17550	Guild Funds limit increased from ${1}→${2}	ギルド資金上限が${1}→${2}に増加
17551	Battle in the Sea of Clouds - Spiral Slide	雲海戦 - スパイラルスライド
17552	Pet Protection Effect Triggered - Recovery	ペット保護効果発動 - 回復
17553	This item is being used by another Faction	このアイテムは別陣営が使用中です
17554	Gain a universal damage-absorption shield.	汎用ダメージ吸収シールドを獲得。
17555	Gain a permanent damage-absorption shield.	永続ダメージ吸収シールドを獲得。
17556	Gain a shield equal to ${1}% of your Life.	HPの${1}%相当のシールドを獲得。
17557	Physical ATK and Magic ATK reduced by @{1}	物理ATKと魔法ATKが@{1}減少
17558	Currently Berserk. Deals DMG is increased.	現在バーサーク状態。与ダメージが増加。
17559	You are continuously being pushed outward!	継続的に外側へ押し出されています！
17560	Skill@{1}Converging Circular Goblet Launch	スキル@{1}収束円形ゴブレット発射
17561	Skill@{1}Lute Rectangle Clone Monster-Easy	スキル@{1}リュート長方形分身モンスター-イージー
17562	Too many attempts. Please try again later.	試行回数が多すぎます。後でもう一度お試しください。
17563	Ring Blade Kunai - Player Blade Deflection	リングブレードクナイ - プレイヤーブレードディフレクション
17564	Skill@{1}_Summon X-Shaped Compression Zone	スキル@{1}_X字圧縮ゾーン召喚
17565	Song of Suffering - Sacred Music Incarnate	苦難の諫歌 - 聖なる音楽の化身
17566	For every +${1} Refine, Physical ATK +${2}	精錬+${1}ごとに物理ATK +${2}
17567	Ignores ${1}% of the target's Physical DEF	対象の物理DEFを${1}%無視
17568	No ${1} available to insert this card into	このカードを挿入できる${1}がありません
17569	Collection Effects (Collection Cards Only)	コレクション効果（コレクションカードのみ）
17570	Number of stalls increased by ^{1}${1}^{2}	露店数が^{1}${1}^{2}増加
17571	This skill can be placed on the Skill Bar.	このスキルはスキルバーに配置できます。
17572	Open every Sunday from @{1}:@{2}~@{3}:@{4}	毎週日曜 @{1}:@{2}～@{3}:@{4}に開催
17573	Magic Circle_Great Fire Dragon Meteor Fall	魔法陣_グレートファイアドラゴンメテオ落下
17574	Sweep Rewards can be claimed the next day.	掃討報酬は翌日に受取可能。
17575	Afternoon Stroll · Matching Theme Headwear	午後の散歩・テーマ対応頭装備
17576	Nine-Tone Mantra · Matching Theme Headwear	九音真言・テーマ対応頭装備
17577	Academy Journal · Matching Theme Mouthwear	アカデミージャーナル・テーマ対応口装備
17578	All that sweetness is swirling around you.	甘い香りがあなたの周りに渦巻いている。
17579	Open ${1} more chests to claim the reward.	あと${1}個宝箱を開けると報酬を受取可能。
17580	Sorry, this item was removed or purchased!	申し訳ありません。このアイテムは削除または購入済みです！
17581	Damage Reduction from Medium Size Monsters	中型モンスターからのダメージ軽減
17582	Enter mail content (up to ${1} characters)	メール本文を入力（最大${1}文字）
17583	Selected: <color=#C27B47>${1}</color>/${2}	選択済み：<color=#C27B47>${1}</color>/${2}
17584	Please purchase the limited-time Strategy.	期間限定戦略を購入してください。
17585	(Test) Designated Conquest Map Reward Test	（テスト）指定征服マップ報酬テスト
17586	Guild Event - The Gloom over Longgu Island	ギルドイベント - 龍谷島を覆う暗雲
17587	Connect Quest - Team Up to Defeat MVP Maya	連携クエスト - パーティでMVPマヤーを倒す
17588	Close the pool after drawing an S-rank pet	Sランクペットを引いたらプールを閉じる
17589	Unlock the Orchid Waterside Pavilion Mount	オーキッド水辺の東屋マウントを解放
17590	Pick my favorite slot and equip the totem.	好きなスロットを選んでトーテムを装備。
17591	This is it, bo! "Battle of the Survivors"!	これだよ、ボ！「サバイバルバトル」！
17592	Now let's learn a totem skill. Click here.	さあ、トーテムスキルを学ぼう。ここをクリック。
17593	Come on, let's meet our new pet companion!	新しいペットの仲間に会いに行こう！
17594	Use the warp portal to reach the fortress.	ワープポータルで要塞へ向かう。
17595	Would you like to trade headbands with me?	私とカチューシャを交換しない？
17596	I'm exhausted after working for a while...	しばらく働いたら疲れた…
17597	Let's go, let's go! We'll set out at dawn~	行こう、行こう！夜明けに出発だ～
17598	The Sound of the waves makes me feel Calm.	波の音を聞くと落ち着く。
17599	Would you like to leave the Court of Time?	時の法廷を離れますか？
17600	Does she—the Instructor—still remember me?	教官は…まだ私のことを覚えているかな？
17601	Once I catch that thief, they'll be sorry!	あの泥棒を捕まえたら、ただじゃおかない！
17602	Hello. I'm the Teleport Station Attendant.	こんにちは。テレポートステーションの係員です。
17603	You're here! I desperately need your help.	来てくれた！どうしても助けが必要なの。
17604	Gang Members are mounting an active rescue	仲間たちが積極的に救助中
17605	Vigor is about to overflow. Unable to use!	活力があふれそうです。使用できません！
17606	Success Rate: <color=#C26B47>${1}%</color>	成功率：<color=#C26B47>${1}%</color>
17607	${1} is the first to destroy @{1} cannons!	${1}が最初に大砲を@{1}門破壊！
17608	The stronghold barrier has been destroyed!	拠点バリアが破壊されました！
17609	The southern vehicle has been activated!!!	南側車両が起動しました！！！
17610	Wait for Guild Management to Start Battle.	ギルド管理者が戦闘を開始するのを待つ。
17611	Wait for the party leader to Start Battle.	パーティリーダーが戦闘を開始するのを待つ。
17612	Nebula Impact will strike in ${1} seconds!	ネビュラインパクトが${1}秒後に発動！
17613	The test event has begun. Participate Now?	テストイベントが始まりました。参加しますか？
17614	^{1}The Guard will appear in @{1} seconds!	^{1}ガード出現まで@{1}秒！
17615	The Safe Zone will shrink in ${1} seconds!	セーフゾーン縮小まで${1}秒！
17616	${1} transferred guild leadership to ${2}.	${1}がギルドリーダーを${2}に譲渡しました。
17617	Outer supplies will spawn in @{1} seconds!	外周物資が@{1}秒後に出現！
17618	${1} has delivered an Elite Treasure Cart!	${1}がエリート宝物カートを届けました！
17619	Guild Supply Transport will begin in @{1}s	ギルド物資輸送は@{1}秒後に開始
17620	Help! Help! Won't somebody save us?[g@{1}]	助けて！誰か助けてくれないの！？[g@{1}]
17621	Mysterious Voice\nAdventurer, please wait.	謎の声\n冒険者よ、少し待ちなさい。
17622	Guard\nThis monster's tough... Ngh... Hah!	衛兵\nこのモンスター、強い…ぐっ…はぁ！
17623	You will obtain a Personal Skill in @{1}s!	@{1}秒後に個人スキルを獲得！
17624	Use a Normal Attack after tapping a target	対象をタップした後に通常攻撃を使用
17625	Reach Lv. @{1} to Experience the Third Job	Lv. @{1}で3次職を体験
17626	Permanently unlocks the Goggles appearance	ゴーグル外見を永久解放
17627	Permanently unlocks the Blinker appearance	ブリンカー外見を永久解放
17628	Mount · Baby Kun can be unlocked upon use.	使用するとマウント・ベビークンを解放。
17629	Open to receive a generous Crystal reward.	開くと大量のクリスタル報酬を獲得。
17630	Randomly grants a card of varying quality.	さまざまな品質のカードをランダム獲得。
17631	A Fox tail. Can be exchanged for Headwear.	キツネの尻尾。頭装備と交換可能。
17632	Unlocks when total Talent Lv. reaches ${1}	タレント合計Lv.が${1}に到達すると解放
17633	Material used to Craft a Weapon or shield.	武器やシールドの製作に使用する素材。
17634	The snake that laid this egg must be huge.	この卵を産んだ蛇は相当大きいはず。
17635	Testimony obtained by investigating Clive.	クライブを調査して得た証言。
17636	A Peco Peco equipped with a Vulcan cannon.	バルカンキャノンを装備したペコペコ。
17637	Pet level cannot exceed the player's level	ペットレベルはプレイヤーレベルを超えられません
17638	No Divine Art Totems available to reforge.	再鍛造できる神術トーテムがありません。
17639	Unleash Sharp Shooting for piercing damage	シャープシューティングで貫通ダメージを与える
17640	Mysterious Treasure Chest@{1} (Deprecated)	謎の宝箱@{1}（廃止予定）
17641	Chapter 2 covers the essentials of running	第2章では運営の基本を扱う
17642	Treasure Clue: Statue's Secret Compartment	宝の手がかり：像の秘密収納
17643	Azure Realm Breaker Scroll · Accessory-Red	アズール・レルムブレイカースクロール・アクセサリー-赤
17644	Equipment slot Reinforcement level too low	装備スロット強化レベルが不足しています
17645	Not enough friends with Affection Lv. ${1}	親密度Lv. ${1}のフレンドが不足しています
17646	${1} has invited you to join the activity!	${1}からイベント参加招待が届きました！
17647	No new challenge objectives were completed	新たに達成したチャレンジ目標はありません
17648	Complete^{1}all of Naisha's objectives^{2}	^{1}ナーシャの目標をすべて完了^{2}
17649	Western Payon Prefecture - Stronghold @{1}	フェイヨン西部地域 - 拠点 @{1}
17650	Eastern Payon Prefecture - Stronghold @{1}	フェイヨン東部地域 - 拠点 @{1}
17651	Transform into Red Musical Notes Underfoot	足元の赤い音符に変身
17652	Movement Speed Increase When Out of Combat	非戦闘時に移動速度増加
17653	Lock Life to Fixed Value @{1} (Deprecated)	HPを固定値@{1}に固定（廃止予定）
17654	Different-Color Collision Bubble NPC Right	異色衝突バブルNPC・右
17655	Red Note Magic Circle Expanding Outer Ring	レッドノート魔法陣・外周拡大
17656	Participate in the Guild League ${1} times	ギルドリーグに${1}回参加
17657	Are you sure you want to mute this player?	このプレイヤーをミュートしますか？
17658	Challenge a five-player dungeon ${1} times	5人ダンジョンに${1}回挑戦
17659	Spend a total of ${1} time in field combat	フィールド戦闘で合計${1}時間過ごす
17660	The Tavern name contains prohibited words.	酒場名に禁止ワードが含まれています。
17661	Invalid friend Group Chat Member operation	フレンドグループチャットのメンバー操作が無効です
17662	Gifts cannot be sent during the off-season	オフシーズン中はギフトを送れません
17663	This player is no longer on the mute list.	このプレイヤーはミュートリストから外れています。
17664	This item has reached today's Trade limit.	このアイテムは本日の取引上限に達しました。
17665	The target player declined the invitation.	対象プレイヤーが招待を拒否しました。
17666	Unable to enter because you are in Blocks.	ブロックリストに登録されているため入場できません。
17667	The invitation to Join a guild has expired	ギルド加入招待の期限が切れました
17668	Overflow EXP has been converted into items	超過EXPはアイテムに変換されました
17669	The intended recipient is not your friend.	指定した受取人はフレンドではありません。
17670	Entire Server progress requirement not met	全サーバー進捗条件を満たしていません
17671	You're a little tired. Try again tomorrow.	少し疲れています。明日また試してください。
17672	Action does not belong to the current node	アクションが現在のノードに属していません
17673	Insufficient materials. Unable to refresh.	素材不足のため更新できません。
17674	You must be in a party to enter this mode.	このモードに入るにはパーティが必要です。
17675	Your Bid is below the minimum requirement.	入札額が最低条件を下回っています。
17676	The Stronghold War instance does not exist	拠点戦インスタンスが存在しません
17677	Invalid location for creating a Siege Camp	攻城キャンプ作成位置が無効です
17678	A Siege Camp cannot be created on this map	このマップでは攻城キャンプを作成できません
17679	Check Party Members' Connect Relationships	パーティメンバーの接続関係を確認
17680	Insufficient Currency. Unable to purchase.	通貨不足のため購入できません。
17681	The level of prerequisite skill is too low	前提スキルのレベルが不足しています
17682	A mutually exclusive skill already exists.	排他スキルがすでに存在します。
17683	The cart is full. Please clear some space.	カートが満杯です。空きを作ってください。
17684	Emerges from the other end of the Wormhole	ワームホールの反対側から出現
17685	<color=#fe993f>${1}</color> days remaining	<color=#fe993f>${1}</color>日残り
17686	<color=#DD563F>${1}</color> days remaining	<color=#DD563F>${1}</color>日残り
17687	Failed to retrieve Trade stall information	取引露店情報の取得に失敗しました
17688	Not enough Equipment Enchantment materials	装備エンチャント素材が不足しています
17689	Not enough party Revive attempts remaining	パーティ復活回数が不足しています
17690	Not enough squad Revive attempts remaining	部隊復活回数が不足しています
17691	Manual Revive is not allowed in this area.	このエリアでは手動復活できません。
17692	The cargo is not currently Asking for Aid.	貨物は現在支援要請中ではありません。
17693	That's easy enough. We'll take care of it!	それくらい簡単だ。任せて！
17694	The Safe Zone will shrink in ${1} seconds.	セーフゾーン縮小まで${1}秒。
17695	Incorrect equipment slot. Unable to equip.	装備スロットが正しくないため装備できません。
17696	Teammate ${1} declined your rally request.	チームメイト${1}が集結要請を拒否しました。
17697	Physical damage buff: Physical ATK +@{1}%.	物理ダメージバフ：物理ATK +@{1}%。
17698	Slowed by @{1}% by 【Sky-Splitting Impact】.	【スカイスプリッティングインパクト】で@{1}%鈍足。
17699	Tap for Interaction with the rhythm circle	リズムサークルをタップしてインタラクション
17700	Please select a linked System build first.	先に連動するシステムビルドを選択してください。
17701	Class Ranking: <color=#e5dcc1>${1}</color>	職業ランキング：<color=#e5dcc1>${1}</color>
17702	Ranged Arrow Monster Normal Attack - Ghost	遠距離弓モンスター通常攻撃 - 念属性
17703	Ranged Arrow Monster Normal Attack - Water	遠距離弓モンスター通常攻撃 - 水属性
17704	Ranged Arrow Monster Normal Attack-Neutral	遠距離弓モンスター通常攻撃-無属性
17705	Select an action to set as your idle action	待機アクションに設定する動作を選択
17706	Welcome back! Let's continue the adventure.	おかえり！冒険を続けよう。
17707	Are you sure you want to Leave the dungeon?	ダンジョンを退出しますか？
17708	Damage Reduction from Small Size Monsters %	小型モンスターからのダメージ軽減 %
17709	Damage Reduction from Large Size Monsters %	大型モンスターからのダメージ軽減 %
17710	Find the Source of the Smell in the Culvert	地下水路の臭いの原因を探す
17711	^{1}Stronghold Battle Preparation Phase^{2}	^{1}拠点戦準備フェーズ^{2}
17712	Ends in <color=#97E553>${1}</color> minutes	<color=#97E553>${1}</color>分後に終了
17713	<color=#fdab5b>${1}</color> Conqueror slots	<color=#fdab5b>${1}</color> 征服者枠
17714	Keep defeating Fabres to collect equipment.	ファブルを倒し続けて装備を集める。
17715	Find the Academy's Head Job Advance Mentor.	アカデミーの上位職教官を探す。
17716	You hear a boy calling out. Go take a look.	少年の呼び声が聞こえる。見に行こう。
17717	Defeat the Maya that looks like a Familiar.	ファミリアーに似たマヤーを倒す。
17718	Enter Maya's Nest and rescue the Professor.	マヤーの巣に入り教授を救出。
17719	Talk with the Guild Members at the banquet.	宴会でギルドメンバーと話す。
17720	Return the sword to Blacksmith Hollgrehenn.	剣を鍛冶師ホルグレンに返す。
17721	Select the quest to learn about Auto-Battle	クエストを選択してオートバトルについて学ぶ
17722	Rare Reward-Golden Thief Bug-Illusion Limit	レア報酬-黄金蟲-幻影制限
17723	Rare Reward-Moonlight Flower-Illusion Limit	レア報酬-月夜花-幻影制限
