Index	English	Japanese_Translation
2828	Deep Freeze	ディープフリーズ
2829	Fire Cannon	ファイヤーキャノン
2830	Rapid Combo	ラピッドコンボ
2831	Falcon Rush	ファルコンラッシュ
2832	Fear Breeze	フィアーブリーズ
2833	Keen Senses	鋭い感覚
2834	Wolf Taming	オオカミを飼いならす
2835	Warg Strike	ウォーグストライク
2836	Wolf's Fang	狼の牙
2837	Take Flight	飛び立つ
2838	Bobo Bubble	ボボバブル
2839	Greedy Kaho	貪欲なカホ
2840	Toad Skills	トードのスキル
2841	Angel Swipe	エンジェルスイープ
2842	Total Kills	総キル数
2843	Wins/Losses	勝敗
2844	Match Stats	試合の統計
2845	Swift Trick	スウィフトトリック
2846	Mind Fright	心の恐怖
2847	Nether Rift	ネザーリフト
2848	Vine Strike	ヴァインストライク
2849	Restart Now	今すぐ再起動してください
2850	Asia Server	アジアサーバー
2851	Mark Target	ターゲットをマークする
2852	Drake Slash	ドレイクスラッシュ
2853	Player Link	プレイヤーリンク
2854	Field Skill	フィールドスキル
2855	Launch Wave	ウェーブを起動する
2856	Link Effect	リンク効果
2857	Sonic Burst	ソニックバースト
2858	Beat Bounce	ビートバウンス
2859	Shadow Loop	シャドウループ
2860	Equal Grace	平等の恵み
2861	S@{1}Cannon	S@{1}キャノン
2862	Vocal Skill	ボーカルスキル
2863	Spear Throw	槍投げ
2864	Power Slash	パワースラッシュ
2865	Death Bound	デスバウンド
2866	Trap Hunter	トラップハンター
2867	Venom Sting	ヴェノム・スティング
2868	Blade Dance	ブレードダンス
2869	Shadow Fang	シャドウファング
2870	Energy Coat	エナジーコート
2871	Soul Strike	ソウルストライク
2872	Frost Diver	フロストダイバー
2873	Stone Curse	石の呪い
2874	Sightrasher	サイトラッシャー
2875	Fire Pillar	火柱
2876	Thunderbolt	サンダーボルト
2877	Magic Frost	マジックフロスト
2878	Earth Blast	アースブラスト
2879	Description	説明
2880	Unseal Cost	開封コスト
2881	Obtain Card	カードを入手する
2882	Change Icon	アイコンの変更
2883	Use in Bulk	大量に使用する
2884	Change Left	左に変更
2885	Requirement	要件
2886	Use By:${1}	使用者:${1}
2887	Untradeable	取引不可
2888	Next Season	次のシーズン
2889	No markers.	マーカーはありません。
2890	Other Skill	その他のスキル
2891	EXP Sources	経験値ソース
2892	Chat Bubble	チャットバブル
2893	No messages	メッセージはありません
2894	Member ${1}	メンバー ${1}
2895	Exit Prompt	プロンプトの終了
2896	Channel One	チャンネル 1
2897	Channel Two	チャンネル 2
2898	Little Girl	小さな女の子
2899	Melody Wisp	メロディウィスプ
2900	Forte Giant	フォルテジャイアント
2901	Night Light	ナイトライト
2902	Arrow Tower	アロータワー
2903	Khalitzburg	ハリッツブルグ
2904	Gold Coins—	金貨—
2905	Evil Archer	悪魔の射手
2906	Loyal Bokai	忠実な望海
2907	Astral Sign	アストラルサイン
2908	Earth Dummy	アースダミー
2909	Water Dummy	ウォーターダミー
2910	Ghost Dummy	ゴーストダミー
2911	Melee Dummy	近接ダミー
2912	Maya Purple	マヤパープル
2913	Kafra Staff	カプラ職員
2914	Commentator	コメンテーター
2915	Flower Girl	フラワーガール
2916	Kindly Lady	親切な女性
2917	Young Woman	若い女性
2918	Guard Penae	ガードペナエ
2919	Grauti Teka	グラウティ・テカ
2920	Café Server	カフェサーバー
2921	Hard Worker	働き者
2922	Food Vendor	食品ベンダー
2923	Track Quest	トラッククエスト
2924	Deep Forest	ディープフォレスト
2925	Sunken Ship	沈没船
2926	Tristan III	トリスタン 3 世
2927	John's Wife	ジョンの妻
2928	Empty Model	空のモデル
2929	Event Kafra	イベントカプラ
2930	Stall Model	ストールモデル
2931	Area Effect	面積効果
2932	Isti - Hard	イスティ - ハード
2933	Ilmo - Hard	イルモ - ハード
2934	Golden Horn	ゴールデンホーン
2935	Blue Bubble	ブルーバブル
2936	Arrow Storm	アローストーム
2937	Maya-Normal	マヤー-ノーマル
2938	Osiris-Easy	オシリス-イージー
2939	Osiris-Hard	オシリスハード
2940	Drake-Final	ドレイク-ファイナル
2941	Pharaoh@{1}	ファラオ@{1}
2942	Not Cleared	未クリア
2943	Edit Lineup	ラインナップの編集
2944	Massive EXP	膨大な経験値
2945	Chest Rules	チェストのルール
2946	Decay Rules	減衰ルール
2947	Payon Elder	フェイヨン長老
2948	Think again	もう一度考えてみましょう
2949	Trade Count	取引数
2950	Go to Stall	屋台に行く
2951	Wind Damage	風属性ダメージ
2952	Fire Damage	火属性ダメージ
2953	Holy Damage	聖属性ダメージ
2954	Max Ability	最大能力
2955	${1} Level:	${1} レベル:
2956	Tap to view	タップして表示
2957	Join Method	結合方法
2958	Guild Funds	ギルド資金
2959	Player name	プレイヤー名
2960	Event Quest	イベントクエスト
2961	Guild Level	ギルドレベル
2962	Merge into?	マージしますか？
2963	Fully Armed	完全武装
2964	Career Path	キャリアパス
2965	Go to Payon	フェイヨンへ行く
2966	At the Ball	舞踏会にて
2967	Gwen's Home	グウェンの家
2968	Defeat Jack	ジャックを倒す
2969	Lend a Hand	手を貸してください
2970	A New Round	新しいラウンド
2971	Attack-type	攻撃型
2972	Growth Rate	成長率
2973	Pet Preview	ペットのプレビュー
2974	Total Bonus	合計ボーナス
2975	Result Type	結果の種類
2976	Accelerated	加速
2977	Always Play	いつでもプレイ
2978	Save Preset	プリセットの保存
2979	Select Fox.	フォックスを選択します。
2980	Job Preview	ジョブのプレビュー
2981	Understood.	分かりました。
2982	（${1}/${2}）	（${1}/${2}）
2983	What is it?	それは何ですか？
2984	Start Event	イベント開始
2985	Event Ended	イベントは終了しました
2986	Reset Stage	リセットステージ
2987	Job Level ≥	ジョブレベル ≥
2988	Epic Battle	壮大な戦い
2989	Normal Mode	ノーマルモード
2990	Starry-Eyed	星空
2991	Cross-Level	クロスレベル
2992	New marker!	新しいマーカー！
2993	Focus fire!	集中砲火！
2994	Nice moves!	素敵な動き！
2995	Final wave!	最終ウェーブ！
2996	Focus Orbit	フォーカスオービット
2997	Hide HP Bar	HPバーを隠す
2998	On Display…	展示中…
2999	Fixed price	固定価格
3000	Filter ${1}	フィルター ${1}
