Index	English	Japanese_Translation
4737	Like removed.	いいねを解除しました。
4738	Guard Enhance	ガード強化
4739	Potent Elixir	強力なエリクサー
4740	Advanced Life	アドバンストライフ
4741	Advanced FLEE	アドバンスドフリー
4742	Invalid token	無効なトークン
4743	Revoke Access	アクセスの取り消し
4744	Winning Guild	勝利ギルド
4745	Rally at ${1}	${1} に集合
4746	Defense Value	防御値
4747	Device Damage	デバイスの損傷
4748	Command Skill	コマンドスキル
4749	Contest Phase	コンテストフェーズ
4750	Check on Bobo	ボボをチェックする
4751	My Card Album	マイカードアルバム
4752	Already liked	すでに気に入っています
4753	Five Costumes	5つのコスチューム
4754	First Costume	最初のコスチューム
4755	Tavern Legend	酒場の伝説
4756	Archer Mentor	アーチャーの師範
4757	Muay Thai Man	ムエタイマン
4758	First 5 Times	最初の5回
4759	Item Supplies	アイテムの供給
4760	Return (${1})	戻る (${1})
4761	Skill Details	スキル詳細
4762	Spectate Mode	観戦モード
4763	Limit Reached	限界に達しました
4764	CRIT RES Stat	クリティカル耐性ステータス
4765	CRIT DMG Stat	クリティカルダメージステータス
4766	For designers	デザイナー向け
4767	Rename Preset	プリセット名の変更
4768	Solo Training	ソロトレーニング
4769	Type Settings	タイプ設定
4770	Challenge DPS	チャレンジDPS
4771	Reduces MSPD.	MSPDを軽減します。
4772	Generic Blind	ジェネリックブラインド
4773	Wishes Shared	共有された願い
4774	View Rankings	ランキングを見る
4775	Power of Tide	潮の力
4776	Mount Vehicle	マウントビークル
4777	Repeat Action	アクションを繰り返す
4778	Pyroblast@{1}	パイロブラスト@{1}
4779	Easy Movement	簡単な移動
4780	Piercing Hope	希望を貫く
4781	Crimson Storm	クリムゾン・ストーム
4782	Bunny Brigade	バニー旅団
4783	Bunny Arrival	バニーの到着
4784	Mavka's Dance	マヴカのダンス
4785	Battle Charge	バトルチャージ
4786	Whirling Whip	ワーリングウィップ
4787	Staff Mastery	スタッフマスタリー
4788	Shrined Judex	シュラインド・ジュデックス
4789	Arrow Barrage	アロー・バラージ
4790	Falcon Patrol	ファルコンパトロール
4791	[Normal-Maya]	【ノーマル・マヤー】
4792	[Hard-Osiris]	【ハードオシリス】
4793	[Normal-Isti]	【ノーマル・イスティ】
4794	[Normal-Ilmo]	【ノーマル・イルモ】
4795	Material Type	材質の種類
4796	Monthly Uses:	毎月の使用量:
4797	Bonfire Affix	たき火のアフィックス
4798	In ${1}d ${2}h	In ${1}d ${2}h
4799	In ${1}h ${2}m	In ${1}h ${2}m
4800	Growth Support	成長サポート
4801	Speed Rankings	スピードランキング
4802	Partywide Slow	パーティ全体スロー
4803	Fruit Peel Hat	フルーツピールハット
4804	Black Cat Ears	黒猫耳
4805	Feather Bonnet	フェザーボンネット
4806	Apple Headwear	リンゴの帽子
4807	Golden Coronet	黄金の宝冠
4808	Sun God Helmet	太陽神の兜
4809	Evil Wing Ears	邪悪な翼の耳
4810	Kitty's Charge	キティのチャージ
4811	Night Judgment	夜の審判
4812	Old Television	古いテレビ
4813	Blossom Sprite	ブロッサムスプライト
4814	Goblin Balloon	ゴブリンバルーン
4815	Alice the Maid	メイドのアリス
4816	Scout Basilisk	スカウトバジリスク
4817	Raging Shinobi	荒れ狂う忍
4818	Wildcat Knight	山猫の騎士
4819	Enter password	パスワード入力
4820	Thief Bug Male	雄盗蟲
4821	Goblin (Flail)	ゴブリン（フレイル）
4822	Steel Chonchon	スチールチョンチョン
4823	${1}% Complete	${1}% 完了
4824	Ritual Funding	儀式資金提供
4825	Confirm Ritual	儀式の確認
4826	Review Journey	レビューの旅
4827	Title Acquired	獲得したタイトル
4828	DMG vs All Job	ダメージ vs 全ジョブ
4829	Poison Damage%	毒属性ダメージ%
4830	Shadow Damage%	闇属性ダメージ%
4831	Undead Damage%	不死属性ダメージ%
4832	Petrify Attack	石化攻撃
4833	Shield Effect%	シールド効果%
4834	Is in Darkness	暗闇の中にいる
4835	Transform Flag	変換フラグ
4836	Current Energy	現在のエネルギー
4837	HP Bar Display	HPバー表示
4838	Encounter Maya	マヤーとの出会い
4839	No. ${1} Guild	第${1}ギルド
4840	Closes in ${1}	${1}後に終了
4841	Current Season	現在のシーズン
4842	Not Yet Ranked	まだランクされていません
4843	Defeat Wraith.	レイスを倒す。
4844	Defeat Dracula	ドラキュラを倒す
4845	Kill @{1} Boas	@{1} ボアスを殺してください
4846	Kill Peco Peco	ペコペコを倒す
4847	Effect Details	エフェクトの詳細
4848	No buff effect	バフ効果なし
4849	Portrait Frame	アイコンフレーム
4850	Outfit Details	衣装の詳細
4851	% HIT Increase	% HIT 増加
4852	Satellite City	サテライトシティ
4853	Auction Closed	オークション終了
4854	Return to Town	街に戻る
4855	Destroyed ${1}	${1}を破壊
4856	Normal Caravan	ノーマルキャラバン
4857	New Meditation	新しい瞑想
4858	Skip Animation	アニメーションをスキップ
4859	Special Offers	特別オファー
4860	Madogear Pilot	魔導ギアパイロット
4861	Failed to sell	販売に失敗しました
4862	Sort by Rating	評価順
4863	Purple Quality	紫品質
4864	Orange Quality	オレンジ品質
4865	Smelting Cost:	製錬コスト:
4866	Filter by Slot	スロットによるフィルター
4867	Headless Giant	首なし巨人
4868	Bloodlike Wine	血のようなワイン
4869	Test Gift Pack	テストギフトパック
4870	Diamond Emblem	ダイヤモンドエンブレム
4871	Skill Settings	スキル設定
4872	Chapter Reward	章の報酬
4873	Invite to Raid	レイドに招待する
4874	Apply to Guild	ギルド申請
4875	Recovery Build	リカバリビルド
4876	Go to Ant Hell	蟻地獄へ行く
4877	Defeat Pharaoh	ファラオを倒す
4878	Fuse @{1} Pets	ヒューズ @{1} ペット
4879	Discover Eddga	エドガを発見
4880	Talk to Fervor	ファーバーと話す
4881	Current Effect	現在の効果
4882	Star Core List	スターコア一覧
4883	Praiser Priest	賛美プリースト
4884	Speed Assassin	スピードアサシン
4885	Burst Assassin	バーストアサシン
4886	Venom Assassin	ベノムアサシン
4887	Earthfire Mage	アースファイアメイジ
4888	Start Matching	マッチング開始
4889	Caravan Escort	キャラバンエスコート
4890	Stronghold War	拠点戦
4891	Royal City War	王都戦
4892	Left Accessory	左のアクセサリ
4893	Material Cost:	材料費:
4894	Auto Skill Bar	オートスキルバー
4895	Butterfly Wing	蝶の羽
4896	Trade Exchange	貿易取引所
4897	Character Info	キャラクター情報
4898	Fashion Rating	ファッション評価
4899	Class Overview	職業概要
4900	Season Cooking	シーズン料理
4901	Evenly Matched	均等に一致
4902	Guild Rankings	ギルドランキング
4903	Attributes Tab	「属性」タブ
4904	Assassin Cross	アサシンクロス
4905	Novice's Pride	ノービスの誇り
4906	Available Only	利用可能のみ
4907	Search History	検索履歴
4908	Contact Seller	販売者に連絡する
4909	Shop Item Name	ショップアイテム名
4910	For Sale: ${1}	販売中: ${1}
4911	Filter Options	フィルターオプション
4912	Battery: ${1}%	バッテリー: ${1}%
4913	Defense Points	防御ポイント
4914	Machine Damage	機械の損傷
4915	Juvenile Stage	少年期
4916	Base Lv.: ${1}	基本レベル: ${1}
4917	Effect Preview	エフェクトのプレビュー
4918	Go to Wardrobe	ワードローブに移動
4919	No valid items	有効なアイテムがありません
4920	Global Defense	グローバルディフェンス
4921	My Group Chats	マイルームチャット
4922	Current Server	現在のサーバー
4923	Group Settings	グループ設定
4924	Gifting Record	ギフト記録
4925	Selected: ${1}	選択済み: ${1}
4926	Do Not Disturb	取り込み中
4927	Intimacy Tier:	親密度レベル:
4928	Group Members:	グループメンバー:
4929	Rank ${1}–${2}	ランク ${1}–${2}
4930	Leave the raid	レイドから退出
4931	Recent Parties	最近のパーティ
4932	Nearby Parties	近くのパーティ
4933	Stop Following	フォローをやめる
4934	Voice Settings	ボイス設定
4935	All Objectives	すべての目標
4936	Increasing Bid	入札額引き上げ
4937	Bid Successful	入札成功
4938	Preset Message	プリセットメッセージ
4939	Opens in: ${1}	オープン日: ${1}
4940	Eastern Forest	東の森
4941	Western Desert	西部砂漠
4942	Confirm Travel	旅行の確認
4943	Creation Cost:	作成コスト:
4944	Previous Name:	以前の名前:
4945	Confirm Change	変更確認
4946	No former name	旧名は無し
4947	Go to Guild HQ	ギルド拠点へ行く
4948	Event Activity	イベント活動
4949	Honor Position	名誉役職
4950	Cancel Removal	削除のキャンセル
4951	Total Activity	総活動量
4952	Recruit Member	メンバーを募集する
4953	Over ${1} days	${1} 日以上
4954	Search Members	メンバー検索
4955	Cancel Editing	編集のキャンセル
4956	${1} hours ago	${1} 時間前
4957	${1} years ago	${1}年前
4958	Start Level-up	レベルアップを開始する
4959	Asking for Aid	救援要請
4960	Item submitted	提出されたアイテム
4961	Get Help Cargo	ヘルプカーゴを入手
4962	Opens Thursday	木曜開放
4963	Opens Saturday	土曜営業
4964	List Resources	資源一覧
4965	Southern Payon	南フェイヨン
4966	Payon Instance	フェイヨンインスタンス
4967	Dracula's Lair	ドラキュラの隠れ家
4968	Pirate Captain	海賊船長
4969	Boss Challenge	ボスチャレンジ
4970	Detect Stealth	ステルス検知
4971	Card: Familiar	カード：ファミリアー
4972	Card: Skeleton	カード：スケルトン
4973	Card: Magnolia	カード：マグノリア
4974	Damage Ranking	ダメージランキング
4975	Card: Cornutus	カード：コルヌス
4976	Card: Minorous	カード：ミノタウロス
4977	Card: Orc Baby	カード：オークベビー
4978	Card: Phreeoni	カード：フリオニ
4979	Card: Baphomet	カード：バフォメット
4980	Card: Angeling	カード：エンジェリング
4981	Card: Orc Lord	カード：オークロード
4982	Card: Deviling	カード：デビルリング
4983	Card: Orc Hero	カード：オークヒーロー
4984	Card: Mistress	カード：ミストレス
4985	Strength +@{1}	強さ+@{1}
4986	Gain a shield.	シールドを獲得します。
4987	Inflicts Blind	視覚障害を与える
4988	Equipment Drop	装備ドロップ
4989	Transform: Red	トランスフォーム：レッド
4990	Healing Skills	治癒スキル
4991	Arcane Mastery	アーケインマスタリー
4992	Holy Reckoning	ホーリーレコニング
4993	Skin Tempering	スキンテンパリング
4994	Maximize Power	マキシマイズパワー
4995	Crescent Wheel	三日月ホイール
4996	Flame Launcher	フレイムランチャー
4997	Energy Release	エネルギー放出
4998	Poporing Split	ポポリンスプリット
4999	Sightless Mind	サイトレス・マインド
5000	Shield Reflect	シールドリフレクト
