Index	English	Japanese_Translation
9573	Fixed-Direction Buff	固定方向バフ
9574	System Function Menu	システム機能メニュー
9575	Gameplay Information	ゲームプレイ情報
9576	Elemental Attunement	属性同調
9577	Continuous Page Gain	継続ページ獲得
9578	Wall of Darkness SFX	ダークウォールSFX
9579	Ice and Thunder Mark	氷雷マーク
9580	Check Whether Killed	撃破済みか確認
9581	Bongun Passive Check	ボンゴンパッシブ確認
9582	Bloodthirsty Impulse	血に飢えた衝動
9583	Ancient Tree Passive	古木パッシブ
9584	Warrior Lola Passive	戦士ローラパッシブ
9585	New Player Link Node	新規プレイヤーリンクノード
9586	Curse of the Pyramid	ピラミッドの呪い
9587	Shield Cooldown Buff	シールドクールダウンバフ
9588	Reset Rift Impact CD	リフトインパクトCDをリセット
9589	Enhance Auto Counter	オートカウンター強化
9590	Shield Visual Effect	シールド視覚効果
9591	Frenzy Visual Effect	フレンジー視覚効果
9592	Mounted State-Dragon	騎乗状態-ドラゴン
9593	Hundred Spear Charge	ハンドレッドスピア・チャージ
9594	Self-Destruct Charge	自爆チャージ
9595	Black Phantom Floors	ブラックファントムフロア
9596	Strength Convergence	力の収束
9597	Phase Three Strategy	フェーズ3戦略
9598	Speaking Permissions	発言権限
9599	Allocate Job Talents	ジョブタレントを割り振る
9600	Already in a Tavern.	すでに酒場にいます。
9601	Complete ${1} quests	クエストを${1}件完了
9602	^{1}Defeat Eddga^{2}	^{1}エドガを倒す^{2}
9603	^{1}Defeat Vocal^{2}	^{1}ボーカルを倒す^{2}
9604	Competition Currency	競技通貨
9605	Cooking Success Rate	料理成功率
9606	Caravan Escort Route	キャラバン護衛ルート
9607	Season Rank Overview	シーズンランク概要
9608	Raiding Instructions	レイド説明
9609	Wish We'd Met Sooner	もっと早く出会いたかった
9610	Pet Search not found	ペット検索が見つかりません
9611	Appearance activated	外見を有効化しました
9612	Incorrect item price	アイテム価格が正しくありません
9613	Order does not exist	注文が存在しません
9614	Invalid gift message	ギフトメッセージが無効です
9615	Invalid Tavern name.	酒場名が無効です。
9616	${1} is not mounted.	${1}は騎乗していません。
9617	${1} is on cooldown.	${1}はクールダウン中です。
9618	Invalid skill target	スキル対象が無効です
9619	Invalid skill height	スキル高度が無効です
9620	Skill raycast failed	スキルのレイキャストに失敗しました
9621	System Not Available	システムは利用できません
9622	Not in this channel.	このチャンネルにはいません。
9623	The data has changed	データが変更されました
9624	Chapter not unlocked	チャプターが未解放です
9625	Prize pool is closed	賞金プールは終了しました
9626	Player list is empty	プレイヤーリストが空です
9627	Invalid event period	イベント期間が無効です
9628	Loading not complete	読み込みが完了していません
9629	Rune does not exist.	ルーンが存在しません。
9630	The event has ended.	イベントは終了しました。
9631	Like is on cooldown.	いいねはクールダウン中です。
9632	Cross Attack Enhance	クロスアタック強化
9633	Battle Chant Enhance	バトルチャント強化
9634	Flame Attack Enhance	フレイムアタック強化
9635	Stunt-Affected Stats	スタント影響ステータス
9636	Magic-Tempered Blade	魔力強化ブレード
9637	Magic-Breaking Curse	魔法破りの呪い
9638	Minor DMG vs All Job	全職業へのダメージ（小）
9639	Seize the Initiative	先手を取る
9640	Double Attack LV@{1}	ダブルアタック LV@{1}
9641	^{1}Magic Cannon^{2}	^{1}マジックキャノン^{2}
9642	^{1}Gravity Trap^{2}	^{1}グラビティトラップ^{2}
9643	Item transfer failed	アイテム転送に失敗しました
9644	Player level too low	プレイヤーレベルが低すぎます
9645	Map group not found.	マップグループが見つかりません。
9646	The scene is locked.	シーンはロックされています。
9647	Invalid cast target.	詠唱対象が無効です。
9648	Siege Duration: ${1}	攻城戦時間: ${1}
9649	Confirm Construction	建設を確認
9650	Adjust Gun Elevation	砲身角度を調整
9651	Battlefield Backpack	戦場バックパック
9652	You are already here	すでにここにいます
9653	Not enough supplies.	物資が不足しています。
9654	No Guild garrisoned.	駐屯中のギルドがありません。
9655	Lu Bu's first skill.	呂布の第1スキル。
9656	Displayed: ${1}/${2}	表示: ${1}/${2}
9657	Current Preset saved	現在のプリセットを保存しました
9658	Purchase Pass Levels	パスレベルを購入
9659	Guild group is full.	ギルドグループが満員です。
9660	Mail title is empty.	メール件名が空です。
9661	Failed to send mail.	メール送信に失敗しました。
9662	Friends Far and Wide	世界に広がる友情
9663	One-Spirit Resonance	一心共鳴
9664	First Talent Loadout	初めてのタレント構成
9665	Another Star Upgrade	さらなる星アップ
9666	Blue Gear Collection	青装備コレクション
9667	First-Place Finishes	優勝回数
9668	Select a build: ${1}	ビルドを選択: ${1}
9669	Right-click to equip	右クリックで装備
9670	Any recommendations?	何かおすすめある？
9671	You finally made it.	やっと来たね。
9672	Farewell, my friend.	さようなら、友よ。
9673	Join Adventure Guild	冒険者ギルドに加入
9674	Adventure Group Oath	冒険グループの誓い
9675	Matchmaking canceled	マッチングをキャンセルしました
9676	Immune to 【Poisoned】	【毒状態】無効
9677	Get Help from Others	他の人に助けを求める
9678	Tap to Preset Skills	タップしてスキルをプリセット
9679	Select Divine Totems	神術トーテムを選択
9680	Damage data cleared.	ダメージデータを消去しました。
9681	Enable Announcements	アナウンスを有効化
9682	Lucky Lunatic Lv@{1}	ラッキールナティック Lv@{1}
9683	Total Treasure Hunts	宝探し総回数
9684	Normal Chest Rewards	通常宝箱報酬
9685	Gryphon Skill Shield	グリフォンスキルシールド
9686	Goddess's Protection	女神の加護
9687	Player Aggro Control	プレイヤーのヘイト管理
9688	Skill @{1}—Rectangle	スキル @{1}—長方形
9689	Left Rectangular AOE	左側長方形AOE
9690	Rear Rectangular AOE	後方長方形AOE
9691	Summon Thief Bug@{1}	盗蟲@{1}を召喚
9692	Move back Afterimage	後退残像
9693	Spawn Effect - Elite	出現エフェクト - エリート
9694	Holy Cross Exorciser	ホーリークロス・エクソシスト
9695	Sanctuary Redemption	サンクチュアリ救済
9696	Prayer of Holy Might	聖なる力の祈り
9697	Expand the Territory	領地を拡大
9698	Enhanced Trap Hunter	強化トラップハンター
9699	Immobilize Dimension	移動不能ディメンション
9700	Glast Heim Monastery	グラストヘイム修道院
9701	Adventure Group Call	冒険グループ招集
9702	Recipe ${1} unlocked	レシピ ${1} を解放
9703	【Tap to Participate】	【タップして参加】
9704	Festival Predictions	祭典予想
9705	Failed to play action	アクション再生に失敗しました
9706	Resting in meditation	瞑想して休息中
9707	Baphomet PDEF Enhance	バフォメットPDEF強化
9708	Pointed Horn Headband	尖った角のヘアバンド
9709	Flying Goblin Balloon	空飛ぶゴブリンバルーン
9710	Wind-Up Rocking Chair	ゼンマイ式ロッキングチェア
9711	Eggshell Chubby Chick	卵殻ぽっちゃりヒヨコ
9712	Seconds Until Berserk	バーサークまでの秒数
9713	Defense Fortification	防御要塞化
9714	Identical buffs stack	同一バフは重複します
9715	No more Notifications	これ以上通知はありません
9716	Otherworldly Invasion	異界侵攻
9717	Help Present the Gift	プレゼントを渡すのを手伝う
9718	Physical Penetration%	物理貫通%
9719	MP Recovery Received%	受けるMP回復量%
9720	Damage to Fish Race %	魚種族へのダメージ %
9721	Immobilize Resistance	移動不能耐性
9722	Energy Recovery Time%	エネルギー回復時間%
9723	Monster Battle Status	モンスター戦闘状態
9724	View Duo Player Count	デュオ人数を確認
9725	^{1}United as One^{2}	^{1}心をひとつに^{2}
9726	Help the Professor Up	教授を起こすのを手伝う
9727	Complete Louie's game	ルイのゲームをクリア
9728	This event has ended.	このイベントは終了しました。
9729	Royal City Settlement	王都戦精算
9730	Defeat the Marionette	マリオネットを倒す
9731	Click Me to Start Now	ここをクリックして開始
9732	Head toward Prontera.	プロンテラへ向かう。
9733	Kill @{1} Orc Zombies	オークゾンビを@{1}体倒す
9734	Prepare for the race.	レースの準備をする。
9735	Allocate Stat Points.	ステータスポイントを割り振る。
9736	Obtain the Lion Mount	ライオンマウントを入手
9737	Ride the Alpaca mount	アルパカマウントに乗る
9738	Encounter Cards: ${1}	遭遇カード: ${1}
9739	Talk to Boya and Wule	ボヤとウーレに話す
9740	Cannot refresh again.	これ以上更新できません。
9741	Impeachment initiated	弾劾を開始しました
9742	Expired Item Delisted	期限切れアイテムを出品解除
9743	Trade Review Approved	取引審査承認済み
9744	Ilmata, God of Nature	自然神イルマタ
9745	Trade Listing Removed	取引出品を削除
9746	Escort Activity Quest	護衛アクティビティクエスト
9747	Personal Points: ${1}	個人ポイント: ${1}
9748	Maya Vine Link Effect	マヤーの蔓リンク効果
9749	Dumby's Request Wheel	ダンビーの依頼ルーレット
9750	This item has expired	このアイテムは期限切れです
9751	Enhancement Resonance	強化共鳴
9752	Standard Monthly Pass	標準月間パス
9753	Tempered Steel Emblem	鍛鋼の紋章
9754	^{1}Making a Name^{2}	^{1}名を上げる^{2}
9755	^{1}Rising Renown^{2}	^{1}名声上昇^{2}
9756	Request to Join Party	パーティ参加を申請
9757	CRIT & CRIT DMG Build	CRIT＆CRITダメージビルド
9758	Find the Guild Leader	ギルドリーダーを探す
9759	Attack Star Core @{1}	攻撃スターコア @{1}
9760	Spray the pheromones.	フェロモンを噴霧する。
9761	Talk to the Professor	教授に話しかける
9762	Title Function locked	タイトル機能はロックされています
9763	Soul Breaker Assassin	ソウルブレイカーアサシン
9764	Participation Rewards	参加報酬
9765	Refinement Successful	精錬成功
9766	Skill Build Resonance	スキルビルド共鳴
9767	Assign Guild Position	ギルド役職を割り当て
9768	Life Skill - Gardener	生活スキル - ガーデナー
9769	Enhancement Materials	強化素材
9770	Public Listings: ${1}	公開出品数: ${1}
9771	Pre-purchase canceled	事前購入をキャンセルしました
9772	Internal server error	内部サーバーエラー
9773	Insufficient Currency	通貨が不足しています
9774	S@{1} Large Card Pool	S@{1} 大型カードプール
9775	Weekly Purchase Limit	週間購入上限
9776	Confirm and purchase?	確認して購入しますか？
9777	Enter a friend's name	フレンド名を入力
9778	Intimacy Points +${1}	親密度ポイント +${1}
9779	Edit Group Chat Name…	グループチャット名を編集…
9780	Party is already full	パーティはすでに満員です
9781	Appoint Deputy Leader	副リーダーを任命
9782	Confirm announcement:	アナウンスを確認:
9783	Incorrect Party type.	パーティタイプが正しくありません。
9784	${1} joined the party	${1}がパーティに参加しました
9785	Beginner Scholar-@{1}	初心者学者-@{1}
9786	The mode ends in ${1}	モード終了まで ${1}
9787	Supply Trade Quantity	補給取引数量
9788	Approve this request?	このリクエストを承認しますか？
9789	Guild Supply Quantity	ギルド補給数量
9790	Stronghold War Record	拠点戦記録
9791	Qualification Bidding	参加資格入札
9792	Current Bidding Phase	現在の入札フェーズ
9793	Current Bidding Stage	現在の入札ステージ
9794	No bidding permission	入札権限がありません
9795	Spend ${1} ${2} times	${1}を${2}回消費
9796	Activate ${1} talents	${1}個のタレントを有効化
9797	No Member info found.	メンバー情報が見つかりません。
9798	Permission Management	権限管理
9799	This position is full	この役職は満員です
9800	Event not yet started	イベントはまだ開始していません
9801	This item is Sold out	このアイテムは売り切れです
9802	Opens in ${1} minutes	${1}分後に開放
9803	Opens within 1 minute	1分以内に開放
9804	Keep up to 20 records	最大20件の記録を保持
9805	Main Combat - Assault	メイン戦闘 - 強襲
9806	Main Battle - Control	メイン戦闘 - 制御
9807	Pet Protection Access	ペット保護アクセス
9808	Place Bet: Successful	賭けに成功しました
9809	Sketch Card: Orc Hero	スケッチカード: オークヒーロー
9810	Sketch Card: Mistress	スケッチカード: ミストレス
9811	Sketch Card: Baphomet	スケッチカード: バフォメット
9812	Sketch Card: Deviling	スケッチカード: デビルリング
9813	Sketch Card: Angeling	スケッチカード: エンジェリング
9814	Sketch Card: Orc Lord	スケッチカード: オークロード
9815	Sketch Card: Phreeoni	スケッチカード: フリオニ
9816	Card: Archer Skeleton	カード: アーチャースケルトン
9817	Card: Skeleton Worker	カード: スケルワーカー
9818	Card: Pirate Skeleton	カード: パイレーツスケルトン
9819	Portrait Card: Osiris	ポートレートカード: オシリス
9820	Portrait Card: Kraken	ポートレートカード: クラーケン
9821	Shadow Card: Phreeoni	シャドウカード: フリオニ
9822	Shadow Card: Baphomet	シャドウカード: バフォメット
9823	Shadow Card: Angeling	シャドウカード: エンジェリング
9824	Shadow Card: Orc Lord	シャドウカード: オークロード
9825	Shadow Card: Deviling	シャドウカード: デビルリング
9826	Shadow Card: Orc Hero	シャドウカード: オークヒーロー
9827	Shadow Card: Mistress	シャドウカード: ミストレス
9828	Invalid Ritual status	儀式状態が無効です
9829	Movement Speed -@{1}%	移動速度 -@{1}%
9830	Movement Speed +@{1}%	移動速度 +@{1}%
9831	Purifying Light Orbit	浄化の光オービット
9832	Axe Tornado - Enhance	アックストルネード - 強化
9833	High-Speed Propulsion	高速推進
9834	Cancel Transformation	変身を解除
9835	Monster Self-Destruct	モンスター自爆
9836	You and Party Members	自分とパーティメンバー
9837	Ultimate Skill Camera	アルティメットスキルカメラ
9838	HP Bar Color Settings	HPバー色設定
9839	Shift+Mouse Right Tap	Shift+マウス右クリック
9840	Nightmare Mystery Box	ナイトメアミステリーボックス
9841	Skill@{1}Goblet Throw	スキル@{1}ゴブレット投げ
9842	Skill@{1}Goblet Toast	スキル@{1}ゴブレット乾杯
9843	Skill@{1}Dancing Bell	スキル@{1}ダンシングベル
9844	Skill@{1} Fin Missile	スキル@{1} フィンミサイル
9845	Skill@{1} Four Elites	スキル@{1} 四天王
9846	Statue Rectangle @{1}	像の長方形 @{1}
9847	Summon Madogear Pilot	魔導ギアパイロットを召喚
9848	Madogear Pilot Repair	魔導ギアパイロット修理
9849	Jump onto the Rampart	城壁へ飛び乗る
9850	Dracula Normal Attack	ドラキュラ通常攻撃
9851	Scatter Red Envelopes	赤い封筒をばらまく
9852	Bobo Bubble Animation	ボボバブルアニメーション
9853	Lunatic Normal Attack	ルナティック通常攻撃
9854	Eclipse Normal Attack	エクリプス通常攻撃
9855	Gryphon Normal Attack	グリフォン通常攻撃
9856	Spinning Blade Strike	回転ブレード攻撃
9857	Pharaoh Normal Attack	ファラオ通常攻撃
9858	Quicksand Trap Hunter	流砂トラップハンター
9859	Corrupted Soul Impact	堕落した魂の衝撃
9860	Fruit Blossom Healing	果実の花の回復
9861	Sign in with Facebook	Facebookでサインイン
9862	Sign in with Joymaker	Joymakerでサインイン
9863	Activation successful	有効化しました
9864	Ringblade Kunai-Kunai	リングブレード・クナイ-クナイ
9865	Blade Deflection Easy	ブレードディフレクション・イージー
9866	Two Drake Waterspouts	ドレイクの水柱2本
9867	Six Drake Waterspouts	ドレイクの水柱6本
9868	Drake Water Blade@{1}	ドレイクウォーターブレード@{1}
9869	Stone Glyph Slash@{1}	ストーングリフスラッシュ@{1}
9870	Silk Spit@{1} Players	シルクスピット@{1} プレイヤー
9871	Laser Summons Coffins	レーザーが棺を召喚
9872	Unstable Green Bubble	不安定なグリーンバブル
9873	P@{1} Blue Bubble@{2}	P@{1} ブルーバブル@{2}
9874	Skill@{1}Intoxication	スキル@{1}酩酊
9875	Enhanced Shield Press	強化シールドプレス
9876	Dance Move: Wolf Pack	ダンスムーブ: ウルフパック
9877	Move back Shadow Echo	後退シャドウエコー
9878	Hip-Hop Impersonation	ヒップホップものまね
9879	Black Feather Barrage	黒羽バラージ
9880	True Dragon's Descent	真・ドラゴンズディセント
9881	S@{1}Thousand Shadows	S@{1}サウザンドシャドウ
9882	Dragon Breath (Water)	ドラゴンブレス（水）
9883	Black Phantom Passive	ブラックファントムパッシブ
9884	(Multiple Conditions)	（複数条件）
9885	Event Closure Message	イベント終了メッセージ
9886	Bond already deployed	絆はすでに配置済みです
9887	Equipment Insert Card	装備にカードを挿入
9888	You have enough cards	カードは十分あります
9889	Collection successful	コレクション成功
9890	Convoy Escort Auction	護送オークション
9891	Daily Uses Remaining:	本日の残り使用回数:
9892	Select a reward item.	報酬アイテムを選択してください。
9893	Not enough Fly Wings.	ハエの羽が不足しています。
9894	Confirm Teleportation	テレポートを確認
9895	${1} Point Allocation	${1}ポイント割り振り
9896	Global Cooldown: ${1}	グローバルクールダウン: ${1}
9897	Mysterious Adventurer	謎の冒険者
9898	Treasure Dig Site NPC	宝探し発掘地点NPC
9899	Transformation Manual	変身マニュアル
9900	【Greedy Dragon】Fafnir	【貪欲なドラゴン】ファフニール
9901	【Charge】Blazing Demon	【チャージ】ブレイジングデーモン
9902	【Boss】Greedy Orc Hero	【BOSS】貪欲なオークヒーロー
9903	【Boss】Greedy Phreeoni	【BOSS】貪欲なフリオニ
9904	Resonant Clam Cluster	共鳴する貝の群れ
9905	Ring-Shaped Shockwave	リング状衝撃波
9906	Baphomet Magic Circle	バフォメット魔法陣
9907	MVP Dracula Tombstone	MVPドラキュラ墓石
9908	Friendly Player Dummy	味方プレイヤーダミー
9909	Phreeoni Magic Circle	フリオニ魔法陣
9910	Large Combat Supplies	大型戦闘物資
9911	Rogue Guild Informant	ローグギルドの情報屋
9912	Lovey-Dovey Boyfriend	ラブラブな彼氏
9913	Sand-Something Bandit	砂なんとか盗賊
9914	Kafra Voting Promoter	カプラ投票PR担当
9915	Collectibles Merchant	コレクション商人
9916	Time Limit: ${1} Days	制限時間: ${1}日
9917	Military Supply Staff	軍需物資担当
9918	Outpost Administrator	前哨基地管理人
9919	Izlude-Flying Trigger	イズルード飛行トリガー
9920	Territory War - Seven	領地戦 - 7
9921	Territory War - Eight	領地戦 - 8
9922	Interaction Quest NPC	インタラクションクエストNPC
9923	To Prontera East Gate	プロンテラ東門へ
9924	P@{1} Blue Bubble NPC	P@{1} ブルーバブルNPC
9925	Enhance Claymore Trap	クレイモアトラップ強化
9926	Enhance Freezing Trap	フリージングトラップ強化
9927	Moonlight Flower-Easy	月夜花-イージー
9928	Moonlight Flower-Hard	月夜花-ハード
9929	Difficulty Reduction:	難易度軽減:
9930	Daily Teammate Kills:	本日のチームメイト討伐数:
9931	Shared Teammate Kills	共有チームメイト討伐数
9932	Apprentice Adventurer	見習い冒険者
9933	Eden Group Instructor	楽園団教官
9934	No Trade records yet.	取引記録はまだありません。
9935	Updates daily at 5:00	毎日5:00に更新
9936	Magic Damage Increase	魔法ダメージ増加
9937	Skill Damage Increase	スキルダメージ増加
9938	Wind Damage Reduction	風属性ダメージ軽減
9939	Fire Damage Reduction	火属性ダメージ軽減
9940	Holy Damage Reduction	聖属性ダメージ軽減
9941	DMG vs Poison Enemies	毒属性の敵へのダメージ
9942	DMG vs Shadow Enemies	闇属性の敵へのダメージ
9943	DMG vs Undead Enemies	不死属性の敵へのダメージ
9944	Damage to Undead Race	不死種族へのダメージ
9945	Damage to Insect Race	昆虫種族へのダメージ
9946	Damage to Dragon Race	竜種族へのダメージ
9947	DMG vs Medium Enemies	中型の敵へのダメージ
9948	Ability Recovery Rate	アビリティ回復速度
9949	Protect the Protector	守護者を守れ
9950	Go to the Guild Base?	ギルド拠点へ移動しますか？
9951	Transfer Guild Leader	ギルドマスターを譲渡
9952	Please select a guild	ギルドを選択してください
9953	Enter your message...	メッセージを入力してください...
9954	Guild Rally Initiated	ギルド集結開始
9955	Pet Metric - Level-up	ペット指標 - レベルアップ
9956	Eden Group Commission	楽園団依頼
9957	Hull Repair Materials	船体修理素材
9958	Clear Munak Cave @{1}	ムナック洞窟 @{1} をクリア
9959	Control the Giant Ant	ジャイアントアントを制御
9960	Investigate the Theft	盗難事件を調査
9961	Rusty Bell Hammer@{1}	錆びたベルハンマー@{1}
9962	First Supply Delivery	初回補給配送
9963	New Combat Techniques	新たな戦闘技術
9964	Training in the Craft	職人修行
9965	Danger in the Silence	静寂の中の危機
9966	Ferocious Mother Bird	凶暴な母鳥
9967	Maximum level reached	最大レベルに到達しました
9968	Pet Shard Dismantling	ペットの欠片を解体
9969	Congrats on Obtaining	獲得おめでとう
9970	Beginner Hatch Limit:	初心者孵化上限:
9971	Upgrade All Skills to	すべてのスキルをレベルアップ
9972	Unlocks at ${1} stars	${1}星で解放
9973	Passive Skill Effects	パッシブスキル効果
9974	Reach Talent Lv. @{1}	タレントLv. @{1}に到達
9975	Clear the Dark Domain	ダークドメインをクリア
9976	Advance to Trans. 2nd	転生2次職へ転職
9977	Select the Red Potion	レッドポーションを選択
9978	Tap to unlock the pet	タップしてペットを解放
9979	Tap to hatch the egg!	タップして卵を孵化！
9980	Now click here again!	もう一度ここをクリック！
9981	Traveler's Plush Cart	旅人のぬいぐるみカート
9982	^{1}Defeat Osiris^{2}	^{1}オシリスを倒す^{2}
9983	Hold a farewell party	送別会を開く
9984	A forbidden spellbook	禁断の魔法書
9985	Knock it off, Bobo...	もうやめてよ、ボボ…
9986	Wait a little longer.	もう少し待って。
9987	Explain What Happened	何が起きたか説明する
9988	Accept the Invitation	招待を受ける
9989	One sandwich, please.	サンドイッチを1つください。
9990	What Did the Lady Do?	あの女性は何をした？
9991	Down-on-His-Luck Hunk	運に見放されたイケメン
9992	A diamond is forever.	ダイヤモンドは永遠の輝き。
9993	Currently Owned: ${1}	現在の所持数: ${1}
9994	When I was their age—	私があの子たちくらいの頃は—
9995	Um... is that a nail?	えっと…それ、釘？
9996	@{1}，@{2}，@{3}，@{4}……	@{1}，@{2}，@{3}，@{4}……
9997	Yes, I want to leave.	はい、帰りたいです。
9998	Let me think about it	ちょっと考えさせて
9999	Go Back and Try Again	戻ってもう一度試す
10000	You finally found it.	やっと見つけたね。
