Index	English	Japanese_Translation
5714	Deluxe Gift Box	デラックスギフトボックス
5715	Max Vigor +@{1}	最大活力 +@{1}
5716	Player is dead.	プレイヤーは死亡しました。
5717	Dear PlayerName	PlayerNameさんへ
5718	Sprout Emblem I	スプラウトエンブレムI
5719	Sprouting Stage	発芽段階
5720	Rental Canceled	レンタルをキャンセルしました
5721	Dummy Challenge	ダミーチャレンジ
5722	Search History:	検索履歴:
5723	Remaining: ${1}	残り: ${1}
5724	Exchange failed	交換に失敗しました
5725	No chat history	チャット履歴がありません
5726	${1} is online!	${1}がオンラインです！
5727	Search Results:	検索結果:
5728	Intimacy Level:	親密度レベル:
5729	Already Friends	すでにフレンドです
5730	Top Ten Players	トップ10プレイヤー
5731	Mute Voice Chat	ボイスチャットをミュート
5732	Convert to Raid	レイドに変更
5733	Lv.${1}~Lv.${2}	Lv.${1}~Lv.${2}
5734	Party Objective	パーティ目標
5735	${1}d ${2}h ago	${1}d ${2}h前
5736	${1}h ${2}m ago	${1}h ${2}m前
5737	Confirm Changes	変更を確定
5738	Purchase Orders	購入注文
5739	Supply Quantity	補給数量
5740	Process Request	リクエストを処理
5741	Escort Supplies	護衛物資
5742	Stored Supplies	保管物資
5743	Resetting: ${1}	リセットまで: ${1}
5744	Enable Auto-Bid	自動入札を有効化
5745	Wind Resistance	風属性耐性
5746	Fire Resistance	火属性耐性
5747	Holy Resistance	聖属性耐性
5748	Cancel Response	応答をキャンセル
5749	Valid for: ${1}	有効期間: ${1}
5750	Display Filters	表示フィルター
5751	Weekly Activity	週間活動
5752	Confirm Removal	削除を確認
5753	Over ${1} hours	${1}時間以上
5754	Change Position	位置を変更
5755	${1} months ago	${1}か月前
5756	Loading...${1}%	読み込み中...${1}%
5757	Opens Wednesday	水曜日に開放
5758	My Aid Requests	自分の支援要請
5759	Guild Inventory	ギルド倉庫
5760	Actual Earnings	実収益
5761	Online Members:	オンラインメンバー:
5762	Multiplayer PvP	マルチプレイヤーPvP
5763	Training Ground	訓練場
5764	Whaleback Chute	ホエールバックシュート
5765	Yggdrasil Totem	イグドラシルトーテム
5766	Card: Ambernite	カード: アンバーナイト
5767	Healing Ranking	回復ランキング
5768	Card: Peco Peco	カード: ペコペコ
5769	Card: Dustiness	カード: ダスティネス
5770	Card: Frilldora	カード: フリルドラ
5771	Card: Wild Rose	カード: ワイルドローズ
5772	Card: Stem Worm	カード: ステムワーム
5773	Card: Alligator	カード: アリゲーター
5774	Card: Sasquatch	カード: サスカッチ
5775	Card: Swordfish	カード: ソードフィッシュ
5776	Card: Ghostring	カード: ゴーストリング
5777	Card: Pot Dofle	カード: ポットドフレ
5778	Card: Mastering	カード: マスターリング
5779	Card: Nine-Tail	カード: 九尾狐
5780	Card: Nightmare	カード: ナイトメア
5781	Card: Deviruchi	カード: デビルチ
5782	Ball Catch Buff	ボールキャッチバフ
5783	Reply @{1}% HP.	HPを@{1}%回復。
5784	Transform: Blue	トランスフォーム：ブルー
5785	Impositio Manus	イムポシティオマヌス
5786	Cart Remodeling	カート改造
5787	Cart Revolution	カートレボリューション
5788	Gunpowder Throw	火薬投げ
5789	Adrenaline Rush	アドレナリンラッシュ
5790	Heavy Axe Smash	ヘビーアックススマッシュ
5791	Throw Live Coal	燃える石炭を投げる
5792	Jupitel Thunder	ユピテルサンダー
5793	Double Pressure	ダブルプレッシャー
5794	Pinpoint Attack	ピンポイントアタック
5795	Attack in Place	その場で攻撃
5796	Character Voice	キャラクターボイス
5797	Target Priority	ターゲット優先度
5798	Selected Target	選択中のターゲット
5799	You and Enemies	自分と敵
5800	General Display	一般表示
5801	System Settings	システム設定
5802	Follow-Up Logic	追撃ロジック
5803	Restore default	デフォルトに戻す
5804	Slide Shockwave	スライドショックウェーブ
5805	Jellyfish Spawn	クラゲ召喚
5806	Skill@{1} Sleep	スキル@{1} 睡眠
5807	Cluster Missile	クラスターミサイル
5808	Chain Lightning	チェーンライトニング
5809	Explosive Arrow	エクスプローシブアロー
5810	Wobbling Goblin	よろめくゴブリン
5811	Doragon Landing	ドラゴンランディング
5812	Greedy Fire Ant	貪欲なファイアアント
5813	Summon Bombring	ボムポリンを召喚
5814	Terrifying Roar	恐怖の咆哮
5815	Blade Whirlwind	ブレードワールウィンド
5816	Petrifying Mist	石化ミスト
5817	Stinger Assault	スティンガーアサルト
5818	Stinger Barrage	スティンガーバラージ
5819	Tracking Horong	追尾ホロン
5820	Falling Beehive	落下する蜂の巣
5821	Coffin Eruption	コフィンエラプション
5822	Roaming Tempest	ローミングテンペスト
5823	Tap to continue	タップして続ける
5824	Overall Ranking	総合ランキング
5825	Faction Ranking	派閥ランキング
5826	Available Time:	利用可能時間:
5827	Stunning Tremor	スタニングトレマー
5828	Abominable Roar	忌まわしき咆哮
5829	Spreading Curse	拡散する呪い
5830	Malicious Curse	悪意の呪い
5831	Nightmare Stomp	ナイトメアストンプ
5832	Lightning Surge	ライトニングサージ
5833	Iron Ball Smash	アイアンボールスマッシュ
5834	Multiple Damage	多段ダメージ
5835	Beginner Season	初心者シーズン
5836	Americas Server	アメリカサーバー
5837	Invitation Code	招待コード
5838	Blink Alternate	ブリンク切替
5839	Rockbreaker@{1}	ロックブレイカー@{1}
5840	Mark Target@{1}	ターゲットマーク@{1}
5841	Player Link@{1}	プレイヤーリンク@{1}
5842	Ultimate - Easy	アルティメット - イージー
5843	Horong Tracking	ホロン追尾
5844	Full-Arena Wave	全アリーナウェーブ
5845	Obtain Red Note	レッドノートを入手
5846	Knight Note@{1}	ナイトノート@{1}
5847	Hunter Note@{1}	ハンターノート@{1}
5848	Priest Note@{1}	プリーストノート@{1}
5849	Unyielding Will	不屈の意志
5850	Wolf Pack Disco	ウルフパックディスコ
5851	Piercing Shadow	ピアシングシャドウ
5852	Remix Resonance	リミックスレゾナンス
5853	Resonance Focus	レゾナンスフォーカス
5854	Angel Incarnate	天使の化身
5855	S@{1}Soul Burst	S@{1}ソウルバースト
5856	Eddga New Skill	エドガ新スキル
5857	Dragon Training	ドラゴントレーニング
5858	Supersonic Blow	スーパーソニックブロー
5859	Envenomed Blade	エンベノムブレイド
5860	Elemental Shock	エレメンタルショック
5861	Frost Explosion	フロストエクスプロージョン
5862	Element Control	属性制御
5863	(Trophy Series)	（トロフィーシリーズ）
5864	Trophy Level-up	トロフィーレベルアップ
5865	Six Stats +${1}	6ステータス +${1}
5866	Letter Received	手紙を受け取りました
5867	${1} Conditions	${1}条件
5868	Card Leveled up	カードがレベルアップしました
5869	Currently Using	使用中
5870	No active Bonds	有効な絆なし
5871	No Bonds active	有効な絆はありません
5872	Active (${1}/3)	有効 (${1}/3)
5873	${1} Collection	${1}コレクション
5874	Prefecture @{1}	都道府県 @{1}
5875	Growth Training	成長トレーニング
5876	Change Off-Hand	オフハンドを変更
5877	Batch Appraisal	一括鑑定
5878	Costume Preview	コスチュームプレビュー
5879	EXP Gain: ${1}%	EXP獲得量: ${1}%
5880	Gathering Tribe	採集部族
5881	Undersea Tunnel	海底トンネル
5882	Map Coordinates	マップ座標
5883	Recovery Skills	回復スキル
5884	Priority Skills	優先スキル
5885	Lineup Settings	編成設定
5886	Build Resonance	ビルド共鳴
5887	System Function	システム機能
5888	No new messages	新しいメッセージはありません
5889	Release to Send	離して送信
5890	Channel Members	チャンネルメンバー
5891	Note Pillar@{1}	ノートピラー@{1}
5892	Shield Crusader	シールドクルセイダー
5893	Ambush Assassin	アンブッシュアサシン
5894	Blessing Priest	ブレッシングプリースト
5895	Greedy Oshitose	貪欲なオシトセ
5896	Fafnir's Scales	ファフニールの鱗
5897	Fixed Direction	固定方向
5898	Singing NPC@{1}	歌唱NPC@{1}
5899	Rocket Launcher	ロケットランチャー
5900	Lightning Raven	ライトニングレイブン
5901	Knight Guardian	ナイトガーディアン
5902	Archer Guardian	アーチャーガーディアン
5903	Stronghold Flag	拠点旗
5904	Zombie Prisoner	ゾンビ囚人
5905	Kindhearted Man	心優しい男
5906	Focused Fengbao	集中フェンバオ
5907	Combat Supplies	戦闘物資
5908	Elite Megalodon	エリートメガロドン
5909	HP Dragon Blood	HPドラゴンブラッド
5910	Knight's Member	騎士団員
5911	Shrimp Merchant	エビ商人
5912	Rewards Manager	報酬管理人
5913	Morroc Villager	モロックの村人
5914	Quest Timed Out	クエストが時間切れになりました
5915	Southeast Payon	フェイヨン南東部
5916	Southern Sograt	ソグラト南部
5917	Grand Cathedral	大聖堂
5918	Territory War-I	領地戦-I
5919	Territory War-V	領地戦-V
5920	Strange Machine	奇妙な機械
5921	Puddle of Honey	ハチミツの水たまり
5922	Marching Hornet	進軍するホーネット
5923	Blue Bubble NPC	ブルーバブルNPC
5924	Demo Test Dummy	デモ用テストダミー
5925	Mistress-Normal	ミストレス-ノーマル
5926	Baphomet-Normal	バフォメット-ノーマル
5927	Drake-Very Hard	ドレイク-ベリーハード
5928	Drake-Nightmare	ドレイク-ナイトメア
5929	Starting Lineup	初期編成
5930	Clear Time ${1}	クリアタイム ${1}
5931	Go to Formation	フォーメーションへ
5932	Quick Challenge	クイックチャレンジ
5933	Confirm Filters	フィルターを確定
5934	Back to Current	現在位置に戻る
5935	Ragnarok Online	ラグナロクオンライン
5936	Fated Encounter	運命の出会い
5937	Kindred Spirits	気の合う仲間
5938	Matching Hearts	通じ合う心
5939	Challenge Again	再挑戦
5940	Total Earnings:	総収益:
5941	About to start…	まもなく開始…
5942	Level: No Limit	レベル: 制限なし
5943	Damage Increase	ダメージ増加
5944	Critical Chance	クリティカル率
5945	Current Ability	現在の能力
5946	Challenge Eddga	エドガに挑戦
5947	Tritura Academy	クリトゥラ学園
5948	Core Management	コア管理
5949	Approval Method	承認方法
5950	Guild Prestige:	ギルド名声:
5951	Cancel Creation	作成をキャンセル
5952	Donation Amount	寄付額
5953	Guild Activity:	ギルド活動:
5954	Invite Not Sent	招待を送信できませんでした
5955	After the merge	統合後
5956	No Applications	申請はありません
5957	Adventurer Camp	冒険者キャンプ
5958	Battle Baphomet	バフォメットと戦う
5959	A Fond Farewell	名残惜しい別れ
5960	Monsters Appear	モンスター出現
5961	Space-Time Gate	時空ゲート
5962	New Inspiration	新たなひらめき
5963	Allen's Request	アレンの依頼
5964	Plan Successful	計画成功
5965	Bob's Thank You	ボブからのお礼
5966	Strivers' Guild	ストライバーズギルド
5967	Return the Ring	指輪を返す
5968	Wine Like Blood	血のようなワイン
5969	Fight Alongside	共に戦う
5970	Typewriter @{1}	タイプライター @{1}
5971	Learning Skills	スキル習得
5972	Glowing Compass	光るコンパス
5973	Crashed Airship	墜落した飛行船
5974	Activated Stats	有効ステータス
5975	Can be unlocked	ロック解除可能
5976	Next Star Level	次の星レベル
5977	After Unlocking	ロック解除後
5978	Go to Dismantle	解体へ
5979	Hatching Chance	孵化確率
5980	Cooldown: ${1}s	クールダウン: ${1}s
5981	Draw ${1} Times	${1}回引く
5982	Rookie@{1} Rank	ルーキー@{1} ランク
5983	Enter here, bo~	ここから入るんだ、ボ〜
5984	Select Ostrich.	ダチョウを選択。
5985	Ready to Enter!	入場準備完了！
5986	Enter Realm Map	領域マップへ
5987	Please be safe.	気をつけて。
5988	Phew... Phew...	ふぅ... ふぅ...
5989	Deliver Vehicle	車両を届ける
5990	Submit Supplies	物資を提出
5991	I like you too!	私も好き！
5992	Cough, cough...	ゴホン、ゴホン...
5993	Reset Challenge	チャレンジをリセット
5994	Auction Rewards	オークション報酬
5995	Start Challenge	チャレンジ開始
5996	Confirm Abandon	放棄を確認
5997	Bonfire Ability	たき火アビリティ
5998	Cooking Rewards	料理報酬
5999	Large Emote@{1}	大型エモート@{1}
6000	Nothing, really	いや、別に
