Index	English	Japanese_Translation
12483	Weekly Attempts: ${1}/${2}	週間挑戦回数：${1}/${2}
12484	Destroy the Glorious Metal	栄光の金属を破壊
12485	Festival Invitation Trivia	祭典招待クイズ
12486	Challenge Moonlight Flower	月夜花に挑戦
12487	Undersea Tunnel Floor @{1}	海底トンネル @{1}F
12488	Opens on ${1}/${2} at ${3}	${1}/${2} ${3}に開放
12489	Guild Announcement Changed	ギルド告知を変更しました
12490	Elite Member limit reached	エリートメンバー上限に達しました
12491	Level Requirement: Lv.${1}	レベル条件：Lv.${1}
12492	Visit Aorufeng (@{1}/@{2})	アオルフェンを訪ねる（@{1}/@{2}）
12493	Enter the Ant Queen's Nest	女王アリの巣へ入る
12494	Kill the Agitated Monsters	興奮したモンスターを倒す
12495	Clear Southeast Payon @{1}	フェイヨン南東部 @{1}をクリア
12496	Gather Whispering Flowers.	ささやきの花を集める。
12497	The Blacksmith's Testimony	ブラックスミスの証言
12498	Open Non-Full-screen Image	非全画面画像を開く
12499	Click to open the Pet List	クリックしてペット一覧を開く
12500	Maximum deployment reached	最大配置数に達しました
12501	Standard Summon Pool Rules	通常召喚プールルール
12502	No Pets Available to Hatch	孵化可能なペットがいません
12503	Activate Pet Passive Skill	ペットのパッシブスキルを有効化
12504	Deployed in a Utility Slot	ユーティリティスロットに配置済み
12505	Hatchery Level-up Complete	孵化場レベルアップ完了
12506	Hold a Position in a guild	ギルド役職に就く
12507	Advance to your Second Job	2次職へ転職
12508	Tap to open the Pet screen	タップしてペット画面を開く
12509	Open the Challenge screen.	チャレンジ画面を開く。
12510	Select the Build Handbook.	ビルドハンドブックを選択。
12511	Available Advanced Classes	選択可能な上位職
12512	Heavily-armored Grand Peco	重装甲グランペコ
12513	Welcome to Kafra Services!	カプラサービスへようこそ！
12514	Excellent. Very efficient.	素晴らしい。とても効率的ね。
12515	The path prowled by beasts	獣が徘徊する道
12516	I found all the materials.	材料は全部見つけた。
12517	^{1}One ticket, please^{2}	^{1}チケットを1枚ください^{2}
12518	That Depends on How You Do	それはやり方次第だ
12519	Teleport into the Instance	インスタンスへテレポート
12520	Dracula's escape portal...	ドラキュラの脱出ポータル…
12521	Objectives Completed: ${1}	目標達成数：${1}
12522	That part really moved me.	あの場面、本当に感動した。
12523	Really? That's incredible!	本当？すごい！
12524	I want to enter the palace	宮殿に入りたい
12525	They are just so exciting!	本当にワクワクする！
12526	We're looking for someone.	人を探しています。
12527	Waiting for Event to Begin	イベント開始待ち
12528	Random event starting soon	ランダムイベントまもなく開始
12529	Challenge difficulty: ${1}	チャレンジ難易度：${1}
12530	Select items to dismantle.	解体するアイテムを選択。
12531	Territory War: Preparation	領地戦：準備
12532	Pick up the giant blade!!!	巨大な剣を拾え！！！
12533	${1} was defeated by ${2}.	${1}は${2}に倒されました。
12534	Captain\nOw, that hurts...	船長\nいてて…
12535	Quest unlocks at Lv. ${1}.	クエストはLv.${1}で解放。
12536	Approach the strange girl.	奇妙な少女に近づく。
12537	Complete the Drake Dungeon	ドレイクダンジョンをクリア
12538	Individual Victory Rewards	個人勝利報酬
12539	Premium Secret Trove Chest	プレミアム秘密宝箱
12540	Guild GVE Clear Difficulty	ギルドGvEクリア難易度
12541	Elemental Damage Reduction	属性ダメージ軽減
12542	Petrify Curse (Deprecated)	石化の呪い（廃止予定）
12543	Blessing Angel Interaction	祝福の天使インタラクション
12544	Apply Pass Dynamite Effect	パス用ダイナマイト効果を適用
12545	Send Stage Message: Bubble	ステージメッセージ送信：バブル
12546	Make Statue Cast Rectangle	像に長方形攻撃を発動させる
12547	Four Sequential Shockwaves	4連続衝撃波
12548	Knuckle Boost (Deprecated)	ナックルブースト（廃止予定）
12549	Enjoy Life: First Activity	生活を楽しもう：初回アクティビティ
12550	The Unconscious Adventurer	意識を失った冒険者
12551	The Mysterious Cargo Crate	謎の貨物箱
12552	Continue the Investigation	調査を続ける
12553	^{1}Horse Racing Phase^{2}	^{1}競馬フェーズ^{2}
12554	^{1}Whale's Back Slide^{2}	^{1}クジラの背中スライダー^{2}
12555	^{1}Courtyard of Chaos^{2}	^{1}混沌の中庭^{2}
12556	Defeat MVP Maya in a party	パーティでMVPマヤーを倒す
12557	Starting Invincible Effect	開始時無敵効果
12558	Cast Interruption Immunity	詠唱中断無効
12559	Failed to deploy Soul Echo	ソウルエコーの配置に失敗しました
12560	Magic-Warding Power - Blue	魔法防護の力 - 青
12561	Hummingbird's Power - Blue	ハチドリの力 - 青
12562	LOAD_REMOTE_CONFIG_SUB_MSG	LOAD_REMOTE_CONFIG_SUB_MSG
12563	PATCH_PROGRESS_FORMAT@{1}S	PATCH_PROGRESS_FORMAT@{1}S
12564	PATCH_PROGRESS_FORMAT@{1}M	PATCH_PROGRESS_FORMAT@{1}M
12565	PATCH_PROGRESS_FORMAT@{1}H	PATCH_PROGRESS_FORMAT@{1}H
12566	PATCH_REPAIR_CLIENT_BUTTON	PATCH_REPAIR_CLIENT_BUTTON
12567	REMOTE_GAME_VERSION_FORMAT	REMOTE_GAME_VERSION_FORMAT
12568	Open to receive @{1} Zeny.	開くと@{1}ゼニーを獲得。
12569	Energy-Efficient Gathering	省エネ採集
12570	Gathering Expert - Logging	採集エキスパート - 伐採
12571	Anti-Addiction Information	依存防止情報
12572	Open to select one Weapon.	開くと武器を1つ選択できます。
12573	Juice pressed from apples.	リンゴを搾ったジュース。
12574	A Rare Ore that glows Red.	赤く輝くレア鉱石。
12575	A fragment of Yellow jade.	黄色い翡翠の欠片。
12576	Reach Lv. ${1} to Level-up	Lv.${1}でレベルアップ可能
12577	Entire Server Total Energy	全サーバー総エネルギー
12578	Please select a Job Talent	職業タレントを選択してください
12579	Professor Ryan's notebook.	ライアン教授のノート。
12580	An ordinary-looking sword.	普通に見える剣。
12581	Gazing Up at the Twin Axes	双斧を見上げて
12582	Not Enough Reset Materials	リセット素材が不足しています
12583	Low-Tier Undead Resistance	初級不死属性耐性
12584	Low-Tier Magic Penetration	初級魔法貫通
12585	Low-Tier Continuous Shield	初級持続シールド
12586	Low-Tier Fortitude Defense	初級不屈防御
12587	Low-Tier Abundant Strength	初級STR強化
12588	Pet Shard: Blood Butterfly	ペットの欠片：ブラッドバタフライ
12589	Corrupted Wander Man Shard	堕落したワンダーマンの欠片
12590	Blue Cards Selection Chest	ブルーカード選択チェスト
12591	Main Story Completion Pack	メインストーリー完了パック
12592	Request sent to the guild.	ギルドに申請を送信しました。
12593	Surprise Pack (Deprecated)	サプライズパック（廃止予定）
12594	Master Artisan Certificate	マスタークラフトマン認定証
12595	Sobbing Starlight Fragment	嘆きのスターライトの欠片
12596	Military Supplies (Common)	軍需物資（通常）
12597	Tier @{1} Orange Equipment	Tier @{1} オレンジ装備
12598	Equipment Forging Material	装備製造素材
12599	Tier @{1} Purple Equipment	Tier @{1} 紫装備
12600	Crystallized Bone Fragment	結晶化した骨の欠片
12601	Hunting Emblem · Conqueror	狩猟エンブレム・征服者
12602	Proof of the Hunt · Warden	狩りの証・番人
12603	Waterdrop Star Core - Blue	ウォータードロップスターコア - 青
12604	Waterdrop Star Core - Gray	ウォータードロップスターコア - 灰
12605	Lv. @{1} Equipment Crystal	Lv. @{1} 装備クリスタル
12606	Intermediate Forging Totem	中級鍛造トーテム
12607	Treasure Clue: Camp Embers	宝の手がかり：キャンプの残り火
12608	Treasure Clue: Monk's Gift	宝の手がかり：モンクの贈り物
12609	Life Percentage·Cloak-Blue	HP割合・マント-青
12610	Bulwark Scroll·Cloak-Green	ブルワークスクロール・マント-緑
12611	Life Percentage·Armor-Blue	HP割合・防具-青
12612	Mountain Scroll·Armor-Blue	マウンテンスクロール・防具-青
12613	Hawkeye Scroll·Armor-Green	ホークアイスクロール・防具-緑
12614	Giant Scroll·Off-Hand-Blue	ジャイアントスクロール・サブ装備-青
12615	Fate Scroll·Off-Hand-Green	フェイトスクロール・サブ装備-緑
12616	Ymir Scroll·Off-Hand-Green	ユミルスクロール・サブ装備-緑
12617	Refreshing Breath Medicine	リフレッシュブレス薬
12618	Select an Enchant formula.	エンチャント式を選択。
12619	Must own item ^{1}${1}^{2}	アイテム ^{1}${1}^{2} が必要
12620	Requires Card ^{1}${1}^{2}	カード ^{1}${1}^{2} が必要
12621	Not enough Refine attempts	精錬回数が不足しています
12622	Total Refine Level too low	精錬合計レベルが不足しています
12623	Monster Kill count too low	モンスター討伐数が不足しています
12624	Dialogue not yet completed	会話が未完了です
12625	Required score not reached	必要スコアに達していません
12626	Target requirement not met	対象条件を満たしていません
12627	Required Kills not reached	必要討伐数に達していません
12628	Quest requirements not met	クエスト条件を満たしていません
12629	Required level Not Reached	必要レベルに達していません
12630	Not enough Totems deployed	配置トーテム数が不足しています
12631	Treasure Hunt Dig Attempts	宝探し発掘回数
12632	Guild Prestige Information	ギルド名声情報
12633	Guild Supplies Information	ギルド物資情報
12634	Bosses Defeated: ${1}/${2}	ボス討伐数：${1}/${2}
12635	Monster Collection Details	モンスターコレクション詳細
12636	Send ${1} a dungeon invite	${1}にダンジョン招待を送る
12637	, step on the rhythm notes	、リズムノートを踏んでください
12638	Lucky Crafting - Tailoring	ラッキークラフト - 裁縫
12639	Western Alberta Prefecture	アルベルタ西部
12640	Eastern Alberta Prefecture	アルベルタ東部
12641	Southern Izlude Prefecture	イズルード南部
12642	Southern Geffen Prefecture	ゲフェン南部
12643	Tap to Search for Monsters	タップしてモンスターを検索
12644	Books Collected: ${1}/${2}	収集済み書籍：${1}/${2}
12645	Elf Tower: Race to the Top	エルフタワー：頂上を目指せ
12646	Increase AGI [Buff Effect]	速度増加［バフ効果］
12647	Emergency Treatment Shield	応急処置シールド
12648	Transform into Savage Babe	サベージベイブに変身
12649	Shield Boomerang Has No CD	シールドブーメランのCDなし
12650	King's Grace Slows Enemies	キングスグレイスで敵を減速
12651	BDTarget_LogicData_BigType	BDTarget_LogicData_BigType
12652	Chaotic Space (Deprecated)	混沌空間（廃止予定）
12653	Enhance Camouflage Stealth	カモフラージュのステルス性能強化
12654	Instantly restores @{1} HP	HPを@{1}即時回復
12655	Battle Royale Victory Buff	バトルロワイヤル勝利バフ
12656	Protection Orbit DEF Boost	プロテクションオービットDEF増加
12657	Lope Obstacle-Dodge Marker	跳躍障害物回避マーカー
12658	Transform into a Blue Note	ブルーノートに変身
12659	In Development—Coming Soon	開発中—近日公開
12660	Spellbook - Gravity Impact	スペルブック - グラビティインパクト
12661	Osiris Disengagement Check	オシリス離脱チェック
12662	Death Scythe Life Recovery	デスサイズHP回復
12663	Fire Element Vulnerability	火属性弱点
12664	Sword, Derived Interaction	ソード派生インタラクション
12665	Ghost Ship Single-Hit Buff	ゴーストシップ単発バフ
12666	Post-Death Lighting Effect	死亡後ライティングエフェクト
12667	Green Tracking Line Effect	グリーン追尾ラインエフェクト
12668	Switch Enhance Blood Cross	ブラッドクロス強化切替
12669	Rolling Cutter BD_S@{1}_BD	ローリングカッター BD_S@{1}_BD
12670	Elemental Attunement-Comet	エレメンタルアチューンメント・コメット
12671	Elemental Attunement Comet	エレメンタルアチューンメント コメット
12672	Venom Dance Increase Dodge	ヴェノムダンス回避増加
12673	Friendship must reach ${1}	親密度${1}以上が必要
12674	Allocate Basic Stat Points	基本ステータスポイントを割り振る
12675	Equip ${2} ${1}-star cards	${1}星カードを${2}枚装備
12676	Kill ${2} monsters in ${1}	${1}でモンスターを${2}体倒す
12677	No report reason selected.	通報理由が選択されていません。
12678	^{1}Defeat Dark Priest^{2}	^{1}ダークプリーストを倒す^{2}
12679	^{1}[Tower of Spirits]^{2}	^{1}[精霊の塔]^{2}
12680	Waiting for the Next Event	次のイベント待ち
12681	Costume Engraving Overview	コスチューム刻印概要
12682	Competition Reward Details	競技報酬詳細
12683	Individual Points Overview	個人ポイント概要
12684	Device - Rapid-Fire Cannon	装置 - 連射砲
12685	Pet Deployment and Support	ペット配置・支援
12686	Achievement does not exist	実績が存在しません
12687	Member is in another group	メンバーは別のグループにいます
12688	Already on the Blocks list	すでにブロックリストに登録されています
12689	Not on the invitation list	招待リストにありません
12690	Friend group limit reached	フレンドグループ上限に達しました
12691	You are not the Group Host	あなたはグループホストではありません
12692	Player data does not exist	プレイヤーデータが存在しません
12693	Tavern room does not exist	酒場の部屋が存在しません
12694	Bonus time is on cooldown.	ボーナスタイムはクールダウン中です。
12695	Skill has not been enabled	スキルはまだ有効化されていません
12696	Operations provider error.	オペレーションプロバイダーエラー。
12697	Request All is on cooldown	一括申請はクールダウン中です
12698	Includes the affixes above	上記のアフィックスを含む
12699	Required level not reached	必要レベルに達していません
12700	No eligible location found	利用可能な場所が見つかりません
12701	Event requirements not met	イベント条件を満たしていません
12702	Action type does not exist	操作タイプが存在しません
12703	Current node not completed	現在のノードが未完了です
12704	Missing required parameter	必須パラメータがありません
12705	Life Skill already learned	生活スキルは習得済みです
12706	Live Coal already gathered	燃えさしは採集済みです
12707	Insufficient trigger count	発動回数が不足しています
12708	Trigger parameter mismatch	発動パラメータが一致しません
12709	Matchmaking data is empty.	マッチングデータが空です。
12710	Item is still on cooldown.	アイテムはまだクールダウン中です。
12711	Invalid location selected.	選択した場所が無効です。
12712	Invitation does not exist.	招待が存在しません。
12713	Unable to send invitation.	招待を送信できません。
12714	Soul Echo cannot Level-up.	ソウルエコーをレベルアップできません。
12715	^{1}Cart Reinforcement^{2}	^{1}カート強化^{2}
12716	^{1}Anaerobic Training^{2}	^{1}無酸素トレーニング^{2}
12717	^{1}Accelerated Impact^{2}	^{1}アクセラレーテッドインパクト^{2}
12718	Martyr's Reckoning Enhance	マーターレコニング強化
12719	Advanced Poison Resistance	上級毒属性耐性
12720	Advanced Shadow Resistance	上級闇属性耐性
12721	Advanced Undead Resistance	上級不死属性耐性
12722	Advanced Hunting Expertise	上級狩猟熟練
12723	Two-Handed Training LV@{1}	両手武器修練 LV@{1}
12724	^{1}Beginner Mana Rune^{2}	^{1}初級マナルーン^{2}
12725	^{1}Spatial Distortion^{2}	^{1}空間歪曲^{2}
12726	Data not found in database	データベースにデータがありません
12727	Text cannot contain spaces	テキストにスペースは使用できません
12728	Player is no longer Online	プレイヤーはオフラインです
12729	Backpack sorting SD active	バックパック並べ替えSDが有効です
12730	Stat preset does not exist	ステータスプリセットが存在しません
12731	Teleport Gate not unlocked	テレポートゲートが未解放です
12732	GvG is currently inactive.	現在GvGは開催されていません。
12733	Queued to enter the scene.	シーン入場待機中です。
12734	The preset does not exist.	プリセットが存在しません。
12735	Skill Bar is out of range.	スキルバー範囲外です。
12736	Skill Bar is not unlocked.	スキルバーが未解放です。
12737	Players on the Battlefield	戦場内プレイヤー
12738	Teleport to the commander?	司令官へテレポートしますか？
12739	Average Contribution: ${1}	平均貢献度：${1}
12740	Failed to create the item.	アイテム作成に失敗しました。
12741	Unable to Put in the Cart.	カートに入れられません。
12742	Unable to make a Donation.	寄付できません。
12743	Resistance Intensity: ${1}	抵抗強度：${1}
12744	Outpost's Group Warp Skill	前哨基地グループワープスキル
12745	Drake minion Basic Attack.	ドレイクミニオン通常攻撃。
12746	You've already liked this.	すでに「いいね」済みです。
12747	This is Left-Hand Mastery.	これは左手修練です。
12748	Total Rewards over 30 Days	30日間の総報酬
12749	Invalid Activity Reward ID	アクティビティ報酬IDが無効です
12750	This item is not equipment	このアイテムは装備ではありません
12751	Incorrect equipment gender	装備の性別条件が一致しません
12752	Invalid guild name length.	ギルド名の長さが無効です。
12753	Not enough Guild Activity.	ギルド活動度が不足しています。
12754	First Major Responsibility	最初の大きな役目
12755	Payon brooms are the best!	フェイヨンのほうきは最高！
12756	60-Player Fair Competition	60人公平競技
12757	${1} invited you to follow	${1}から追従招待が届きました
12758	Go to another farming spot	別の狩場へ移動
12759	Cancel Support Application	支援申請をキャンセル
12760	Waterings Today: ${1}/${2}	本日の水やり：${1}/${2}
12761	You rescued teammate ${1}.	チームメイト${1}を救助しました。
12762	Teammate ${1} rescued you.	チームメイト${1}に救助されました。
12763	The competition has begun!	競技が始まりました！
12764	${1} invited you to Follow	${1}から追従招待が届きました
12765	Tap to Begin the Challenge	タップしてチャレンジ開始
12766	ATK Speed reduced by @{1}%	攻撃速度 -@{1}%
12767	Poring Reward Boost Lv@{1}	ポリン報酬ブースト Lv@{1}
12768	Blessing of Growth Lv.@{1}	成長の祝福 Lv.@{1}
12769	Radiance of Wealth Lv.@{1}	富の輝き Lv.@{1}
12770	Challenge Not Yet Unlocked	チャレンジはまだ解放されていません
12771	Falcon Assault【Stat Boost】	ファルコンアサルト【ステータス強化】
12772	Sharp Shooting【Stat Boost】	シャープシューティング【ステータス強化】
12773	Arrow Shower【Mode/Trigger】	アローシャワー【モード/発動】
12774	Blitz Beat【Trigger Effect】	ブリッツビート【発動効果】
12775	Solo Madogear Pilot Shield	ソロ魔導ギアパイロットシールド
12776	Detached VFX Asset Library	分離VFXアセットライブラリ
12777	Tracking Petrify Mist—Easy	追尾石化ミスト—イージー
12778	Blade Mountain - True Fall	ブレードマウンテン - 真落下
12779	Poison Mushroom AOE-Poison	ポイズンマッシュルーム範囲攻撃-毒属性
12780	Monster Normal Attack-Holy	モンスター通常攻撃-聖属性
12781	The One Riding a Peco Peco	ペコペコに乗る者
12782	Join the Adventurer Group?	冒険グループに参加しますか？
12783	Playful Lace Kitty Headband	遊び心あるレース猫カチューシャ
12784	Silverwing Covenant · Order	シルバーウィングの盟約・秩序
12785	Nine-Tone Mantra · Elegance	九音真言・優雅
12786	Silverwing Covenant: Prayer	シルバーウィングの盟約：祈り
12787	Stage reward does not exist	ステージ報酬が存在しません
12788	Standard Compensation Chest	通常補償チェスト
12789	Ritual Time Remaining: ${1}	儀式残り時間：${1}
12790	The Assist Quest has ended.	支援クエストは終了しました。
12791	Clear ${1} Misc (${2}/${3})	${1} その他をクリア（${2}/${3}）
12792	Damage to Neutral Monsters%	無属性モンスターへのダメージ%
12793	Damage to Poison Monsters %	毒属性モンスターへのダメージ %
12794	Damage to Shadow Monsters %	闇属性モンスターへのダメージ %
12795	Damage to Undead Monsters %	不死属性モンスターへのダメージ %
12796	Damage to Demi-Human Race %	人間形へのダメージ %
12797	Field Auto-Battle EXP Bonus	フィールドオートバトルEXPボーナス
12798	^{1}Festival Invitation^{2}	^{1}祭典招待^{2}
12799	Obtained from: ${1}  【${2}】	入手元：${1}  【${2}】
12800	Kill @{1} Soldier Skeletons	ソルジャースケルトンを@{1}体倒す
12801	Kill Deniro and Piere: @{1}	デニーロとピエールを倒す：@{1}
12802	Kill Andre and Vitata: @{1}	アンドレとビタタを倒す：@{1}
12803	Receive a letter from Wule.	ウーレから手紙を受け取る。
12804	Continue exploring Ant Hell	蟻地獄の探索を続ける
12805	Continue exploring Orc Cave	オーク洞窟の探索を続ける
12806	Guild League Finals Mission	ギルドリーグ決勝ミッション
12807	Expedition Activity Mission	遠征アクティビティミッション
12808	Rare Reward-Drake-MVP Limit	レア報酬-ドレイク-MVP制限
12809	Rare Reward-Eddga-MVP Limit	レア報酬-エドガ-MVP制限
12810	Kill Monster A +@{1} Points	モンスターA撃破 +@{1}ポイント
12811	Defeat Hard Maya in a party	パーティでハードマヤーを倒す
12812	Defeat Hard Ilmo in a party	パーティでハードイルモを倒す
12813	Inspect the scattered cargo	散乱した貨物を調べる
12814	Awaken in the Court of Time	時の法廷で目を覚ます
12815	Increases your PDMG output.	物理ダメージ出力が増加します。
12816	Increases your MDMG output.	魔法ダメージ出力が増加します。
12817	Emi Continent Royal Capital	エミ大陸王都
12818	Impeachment to be responded	弾劾への応答待ち
12819	Daily Activity Compensation	デイリー活動補償
12820	Trade Penalty Appeal Denied	取引ペナルティ異議申立て却下
12821	Festival Invitation Rewards	祭典招待報酬
12822	Secret Trove Activity Quest	秘密宝庫アクティビティクエスト
12823	Dumby's Request (${1}/${2})	ダンビーの依頼（${1}/${2}）
12824	No items selected for sale.	販売するアイテムが選択されていません。
12825	This item has been removed.	このアイテムは削除されました。
12826	Restore Smelting Attributes	精錬ステータスを復元
12827	^{1}Journey's Beginning^{2}	^{1}旅の始まり^{2}
12828	Guild Contribution Rankings	ギルド貢献ランキング
12829	Failed to switch characters	キャラクター切替に失敗しました
12830	Choose Your Preferred Class	希望する職業を選択
12831	Complete the Airship Battle	飛行船戦を完了
12832	Head to the Adventurer Camp	冒険者キャンプへ向かう
12833	Release the pathfinder ant.	パスファインダーアントを解放。
12834	What is the Temporal Court?	時の法廷とは？
12835	Gather Whispering Flowers.*	ささやきの花を集める。*
12836	Ask Rhine about the request	ラインに依頼について聞く
12837	Give the Snake Eggs to Boya	ヘビの卵をボヤに渡す
12838	Clear out the nearby Horns*	近くのホルンを一掃する*
12839	Current Paragon Level: ${1}	現在のパラゴンレベル：${1}
12840	Unlock this Mood instantly.	このムードを即時解放。
12841	Increases damage reflection	ダメージ反射量が増加
12842	Producer Subjugation Battle	プロデューサー討伐戦
12843	Equipment Enhancement Guide	装備強化ガイド
12844	Guild Technology - Strategy	ギルドテクノロジー - 戦略
12845	Pinnacle Top Ten - Acolytes	頂点トップ10 - アコライト
12846	Personal Merits Leaderboard	個人戦功ランキング
12847	Don't remind me again today	今日はもう表示しない
12848	Listing period ends in ${1}	出品期間終了まで ${1}
12849	Novice Handbook Event Rules	ノービスハンドブックイベントルール
12850	Deprecated—Do Not Configure	廃止予定—設定しないでください
12851	Gain @{1} Extra skill slots	追加スキルスロットを@{1}個獲得
12852	Recipient Already Owns This	受取人はすでに所持しています
12853	Their Popularity This Week:	今週の相手の人気度：
12854	Enter a name for the group…	グループ名を入力…
12855	No one is currently ranked.	現在ランクインしている人はいません。
12856	Request to Join Party sent.	パーティ参加申請を送信しました。
12857	You are already in a Party.	すでにパーティに参加しています。
12858	The Party no longer exists.	パーティはすでに存在しません。
12859	Stronghold War - Off-Season	拠点戦 - オフシーズン
12860	Trade is Not Available yet.	取引はまだ利用できません。
12861	Your guild has no requests.	ギルドへの申請はありません。
12862	Escort Missions Unavailable	護衛ミッションは利用できません
12863	Not Eligible to Participate	参加条件を満たしていません
12864	No available bidding events	利用可能な入札イベントがありません
12865	Currently Qualifying Guilds	現在参加資格のあるギルド
12866	You are already on this map	すでにこのマップにいます
12867	This guild no longer exists	このギルドは存在しません
12868	You have not joined a guild	ギルドに加入していません
12869	Enter an announcement first	先に告知内容を入力してください
12870	You are already in a guild.	すでにギルドに加入しています。
12871	You cannot appoint yourself	自分自身を任命することはできません
12872	${1} has not joined a guild	${1}はギルドに加入していません
12873	Goods Needed by the Caravan	キャラバンが必要とする物資
12874	Eastern Payon State Capital	フェイヨン東部州都
12875	Western Payon State Capital	フェイヨン西部州都
12876	Stronghold Battle White Box	拠点戦ホワイトボックス
12877	Kafra - Battle for Survival	カプラ - サバイバルバトル
12878	You can place your bet now!	今すぐベットできます！
12879	Portrait Card: Doppelganger	ポートレートカード：ドッペルゲンガー
12880	Must not equip ^{1}${1}^{2}	^{1}${1}^{2}を装備してはいけません
12881	Must not carry ^{1}${1}^{2}	^{1}${1}^{2}を所持してはいけません
12882	Restore ${1}% of your Life.	HPを${1}%回復。
12883	Weapon cannot be destroyed.	武器は破壊されません。
12884	Normal Attack damage +@{1}%	通常攻撃ダメージ +@{1}%
12885	Removes all status effects.	すべての状態異常を解除。
12886	Life will not fall to @{1}.	HPが@{1}未満になりません。
12887	A rare and powerful monster	希少で強力なモンスター
12888	Double Holy Light: Physical	ダブルホーリーライト：物理
12889	Kinetic Battle Axe Assembly	キネティックバトルアックス組立
12890	Shield Reflect Auto Counter	シールドリフレクト・オートカウンター
12891	Advanced Monster Resistance	上級モンスター耐性
12892	Default Drag Skill Position	デフォルトドラッグスキル位置
12893	Skill Callout Display Range	スキルコールアウト表示範囲
12894	Apply Effect to All Players	全プレイヤーに効果適用
12895	Skill@{1}Lute Rectangle@{2}	スキル@{1}リュート長方形@{2}
12896	Battle Royale Gravity Field	バトルロワイヤル重力場
12897	Skill@{1} Slide Preparation	スキル@{1} スライド準備
12898	Player Anti-Air Cannon Fire	プレイヤー対空砲射撃
12899	Skill@{1} Four Cone Attacks	スキル@{1} 4方向コーン攻撃
12900	Strike Ring Drum @{1} Times	リングドラムを@{1}回叩く
12901	Periodic Explosion - Effect	周期爆発 - 効果
12902	Gift of the Underworld @{1}	冥界の贈り物 @{1}
12903	Monster Normal Attack-Earth	モンスター通常攻撃-地属性
12904	Monster Normal Attack-Water	モンスター通常攻撃-水属性
12905	Monster Normal Attack-Light	モンスター通常攻撃-聖属性
12906	Monster Normal Attack-Ghost	モンスター通常攻撃-念属性
12907	Greedy Fireclaw Wolf's Fang	貪欲なファイアクロウウルフの牙
12908	Goblin (Flail) (Deprecated)	ゴブリン（フレイル）（廃止予定）
12909	Vagabond Wolf Normal Attack	さすらい狼通常攻撃
12910	Kobold Leader Normal Attack	コボルドリーダー通常攻撃
12911	Summon Self-Destruct Poring	自爆ポリンを召喚
12912	Mistress Normal Attack-Wind	ミストレス通常攻撃-風属性
12913	Goblin Leader Normal Attack	ゴブリンリーダー通常攻撃
12914	Choose another login method	別のログイン方法を選択
12915	Account linked successfully	アカウント連携に成功しました
12916	Enter Stealth in Phase @{1}	フェーズ@{1}でステルス状態になる
12917	Stone Glyph Slash Targeting	ストーングリフスラッシュ照準
12918	Launch Yellow Homing Bubble	イエロー追尾バブルを発射
12919	Straight-Line Bubble Action	直線バブルアクション
12920	Skill@{1}_Dance Machine_New	スキル@{1}_ダンスマシン_New
12921	Skill@{1}_Summon Circle@{2}	スキル@{1}_召喚サークル@{2}
12922	Skill@{1}Multihit Charge Up	スキル@{1}マルチヒットチャージ
12923	Song of Suffering - Organum	苦難の諫歌 - オルガヌム
12924	Song of Suffering - Baptism	苦難の諫歌 - バプティズム
12925	Exorciser Spell: Corruption	エクソシスト呪文：コラプション
12926	Increase Recuperative Power	回復力増加
12927	I have completed the trial.	試練を完了しました。
12928	Select cards for Collection	コレクション用カードを選択
12929	Guild Voice Chat Management	ギルドボイスチャット管理
12930	Join the Caravan: ${1}/${2}	キャラバンに参加：${1}/${2}
12931	Not enough Butterfly Wings.	蝶の羽が不足しています。
12932	Skill points are available.	スキルポイントを割り振れます。
12933	Cannot Activate Current Job	現在の職業では有効化できません
12934	Failed to join chat channel	チャットチャンネル参加に失敗しました
12935	Manage Speaking Permissions	発言権限を管理
12936	Center-Directed Force Field	中心向きフォースフィールド
12937	Vine Puppet Type A - Hunter	ヴァインパペットA型 - ハンター
12938	Rock Puppet Type A - Knight	ロックパペットA型 - ナイト
12939	Cold Hearts in the Old City	旧市街の冷たい心
12940	Haze Formation Magic Circle	ヘイズフォーメーション魔法陣
12941	Adventurer from the Village	村から来た冒険者
12942	Payon Forest-Flying Trigger	フェイヨンの森飛行トリガー
12943	Monster Research Adventurer	モンスター研究冒険者
12944	Magic Circle_Maya Sandstorm	魔法陣_マヤーサンドストーム
12945	Moonlight Flower Projectile	月夜花飛翔体
12946	P@{1} Yellow Bubble NPC@{2}	P@{1} イエローバブルNPC@{2}
12947	Pixel Thrust Increase Dodge	ピクセルスラスト回避増加
12948	Exclusive mount for Thieves	シーフ専用マウント
12949	Exclusive mount for Archers	アーチャー専用マウント
12950	No matching monsters found.	一致するモンスターが見つかりません。
12951	Accumulate up to ${1} hours	最大${1}時間まで蓄積
12952	High-Rate Auto Mode Resumed	高速オートモード再開
12953	Physical Resistance Enhance	物理耐性強化
12954	Melee Magic Damage Increase	近接魔法ダメージ増加
12955	Shield Bonus (Basis Points)	シールドボーナス（ベーシスポイント）
12956	Maximum Guild Hall Level: 6	ギルドホール最大Lv.：6
12957	Maximum Guild Shop Level: 3	ギルドショップ最大Lv.：3
12958	Stores Siege War machinery.	攻城戦兵器を保管します。
12959	Remove Offline players only	オフラインプレイヤーのみ除外
12960	Cancel your guild response?	ギルド応答をキャンセルしますか？
