Index	English	Japanese_Translation
6682	Hatching Records	孵化記録
6683	Hatching History	孵化履歴
6684	Rapid Incubation	高速孵化
6685	Collection Stats	コレクション統計
6686	Warrior@{1} Rank	ウォリアー@{1} ランク
6687	Select the Lion.	ライオンを選択。
6688	It's right here.	ここにあるよ。
6689	Find Kitty-Katie	キティ・ケイティを探す
6690	Are you alright?	大丈夫？
6691	That little cat.	あの小さな猫。
6692	Teleport Service	テレポートサービス
6693	I want to leave.	帰りたい。
6694	What's refining?	精錬って何？
6695	Obtain Resources	リソースを入手
6696	Daily: ${1}/${2}	デイリー: ${1}/${2}
6697	I Need Resources	リソースが必要
6698	Woof, woof woof!	ワン、ワンワン！
6699	Choose this one!	これにする！
6700	Okay, here goes!	よし、いくよ！
6701	What did it say?	何て書いてあった？
6702	Personal Rewards	個人報酬
6703	Event Management	イベント管理
6704	Skip Preparation	準備をスキップ
6705	Rescue the Bride	花嫁を救出
6706	Wedding Crashers	結婚式の乱入者
6707	New Stage - ${1}	新ステージ - ${1}
6708	Stage Settlement	ステージ精算
6709	Clear Time: ${1}	クリアタイム: ${1}
6710	Reset This Stage	このステージをリセット
6711	Size Level: ${1}	サイズレベル: ${1}
6712	Draw First Prize	1等を引く
6713	Draw Third Prize	3等を引く
6714	Learn Life Skill	ライフスキルを習得
6715	Start Next Stage	次のステージを開始
6716	Synthesis Result	合成結果
6717	Defend the Flag!	旗を守れ！
6718	Star Traveler II	スター・トラベラー II
6719	Star Traveler IV	スター・トラベラー IV
6720	Maya\nCome back!	マヤ\n戻ってきて！
6721	Story Quest Path	ストーリークエストルート
6722	Life Steal Orbit	ライフスティールオービット
6723	Desolation Orbit	デソレーションオービット
6724	Block One Attack	攻撃を1回防ぐ
6725	Fully Restore HP	HPを全回復
6726	Go Join a guild!	ギルドに参加しよう！
6727	Bid Confirmation	入札確認
6728	Transaction Time	取引時間
6729	Total Item Price	アイテム合計価格
6730	Apply Attributes	属性を適用
6731	Go to Guild Base	ギルド拠点へ
6732	Opponent's Guild	相手ギルド
6733	Capture the Flag	旗を奪取
6734	Morale:${1}/${2}	士気:${1}/${2}
6735	Winners' Bracket	勝者側トーナメント
6736	My guild ranking	自分のギルド順位
6737	[${1}] Rank ${2}	[${1}] ランク ${2}
6738	My Battle Report	自分の戦闘レポート
6739	Best of the Best	ベスト・オブ・ベスト
6740	Main Battlefield	メイン戦場
6741	Cumulative quest	累積クエスト
6742	Challenge Quests	チャレンジクエスト
6743	One-Handed Sword	片手剣
6744	One-Handed Spear	片手槍
6745	Two-Handed Spear	両手槍
6746	Spacetime Emblem	時空エンブレム
6747	War Merit Points	戦功ポイント
6748	Friend Gift Item	フレンドギフトアイテム
6749	Random Item Pack	ランダムアイテムパック
6750	First Clear Time	初回クリアタイム
6751	Players Defeated	撃破プレイヤー数
6752	Equipment Rating	装備評価
6753	Astral Sign Name	アストラルサイン名
6754	Blacksmith Class	ブラックスミスクラス
6755	In-Game Currency	ゲーム内通貨
6756	Chill and Casual	のんびりカジュアル
6757	Total Extroverts	外向型合計
6758	Official RO3 Van	RO3公式バン
6759	Dumby Commission	ダンビーの依頼
6760	Collect Supplies	物資を集める
6761	Firewall - Spawn	ファイアウォール - スポーン
6762	Ring of Fire AOE	リング・オブ・ファイアAOE
6763	Carry Cannonball	砲弾を運ぶ
6764	Sync Buff Floors	バフ階層を同期
6765	Lightning Strike	ライトニングストライク
6766	Kun Water Vortex	クン・ウォーターヴォルテックス
6767	Note A Explosion	ノートA爆発
6768	Note B Explosion	ノートB爆発
6769	Tiger Leap Quake	タイガーリープクエイク
6770	Gravestone Blast	墓石ブラスト
6771	Elite Privileges	エリート特典
6772	Trap Hunter Mode	トラップハンターモード
6773	Manage the Guild	ギルドを管理
6774	Deliver Supplies	物資を届ける
6775	Graphics Quality	グラフィック品質
6776	Advanced Coating	上級コーティング
6777	Sacred Wood Core	聖なる木材コア
6778	Sacred Ring Mold	聖なるリング型
6779	^{1}[Hidden]^{2}	^{1}【非表示】^{2}
6780	Rent a Peco Peco	ペコペコをレンタル
6781	A Wondrous Sight	驚くべき光景
6782	A Dire Situation	深刻な事態
6783	A Crisis Unfolds	危機の始まり
6784	A Friend in Need	困っている友
6785	The Silent Woods	静寂の森
6786	A Major Discover	大発見
6787	Venturing Deeper	さらに奥へ
6788	The Strange Girl	謎の少女
6789	^{1}Boneyard^{2}	^{1}墓場^{2}
6790	Teleport Station	テレポートステーション
6791	Forced Knockback	強制ノックバック
6792	Divine Silk Vine	神聖な絹の蔓
6793	Radiant Gold Ore	輝く金鉱石
6794	PATCH_CHECK_INFO	PATCH_CHECK_INFO
6795	Life Skill Adept	ライフスキルの達人
6796	Enhanced Potency	効果強化
6797	An empty bottle.	空のボトル。
6798	Sword of Victory	勝利の剣
6799	Chains of Deceit	欺瞞の鎖
6800	All-Seeing Raven	すべてを見通すカラス
6801	Horn of Twilight	黄昏の角笛
6802	Abundant Healing	豊富な回復
6803	Magic Damage Cap	魔法ダメージ上限
6804	Momentum Breaker	モメンタムブレイカー
6805	Pet Shard: Vocal	ペットのかけら: ボーカル
6806	Pet Shard: Choco	ペットのかけら: チョコ
6807	Pet Shard: Clock	ペットのかけら: クロック
6808	Pet Shard: Bokba	ペットのかけら: ボクバ
6809	Evil Nymph Shard	邪妖精のかけら
6810	Pet Shard: Sohee	ペットのかけら: ソヒ
6811	Demon Maid Shard	デーモンメイドのかけら
6812	Spicy Meat Patty	スパイシーミートパティ
6813	Spicy Fried Rice	スパイシー炒飯
6814	Berry Herbal Tea	ベリーハーブティー
6815	Pure Lemon Water	ピュアレモンウォーター
6816	Lemon Herbal Tea	レモンハーブティー
6817	Random Card Pack	ランダムカードパック
6818	Growth Gift @{1}	成長ギフト @{1}
6819	Change Equipment	装備を変更
6820	Get More Scrolls	スクロールをさらに入手
6821	Season Exclusive	シーズン限定
6822	Refinement Affix	精錬アフィックス
6823	Crystal Donation	クリスタル寄付
6824	Spiny Sea Urchin	トゲウニ
6825	Paladin Portrait	パラディンの肖像
6826	Warlock Portrait	ウォーロックの肖像
6827	Acolyte Portrait	アコライトの肖像
6828	Red Chili Pepper	赤唐辛子
6829	Orange Equipment	オレンジ装備
6830	Purple Equipment	紫装備
6831	Purple Soul Echo	紫のソウルエコー
6832	Orange Soul Echo	オレンジのソウルエコー
6833	Temporal Compass	時空コンパス
6834	Baby Devil Wings	小悪魔の翼
6835	Crystal Fragment	クリスタルの欠片
6836	Crest of Freedom	自由の紋章
6837	Crest of Conquer	征服の紋章
6838	Crest of Venture	冒険の紋章
6839	Crest of Journey	旅路の紋章
6840	Four-leaf Clover	四つ葉のクローバー
6841	Heart of Obeaune	オボーヌの心臓
6842	Fairy's Whiskers	妖精のひげ
6843	Tiger's Footskin	虎の足皮
6844	Decayed Tree Sap	腐った樹液
6845	Muka Emotes Pack	ムカのエモートパック
6846	Phantom Fragment	ファントムの欠片
6847	Advanced Diamond	上級ダイヤモンド
6848	Starlight Silk V	スターライトシルク V
6849	Starlight Silk I	スターライトシルク I
6850	Star Diamond VII	スターダイヤモンドVII
6851	Star Diamond III	スターダイヤモンドIII
6852	Enriched Elunium	濃縮エルニウム
6853	Crystal of Oaths	誓いのクリスタル
6854	Dark Flak Cannon	ダークフラックキャノン
6855	Holy Flak Cannon	ホーリーフラックキャノン
6856	Golden Fireworks	黄金の花火
6857	Life Crystal@{1}	ライフクリスタル@{1}
6858	Superior Bow@{1}	スーペリアボウ@{1}
6859	Advanced Bow@{1}	アドバンストボウ@{1}
6860	Intermediate Rod	中級ロッド
6861	Goibne's Greaves	ゴヴニュのグリーブ
6862	Survivor's Cloak	サバイバーのマント
6863	Novice Pauldrons	ノービスポールドロン
6864	Hooded Pauldrons	フード付きポールドロン
6865	Steel Chain Mail	スチールチェインメイル
6866	Novice Great Bow	ノービスグレートボウ
6867	Novice Oak Staff	ノービスオークスタッフ
6868	Novice Steel Axe	ノービススチールアックス
6869	Scepter of Order	秩序のセプター
6870	Auction Supplies	オークション物資
6871	Card: Sky Petite	カード: スカイプチ
6872	Card: Hunter Fly	カード: ハンターフライ
6873	Card: Mandragora	カード: マンドラゴラ
6874	Equip and Switch	装備して切り替え
6875	Bid Fund Details	入札資金詳細
6876	Seasonal Rewards	シーズン報酬
6877	Host Permissions	ホスト権限
6878	Card Codex Guide	カード図鑑ガイド
6879	Discard Multiple	一括破棄
6880	Divine Blessing:	神聖な祝福:
6881	Battle Countdown	戦闘カウントダウン
6882	Cancel Challenge	チャレンジをキャンセル
6883	Focused Crafting	集中クラフト
6884	Growth Gathering	成長採集
6885	Falling Dynamite	落下ダイナマイト
6886	Sandstone Pillar	砂岩の柱
6887	Hornet Formation	ホーネット隊形
6888	Powder Keg Party	火薬樽パーティ
6889	Lost Giant Blade	失われた大剣
6890	Melodic Memories	旋律の記憶
6891	Opening Movement	オープニングムーブメント
6892	Charge Up Strike	チャージアップストライク
6893	Destroy Vehicles	車両を破壊
6894	Disable Vehicles	車両を無効化
6895	Powerful Revival	強力な蘇生
6896	Defeat the Guard	衛兵を倒す
6897	@{1} Total Kills	@{1} 総キル数
6898	Advanced Rewards	上級報酬
6899	Monster Research	モンスター研究
6900	Kills: ${1}/${2}	キル数: ${1}/${2}
6901	Enhance Cloaking	クローク強化
6902	Other Violations	その他の違反
6903	Gambling Content	ギャンブルコンテンツ
6904	Abusive Language	暴言
6905	Booming Business	商売繁盛
6906	Weapon Polishing	武器研磨
6907	AoE Power Thrust	AOEパワースラスト
6908	Firepower Loaded	火力装填完了
6909	Energy Depletion	エネルギー枯渇
6910	Jet Acceleration	ジェット加速
6911	Lv. @{1} Bonfire	Lv. @{1} たき火
6912	Enlargement Item	拡大アイテム
6913	Recoil Animation	反動アニメーション
6914	Resilient Spirit	不屈の精神
6915	Charge Countdown	チャージカウントダウン
6916	Logic Parameters	ロジックパラメータ
6917	Explosion Effect	爆発エフェクト
6918	Protection Orbit	プロテクションオービット
6919	Boss CC Immunity	ボスCC無効
6920	Lightning Domain	ライトニングドメイン
6921	Enter a tab name	タブ名を入力
6922	Chat tab created	チャットタブを作成しました
6923	Display Settings	表示設定
6924	Display Duration	表示時間
6925	Connect Function	Connect機能
6926	Invitation Alert	招待アラート
6927	Target Lock Mode	ターゲットロックモード
6928	Tetra Vortex SFX	テトラボルテックスSFX
6929	Basic Magic Rune	基本魔法ルーン
6930	Orc Lord's Totem	オークロードのトーテム
6931	Orc Lord Passive	オークロードパッシブ
6932	Esen's Execution	エセンの処刑
6933	Formless Passive	無形パッシブ
6934	Basilisk Passive	バジリスクパッシブ
6935	Piamette Passive	ピアメットパッシブ
6936	Player Link @{1}	プレイヤーリンク @{1}
6937	Boss-Player Link	ボス-プレイヤーリンク
6938	Coffin Skill@{1}	コフィンスキル@{1}
6939	Damage Reduction	ダメージ軽減
6940	Bullet Mark Buff	弾痕バフ
6941	p@{1} Speed Buff	p@{1} スピードバフ
6942	Player Link Node	プレイヤーリンクノード
6943	Earth Drive Slow	アースドライブ・スロー
6944	Shooting: BD@{1}	シューティング: BD@{1}
6945	Performance Buff	パフォーマンスバフ
6946	Control Immunity	行動妨害無効
6947	Dark Wall (Test)	ダークウォール（テスト）
6948	Increase ATK@{1}	ATK増加@{1}
6949	Increase Healing	回復量増加
6950	Meditation State	瞑想状態
6951	Cloaking Passive	クロークパッシブ
6952	Phase 2 Strategy	フェーズ2戦略
6953	Phase 1 Strategy	フェーズ1戦略
6954	Return to Tavern	酒場に戻る
6955	Discover Taverns	酒場を発見
6956	Leave and Switch	退出して切り替え
6957	Switch Recipient	受信者を切り替え
6958	Unsaved Settings	未保存の設定
6959	Reach ${1} Power	${1}パワーに到達
6960	Obtain ${1} ${2}	${1} ${2}を入手
6961	Deploy ${1} pets	ペットを${1}体配置
6962	Reach Title ${1}	称号${1}に到達
6963	(One hour later)	（1時間後）
6964	Gift to a Friend	フレンドにギフト
6965	Purchase RO Pass	ROパスを購入
6966	Movement Rewards	移動報酬
6967	Life Skill Rules	ライフスキルルール
6968	Tree Hollow Chat	ツリーホロウチャット
6969	Tax Rate Details	税率詳細
6970	Devotion's Grace	献身の恩寵
6971	Mount: Wrong Job	マウント: ジョブ不一致
6972	Reward not found	報酬が見つかりません
6973	Already a friend	すでにフレンドです
6974	Shop is not open	ショップは営業していません
6975	Skill use error.	スキル使用エラー。
6976	Not owned: ${1}.	未所持: ${1}。
6977	Already watered.	水やり済みです。
6978	Already applied.	適用済みです。
6979	Shield Bash Echo	シールドバッシュエコー
6980	Joint Beat Blast	ジョイントビートブラスト
6981	Judgment of Fate	運命の審判
6982	Secondary Damage	追加ダメージ
6983	Shadowless Boost	シャドウレスブースト
6984	^{1}Fixed CT^{2}	^{1}固定CT^{2}
6985	No handler found	ハンドラーが見つかりません
6986	Item has expired	アイテムの期限が切れています
6987	Map plane error.	マッププレーンエラー。
6988	Skill not found.	スキルが見つかりません。
6989	Regional Capital	地方首都
6990	Recruitment Info	募集情報
6991	Artillery Access	砲兵アクセス
6992	Siege War Begins	攻城戦開始
6993	Commander Marker	指揮官マーカー
6994	Adjust Direction	方向を調整
6995	Outside the City	街の外
6996	War Machine Shop	ウォーマシンショップ
6997	Artillery (${1})	大砲 (${1})
6998	Victory Rewards:	勝利報酬:
6999	Place Accelerant	促進剤を置く
7000	No Guild ranked.	ランク入りギルドはありません。
