Index	English	Japanese_Translation
15406	Own @{1} pets of Grade A or higher	Aランク以上のペットを@{1}体所持
15407	Head to the Space-Time Gate ahead.	前方の時空ゲートへ向かう。
15408	Enter Maya's Nest and defeat Maya.	マヤーの巣に入り、マヤーを倒す。
15409	Monster Hunt-Area @{1}-Medal Limit	モンスターハント-エリア@{1}-メダル制限
15410	Rare Reward-Doppelganger-MVP Limit	レア報酬-ドッペルゲンガー-MVP制限
15411	Rare Reward-Pharaoh-Illusion Limit	レア報酬-ファラオ-幻影制限
15412	Defeat the MVP Deviling in a party	パーティでMVPデビルリングを倒す
15413	Please select ${1}/${2} Encounters	エンカウントを${1}/${2}選択してください
15414	Touch the Book of Job Advancement.	転職の書に触れる。
15415	Talk to Boya about what to do next	次に何をするかボヤに聞く
15416	Something feels wrong. Look around	何かおかしい。周囲を調べる
15417	Ask a Caravan Member what happened	キャラバンメンバーに何が起きたか聞く
15418	Ji'ang looks confident. Follow him	ジアンは自信満々だ。ついて行く
15419	Question the caravan Member nearby	近くのキャラバンメンバーに尋ねる
15420	Say goodbye to the caravan Members	キャラバンメンバーに別れを告げる
15421	Follow Bobo to Rent a Demonic Wolf	ボボについて行き、魔狼をレンタル
15422	Recovers ${1} Life every @{1} sec.	@{1}秒ごとにHPを${1}回復。
15423	Increases healing received by ${1}	受ける回復量が${1}増加
15424	Affects Neutral skill damage taken	受ける無属性スキルダメージに影響
15425	Ignores some of the target's PDEF.	対象のPDEFを一部無視。
15426	Ignores some of the target's MDEF.	対象のMDEFを一部無視。
15427	Guild Caravan Compensation Rewards	ギルドキャラバン補償報酬
15428	League Rank Placement Notification	リーグ順位通知
15429	Season Settlement: Veteran Rewards	シーズン精算：ベテラン報酬
15430	Epic Campaign Participation Reward	エピックキャンペーン参加報酬
15431	Territory War Convoy Raider Reward	領地戦キャラバン襲撃者報酬
15432	Character-Restricted Guild Auction	キャラクター限定ギルドオークション
15433	Lost Treasure Quest Reward Reissue	失われた宝クエスト報酬再配布
15434	@{1}-Player Dungeon Activity Quest	@{1}人ダンジョン活動クエスト
15435	State Capital War Activity Mission	州都戦活動ミッション
15436	Vivify Cost: <#896B4D>Free</color>	活性化コスト：<#896B4D>無料</color>
15437	Not enough Notes. Go collect more.	音符が足りません。さらに集めてください。
15438	Gloom Over Dragon Sarcophagus Isle	ドラゴンコフィン島を覆う暗雲
15439	Enter the Mysterious Cave Entrance	謎の洞窟入口に入る
15440	Inspect the goods by the roadside.	道端の荷物を調べる。
15441	Clear the first floor of the tower	タワー1階をクリア
15442	Clear the third floor of the tower	タワー3階をクリア
15443	Conquer the monsters in Munak Cave	ムナック洞窟のモンスターを制圧
15444	Complete the Third Job Advancement	3次転職を完了
15445	Tell Rhine you completed the trial	試練を完了したことをラインに報告
15446	Enter through this Covert entrance	この秘密の入口から入る
15447	Head outside Prontera's north gate	プロンテラ北門の外へ向かう
15448	Ask the leader about the situation	状況についてリーダーに聞く
15449	Examine the abandoned cargo crate*	放置された貨物箱を調べる*
15450	Pick up the Professor's instrument	教授の楽器を拾う
15451	Watch what is happening before you	目の前で何が起きているか見守る
15452	Not enough Star Points to Level-up	レベルアップに必要なスターポイントが不足
15453	Increases each stat by @{1} points	各ステータスが@{1}ポイント増加
15454	Registration for ${1} is now open.	${1}の登録受付を開始しました。
15455	File difference analysis complete.	ファイル差分解析が完了しました。
15456	(New levels unlock after Base${1})	（Base${1}以降で新レベル解放）
15457	A Letter Lost in Another Dimension	異次元に消えた手紙
15458	You are already on the first page!	すでに最初のページです！
15459	Not enough ${1}. Unable to unlock.	${1}が不足しているため解放できません。
15460	This is already the highest price.	すでに最高価格です。
15461	Only rare equipment can be listed!	レア装備のみ出品できます！
15462	Level too low! Hurry and Level-up!	レベルが低すぎます！早くレベルアップしよう！
15463	Lifetime Purchase Limit: ${1}/${2}	生涯購入上限：${1}/${2}
15464	New items coming soon. Stay tuned!	新商品は近日登場。お楽しみに！
15465	You cannot add yourself as friend.	自分自身をフレンドに追加できません。
15466	Switched to anonymous gifting mode	匿名ギフトモードに切り替えました
15467	Dracula has come to claim a bride!	ドラキュラが花嫁を奪いに来た！
15468	Party: This feature is unavailable	パーティ：この機能は利用できません
15469	${1} declined the rally invitation	${1}が集結招待を拒否しました
15470	Drag Member info to edit the Party	メンバー情報をドラッグしてパーティを編集
15471	This player is already in a Party.	このプレイヤーはすでにパーティ参加中です。
15472	Daily Activity Point Reward Tier 4	デイリー活動ポイント報酬 Tier 4
15473	Stronghold War - Preparation Phase	拠点戦 - 準備フェーズ
15474	Supply Transport - Transport Phase	物資輸送 - 輸送フェーズ
15475	<color=#fdab5b>${1}</color> Begins	<color=#fdab5b>${1}</color> 開始
15476	${1} has invited you to Group Warp	${1}からグループワープへの招待が届きました
15477	Reach ${1} activated Talent Points	有効化済みタレントポイントを${1}まで到達
15478	The guild application list is full	ギルド申請リストが満杯です
15479	The recruitment message is invalid	募集メッセージが無効です
15480	Not enough ${1} to change the name	名前変更に必要な${1}が不足しています
15481	Some positions cannot be appointed	任命できない役職があります
15482	Today's data updates daily at ${1}	本日のデータは毎日${1}に更新
15483	You can list again in ${1} seconds	${1}秒後に再出品できます
15484	Battle in the Sea of Clouds (Test)	雲海戦（テスト）
15485	Survivor Battle Net Victory Points	サバイバルバトル純勝利ポイント
15486	War of Emperium Season Rank Points	攻城戦シーズンランクポイント
15487	Not enough Adventure Group Members	冒険グループメンバーが不足しています
15488	Strength +@{1}, Physical ATK +@{2}	STR +@{1}、物理ATK +@{2}
15489	Damage against all Kobolds +@{1}%.	全コボルドへのダメージ +@{1}%。
15490	Increases Movement Speed by @{1}%.	移動速度が@{1}%増加。
15491	Reduces healing received by @{1}%.	受ける回復量が@{1}%減少。
15492	Fafnir's damage increases by @{1}%	ファフニールのダメージが@{1}%増加
15493	Movement Speed increased by @{1}%.	移動速度が@{1}%増加。
15494	Skill@{1}Spiral Goblet Launch-Easy	スキル@{1}スパイラルゴブレット発射-イージー
15495	Kun Sucks In Players (Boss Action)	クンがプレイヤーを吸引（ボスアクション）
15496	Failed to load the area. Retrying…	エリア読み込みに失敗しました。再試行中…
15497	Blade Mountain-Ring-@{1}-Alternate	ブレードマウンテン-リング-@{1}-別版
15498	Stone Glyph Slash Targeting - Easy	ストーングリフスラッシュ照準 - イージー
15499	Coffin Restraint@{1}Remove Stealth	棺拘束@{1}ステルス解除
15500	Moonlight Flower Bell Incoming@{1}	月夜花ベル接近@{1}
15501	Advancing Cone Damage-No Logic Yet	前進コーンダメージ（ロジック未実装）
15502	Rhythmic Warg Minion (Warg Charge)	リズミックウォーグミニオン（ウォーグチャージ）
15503	Praiser Priest Hymn: Manifestation	賛美司祭の聖歌：顕現
15504	${1} Trophy Category Level Rewards	${1}トロフィーカテゴリーレベル報酬
15505	For every +${1} Refine, CRIT +${2}	精錬+${1}ごとにCRIT +${2}
15506	Reward for Adding Normal Live Coal	通常の燃えさし追加報酬
15507	Select a card on the left to equip	左側のカードを選択して装備
15508	Accept Advanced Convoy Escort Cart	上級キャラバン護衛カートを受け入れる
15509	Complete the Commission: ${1}/${2}	依頼を完了：${1}/${2}
15510	The target channel does not exist.	対象チャンネルが存在しません。
15511	Auto-Send Bullet Comments Settings	弾幕コメント自動送信設定
15512	Show chat bubbles above characters	キャラクター頭上にチャット吹き出しを表示
15513	Voice: This feature is unavailable	ボイス：この機能は利用できません
15514	Clue Treasure Map: Grand Cathedral	手がかり宝の地図：大聖堂
15515	Clue Treasure Map: Blacksmith Shop	手がかり宝の地図：鍛冶屋
15516	Note Pillar@{1}-Prontera West Gate	ノートピラー@{1}-プロンテラ西門
15517	Note Pillar@{1}-Prontera East Gate	ノートピラー@{1}-プロンテラ東門
15518	Vine Puppet Type A - Chaotic Guard	ヴァインパペットA型 - カオスガード
15519	Criatura Academy Staff Member Hoon	クリトゥラ学園職員フーン
15520	No quests are currently available~	現在受注可能なクエストはありません～
15521	Battle of Prontera Atmosphere Rift	プロンテラ攻防戦・雰囲気リフト
15522	Moonlight Flower Four-Corner Bells	月夜花・四隅ベル
15523	@{1}D Bounding Box Test Projectile	@{1}D バウンディングボックステスト弾
15524	Magic Circle_Assassin Shadow S@{1}	魔法陣_アサシンシャドウ S@{1}
15525	(Decreases by 1% daily, up to 10%)	（毎日1%減少、最大10%）
15526	Windproof goggles made of leather.	革製の防風ゴーグル。
15527	Return to Expedition Map Selection	遠征マップ選択へ戻る
15528	Stall Function unlocks at Lv. ${1}	露店機能はLv. ${1}で解放
15529	Eliminate the Threat Around Geffen	ゲフェン周辺の脅威を排除
15530	The Guild Shop is a personal shop.	ギルドショップは個人ショップです。
15531	Personal Daily Activity Last Week:	先週の個人デイリー活動：
15532	Personal Guild Activity Last Week:	先週の個人ギルド活動：
15533	No more Members available to visit	訪問可能なメンバーがいません
15534	Max Tactical Warehouse Level: Lv.1	戦術倉庫最大Lv.：Lv.1
15535	Personal Event Activity Last Week:	先週の個人イベント活動：
15536	<color=#B75949>Leave Guild</color>	<color=#B75949>ギルド脱退</color>
15537	Automatically approve applications	申請を自動承認
15538	Maximum Players Who Can Merge into	合流可能な最大プレイヤー数
15539	Accept the Guild Summon from ${1}?	${1}からのギルド召喚を受けますか？
15540	Visit the Pet Merchant (@{1}/@{2})	ペット商人を訪ねる（@{1}/@{2}）
15541	Honor Advancement (Title Unlocked)	名誉昇級（称号解放）
15542	Letter from the Job Advance Mentor	転職教官からの手紙
15543	【Guild Co-op】Kafra Survivor Battle	【ギルド協力】カプラ・サバイバルバトル
15544	[Adventure Guild] MVP Defeat Quest	［冒険者ギルド］MVP討伐クエスト
15545	Slot unlocked at Hatchery Lv. ${1}	孵化場Lv. ${1}でスロット解放
15546	All Possible Item Hatching Results	アイテム孵化結果一覧
15547	Earn @{1} Star Power in the Tavern	酒場でスターパワーを@{1}獲得
15548	Here's the entrance. Don't dawdle.	入口はここ。ぐずぐずしないで。
15549	Tap here! I can't wait any longer!	ここをタップ！もう待てない！
15550	First, put on these green clothes.	まずはこの緑の服を着て。
15551	Go experience Flying for yourself!	自分で飛行を体験してみよう！
15552	Tap here to open the Reward Vault.	ここをタップして報酬保管庫を開く。
15553	Well? Have you completed the task?	どう？任務は終わった？
15554	A bard who sings only for himself.	自分のためだけに歌う吟遊詩人。
15555	I will always pray to Lady Freyja.	私はいつでもフレイヤ様に祈ります。
15556	Enter Adventurer Guild Declaration	冒険者ギルド宣言を入力
15557	I can't stand unreasonable people!	理不尽な人は大嫌い！
15558	I hope this journey goes smoothly.	この旅が順調に進みますように。
15559	What??? You mean that's cat poop?!	えっ？？？それ、猫のフンなの！？
15560	Complete Seven-Day Missions to Get	7日間ミッションを完了して獲得
15561	The Disturbance Deep in the Forest	森の奥の異変
15562	Gain the Offline Auto-Battle Bonus	オフライン自動戦闘ボーナスを獲得
15563	${1} Terminated ${2}'s Killstreak!	${1}が${2}の連続キルを止めた！
15564	Phase III\nDefend the Ornate Metal	フェーズIII\n華麗な金属を守れ
15565	${1} seconds remain in the Battle!	戦闘終了まで残り${1}秒！
15566	Eliminate the monsters in the area	エリア内のモンスターを一掃
15567	Choose another player to link with	別のプレイヤーを選んでリンク
15568	How could you get that move wrong?	どうしてその動きを間違えるの？
15569	Ah! Professor! Professor, save us—	あっ！教授！教授、助けて—
15570	Quest incomplete. Unable to claim.	クエスト未完了のため受け取れません。
15571	Give the collected herbs to Rhine.	集めた薬草をラインに渡す。
15572	Suggested: Monster Conquest (Misc)	おすすめ：モンスター討伐（その他）
15573	The event is not currently active.	イベントは現在開催されていません。
15574	Fafnir - Dragon Roar (Performance)	ファフニール - ドラゴンロア（演出）
15575	Apply Skill DMG Buff to the Dragon	ドラゴンにスキルダメージバフを適用
15576	Combat NPC Turret Cast Skill (AOE)	戦闘NPCタレット・範囲スキル詠唱
15577	Send Stage Message: Memory Warning	ステージメッセージ送信：メモリー警告
15578	Applies to all Territory War modes	すべての領地戦モードに適用
15579	Find the Source of the Disturbance	異変の原因を探る
15580	Learn About Kafra: Survivor Battle	カプラ：サバイバルバトルについて学ぶ
15581	Learn About the Commendation Vault	表彰保管庫について学ぶ
15582	Wait for the situation to play out	状況の推移を見守る
15583	Defeat MVP Doppelganger in a party	パーティでMVPドッペルゲンガーを倒す
15584	Say hello to Miss Smile for Dumby.	ダンビーの代わりにミス・スマイルへ挨拶する。
15585	Description of the Sylvanas Statue	シルヴァナス像の説明
15586	PATCH_BUILD_CHECK_SUM_REMOTE_ERROR	PATCH_BUILD_CHECK_SUM_REMOTE_ERROR
15587	Divine Arts Totem Reset Materials.	神術トーテムリセット素材。
15588	A gemstone that emits a pink glow.	ピンク色に輝く宝石。
15589	A sweet, highly nutritious liquid.	甘くて栄養たっぷりの液体。
15590	@{1}-star cards cannot be returned	@{1}星カードは返却できません
15591	Pet is already assigned as support	ペットはすでに支援に設定されています
15592	A wand inhabited by a wind spirit.	風の精霊が宿るワンド。
15593	The Terrace of Fluttering Curtains	揺れるカーテンのテラス
15594	Select a Divine Art Totem to equip	装備する神術トーテムを選択
15595	Enter the Divine Totem skill name.	神術トーテムのスキル名を入力。
15596	Pet Shard: Tough Rainbow Nightmare	ペットの欠片：タフ・レインボーナイトメア
15597	Standard Gift Box@{1} (Deprecated)	通常ギフトボックス@{1}（廃止予定）
15598	Don't show again during this login	このログイン中は再表示しない
15599	Redeem at the Survivor Battle Shop	サバイバルバトルショップで交換
15600	Guild Design - All Cities in Order	ギルドデザイン - 全都市秩序
15601	【Adventure Party】Realm of the Gods	【冒険パーティ】神々の領域
15602	Stat Reset Stone (No Function Yet)	ステータスリセットストーン（未実装）
15603	Treasure Clue: Unfulfilled Promise	宝の手がかり：果たされなかった約束
15604	Treasure Clue: Butterfly's Promise	宝の手がかり：蝶の約束
15605	Treasure Clue: Bridge Center Cache	宝の手がかり：橋中央の隠し場所
15606	Life Percentage · Accessory-Orange	HP割合・アクセサリー-オレンジ
15607	Life Percentage · Accessory-Purple	HP割合・アクセサリー-紫
15608	God of War Scroll · Accessory-Blue	軍神スクロール・アクセサリー-青
15609	Golden Realmguard Scroll·Armor-Red	ゴールデン・レルムガードスクロール・防具-赤
15610	Hummingbird Scroll·Off-Hand-Orange	ハチドリスクロール・サブ装備-オレンジ
15611	Hummingbird Scroll·Off-Hand-Purple	ハチドリスクロール・サブ装備-紫
15612	Eagle Eye Scroll·One-Handed-Orange	イーグルアイスクロール・片手武器-オレンジ
15613	Eagle Eye Scroll·One-Handed-Purple	イーグルアイスクロール・片手武器-紫
15614	Hummingbird Scroll·One-Handed-Blue	ハチドリスクロール・片手武器-青
15615	Eagle Eye Scroll·Dual-Wield-Orange	イーグルアイスクロール・二刀流-オレンジ
15616	Eagle Eye Scroll·Dual-Wield-Purple	イーグルアイスクロール・二刀流-紫
15617	Destiny Scroll · Dual Wield - Blue	デスティニースクロール・二刀流-青
15618	Required MVP not defeated together	必要MVPを一緒に討伐していません
15619	Not enough activated Talent Points	有効化済みタレントポイントが不足しています
15620	The default role cannot be changed	デフォルトロールは変更できません
15621	${1}<color=#fff7dc>Highest</color>	${1}<color=#fff7dc>最高</color>
15622	Increases gathering speed by @{1}%	採集速度が@{1}%増加
15623	Movement of the God of Nature · II	自然神の楽章・II
15624	Cross Exorciser [Triggered Effect]	クロスエクソシスト［発動効果］
15625	Vulcan Cannon Floors Listener @{1}	バルカンキャノン階層リスナー @{1}
15626	Intermediate Live Coal - Live Coal	中級燃えさし - 燃えさし
15627	Shield Bash - Chance to Become AoE	シールドバッシュ - 範囲化確率
15628	Blessing of Odin, King of the Gods	神々の王オーディンの祝福
15629	Protection Orbit Effect (Not Full)	プロテクションオービット効果（不完全）
15630	Weapon Deflection Mechanic Callout	武器弾きギミックコールアウト
15631	Continuously displays a red tether	赤いテザーを継続表示
15632	Blue Bubble Screen Tracking Effect	ブルーバブル画面追尾エフェクト
15633	Rolling Cutter Cooldown Reset Buff	ローリングカッター クールダウンリセットバフ
15634	Not enough pet search attempts${1}	ペット検索回数が不足しています${1}
15635	Clear Stage ${1} of Offline Battle	オフライン戦闘ステージ${1}をクリア
15636	${1} has accepted your invitation.	${1}が招待を承認しました。
15637	${1} has Declined your invitation.	${1}が招待を拒否しました。
15638	Decline invitations for 10 minutes	10分間招待を拒否
15639	Someone else bought the item first	ほかの人が先にアイテムを購入しました
15640	Friend group Member limit exceeded	フレンドグループのメンバー上限を超えています
15641	Skill target has the wrong Faction	スキル対象の陣営が正しくありません
15642	Invalid Dummy NPC attribute value.	ダミーNPC属性値が無効です。
15643	Target player is not in the guild.	対象プレイヤーはギルドにいません。
15644	The Guild Leader cannot be kicked.	ギルドマスターは追放できません。
15645	Not a responding Adventurer Group.	応答対象の冒険グループではありません。
15646	Select a Soul Echo (click or drag)	ソウルエコーを選択（クリックまたはドラッグ）
15647	Gathering resource already learned	採集リソースは習得済みです
15648	Life Skill Vigor is not configured	生活スキル活力が設定されていません
15649	This talent has not been unlocked.	このタレントは未解放です。
15650	The event period is already active	イベント期間はすでに開始しています
15651	Invalid escort wagon configuration	護衛ワゴン設定が無効です
15652	This Get Help request has expired.	この支援要請は期限切れです。
15653	${1}: This feature is unavailable.	${1}：この機能は利用できません。
15654	No Rank Reward available to Claim.	受取可能なランク報酬がありません。
15655	Not enough ID Tags. Revive failed.	IDタグが不足しています。復活に失敗しました。
15656	Master Smith's Blessing - Vitality	名匠の祝福 - VIT
15657	^{1}Beginner Spell Calibration^{2}	^{1}初級スペル調整^{2}
15658	Only whitelisted players may enter	ホワイトリスト登録済みプレイヤーのみ入場可能
15659	Invalid data type for adding items	アイテム追加データタイプが無効です
15660	Single-use Limit has been reached.	1回限りの上限に達しました。
15661	scenemgr failed to create the area	scenemgrがエリア作成に失敗しました
15662	Area mismatch during teleportation	テレポート中にエリアが一致しません
15663	Stage 3\nCapture the Control Point	ステージ3\n制圧ポイントを占領
15664	A new Member has joined the party.	新しいメンバーがパーティに参加しました。
15665	Channels healing around the target	対象周囲で継続回復を行う
15666	You cannot like or assist yourself	自分自身にいいね・支援はできません
15667	The listed item's name is invalid.	出品アイテム名が無効です。
15668	Equipment Refining Parameter error	装備精錬パラメータエラー
15669	Not enough item crafting materials	アイテム製作素材が不足しています
15670	This player is not awaiting Revive	このプレイヤーは復活待ちではありません
15671	You are already at the guild base.	すでにギルド拠点にいます。
15672	The invitation is no longer valid.	招待は無効になりました。
15673	This player is already in a guild.	このプレイヤーはすでにギルド加入済みです。
15674	You have blocked the other player.	相手プレイヤーをブロックしています。
15675	Backpack is full. Unable to claim.	バックパックが満杯です。受け取れません。
15676	Mail configuration does not exist.	メール設定が存在しません。
15677	Unlock · Orchid Waterside Pavilion	解放・オーキッド水辺の東屋
15678	(Bows) May you sleep well tonight.	（お辞儀）今夜はよく眠れますように。
15679	I'm here to investigate the Relic.	遺物の調査に来ました。
15680	Arena Function unlocks at Lv. ${1}	アリーナ機能はLv. ${1}で解放
15681	Level-up successful! Reached ${1}.	レベルアップ成功！${1}に到達。
15682	Each stack increases ATK by ${2}%.	1スタックごとにATKが${2}%増加。
15683	Water damage taken -^{1}${1}%^{2}.	受ける水属性ダメージ -^{1}${1}%^{2}。
15684	Physical/Magic ATK -^{1}${1}%^{2}.	物理/魔法ATK -^{1}${1}%^{2}。
15685	Physical/Magic ATK +^{1}${1}%^{2}.	物理/魔法ATK +^{1}${1}%^{2}。
15686	Physical/Magic DEF +^{1}${1}%^{2}.	物理/魔法DEF +^{1}${1}%^{2}。
15687	Ranged Damage Taken +^{1}${1}%^{2}	遠距離被ダメージ +^{1}${1}%^{2}
15688	Movement Speed decreases by ${1}%.	移動速度が${1}%低下。
15689	Deals damage and inflicts Paralyze	ダメージを与え、麻痺を付与
15690	Reduces Physical DEF and Magic DEF	物理DEFと魔法DEFを低下
15691	Healing received reduced by ${1}%.	受ける回復量が${1}%減少。
15692	Movement Speed increased by ${1}%.	移動速度が${1}%増加。
15693	Musical Instrument Death Animation	楽器死亡アニメーション
15694	Call the Adventurer Group Members?	冒険グループメンバーを招集しますか？
15695	Invite ${1} to use the ${2} action?	${1}を${2}アクションに招待しますか？
15696	Nine-Tone Mantra: Awaiting the Moon	九音真言：月待ち
15697	Currently unavailable. Coming soon.	現在利用できません。近日公開。
15698	[Rift Crisis] Commendation Gift Box	［リフトクライシス］表彰ギフトボックス
15699	Call all Guild Members to assemble!	ギルドメンバー全員に集合を呼びかける！
15700	Damage Reduction from Undead Race %	不死種族からのダメージ軽減 %
15701	Damage Reduction from Insect Race %	昆虫種族からのダメージ軽減 %
15702	Damage Reduction from Dragon Race %	竜種族からのダメージ軽減 %
15703	Extended Category @{1} Shield Value	拡張カテゴリ@{1}シールド値
15704	Get @{1} assists on the battlefield	戦場で@{1}回アシスト
15705	Earn @{1} points on the battlefield	戦場で@{1}ポイント獲得
15706	Earn an A rating on the battlefield	戦場でA評価を獲得
15707	Reach Refinement Resonance Lv. @{1}	精錬共鳴Lv. @{1}に到達
15708	Say hello to the Butcher for Dumby.	ダンビーの代わりに肉屋へ挨拶する。
15709	Enhance the weapon slot to Lv. @{1}	武器スロットをLv. @{1}まで強化
15710	Own @{1} pets at Lv. @{2} or higher	Lv. @{2}以上のペットを@{1}体所持
15711	Say goodbye to the caravan Members.	キャラバンメンバーに別れを告げる。
15712	Win Pet Tower a total of @{1} times	ペットタワーで合計@{1}回勝利
15713	Go to Granny Gwen's house together.	グウェンおばあちゃんの家へ一緒に行く。
15714	It's time to make the final choice.	いよいよ最後の選択だ。
15715	Let the giant ant catch your scent.	巨大アリに匂いを嗅がせる。
15716	Novice Poring Drop-@{1}-Time Reward	ノービスポリンドロップ-@{1}-時間報酬
15717	Rare Reward-Angeling-Illusion Limit	レア報酬-エンジェリング-幻影制限
15718	Rare Reward-Deviling-Illusion Limit	レア報酬-デビルリング-幻影制限
15719	Rare Reward-Orc Hero-Illusion Limit	レア報酬-オークヒーロー-幻影制限
15720	Rare Reward-Phreeoni-Illusion Limit	レア報酬-フリオニ-幻影制限
15721	Rare Reward-Orc Lord-Illusion Limit	レア報酬-オークロード-幻影制限
15722	Rare Reward-Goblin Leader-MVP Limit	レア報酬-ゴブリンリーダー-MVP制限
15723	Rare Reward-Mistress-Illusion Limit	レア報酬-ミストレス-幻影制限
15724	Rare Reward-Dracula Baron-MVP Limit	レア報酬-ドラキュラ男爵-MVP制限
15725	Rare Reward-Baphomet-Illusion Limit	レア報酬-バフォメット-幻影制限
15726	Collect Magic Crystals +@{1} Points	魔法クリスタル収集 +@{1}ポイント
15727	Participate in the Guild Escort War	ギルド護衛戦に参加
15728	Defeat Final Trial Ishti in a party	パーティで最終試練イスティを倒す
15729	Kill @{1} Boa to obtain Snake Galls	ボアを@{1}体倒して蛇胆を入手
15730	Collect fur from the defeated Eddga	倒したエドガから毛皮を集める
15731	Search for the Caravan Party Leader	キャラバンリーダーを探す
15732	Bobo seems to have something to say	ボボが何か話したそうだ
15733	Ask the Soldier about the situation	兵士に状況を尋ねる
15734	Follow Bobo to Rent a Cart Merchant	ボボについて行き、カート商人をレンタル
15735	Reach Lv. @{1} by Season Settlement	シーズン精算までにLv. @{1}に到達
15736	Converted to other elemental damage	他属性ダメージに変換
15737	Affects your damage against players	プレイヤーへの与ダメージに影響
15738	Affects your Chance of being Frozen	凍結される確率に影響
15739	Affects your Chance to inflict Fear	恐怖を付与する確率に影響
15740	Affects your Chance of being Feared	恐怖状態になる確率に影響
15741	Moves ${1} Distance every @{1} sec.	@{1}秒ごとに${1}距離移動。
15742	Increases your damage dealt by ${1}	与ダメージが${1}増加
15743	Reduces melee Physical damage taken	受ける近接物理ダメージを軽減
15744	This player's friends list is full.	このプレイヤーのフレンドリストは満杯です。
15745	10-Player Dungeon Ranking Test Mail	10人ダンジョンランキングテストメール
15746	Top 10 Guilds Ranking Event Rewards	ギルドランキング上位10イベント報酬
15747	Pass Gift Success Confirmation Mail	パスギフト成功確認メール
15748	South Gate Reunion Invitation Notes	南門再会招待メモ
15749	Temporary Plaza Dance Activity Task	臨時広場ダンス活動クエスト
15750	You are not on a Territory War map.	領地戦マップ上にいません。
15751	No items can be sold from this tab.	このタブから販売できるアイテムはありません。
15752	Adventurer Guild Nameplate Unlocked	冒険者ギルドネームプレートを解放
15753	Right-click to open combat settings	右クリックで戦闘設定を開く
15754	Right-click to open potion settings	右クリックでポーション設定を開く
15755	This movement is not yet available.	この動作はまだ利用できません。
15756	Five-Player Challenge - Savage Land	5人チャレンジ - 荒野
15757	5-Player Challenge - Land of Nature	5人チャレンジ - 自然の土地
15758	Unknown error occurred during login	ログイン中に不明なエラーが発生しました
15759	Give the collected herbs to Rhine.*	集めた薬草をラインに渡す。*
15760	Clear the fourth floor of the tower	タワー4階をクリア
15761	Give the Snake Gallbladders to Boya	蛇胆をボヤに渡す
15762	Defeat any monster in the Ant Hell*	蟻地獄で任意のモンスターを倒す*
15763	Examine the note left on the ground	地面に残されたメモを調べる
15764	Learn more of the truth from Bragis	ブラギスから真相をさらに聞く
15765	Costume System is not yet available	コスチュームシステムはまだ利用できません
15766	You have successfully Revived ${1}!	${1}の復活に成功しました！
15767	Regional Capital War Auction - Open	地方首都戦オークション - 開催中
15768	Equip the item before enhancing it.	強化する前にアイテムを装備してください。
15769	Tap Reforge to reroll 3 attributes.	「再鍛造」をタップして3つの属性を再抽選。
15770	\nYou enjoyed fine food ${1} times.	\n美食を${1}回楽しみました。
15771	Realm Campaign · Midterm Settlement	領域キャンペーン・中間精算
15772	Deals damage using Cart Revolution.	カートレボリューションでダメージを与える。
15773	Use Aimed Bolt for piercing damage.	エイムドボルトで貫通ダメージを与える。
15774	Pre-purchase Settlement in progress	事前購入精算中
15775	Please select a Stunt to filter by.	絞り込むアクションを選択してください。
15776	S@{1} Large Card Pool - New Version	S@{1} 大型カードプール - 新バージョン
15777	Obtain the Mount [${1}] permanently	マウント[${1}]を永久入手
15778	Season Treasure Hunt Stage 1 Reward	シーズン宝探しステージ1報酬
15779	Guild Weekly Activity Reward Tier 1	ギルド週間活動報酬 Tier 1
15780	Guild Weekly Activity Reward Tier 3	ギルド週間活動報酬 Tier 3
15781	Guild Weekly Activity Reward Tier 4	ギルド週間活動報酬 Tier 4
15782	Guild Weekly Activity Reward Tier 5	ギルド週間活動報酬 Tier 5
15783	Auction won! ${1} has been occupied	オークション勝利！${1}を占領しました
15784	Spend ${2} skill points on Job ${1}	職業${1}にスキルポイントを${2}消費
15785	Deploy ${2} Totems with ${1} skills	${1}スキルを持つトーテムを${2}個配置
15786	The recruitment message is too long	募集メッセージが長すぎます
15787	That player has not joined a guild.	そのプレイヤーはギルドに加入していません。
15788	This facility has reached Max level	この施設は最大レベルに達しています
15789	This building has reached Max level	この建物は最大レベルに達しています
15790	Guild Funds limit increased to ${1}	ギルド資金上限が${1}に増加
15791	Incorrect main story path selected.	メインストーリーのルート選択が正しくありません。
15792	Must not be mounted on ^{1}${1}^{2}	^{1}${1}^{2}に騎乗していてはいけません
15793	Cannon Enhance lasts for @{1} uses.	キャノン強化は@{1}回分持続。
15794	Obtain a Giant Transformation item.	巨大化変身アイテムを入手。
15795	Obtain a Dwarf Transformation item.	小人化変身アイテムを入手。
15796	Damage taken while Silenced -@{1}%.	沈黙中の被ダメージ -@{1}%。
15797	Ranged Physical damage taken -@{1}%	受ける遠距離物理ダメージ -@{1}%
15798	Max Life and Holy Resistance +@{1}%	最大HPと聖属性耐性 +@{1}%
15799	Changes your armor to Holy property	防具を聖属性に変更
15800	Increases your and your allies' DEF	自身と味方のDEFを増加
15801	Increases your and your allies' ATK	自身と味方のATKを増加
15802	Greatly increases MSPD and attacks.	移動速度と攻撃性能を大幅に増加。
15803	Radiant Poring Normal Attack - Holy	ラディアントポリン通常攻撃 - 聖属性
