Index	English	Japanese_Translation
7654	Spellbook - Comet	スペルブック - コメット
7655	Remove @{1} Pages	@{1}ページ削除
7656	Thunder Shockwave	サンダーショックウェーブ
7657	Magic Calibration	魔法調整
7658	Mandragora Attack	マンドラゴラ攻撃
7659	Scythe Channeling	大鎌チャネリング
7660	Voice of the Dead	死者の声
7661	Harvesting Scythe	収穫の大鎌
7662	Bobo's Protection	ボボの加護
7663	Nightmare Passive	ナイトメアパッシブ
7664	Wild Rose Passive	ワイルドローズパッシブ
7665	Light of Scrutiny	審判の光
7666	Anti-Flicker Buff	ちらつき防止バフ
7667	Dancing NPC Check	ダンスNPCチェック
7668	Harmony Self Buff	ハーモニー自己バフ
7669	Organon Self Buff	オルガノン自己バフ
7670	Persistent Shield	持続シールド
7671	Wolf Hunt: BD@{1}	ウォーグハント：BD@{1}
7672	Overpower Passive	オーバーパワーパッシブ
7673	Switch Soul Burst	ソウルバースト切替
7674	Healing Reduction	回復量減少
7675	Guide Line Effect	ガイドラインエフェクト
7676	Double Attack@{1}	ダブルアタック@{1}
7677	Katar Mastery@{1}	カタールマスタリー@{1}
7678	Magic Convergence	マジックコンバージェンス
7679	Compliance Notice	コンプライアンス通知
7680	Member Management	メンバー管理
7681	Deliver ${1} ${2}	${1} ${2}を届ける
7682	Have ${1} friends	フレンドを${1}人作る
7683	Refine ${1} times	${1}回精錬する
7684	^{1}[Referee]^{2}	^{1}[審判員]^{2}
7685	Misc Flow Details	その他フロー詳細
7686	Rift Crisis Rules	リフト危機ルール
7687	Preparation Level	準備レベル
7688	Play Introduction	イントロを再生
7689	Sky Hunt Overview	スカイハント概要
7690	Event Description	イベント説明
7691	Job Not Available	ジョブ利用不可
7692	Ranking not found	ランキングが見つかりません
7693	Batch Bid failed.	一括入札に失敗しました。
7694	Repeat Group Chat	グループチャットを繰り返す
7695	Price has changed	価格が変更されました
7696	Tavern data error	酒場データエラー
7697	Invalid Soul Echo	無効なソウルエコー
7698	Max level reached	最大レベルに到達しました
7699	Invalid SNS token	無効なSNSトークン
7700	Already purchased	購入済み
7701	^{1}Mammonite^{2}	^{1}メマーナイト^{2}
7702	^{1}Cart Slam^{2}	^{1}カートスラム^{2}
7703	Survival Instinct	生存本能
7704	Joint Destruction	関節破壊
7705	Penetration Curse	貫通の呪い
7706	^{1}Ice Spike^{2}	^{1}アイススパイク^{2}
7707	${1}${2} Unlocked	${1}${2} 解放
7708	Invalid server ID	無効なサーバーID
7709	Trade in progress	取引中
7710	Switching scenes.	シーン切替中。
7711	Shrink the target	対象を縮小
7712	Withdraw Garrison	駐屯を撤回
7713	Attack Successful	攻撃成功
7714	Drop real blades.	本物の刃を落とす。
7715	Drop fake blades.	偽物の刃を落とす。
7716	Adventure History	冒険履歴
7717	${1}'s Card Album	${1}のカードアルバム
7718	Card Preset error	カードプリセットエラー
7719	Seven-Day Promise	七日間の約束
7720	Accessory Mastery	アクセサリーマスタリー
7721	Laughing Together	一緒に笑う
7722	First Purple Card	初めての紫カード
7723	1,000-Card Legend	1000枚カード伝説
7724	Craft Grandmaster	製作グランドマスター
7725	This Week's Limit	今週の上限
7726	Protection Points	保護ポイント
7727	Survival Duration	生存時間
7728	Equipment Quality	装備品質
7729	Onward and Upward	さらに高みへ
7730	Ends in ${1} days	あと${1}日で終了
7731	This hair band...	このヘアバンドは…
7732	It's worth a try.	試してみる価値はある。
7733	Complete Creation	作成完了
7734	Share Recruitment	募集をシェア
7735	Invited to follow	フォローに招待されました
7736	Players Remaining	残りプレイヤー
7737	Evil Eye Emissary	邪眼の使者
7738	Violet Moon Orbit	紫月軌道
7739	Coffin uses skill	棺桶がスキルを使用
7740	Share to Get Help	シェアして助けを求める
7741	Recommended Stats	推奨ステータス
7742	Extreme Challenge	極限チャレンジ
7743	Suggested Talents	おすすめタレント
7744	Immobilize effect	移動不能効果
7745	Agility Resonance	AGI共鳴
7746	Challenge · Nessa	チャレンジ・ネッサ
7747	Challenge · Mirko	チャレンジ・ミルコ
7748	Hunter Spawn Buff	ハンター出現バフ
7749	Magnificent Burst	マグニフィセントバースト
7750	Skill @{1}—Circle	スキル @{1}—サークル
7751	Minorous AOE-Fire	ミノタウロスAOE-ファイア
7752	Path of Execution	処刑の道
7753	Holy Light Pierce	ホーリーライトピアース
7754	Holy Divine Light	ホーリーディヴァインライト
7755	Precision Surgery	精密手術
7756	Holy Light Prayer	ホーリーライトプレイヤー
7757	Holy Light Domain	ホーリーライトドメイン
7758	Silence Dimension	沈黙の次元
7759	[Normal-Mistress]	[ノーマル-ミストレス]
7760	[Normal-Baphomet]	[ノーマル-バフォメット]
7761	[Normal-Orc Hero]	[ノーマル-オークヒーロー]
7762	Continue Crafting	製作を続ける
7763	Stopped meditating	瞑想を中止しました
7764	Savage Hinterlands	サベージ荒野
7765	Last Battle Report	前回の戦闘レポート
7766	Command Skill Kill	コマンドスキルキル
7767	Screen Obscuration	画面遮蔽
7768	Helmet of Orc Hero	オークヒーローの兜
7769	Goblin Leader Mask	ゴブリンリーダーマスク
7770	Master of the Game	ゲームの達人
7771	Bonnie's Afternoon	ボニーの午後
7772	Crab You Very Much	カニに感謝！
7773	Strawberry Macaron	ストロベリーマカロン
7774	Insufficient Power	戦力不足
7775	Enter your account	アカウントを入力
7776	Hidden Trove 68003	隠し宝庫 68003
7777	Hidden Trove 68004	隠し宝庫 68004
7778	Hidden Trove 68005	隠し宝庫 68005
7779	Additional rewards	追加報酬
7780	Next Event Opening	次のイベント開始
7781	Hidden Trove 68030	隠し宝庫 68030
7782	Simplified Chinese	簡体字中国語
7783	Ritual Affiliation	儀式所属
7784	All stages cleared	全ステージクリア
7785	Totem Physical ATK	トーテム物理ATK
7786	Magic Penetration%	魔法貫通率
7787	Hunting Protection	ハンティング保護
7788	Double Crit Chance	ダブルCRIT確率
7789	Silence Resistance	沈黙耐性
7790	Petrify Resistance	石化耐性
7791	HP Lock Percentage	HPロック率
7792	Encounter Baphomet	バフォメットと遭遇
7793	Find the Professor	教授を探す
7794	Aboard the Airship	飛行船の上で
7795	Opens in ${1} days	${1}日後に解放
7796	Log in to the game	ゲームにログイン
7797	Help the poor man.	貧しい男を助ける。
7798	Ride the Fox mount	フォックスマウントに乗る
7799	Equipment Refining	装備精錬
7800	MVP Activity Quest	MVPアクティビティクエスト
7801	Take a look around	周囲を見てみる
7802	Failed Impeachment	弾劾失敗
7803	Low Guild Activity	ギルド活躍度低下
7804	MVP Reward Reissue	MVP報酬再配布
7805	Auction Settlement	オークション精算
7806	Trade Exchange Ban	取引交換禁止
7807	AFK Activity Quest	AFKアクティビティクエスト
7808	Supplies Delivered	物資配送済み
7809	Remaining Supplies	残り物資
7810	Cannot Be Attacked	攻撃不可
7811	Dwarven Bone Flute	ドワーフの骨笛
7812	Equipment Merchant	装備商人
7813	Monsters Remaining	残りモンスター
7814	Before Restoration	修復前
7815	Rusty Bell Clapper	錆びた鐘の舌
7816	Auto Mode Settings	オートモード設定
7817	^{1}Local Hero^{2}	^{1}地元の英雄^{2}
7818	Moonlit Challenger	月夜の挑戦者
7819	Monster Split Show	モンスター分裂表示
7820	Come Back Tomorrow	また明日
7821	Remove from Blocks	ブロックから解除
7822	Remove from Tavern	酒場から削除
7823	MTR Route Analysis	MTRルート分析
7824	Tactical Warehouse	戦術倉庫
7825	Guild Black Market	ギルド闇市
7826	Prepare for battle	戦闘準備
7827	Star Core No. @{1}	スターコア No. @{1}
7828	Go to South Morroc	モロック南部へ向かう
7829	Talk to the Mentor	教官と話す
7830	Defeat the Pharaoh	ファラオを倒す
7831	Insufficient items	アイテム不足
7832	Pending activation	有効化待ち
7833	Replacement Effect	置換効果
7834	Sand Puff Assassin	サンドパフアサシン
7835	Finding a match...	マッチング中…
7836	Career Total Kills	通算キル数
7837	Not Enough Revives	復活回数不足
7838	Remaining Quantity	残り数量
7839	Refinement Lv.${1}	精錬 Lv.${1}
7840	Enhance Five Times	5回強化する
7841	Special Class Item	特殊クラスアイテム
7842	Commendation Vault	表彰保管庫
7843	Party/Raid Buttons	パーティ/レイドボタン
7844	Life Skill - Miner	生活スキル - 採掘師
7845	Special Offer Shop	特別オファーショップ
7846	Personal Signature	個人署名
7847	High magic damage.	高い魔法ダメージ。
7848	No mail to delete.	削除するメールはありません。
7849	No mail right now.	現在メールはありません。
7850	Items Under Review	審査中アイテム
7851	Current Reputation	現在の評判
7852	Totem (Identified)	トーテム（鑑定済み）
7853	JOB EXP: Max level	JOB EXP：最大レベル
7854	Machines Destroyed	破壊した機械
7855	Battlefield Rating	戦場評価
7856	Hello, PlayerName:	こんにちは、PlayerName：
7857	Return to Backpack	バックパックに戻す
7858	Unlock Requirement	解放条件
7859	Not enough [${1}]~	[${1}]が足りません～
7860	${1} hr. remaining	残り${1}時間
7861	Price - Descending	価格 - 降順
7862	Heart Points +${1}	ハートポイント +${1}
7863	Submit Anonymously	匿名で提出
7864	Intimacy with ${1}	${1}との親密度
7865	Delete this group?	このグループを削除しますか？
7866	Recently Teamed Up	最近一緒にプレイした人
7867	The Journey Begins	旅の始まり
7868	Invitation Message	招待メッセージ
7869	Follow Raid Leader	レイドリーダーに追従
7870	Party Description:	パーティ説明：
7871	Open Bidding Phase	公開入札フェーズ
7872	Go to Increase Bid	入札額を上げる
7873	Escort Supply Cart	物資車を護衛
7874	Northern Mountains	北部山岳地帯
7875	Fatigue: ${1}/${2}	疲労度：${1}/${2}
7876	Battle in Progress	戦闘中
7877	Current Lowest Bid	現在の最低入札額
7878	Armacia Weak Value	アルマシア弱点値
7879	Neutral Resistance	無属性耐性
7880	CRIT DMG Reduction	クリティカルダメージ軽減
7881	Go Submit Supplies	物資を提出しに行く
7882	Cancel Impeachment	弾劾をキャンセル
7883	Cancel Appointment	任命をキャンセル
7884	Clear Appointments	任命をすべて解除
7885	Help limit reached	支援上限に達しました
7886	Please do it first	先に実行してください
7887	Power Requirement:	戦力条件：
7888	Prontera West Gate	プロンテラ西門
7889	Culvert Floor @{1}	地下水路 @{1}階
7890	Shine! Alpaca Girl	輝け！アルパカガール
7891	Chaos Realm (Test)	カオスレルム（テスト）
7892	S@{1}-GVE-@{2}boss	S@{1}-GVE-@{2}ボス
7893	First Strike Owner	先制攻撃者
7894	Map Appeared: ${1}	マップ出現：${1}
7895	MVP status updated	MVP状態を更新しました
7896	Card: Baphomet Jr.	カード：バフォメットJr.
7897	Sketch Card: Eddga	スケッチカード：エドガ
7898	Card: Elder Willow	カード：エルダーウィロー
7899	Sketch Card: Drake	スケッチカード：ドレイク
7900	Shadow Card: Drake	シャドウカード：ドレイク
7901	Shadow Card: Eddga	シャドウカード：エドガ
7902	Card: Doppelganger	カード：ドッペルゲンガー
7903	HP is already full	HPはすでに満タンです
7904	City Fallen Debuff	都市陥落デバフ
7905	Physical ATK +@{1}	物理ATK +@{1}
7906	Physical ATK +${1}	物理ATK +${1}
7907	Crit Chance +@{1}%	CRIT確率 +@{1}%
7908	Not currently used	現在未使用
7909	Radiant Holy Light	輝けるホーリーライト
7910	Divine Retribution	ディバインリトリビューション
7911	High-Energy Impact	高エネルギーインパクト
7912	Aerial Bombardment	空中砲撃
7913	Collect Live Coals	生きた炭を集める
7914	Earth Poring Split	アースポリン分裂
7915	Monster Resistance	モンスター耐性
7916	Display UI Buttons	UIボタンを表示
7917	All Nearby Targets	周囲の全ターゲット
7918	Rotating Mechanism	回転機構
7919	Crossbow Mechanism	クロスボウ機構
7920	Targeted Explosion	標的爆発
7921	Cooldown Reduction	クールダウン短縮
7922	Skill@{1} Teleport	スキル@{1} テレポート
7923	Circle of the Dead	死者の輪
7924	Unlimited Shooting	アンリミテッドシューティング
7925	Warg Hunt (Ranged)	ウォーグハント（遠距離）
7926	Burrow Underground	地中に潜る
7927	Jump into the Cave	洞窟へ飛び込む
7928	Phantom of Despair	絶望の幻影
7929	Maya Purple Skills	マヤパープルスキル
7930	Dark Priest Skills	ダークプリーストスキル
7931	Toad Normal Attack	ヒキガエル通常攻撃
7932	Bombring Explosion	ボムポリン爆発
7933	Gravity Totem Pull	グラビティトーテム吸引
7934	Highest Killstreak	最高連続撃破数
7935	Rending Tiger Roar	裂虎の咆哮
7936	Enraged Tiger Roar	激昂する虎の咆哮
7937	Demonic Aura Surge	魔気奔流
7938	Demonic Aura Burst	魔気爆発
7939	Spectral Wandering	亡霊彷徨
7940	Tainted Soul Slash	穢れた魂斬り
7941	Undead Convergence	アンデッド収束
7942	Silver Moon Strike	銀月の一撃
7943	Account Management	アカウント管理
7944	Sign in with Apple	Appleでサインイン
7945	Link Guest Account	ゲストアカウントを連携
7946	Scenario Base Pack	シナリオ基本パック
7947	Flying Blade Check	飛刃チェック
7948	Falling Cannonball	降り注ぐ砲弾
7949	Drake Water Pillar	ドレイク・ウォーターピラー
7950	Falling Explosives	落下爆発物
7951	Hornet Assault@{1}	ホーネットアサルト@{1}
7952	Maya Normal Attack	マヤー通常攻撃
7953	Silk Spit Tutorial	糸吐きチュートリアル
7954	Teleport to Center	中央へテレポート
7955	Bandage Ambush@{1}	包帯奇襲@{1}
7956	Launch Blue Bubble	青バブル発射
7957	P@{1} Applies Buff	P@{1} バフ付与
7958	P@{1} Green Bubble	P@{1} 緑バブル
7959	Ground Blue Bubble	地上青バブル
7960	Down_Trigger Check	Down_Triggerチェック
7961	Left_Trigger Check	Left_Triggerチェック
7962	Skill@{1}Charge Up	スキル@{1}チャージアップ
7963	Skill@{1}Shout@{2}	スキル@{1}シャウト@{2}
7964	Obtain Yellow Note	黄の音符を入手
7965	Normal Attack_@{1}	通常攻撃_@{1}
7966	Triple Strike_@{1}	トリプルストライク_@{1}
7967	Melody Bombardment	メロディ・ボンバードメント
7968	Rhythmic Wolf King	リズミックウルフキング
7969	Celestial Symphony	セレスティアルシンフォニー
7970	Thunderclap (Copy)	サンダークラップ（コピー）
7971	Elemental Ensemble	エレメンタルアンサンブル
7972	Coordinated Attack	連携攻撃
7973	Camouflage Enhance	カモフラージュ強化
7974	Orc Hero New Skill	オークヒーロー新スキル
7975	Baphomet New Skill	バフォメット新スキル
7976	Dual-Wield Mastery	二刀流マスタリー
7977	Continuous Healing	持続回復
7978	Spatial Distortion	空間歪曲
7979	No cards available	利用可能なカードなし
7980	Deployment Effects	配置効果
7981	Collection Effects	収集効果
7982	No Bonds collected	収集済みの絆なし
7983	Collection Preview	コレクションプレビュー
7984	Cancel Interaction	インタラクションをキャンセル
7985	Approve Membership	メンバー加入を承認
7986	Member Recruitment	メンバー募集
7987	PV Hunting Command	PVハンティングコマンド
7988	Level Requirement:	レベル条件：
7989	Reward: Guaranteed	報酬：確定
7990	Reward: Selectable	報酬：選択可能
7991	Gender Restriction	性別制限
7992	Expires after ${1}	${1}後に期限切れ
7993	Default Build ${1}	デフォルトビルド ${1}
7994	Reset Skill Points	スキルポイントをリセット
7995	Skill Point Preset	スキルポイントプリセット
7996	Activate Resonance	共鳴を有効化
7997	Reason for Report:	通報理由：
7998	You were mentioned	あなたがメンションされました
7999	Advanced Live Coal	上級の生きた石炭
8000	Wandering Merchant	流浪の商人
