Index	English	Japanese_Translation
16390	Damage Reduction from Undead Monsters	不死属性モンスターからのダメージ軽減
16391	Damage Reduction from Demi-Human Race	人間形からのダメージ軽減
16392	Eliminate the Threat in Eastern Payon	フェイヨン東部の脅威を排除
16393	Guild Recruitment posted successfully	ギルド募集を掲載しました
16394	You must Join a guild to participate.	参加するにはギルド加入が必要です。
16395	[Adventure Party] Phantom Realm Quest	[冒険パーティ] ファントムレルムクエスト
16396	Complete Equipment Forging @{1} times	装備製造を@{1}回行う
16397	Defeat Nasha in the Realm of the Gods	神々の領域でナーシャを倒す
16398	Defeat Mirko in the Realm of the Gods	神々の領域でミルコを倒す
16399	Tap here to view auto-battle monsters	ここをタップしてオートバトル対象モンスターを確認
16400	Hurry and use it to obtain the mount.	早く使ってマウントを入手しよう。
16401	You can view potions in your Backpack	バックパックでポーションを確認できます
16402	Tap here to enter the First Movement.	ここをタップして第1楽章へ。
16403	Go see which build you'd like to use.	使いたいビルドを確認しよう。
16404	Click Level-up to grow even stronger!	レベルアップをクリックしてもっと強くなろう！
16405	Use a Fly Wing to teleport instantly!	ハエの羽で即時テレポート！
16406	Select Prontera to begin fast travel!	プロンテラを選択してファストトラベル開始！
16407	You got some equipment! Go put it on!	装備を入手したよ！さっそく装備しよう！
16408	Hey~ Hurry and Tap to view the quest.	ほら～、早くタップしてクエストを見て！
16409	My name is Zenji, and I like origami.	僕はゼンジ。折り紙が好きなんだ。
16410	It looks like a jumbled pile of junk.	ごちゃごちゃしたガラクタの山みたいだ。
16411	I'll definitely pass the Novice exam!	絶対にノービス試験に合格するぞ！
16412	Excitement, of course. They're young.	そりゃ興奮するさ。若いんだから。
16413	Mmm, Delicious! Absolutely Delicious!	うん、おいしい！本当においしい！
16414	I need a little more time to prepare.	もう少し準備の時間が必要だ。
16415	Let's set out and return to Prontera.	出発してプロンテラへ戻ろう。
16416	It's almost time. You should go back.	そろそろ時間だ。戻ったほうがいい。
16417	Meow, meow, meow, meow... Meow, meow!	ニャー、ニャー、ニャー、ニャー…ニャー、ニャー！
16418	Relax and enjoy the rest of the party	ゆっくり残りのパーティを楽しんで
16419	Combine is successful. Obtained ${1}.	合成成功。${1}を獲得しました。
16420	Monster DEF increases after @{1} sec.	@{1}秒後にモンスターのDEFが上昇。
16421	Epic Campaign (Easy), Begin Challenge	エピックキャンペーン（イージー）、挑戦開始
16422	${1} Killed ${2} and became Peerless.	${1}が${2}を倒し、無双状態になりました。
16423	The Demonic Dragon Soul has appeared!	デモニックドラゴンソウルが出現！
16424	The Dragonblood Crystal has appeared!	ドラゴンブラッドクリスタルが出現！
16425	Shadow of Agony\nNo one can Judex me!	苦痛の影\n誰にも私をジュデックスできない！
16426	Mechanic alert above message bar test	メッセージバー上部メカニック通知テスト
16427	^{1}${2}^{2} has captured Point ${3}!	^{1}${2}^{2} がポイント${3}を占領！
16428	Territory War escort Trade has ended.	領地戦の護衛取引が終了しました。
16429	The Boss will use the recorded skills	ボスは記録されたスキルを使用します
16430	Bobo\nSorry, that's the wrong answer~	ボボ\n残念、不正解～
16431	Call for backup! I'll heal him first~	援軍を呼べ！まずこいつを回復する～
16432	Bobo\nWe almost won. Let's Try Again!	ボボ\nあと少しだった。もう一度挑戦しよう！
16433	Complete this chapter's quests first.	先にこの章のクエストを完了してください。
16434	Complete the Golden Thief Bug Dungeon	黄金蟲ダンジョンをクリア
16435	Someone else purchased the item first	ほかのプレイヤーが先に購入しました
16436	Request Items from Friends and Allies	フレンドや仲間にアイテムを依頼
16437	Field Auto-Battle Challenge @{1}-@{2}	フィールドオートバトルチャレンジ @{1}-@{2}
16438	Combat NPC Ice Turret Cast Skill (ST)	戦闘NPCアイスタレット詠唱スキル（単体）
16439	Complete Trans. 2nd Class Advancement	転生2次職への転職完了
16440	Spend @{1} minutes in any Tavern room	任意の酒場ルームで@{1}分過ごす
16441	Description of the Dwarven Bone Flute	ドワーフの骨笛の説明
16442	MINIENGINE_LESS_THAN_REMOTE_ERROR_WIN	MINIENGINE_LESS_THAN_REMOTE_ERROR_WIN
16443	Mount · Fox can be unlocked upon use.	使用するとマウント・キツネを解放。
16444	Use to Activate Composer (Permanent).	使用すると作曲家を永久解放。
16445	Guest accounts cannot make purchases.	ゲストアカウントでは購入できません。
16446	Crafting Moonlit Challenger - Forging	ムーンリットチャレンジャー製作 - 鍛造
16447	Crafting Moonlit Challenger - Carving	ムーンリットチャレンジャー製作 - 彫刻
16448	Blue material used to craft headgear.	ヘッドギア製作に使う青素材。
16449	A feather imbued with alluring magic.	魅惑の魔力を宿した羽。
16450	A tough piece of hide from a monster.	モンスターから取れた丈夫な皮。
16451	The Clue is nearby. Search carefully!	手がかりは近くにある。注意して探そう！
16452	Not enough materials to breakthrough.	突破素材が不足しています。
16453	A weapon fitted with numerous blades.	多数の刃を備えた武器。
16454	A Spear with an inward-curving blade.	内側へ湾曲した刃を持つ槍。
16455	A Spear made exclusively for knights.	騎士専用の槍。
16456	A versatile sword with a thick blade.	厚い刃を持つ汎用性の高い剣。
16457	Premium Currency for the Season Shop.	シーズンショップ用プレミアム通貨。
16458	Chance to obtain the following skills	以下のスキルを獲得する可能性があります
16459	Deluxe Pack-Test Cross-Season Removal	デラックスパック-テスト用クロスシーズン削除
16460	Test Item Repeat Acquisition Function	テストアイテム重複取得機能
16461	You cannot gift Crystals to yourself.	自分自身にクリスタルを贈ることはできません。
16462	Tier @{1} Equipment Forging Blueprint	Tier @{1} 装備鍛造設計図
16463	【Guild Joint Battle】Realm of the Gods	【ギルド共闘】神々の領域
16464	Guild League - Finals (Auction Check)	ギルドリーグ - 決勝（オークション確認）
16465	Irmata, God of Nature (Auction Check)	自然神イルマタ（オークション確認）
16466	Magic Breaker Scroll · Accessory-Blue	マジックブレイカースクロール・アクセサリー-青
16467	Siegebreaker Scroll · Accessory-Green	シージブレイカースクロール・アクセサリー-緑
16468	Emerald Realm Ward Scroll · Shoes-Red	エメラルドレルムガードスクロール・靴-赤
16469	Crimson Realm Ward Scroll · Shoes-Red	クリムゾンレルムガードスクロール・靴-赤
16470	Emerald Realm Ward Scroll · Cloak-Red	エメラルドレルムガードスクロール・マント-赤
16471	Crimson Realm Ward Scroll · Cloak-Red	クリムゾンレルムガードスクロール・マント-赤
16472	Golden Realmguard Scroll·Off-Hand-Red	ゴールデンレルムガードスクロール・サブ装備-赤
16473	Eagle Eye Scroll · Dual Wield - Green	イーグルアイスクロール・二刀-緑
16474	Select the equipment slot to Enchant.	エンチャントする装備スロットを選択。
16475	Not enough pets of the required level	必要レベルのペット数が不足しています
16476	Not enough time spent in field combat	フィールド戦闘時間が不足しています
16477	Not enough Divine Art Totems deployed	神術トーテムの配置数が不足しています
16478	Consumption count requirement not met	消費回数条件を満たしていません
16479	Not enough Reward Vault participation	報酬保管庫への参加回数が不足しています
16480	This Appearance has not been unlocked	この外見は未解放です
16481	Totem skill count requirement not met	トーテムスキル数の条件を満たしていません
16482	War of Emperium Artillery Permissions	攻城戦大砲権限
16483	Party size exceeds the dungeon limit.	パーティ人数がダンジョン上限を超えています。
16484	BOSS Reward Count has been exhausted.	BOSS報酬回数を使い切りました。
16485	Cannot be used in your current state.	現在の状態では使用できません。
16486	Unlock this skill to view its details	このスキルを解放すると詳細を確認できます
16487	Purchase from the Magic Fashion Shop.	マジックファッションショップで購入。
16488	Maximum Over Thrust - Critical Strike	オーバートラストマックス - クリティカルストライク
16489	Spear Mastery - Increased Holy Damage	スピアマスタリー - 聖属性ダメージ増加
16490	BDDictionary_enum@{1}_Tag_AddSubtract	BDDictionary_enum@{1}_Tag_AddSubtract
16491	Restores @{1}% of Max Life per second	毎秒最大HPの@{1}%を回復
16492	Boss @{1} Persistent Water Orb Effect	ボス@{1}持続ウォーターオーブ効果
16493	Assassin Talent@{1}-@{2} Support Buff	アサシンタレント@{1}-@{2}支援バフ
16494	Reach Refinement Resonance Level ${1}	精錬共鳴Lv.${1}に到達
16495	Participate in MINI events ${1} times	MINIイベントに${1}回参加
16496	Have ${1} Pets of the specified level	指定レベルのペットを${1}体所持
16497	Gender does not meet the requirements	性別条件を満たしていません
16498	Faction Mission points are ${1} short	陣営ミッションポイントが${1}不足
16499	Territory War Settlement Instructions	領地戦精算説明
16500	Phantom Realm - Reward Count Details:	ファントムレルム - 報酬回数詳細：
16501	Cannot mount or dismount while Flying	飛行中は騎乗・降乗できません
16502	Close friends Group Chat list is full	親しいフレンドのグループチャット一覧が上限です
16503	Invalid friend group Member operation	フレンドグループメンバー操作が無効です
16504	Already on the request-to-speak list.	すでに発言申請リストに登録されています。
16505	This monster is already in Favorites.	このモンスターはすでにお気に入りです。
16506	This item cannot be listed right now.	このアイテムは現在出品できません。
16507	Invalid Adventurer Group declaration.	冒険者グループ宣言が無効です。
16508	Temporary Members cannot be appointed	一時メンバーは任命できません
16509	No Soul Echoes are currently deployed	現在配置中のソウルエコーがありません
16510	Gift order has already been processed	ギフト注文は処理済みです
16511	Life Skill title requirements not met	生活スキル称号条件を満たしていません
16512	Life Skill title skill does not exist	生活スキル称号スキルが存在しません
16513	This build cannot be submitted again.	このビルドは再提出できません。
16514	Preset name contains sensitive words.	プリセット名に不適切な語句が含まれています。
16515	Master Smith's Blessing - Arcane Arts	マスタースミスの祝福 - 秘術
16516	Master Smith's Blessing - Destruction	マスタースミスの祝福 - 破壊
16517	Participate in Guild Siege ${1} times	ギルド攻城戦に${1}回参加
16518	Character is already pending deletion	キャラクターはすでに削除待ちです
16519	Cannot perform this action while dead	死亡中はこの操作を行えません
16520	Invalid data type for consuming items	アイテム消費データタイプが無効です
16521	Hotbar equipment is already equipped.	ホットバー装備はすでに装備済みです。
16522	Defeat the Archer Guardian +${1} sec.	アーチャーガーディアン撃破 +${1}秒
16523	Cannot teleport while riding a mount.	騎乗中はテレポートできません。
16524	Phase Two\nDefeat the Knight Guardian	フェーズ2\nナイトガーディアンを倒す
16525	Stage 4\nDefend the Magnificent Metal	ステージ4\n壮麗な金属を守る
16526	This special Job item does not exist.	この特殊職業アイテムは存在しません。
16527	Tree Spirit ^{1}^{2}[Respawn]^{3}^{4}	ツリースピリット ^{1}^{2}[リスポーン]^{3}^{4}
16528	The text contains sensitive language.	テキストに不適切な表現が含まれています。
16529	Appraised equipment cannot be listed.	鑑定済み装備は出品できません。
16530	Class-specific items cannot be Traded	職業専用アイテムは取引できません
16531	Equipment Enchantment Parameter error	装備エンチャントパラメータエラー
16532	Not enough equipment repair materials	装備修理素材が不足しています
16533	The equipment is not in your Backpack	装備がバックパックにありません
16534	This is for you. No need to thank me!	これは君に。お礼はいらないよ！
16535	Remaining <color=#DD563F>${1}</color>	残り <color=#DD563F>${1}</color>
16536	Friend's character ID does not exist.	フレンドのキャラクターIDが存在しません。
16537	Mail has been deleted or has expired.	メールは削除済みか期限切れです。
16538	Unlock · Lord of the Starry Firmament	解放・星空の王
16539	A-A free Mount? Hurry and Receive it!	む、無料マウント！？早く受け取ろう！
16540	Come on. Let's head back to Prontera.	さあ、プロンテラへ戻ろう。
16541	Tap the left side to record your oath	左側をタップして誓いを録音
16542	Tap the right side to enter your oath	右側をタップして誓いを入力
16543	Adventure Group reaches Lv. ${1}/${2}	冒険グループがLv.${1}/${2}に到達
16544	${1} is using an ID Tag to Revive you	${1}がIDタグを使ってあなたを復活させようとしています
16545	You've already reminded this teammate	この仲間にはすでに通知済みです
16546	Default guild emblem background frame	デフォルトギルドエンブレム背景フレーム
16547	Increases your Poison damage by @{1}%	毒属性ダメージが@{1}%増加
16548	Add a sound effect at maximum stacks.	最大スタック時に効果音を追加。
16549	Increases Holy damage dealt by @{1}%.	与える聖属性ダメージが@{1}%増加。
16550	Life cannot fall below ^{1}${1}%^{2}.	HPは^{1}${1}%^{2}未満になりません。
16551	Select an original build on the left.	左側で元のビルドを選択。
16552	Reach <color=#63a22b>${1}</color> DPS	DPS <color=#63a22b>${1}</color> に到達
16553	Physical/Magic DEF decreases by @{1}%	物理/魔法DEFが@{1}%低下
16554	Resets all skills upon leaving combat	戦闘離脱時にすべてのスキルをリセット
16555	Increases Life by ${1}~${2} when used	使用時、HPが${1}～${2}増加
16556	Increases Cast Speed by ^{1}${1}^{2}.	詠唱速度が^{1}${1}^{2}増加。
16557	Increases Ghost damage dealt by @{1}%	与える念属性ダメージが@{1}%増加
16558	The event ends in less than one hour.	イベント終了まで1時間未満です。
16559	Blade Deflection - Repeat Until Death	ブレードディフレクション - 死亡まで繰り返す
16560	Job Level too low. Unable to advance!	Job Lv.不足のため転職できません！
16561	Daily quests refresh at ${1} o'clock.	デイリークエストは${1}時に更新されます。
16562	Damage Reduction from Earth Monsters %	地属性モンスターからのダメージ軽減 %
16563	Damage Reduction from Water Monsters %	水属性モンスターからのダメージ軽減 %
16564	Damage Reduction from Ghost Monsters %	念属性モンスターからのダメージ軽減 %
16565	Reach the deepest part of the ant nest	蟻の巣の最深部へ到達
16566	^{1}Battle of Dragon Coffin Island^{2}	^{1}ドラゴンコフィン島の戦い^{2}
16567	Move Forward and catch up with Dracula	前進してドラキュラに追いつく
16568	Deploy @{1} pets at Lv. @{2} or higher	Lv.@{2}以上のペットを@{1}体配置
16569	Obtain @{1} activated attribute skills	有効化済み属性スキルを@{1}個獲得
16570	A nearby Eden Group Member greets you.	近くの楽園団メンバーが挨拶してくる。
16571	Search nearby for traces of the cargo.	周辺で貨物の痕跡を探す。
16572	Activate @{1} Lv. @{2} Echo Resonances	Lv.@{2}のエコー共鳴を@{1}個有効化
16573	Head to the professor's research site.	教授の研究場所へ向かう。
16574	Find out why the stray cat is meowing.	野良猫が鳴く理由を調べる。
16575	Rare Reward-Golden Thief Bug-MVP Limit	レア報酬-黄金蟲-MVP制限
16576	Rare Reward-Moonlight Flower-MVP Limit	レア報酬-月夜花-MVP制限
16577	Novice Tutorial-Eddga-@{1}-Time Reward	ノービスチュートリアル-エドガ-@{1}-タイム報酬
16578	Return to the NPC to claim your reward	NPCのもとへ戻って報酬を受け取る
16579	Participate in the guild bonfire event	ギルド焚き火イベントに参加
16580	Form a party and defeat Drake on Hard.	パーティを組んでハード・ドレイクを倒す。
16581	Defeat the Hidden Land Boss in a party	パーティで隠された地のボスを倒す
16582	Reach @{1}% completion for Movement II	第2楽章の達成率を@{1}%にする
16583	Listen to what these people are saying	この人たちの話を聞く
16584	Find the person in charge of the trial	試練の担当者を探す
16585	Fend off the endless waves of monsters	押し寄せるモンスターを撃退する
16586	Search for the professor near Ant Hell	蟻地獄付近で教授を探す
16587	Cover the naked girl with some clothes	裸の少女に服を着せる
16588	Collect body parts from different ants	異なるアリから体の部位を集める
16589	Meet up with the Chivalry investigator	騎士団の調査員と合流する
16590	The professor asks for your help again	教授が再び助けを求めている
16591	Follow Bobo to learn about Auto-Battle	ボボについて行きオートバトルについて学ぶ
16592	Converted to the character's Magic ATK	キャラクターの魔法ATKに変換
16593	Affects your damage taken from players	プレイヤーから受けるダメージに影響
16594	Affects your Chance to inflict Silence	沈黙付与率に影響
16595	Affects your Chance to inflict Petrify	石化付与率に影響
16596	Affects your Chance of being Petrified	石化状態になる確率に影響
16597	Guild creation failed. Items returned.	ギルド作成に失敗しました。アイテムを返却しました。
16598	Passive Stall Closure (Items Sold Out)	露店自動終了（売り切れ）
16599	Delisted Due to Character Restrictions	キャラクター制限により出品解除
16600	[War of Emperium] Participation Reward	[攻城戦] 参加報酬
16601	Prontera Defense Guild Ranking Rewards	プロンテラ防衛ギルドランキング報酬
16602	Tribute of Echoes Event Reward Reissue	エコーの貢物イベント報酬再配布
16603	Temporary Battle Royale Activity Quest	期間限定バトルロワイヤル活動クエスト
16604	The location will be shown on the map.	位置はマップに表示されます。
16605	Tap to Move to the caravan's Location.	タップしてキャラバンの場所へ移動。
16606	[Current <color=#c27b47>+${1}</color>]	[現在 <color=#c27b47>+${1}</color>]
16607	Press and hold to open potion settings	長押しでポーション設定を開く
16608	<color=#FF0000>Entering Combat</color>	<color=#FF0000>戦闘開始</color>
16609	Clear out the Nearby Deniro and Piere*	近くのデニーロとピエールを一掃する*
16610	Go to Ant Hell and find Professor Ryan	蟻地獄へ行きライアン教授を探す
16611	Examine the cargo crate on the ground*	地面の貨物箱を調べる*
16612	Bragis has appeared again. Talk to her	ブラギスが再び現れた。話しかけよう
16613	Extra World Paragon Level bonus: ${1}%	追加ワールドパラゴンレベルボーナス：${1}%
16614	Increases Movement Speed---/HP recover	移動速度増加---/HP回復
16615	\nYou transported supplies ${1} times.	\n物資を${1}回輸送しました。
16616	\nYou enjoyed ${1} artistic activities	\n芸術活動を${1}回楽しみました
16617	Territory War Guild Points Leaderboard	領地戦ギルドポイントランキング
16618	Appearance Shop - Mining Star Treasure	外見ショップ - 採掘スター宝探し
16619	Combine Earth and Fire for AoE damage.	地と火を組み合わせて範囲ダメージを与える。
16620	This mail has no attachments to claim.	このメールには受取可能な添付がありません。
16621	Decreases by @{1}% daily, up to @{2}%.	毎日@{1}%減少、最大@{2}%まで。
16622	Obtain Crystals by participating daily	毎日参加してクリスタルを入手
16623	You can refresh again in ${1} seconds!	${1}秒後に再更新できます！
16624	Use 1 Yggdrasil Leaf to Revive 【${1}】?	イグドラシルの葉を1枚使って【${1}】を復活させますか？
16625	Realm of the Gods · No-Revive Speedrun	神々の領域・復活なしタイムアタック
16626	Enter a friend's name or UID to search	フレンド名またはUIDを入力して検索
16627	Selected (<color=#cc762a>${1}</color>)	選択済み（<color=#cc762a>${1}</color>）
16628	Tap a player's Portrait to Add Friend.	プレイヤーのポートレートをタップしてフレンド追加。
16629	Please set a default mount before use.	先にデフォルトマウントを設定してください。
16630	No microphone detected on this device.	この端末でマイクが検出されません。
16631	Call your party members to follow you?	パーティメンバーを追従させますか？
16632	Unlocks at <color=#fdab5b>${1}</color>	<color=#fdab5b>${1}</color>で解放
16633	Stronghold War - Qualification Bidding	拠点戦 - 参加資格入札
16634	Activate ${1} Lv. ${1} Echo Resonances	Lv.${1}のエコー共鳴を${1}個有効化
16635	Reach Resonance Lv. ${1} for all slots	全スロットの共鳴Lv.${1}に到達
16636	You have reached the application limit	申請上限に達しました
16637	You have already applied to this guild	このギルドには申請済みです
16638	${1} building has not reached Lv. ${2}	${1}施設がLv.${2}に達していません
16639	Pet Protection Effect Trigger - Shield	ペット保護効果発動 - シールド
16640	Insufficient Guild Siege participation	ギルド攻城戦参加回数が不足しています
16641	Not all objectives have been completed	すべての目標を完了していません
16642	Physical DEF +${1} and Max Life +${2}.	物理DEF +${1}、最大HP +${2}。
16643	Gain ${1}% Magic ATK and Physical ATK.	魔法ATKと物理ATKが${1}%増加。
16644	Grant All Players Full Mini Map Vision	全プレイヤーにミニマップ全域視界を付与
16645	Blessing Angel Persistent Magic Circle	祝福の天使・持続魔法陣
16646	Decreases Cooldown Reduction by @{1}%.	クールダウン短縮効果が@{1}%低下。
16647	An Archer has their sights set on you.	アーチャーに狙われています。
16648	The queue timed out. Please try again.	キューがタイムアウトしました。再度お試しください。
16649	Heavy Shield Defense - Full-screen AOE	ヘビーシールドディフェンス - 全画面範囲
16650	Ghost Ship Grand Charge Horizontal@{1}	ゴーストシップグランドチャージ横@{1}
16651	Moonlight Flower Four-Corner Bell Hard	月夜花・四隅ベル ハード
16652	Moonlight Flower Five-Corner Bell Hard	月夜花・五隅ベル ハード
16653	Up, Down, Left, Right-Failure Feedback	上下左右-失敗フィードバック
16654	Skill@{1}(New)_Summon Compression Zone	スキル@{1}(新)_圧縮ゾーン召喚
16655	Skill@{1}(New)_Compression Zone Damage	スキル@{1}(新)_圧縮ゾーンダメージ
16656	For every +${1} Refine, Max Life +${2}	精錬+${1}ごとに最大HP +${2}
16657	Increases HIT by 【Character Lv.*${1}】.	HITが【キャラクターLv.*${1}】増加。
16658	Reduces Neutral damage taken by ${1}%.	受ける無属性ダメージを${1}%軽減。
16659	Magic damage dealt increases by ${1}%.	与える魔法ダメージが${1}%増加。
16660	Find the missing Caravan Party Leader.	行方不明のキャラバンリーダーを探す。
16661	Help the caravan with Cargo Placement.	キャラバンの貨物配置を手伝う。
16662	When phase @{1} begins, play Fireworks	フェーズ@{1}開始時に花火を再生
16663	Send Boss Death Notification to Client	ボス死亡通知をクライアントへ送信
16664	Title level is already at the maximum.	称号レベルはすでに最大です。
16665	Fly Wings cannot be used in this area.	このエリアではハエの羽を使用できません。
16666	You cannot switch channels while dead.	死亡中はチャンネルを切り替えられません。
16667	Skills default to their maximum level.	スキルは初期状態で最大レベルです。
16668	Open Thursday from @{1}:@{2}~@{3}:@{4}	木曜日 @{1}:@{2}～@{3}:@{4} 開放
16669	You can enter up to ${1} items at once	一度に最大${1}個まで入力できます
16670	You haven't added any Group Chats yet!	グループチャットをまだ追加していません！
16671	【Magic Damage Reduction】Greedy Phoenix	【魔法ダメージ軽減】貪欲なフェニックス
16672	Moonlight Flower Bell Cage Deathrattle	月夜花ベルケージ・死亡時発動
16673	Complete the prerequisite stage first.	先に前提ステージを完了してください。
16674	There are currently no chests to open.	現在開けられる宝箱はありません。
16675	Not enough Currency for the Stall fee~	露店手数料の通貨が足りないよ～
16676	Please open a Stall before sharing it~	先に露店を開いてから共有してね～
16677	Damage Reduction from Other Attributes	その他属性からのダメージ軽減
16678	Damage Reduction from Neutral Monsters	無属性モンスターからのダメージ軽減
16679	Defeat All Monsters in Stage @{1}-@{2}	ステージ@{1}-@{2}の全モンスターを倒す
16680	Automatically Approve Support Requests	支援リクエストを自動承認
16681	Invite all Elite Members to the party?	全精鋭メンバーをパーティに招待しますか？
16682	Visit the Prontera Soldier (@{1}/@{2})	プロンテラ兵士を訪ねる（@{1}/@{2}）
16683	Visit the Foreign Merchant (@{1}/@{2})	外国商人を訪ねる（@{1}/@{2}）
16684	[Adventure Guild] Daily Watering Quest	[冒険者ギルド] デイリー水やりクエスト
16685	【Adventure Party】Kafra Survivor Battle	【冒険パーティ】カプラサバイバルバトル
16686	Increase the star rating of All Skills	全スキルの星ランクを上げる
16687	Obtain Orange Cards for the first time	初めてオレンジカードを入手
16688	Equip @{1} Cards across all Card slots	全カードスロットにカードを@{1}枚装備
16689	Choose a Job Talent for the first time	初めてジョブタレントを選択
16690	Reach Wardrobe Fashion Rating Lv. @{1}	ワードローブのファッション評価をLv.@{1}にする
16691	Unlock the Worldscorch Feather Costume	ワールドスコーチフェザー衣装を解放
16692	Unlock the Silverwing Covenant Costume	シルバーウィング盟約衣装を解放
16693	We're almost done. Tap here, tap here.	もう少しだよ。ここをタップ、ここ！
16694	Go check out the tower-climbing quest.	塔登りクエストを確認しよう。
16695	Breach the gate within the time limit.	制限時間内に門を突破する。
16696	Some of the roads don't exist anymore~	もう存在しない道もあるんだよ～
16697	All right, all right. Izlude is great.	はいはい、イズルードは最高だよ。
16698	Only the brave can become Adventurers.	勇敢な者だけが冒険者になれる。
16699	Restricted government area. Keep away.	政府立入禁止区域。近づくな。
16700	(All you hear is the clash of blades.)	（剣がぶつかる音だけが聞こえる。）
16701	Getting enough rest is very important.	十分な休息はとても大切です。
16702	Cannot claim outside the Event Period.	イベント期間外は受け取れません。
16703	Huh? 30%? Has someone not arrived yet?	え？30%？まだ来てない人がいるの？
16704	<color=#FF6161>Time Until Exit</color>	<color=#FF6161>退出まで</color>
16705	Tap an area on the map to add a marker	マップ上のエリアをタップしてマーカー追加
16706	The auction will open after Settlement	精算後にオークションが開放されます
16707	${1} is the first to reach @{1} Kills!	${1}が最初に@{1}キル達成！
16708	The Base Vehicle has been activated!!!	拠点車両が起動しました！！！
16709	${1} seconds until the dream collapses	夢崩壊まで${1}秒
16710	Almachia's minions are coming for you!	アルマキアの手下が迫ってくる！
16711	Bobo\nCongratulations! That's correct!	ボボ\nおめでとう！正解！
16712	Welcome, ${1}, to the Adventure Party!	${1}さん、冒険パーティへようこそ！
16713	Mysterious Voice\nSing! Sing for me...	謎の声\n歌え！私のために歌え…
16714	Bobo\n(Weakly) Am I... still alive...?	ボボ\n（弱々しく）ぼ、僕…まだ生きてる…？
16715	Your eyesight is terrible! Hahahahaha!	目が悪すぎる！ハハハハ！
16716	Bobo\nAdventurer! Adventurer! Wake up!	ボボ\n冒険者！冒険者！起きて！
16717	Weak Voice\nHelp me... I need water...	弱い声\n助けて…水を…
16718	The ball is about to begin. Get ready!	舞踏会が始まるよ。準備して！
16719	@{1} VS @{2}—an electrifying showdown!	@{1} VS @{2}—白熱の対決！
16720	Combat NPC Ice Turret Cast Skill (AOE)	戦闘NPCアイスタレット詠唱スキル（範囲）
16721	Main Screen and Control Mode Selection	メイン画面・操作モード選択
16722	Defeat MVP Moonlight Flower in a party	パーティでMVP月夜花を倒す
16723	Clear Natural Land dungeons @{1} times	自然の地ダンジョンを@{1}回クリア
16724	Invincible and Untargetable by Enemies	無敵かつ敵からターゲットされない
16725	Mount · Lion can be unlocked upon use.	使用するとマウント・ライオンを解放。
16726	Open to receive Dig Boss Kill Rewards.	開くと発掘ボス討伐報酬を獲得。
16727	Green material used to craft headgear.	ヘッドギア製作に使う緑素材。
16728	Quest Items: Poring's medicinal herbs.	クエストアイテム：ポリンの薬草。
16729	A Rare mineral that emits a blue glow.	青い光を放つレア鉱石。
16730	Unlocks in <color=#76c233>${1}</color>	<color=#76c233>${1}</color>で解放
16731	Hatchery level too low for Quick Hatch	孵化場レベル不足のため高速孵化できません
16732	Professor Ryan's experimental results.	ライアン教授の実験結果。
16733	A pet in the Pet Preset does not exist	ペットプリセット内のペットが存在しません
16734	A shield that can block enemy attacks.	敵の攻撃を防げる盾。
16735	A katar made from sharp, thorny vines.	鋭いトゲ蔓で作られたカタール。
16736	Standard Currency for the Season Shop.	シーズンショップ用通常通貨。
16737	Two Divine Art Totems have been added.	神術トーテムを2個追加しました。
16738	Tap a totem on the left to replace it.	左側のトーテムをタップして交換。
16739	Please select the attribute to reroll.	再抽選する属性を選択してください。
16740	Unleash Aimed Bolt for piercing damage	エイムドボルトで貫通ダメージを与える
16741	You've alerted an ultra-powerful boss!	超強力なボスを呼び起こした！
16742	This Crystal has already been donated.	このクリスタルは寄付済みです。
16743	Cross Impact Guillotine Cross Portrait	クロスインパクト・ギロチンクロスの肖像
16744	Orange Soul Echo (Two Matching Colors)	オレンジソウルエコー（同色2個）
16745	Universal Emotes Unlock (Limited-Time)	共通エモート解放（期間限定）
16746	Siegebreaker Scroll · Accessory-Orange	シージブレイカースクロール・アクセサリー-オレンジ
16747	Siegebreaker Scroll · Accessory-Purple	シージブレイカースクロール・アクセサリー-紫
16748	Magic Breaker Scroll · Accessory-Green	マジックブレイカースクロール・アクセサリー-緑
16749	Emerald Realmguard Scroll·Off-Hand-Red	エメラルドレルムガードスクロール・サブ装備-赤
16750	Crimson Realmguard Scroll·Off-Hand-Red	クリムゾンレルムガードスクロール・サブ装備-赤
16751	Hummingbird Scroll · Dual Wield - Blue	ハミングバードスクロール・二刀-青
16752	Randomly replaces an existing Enchant.	既存のエンチャントをランダムに置換。
16753	Growth Badge level requirement not met	成長バッジレベル条件を満たしていません
16754	Dragon Coffin Island Protection Points	ドラゴンコフィン島保護ポイント
16755	${1} declined the dungeon ready check.	${1}がダンジョン準備確認を辞退しました。
16756	Glast Heim Underground Cave Floor @{1}	グラストヘイム地下洞窟 @{1}F
16757	Chapter [${2}] of Book [${1}] unlocked	書籍[${1}]の第[${2}]章を解放
16758	Season Vulcan Cannon Damage Boost Buff	シーズンバルカンキャノンダメージ増加バフ
16759	Play Season Standard Cannon Hit Effect	シーズン通常砲弾ヒットエフェクトを再生
16760	Play Season Enhanced Cannon Hit Effect	シーズン強化砲弾ヒットエフェクトを再生
16761	Increased Grand Cross and Other Damage	グランドクロスなどのダメージ増加
16762	Spear Mastery - Increased Physical ATK	スピアマスタリー - 物理ATK増加
16763	Increased Max Life During Battle Chant	バトルチャント中の最大HP増加
