Index	English	Japanese_Translation
14430	Life % restored every @{1} sec.	@{1}秒ごとにHPを割合回復
14431	Increases melee Physical damage	近接物理ダメージ増加
14432	Talk to Luna to leave the ball.	ルナに話しかけて舞踏会を退出
14433	Gift of Time Event Reissue Mail	時間の贈り物イベント再配布メール
14434	Spirit Tower Sweep Reissue Mail	精霊の塔掃討再配布メール
14435	Midterm Settlement Mail Reissue	中間精算メール再配布
14436	Dungeon Auction No-Sale Rewards	ダンジョンオークション不成立報酬
14437	Prontera Defense Victory Reward	プロンテラ防衛勝利報酬
14438	Daily Commission Activity Quest	デイリー依頼アクティビティクエスト
14439	Complete your second job change	2次転職を完了
14440	Next Event Auto-Start Countdown	次イベント自動開始カウントダウン
14441	Insufficient crafting materials	クラフト素材が不足しています
14442	Kafra · Battle of the Survivors	カプラ・サバイバルバトル
14443	5-Player Challenge - Dark Realm	5人チャレンジ - ダークレルム
14444	Realm of the Gods - Final Trial	神々の領域 - 最終試練
14445	An unknown queue error occurred	不明なキューエラーが発生しました
14446	Complete Equipment Forging once	装備製作を1回完了
14447	Go to the Scene of the Argument	口論の現場へ向かう
14448	Complete the hide-and-seek game	かくれんぼをクリア
14449	Clear the Phantom Realm dungeon	ファントムレルムダンジョンをクリア
14450	The investigator is actually a…	調査員の正体は実は…
14451	Leave the depths of the Culvert	地下水路の奥から退出
14452	Bragis wants to speak with you.	ブラギスがあなたと話したがっています。
14453	You haven't joined a guild yet.	まだギルドに加入していません。
14454	No way! Is today my lucky day?!	まさか！今日はツイてるの？！
14455	Download speed: {@{1}:@{2}0}{1}	ダウンロード速度: {@{1}:@{2}0}{1}
14456	Current Enhance Level Cap: ${1}	現在の強化レベル上限: ${1}
14457	Class-Specific Item - Peco Peco	職業専用アイテム - ペコペコ
14458	Covers the content of Chapter 1	チャプター1の内容を収録
14459	Covers the content of Chapter 2	チャプター2の内容を収録
14460	The price has not been changed.	価格は変更されていません。
14461	No Last Battle Report available	前回の戦闘レポートがありません
14462	Warm-Up Event Shop (Deprecated)	ウォームアップイベントショップ（廃止予定）
14463	Daily Purchase Limit: ${1}/${2}	1日の購入上限: ${1}/${2}
14464	Set as Close Friends Group Chat	親しいフレンド用グループチャットに設定
14465	No Online members in this group	このグループにオンラインメンバーはいません
14466	Source: <#b05142><${1}></color>	入手元: <#b05142><${1}></color>
14467	Group Chat name cannot be empty	グループチャット名を空欄にはできません
14468	Cancel Close Friends Group Chat	親しいフレンド用グループチャットを解除
14469	Anonymous gifting mode disabled	匿名ギフトモードを無効化しました
14470	This Group Chat has been muted.	このグループチャットはミュートされています。
14471	Hidden Treasure PVP Placeholder	隠された宝PVPプレースホルダー
14472	Learned Moonlit Challenger-@{1}	ムーンリットチャレンジャー-@{1}を習得
14473	Guild Weekly Activity Reward II	ギルド週間アクティビティ報酬II
14474	Stronghold Battle - In Progress	拠点戦 - 進行中
14475	Select a region to bid on first	先に入札地域を選択してください
14476	No guilds are currently bidding	現在入札中のギルドはありません
14477	Reach ${2}% completion for ${1}	${1}を${2}%達成
14478	Attempt requirement Not Reached	挑戦回数条件を満たしていません
14479	You have already joined a guild	すでにギルドに加入しています
14480	Please enter a guild name first	先にギルド名を入力してください
14481	Guild name changed successfully	ギルド名を変更しました
14482	Last Week's Active rating: ${1}	先週の活動評価: ${1}
14483	Sent to the World Chat channel.	ワールドチャットへ送信しました。
14484	Please enter a multiple of ${1}	${1}の倍数を入力してください
14485	Guild League - Main Battlefield	ギルドリーグ - メイン戦場
14486	Southern Prontera State Capital	プロンテラ南部州都
14487	Portrait Card: Golden Thief Bug	ポートレートカード：黄金蟲
14488	Portrait Card: Moonlight Flower	ポートレートカード：月夜花
14489	Guild League Season Rank Points	ギルドリーグシーズンランクポイント
14490	You have not Learned this skill	このスキルをまだ習得していません
14491	Must be mounted on ^{1}${1}^{2}	^{1}${1}^{2}に騎乗する必要があります
14492	World Level requirement not met	ワールドレベル条件を満たしていません
14493	Not enough Soul Echoes Deployed	配置中のソウルエコーが不足しています
14494	Changes armor property to Wind.	防具属性を風属性に変更。
14495	Changes armor property to Fire.	防具属性を火属性に変更。
14496	Damage against Starfish +@{1}%.	ヒトデへのダメージ +@{1}%。
14497	MP Cost -@{1}%, Healing +@{2}%.	MP消費 -@{1}%、回復量 +@{2}%。
14498	Damage dealt to Goblins +@{1}%.	ゴブリンへのダメージ +@{1}%。
14499	Reduces Movement Speed by @{1}%	移動速度 -@{1}%
14500	Immune to Knockback and Launch.	ノックバックと打ち上げを無効化。
14501	Skill@{1}Converging Goblet Spin	スキル@{1}収束ゴブレットスピン
14502	Skill@{1}Flying Goblet Row Slam	スキル@{1}飛翔ゴブレット列叩き
14503	Skill@{1} First Movement - Easy	スキル@{1} 第1楽章 - イージー
14504	Battle Royale Gravity Field@{1}	バトルロワイヤル重力場@{1}
14505	Skill@{1} Eight-Way Sonic Blast	スキル@{1} 8方向ソニックブラスト
14506	Skill@{1} Grand Cross Formation	スキル@{1} グランドクロス陣形
14507	Skill@{1} Eight-Way@{2} Players	スキル@{1} 8方向@{2}人
14508	Skill@{1} Fin Dimensional Slash	スキル@{1} フィン次元斬り
14509	Mandragora Ranged Normal Attack	マンドラゴラ遠距離通常攻撃
14510	Light Poring Normal Attack-Holy	ライトポリン通常攻撃-聖属性
14511	Updating the game. Please wait.	ゲームを更新中です。お待ちください。
14512	Tap to enter an invitation code	タップして招待コードを入力
14513	Ring Blade Kunai - Boss Landing	リングブレードクナイ - ボス着地
14514	Watch Out for Explosive Barrels	爆発樽に注意
14515	Drake Waterspout (No Animation)	ドレイク水柱（アニメーションなし）
14516	Petrifying Mist Tracking - Easy	追尾石化ミスト - イージー
14517	Moonlight Flower Spotlight Game	月夜花スポットライトゲーム
14518	Launch Stationary Yellow Bubble	固定イエローバブルを発射
14519	Straight-Line Bubble Action@{1}	直線バブルアクション@{1}
14520	Makes the armor indestructible.	防具を破壊不能にする。
14521	Play Cheers when the BOSS dies!	BOSS撃破時に歓声を再生！
14522	0-star cards cannot be returned	0星カードは返却できません
14523	Card slot has not been unsealed	カードスロットは未開封です
14524	Repeat insertion is not allowed	重複挿入はできません
14525	Prontera Defense Guild Garrison	プロンテラ防衛ギルド駐屯
14526	This title is not yet unlocked.	この称号はまだ解放されていません。
14527	<color=#b4a797>(Recent)</color>	<color=#b4a797>（最近）</color>
14528	No messages have been sent yet.	まだメッセージは送信されていません。
14529	Deals damage to a single enemy.	単体の敵にダメージを与える。
14530	Recruitment message has expired	募集メッセージの期限が切れました
14531	Clue Treasure Map: Great Bridge	手がかり宝の地図：大橋
14532	Note Pillar@{1}-Southern Sograt	ノートピラー@{1}-ソグラト南部
14533	Magic Circle_Phreeoni Slow Area	魔法陣_フリオニ減速エリア
14534	Sand Puppet Type A - Dust Storm	サンドパペットA型 - ダストストーム
14535	Sand Puppet Type A - Flameburst	サンドパペットA型 - フレイムバースト
14536	Magic Circle_Mistress Slow Area	魔法陣_ミストレス減速エリア
14537	Tower-Climbing Mode Description	塔登りモード説明
14538	Event is currently unavailable.	現在イベントを利用できません。
14539	Ranged Physical Damage Increase	遠距離物理ダメージ増加
14540	Damage Reduction from Fish Race	魚種族からのダメージ軽減
14541	Bobo was sucked into the vortex	ボボが渦に吸い込まれた
14542	The enemy has boarded the ship!	敵が船に乗り込んだ！
14543	Total Guild Activity Last Week:	先週のギルド活動合計:
14544	Automatically refreshes in ${1}	${1}後に自動更新
14545	Welcome to the guild, everyone!	みんな、ギルドへようこそ！
14546	Please enter the player's name.	プレイヤー名を入力してください。
14547	Artillery Privileges: ${1}/${2}	砲兵権限: ${1}/${2}
14548	No dividends available to claim	受け取れる配当がありません
14549	Divine Totem Metric - Synthesis	神術トーテム指標 - 合成
14550	Visit the Young Man (@{1}/@{2})	青年を訪ねる（@{1}/@{2}）
14551	Observe the Alternate Dimension	異次元を観察
14552	(Test) Conquest Map Reward Test	（テスト）征服マップ報酬テスト
14553	Guild Event - Stronghold Battle	ギルドイベント - 拠点戦
14554	Obtain a Pet for the first time	初めてペットを入手
14555	Log in for a total of @{1} days	累計@{1}日ログイン
14556	Choose the build you like best.	一番好きなビルドを選ぶ。
14557	Clear out the nearby Chonchons.	近くのチョンチョンを一掃する。
14558	Eliminate the elite Mandragora.	エリートマンドラゴラを倒す。
14559	^{1}Defeat Golden Thief Bug^{2}	^{1}黄金蟲を倒す^{2}
14560	^{1}Defeat Moonlight Flower^{2}	^{1}月夜花を倒す^{2}
14561	Proceed to the marked location.	マークされた場所へ向かう。
14562	...Of course not. It's my duty.	…もちろん違う。これが私の務めだから。
14563	Would you like to buy a ticket?	チケットを購入しますか？
14564	Buy a ring for your sweetheart.	恋人に指輪を買う。
14565	Objectives Completed: ${1}/${2}	目標達成数: ${1}/${2}
14566	Meow, canned food is delicious~	ニャー、缶詰おいしい～
14567	No data from the previous event	前回イベントのデータがありません
14568	One-Tap Congratulations (${1}s)	ワンタップ祝福（${1}s）
14569	Ilmata has summoned her minions	イルマタが配下を召喚しました
14570	Combine Materials Across Levels	レベルをまたいで素材を合成
14571	Phase I\nDestroy the Outer Gate	フェーズI\n外門を破壊せよ
14572	^{1}The Commander has appeared!	^{1}司令官が出現した！
14573	Ta-da! It's time for your test!	ジャーン！試験の時間だよ！
14574	${1} died outside the Safe Zone	${1}がセーフゾーン外で死亡しました
14575	The central Boss has respawned!	中央ボスが復活しました！
14576	The party has officially begun!	パーティが正式に始まりました！
14577	You have been muted until ${1}.	${1}までミュートされています。
14578	Help! Help! Can anyone save us?	助けて！誰か助けて！
14579	Fervor! Fervor! Where are you?!	ファーヴァー！ファーヴァー！どこにいるの？！
14580	Huh? The investigator is a dog?	えっ？調査員って犬なの？
14581	Insufficient remaining attempts	残り挑戦回数が不足しています
14582	Guild Supplies in Territory War	領地戦のギルド物資
14583	Guild Store Guildwide Gift Pack	ギルドストア全体ギフトパック
14584	Designated Channel Announcement	指定チャンネル告知
14585	The Princess Ascends the Throne	王女即位
14586	Divine Retribution (Deprecated)	神罰（廃止予定）
14587	Full-screen Fire Setup - Charge	全画面炎設定 - チャージ
14588	Welcome to the Adventure Group!	冒険グループへようこそ！
14589	Fourth Movement · Desert Rhythm	第4楽章・砂漠のリズム
14590	Growth Training: First Training	成長訓練：初回訓練
14591	Enjoy the exciting Season story	刺激的なシーズンストーリーを楽しむ
14592	Venture Deeper into the Ant Den	蟻地獄のさらに奥へ
14593	Character Basics - Skill Points	キャラクター基礎 - スキルポイント
14594	^{1}Above the Sea of Clouds^{2}	^{1}雲海の彼方^{2}
14595	Raise any @{1} pets to Lv. @{2}	任意のペット@{1}体をLv.@{2}にする
14596	Reach Talent Lv. @{1} in total.	タレントLv.@{1}に合計到達。
14597	Say hello to Antonio for Dumby.	ダンビーの代わりにアントニオへ挨拶
14598	Gathering Expert - Horticulture	採集エキスパート - 園芸
14599	PATCH_REPAIR_CLIENT_FINISH_TIPS	PATCH_REPAIR_CLIENT_FINISH_TIPS
14600	Supplies used in Territory War.	領地戦で使用する物資。
14601	Obtain the specified Soul Echo.	指定のソウルエコーを入手。
14602	An unidentified viscous liquid.	未鑑定の粘性液体。
14603	Obtained by skinning an animal.	動物の皮剥ぎで入手。
14604	A hard, crystal-clear gemstone.	硬く透明な宝石。
14605	Used to unlock Deviling Emotes.	デビルリングのエモート解放に使用。
14606	Prelude I: Song of the Deep Sea	前奏曲I：深海の歌
14607	Not enough cards for Collection	コレクションに必要なカードが不足しています
14608	Not enough materials to unlock.	解放素材が不足しています。
14609	Not enough materials to advance	昇級素材が不足しています
14610	No pet is deployed in this slot	このスロットにペットが配置されていません
14611	Tap to gift a pass to a friend.	タップしてフレンドにパスを贈る。
14612	A staff forged from lost souls.	失われた魂から鍛えられた杖。
14613	A wand steeped in an evil aura.	邪悪なオーラを宿すワンド。
14614	An axe used to butcher animals.	動物解体用の斧。
14615	A Spear with a hook-shaped tip.	先端が鉤状の槍。
14616	A widely used one-handed Spear.	広く使われている片手槍。
14617	The Lone Pine at the South Gate	南門の一本松
14618	Minor Ghost Property Resistance	念属性耐性（小）
14619	Pet Shard: Rainbow Earth Dragon	ペットの欠片：レインボーアースドラゴン
14620	Eggshell Chubby Chick - Limited	卵殻ぽっちゃりヒヨコ - 期間限定
14621	Wind-Up Rocking Chair - Limited	ゼンマイ式ロッキングチェア - 期間限定
14622	Deluxe Gift Box@{1}(Deprecated)	デラックスギフトボックス@{1}（廃止予定）
14623	T@{1} Pet Shard Selection Chest	T@{1} ペットの欠片選択チェスト
14624	Request ${1} from your friends?	フレンドに${1}をリクエストしますか？
14625	Tier @{1} Equipment Forging Set	Tier @{1} 装備製作セット
14626	Tier @{1} Blueprint - Accessory	Tier @{1} 設計図 - アクセサリー
14627	Proof of the Hunt · Executioner	狩りの証・処刑人
14628	Guild Design - Primordial Chaos	ギルド設計 - 原初の混沌
14629	Primordial Transmutation Manual	原初転換マニュアル
14630	【Adventure Party】Watering Quest	【冒険パーティ】水やりクエスト
14631	Treasure Clue: Artisan's Legacy	宝の手がかり：職人の遺産
14632	Arcane Scroll · Accessory-Green	アーケインスクロール・アクセサリー-緑
14633	Magic Ward Scroll · Shoes-Green	マジックワードスクロール・靴-緑
14634	Hummingbird Scroll·Armor-Orange	ハミングバードスクロール・防具-オレンジ
14635	Hummingbird Scroll·Armor-Purple	ハミングバードスクロール・防具-紫
14636	Life Percentage·Off-Hand-Orange	HP割合・サブ装備-オレンジ
14637	Mountain Scroll·Off-Hand-Orange	マウンテンスクロール・サブ装備-オレンジ
14638	Life Percentage·Off-Hand-Purple	HP割合・サブ装備-紫
14639	Mountain Scroll·Off-Hand-Purple	マウンテンスクロール・サブ装備-紫
14640	Eagle Eye Scroll·Off-Hand-Green	イーグルアイスクロール・サブ装備-緑
14641	Mountain Scroll·One-Handed-Blue	マウンテンスクロール・片手武器-青
14642	Ymir Scroll · Dual Wield - Blue	ユミルスクロール・二刀流-青
14643	Lv. @{1} Two-Handed Axe (No BD)	Lv. @{1} 両手斧（BDなし）
14644	Lv. @{1} One-Handed Axe (No BD)	Lv. @{1} 片手斧（BDなし）
14645	Super Arena Beck Battle Axe@{1}	スーパーアリーナ・ベックバトルアックス@{1}
14646	Intermediate Earth Spirit Spear	中級アーススピリットスピア
14647	Not enough Soul Echoes deployed	配置中のソウルエコーが不足しています
14648	Specified item not yet obtained	指定アイテムをまだ入手していません
14649	Overall Soul Echo level too low	ソウルエコー総合レベルが不足しています
14650	Not enough area rewards claimed	受取済みエリア報酬数が不足しています
14651	Required point tier not reached	必要ポイントランクに達していません
14652	Codex Points (Monsters - Payon)	コーデックスポイント（モンスター - フェイヨン）
14653	Teammate Shared Rewards Details	チームメイト共有報酬詳細
14654	War of Emperium Statistics Info	攻城戦統計情報
14655	<color=#B05142>Inactive</color>	<color=#B05142>非アクティブ</color>
14656	<color=#97E553>(Active)</color>	<color=#97E553>（アクティブ）</color>
14657	Continuous Crafting - Tailoring	連続クラフト - 裁縫
14658	Kafra - Battle of the Survivors	カプラ - サバイバルバトル
14659	Glast Heim Underground Cemetery	グラストヘイム地下墓地
14660	Spear Formation - Crescent Moon	槍陣 - 三日月
14661	Growth Support Lv. @{1} Rewards	成長サポートLv.@{1}報酬
14662	Maximize Power - Weapon Enhance	戦力最大化 - 武器強化
14663	Transform into Baby Desert Wolf	ベビーデザートウルフに変身
14664	Divine Suppression Triggers AoE	ディバインサプレッションで範囲攻撃発動
14665	Reduced Martyr's Reckoning Cost	マーターズレコニング消費軽減
14666	Auto Guard Reduces Damage Taken	オートガードで被ダメージ軽減
14667	Activate Holy Light Suppression	ホーリーライトサプレッションを有効化
14668	BDTarget_AttriTransformRule_Tag	BDTarget_AttriTransformRule_Tag
14669	Blessing of Baldr, God of Light	光神バルドルの祝福
14670	Auto-Battle Button display area	オートバトルボタン表示エリア
14671	Tower Boss Stat Adjustment @{1}	塔ボスステータス調整 @{1}
14672	Alicel - Damage Passive Monitor	アリセル - ダメージパッシブ監視
14673	Transform into Golden Thief Bug	黄金蟲に変身
14674	Dungeon Matchmaking Penalty III	ダンジョンマッチングペナルティIII
14675	NPC Only Receives Damage Effect	NPC専用被ダメージ効果
14676	Cumulative Time Under the Light	光を浴びた累積時間
14677	Continuously Apply Stealth Buff	ステルスバフを継続付与
14678	A Yellow Bubble Is Tracking You	イエローバブルに追跡されています
14679	Green Energy Barrier Activation	グリーンエネルギーバリア起動
14680	Soul Burst Skill Detection Buff	ソウルバーストスキル検知バフ
14681	Owner Sets Speaking Permissions	オーナーが発言権限を設定
14682	No report Description provided.	通報内容が入力されていません。
14683	Log in for a total of ${1} days	累計${1}日ログイン
14684	Did you find the missing items?	なくした品は見つかった？
14685	Eww, no Yor's Kitchen Creation!	うわっ、ヨルの料理じゃない！
14686	Divine Realm - Challenge Rules:	神域 - チャレンジルール:
14687	Cannot Job Advance across tiers	ランクを跨いで転職できません
14688	Invalid bidding Parameter error	入札パラメータが無効です
14689	Friend Group Chat limit reached	フレンドグループチャット上限に達しました
14690	Item price verification failed.	アイテム価格の検証に失敗しました。
14691	Reward Configuration not found.	報酬設定が見つかりません。
14692	Tavern data communication error	酒場データ通信エラー
14693	${1}: Insufficient consumption.	${1}: 消費量が不足しています。
14694	Skill target cannot be selected	スキル対象を選択できません
14695	Already in an Adventurer Group.	すでに冒険グループに参加しています。
14696	Level too low to create a guild	ギルド作成に必要なレベルが不足しています
14697	No Level-up materials available	使用可能なレベルアップ素材がありません
14698	Invalid total prize pool weight	賞品プールの合計重みが無効です
14699	Abnormal Life Skill server data	生活スキルのサーバーデータが異常です
14700	Previous Life Skill not learned	前提生活スキルを習得していません
14701	Life Skill level does not exist	生活スキルレベルが存在しません
14702	Gathering resource not unlocked	採集資源が未解放です
14703	Life Skill title does not exist	生活スキル称号が存在しません
14704	Auction Settlement is complete.	オークション精算が完了しました。
14705	You already have a supply wagon	すでに補給ワゴンを所持しています
14706	Matchmaking rules do not exist.	マッチングルールが存在しません。
14707	No free Revive attempts remain.	無料復活回数が残っていません。
14708	The selected preset is invalid.	選択したプリセットが無効です。
14709	High-grade Magic-Breaking Curse	上級マジックブレイキングカース
14710	Emerald Boundary-Breaking Power	エメラルドの境界突破の力
14711	Emerald Boundary-Guarding Power	エメラルドの境界守護の力
14712	Azure Boundary-Breaking Remnant	アズール境界突破の残滓
14713	Crimson Boundary-Breaking Power	クリムゾンの境界突破の力
14714	Crimson Boundary-Guarding Power	クリムゾンの境界守護の力
14715	^{1}Ice and Thunder Mastery^{2}	^{1}氷雷マスタリー^{2}
14716	Backpack sorting is on cooldown	バックパック整理はクールダウン中です
14717	No items available to dismantle	解体可能なアイテムがありません
14718	Instance recruitment is closed.	インスタンス募集は終了しました。
14719	The skill is still on cooldown.	スキルはまだクールダウン中です。
14720	The skill is not in the Lineup.	スキルが編成に入っていません。
14721	Artillery Used This Month: ${1}	今月の砲兵使用回数: ${1}
14722	Vehicles Used This Season: ${1}	今シーズンの乗り物使用回数: ${1}
14723	Wrong NPC for this Interaction.	このインタラクションのNPCが違います。
14724	Connect to them with a red line	赤い線で接続する
14725	Discard the shell being carried	運搬中の砲弾を破棄
14726	Switch to launching fire shells	火炎弾発射に切り替え
14727	Tap to enter a personal message	タップして個人メッセージを入力
14728	Revive is currently prohibited.	現在復活できません。
14729	No suitable Revive Point found.	適切な復活ポイントが見つかりません。
14730	Impeachment is not in progress.	弾劾は進行中ではありません。
14731	This is the Payon Palace Annex.	ここはフェイヨン宮殿別館です。
14732	Item bar is full. Cannot equip.	アイテムバーがいっぱいです。装備できません。
14733	Bandits?! We'll get the guards!	盗賊だって？！衛兵を呼ぼう！
14734	From Juno? Isn't he from Payon?	ジュノーから？彼はフェイヨン出身じゃないの？
14735	${1} just obtained 【${2}】: ${3}	${1}が【${2}】を獲得: ${3}
14736	This skill is already equipped.	このスキルはすでに装備中です。
14737	Reduces Healing Volume by @{1}%	回復量 -@{1}%
14738	Physical DEF increased by ${1}.	物理DEFが${1}増加。
14739	Greatsword effect on the ground	地面上のグレートソード効果
14740	Dummy Faction switched to Ally.	ダミー陣営を味方に変更しました。
14741	Dummy type switched to Monster.	ダミータイプをモンスターに変更しました。
14742	The preset name cannot be empty	プリセット名を空欄にはできません
14743	This class has no class talents	この職業には職業タレントがありません
14744	Increases damage taken by @{1}%	受けるダメージ +@{1}%
14745	Increases Physical ATK by @{1}%	物理ATK +@{1}%
14746	Savage Babe Reward Boost Lv@{1}	サベージベベ報酬ブースト Lv@{1}
14747	Sandstorm Inner and Outer Rings	サンドストーム内外周
14748	Orc Hero Normal Attack - Ground	オークヒーロー通常攻撃 - 地面
14749	Cloaking Dimension (Unreleased)	クロークディメンション（未実装）
14750	Modify recruitment information?	募集情報を変更しますか？
14751	Afternoon Stroll · Warm Sunshine	午後の散歩・暖かな陽射し
14752	Nine-Hued Sacred Melody · Apsara	九彩の聖なる旋律・天女
14753	BASE <color=#FFEF95>${1}</color>	BASE <color=#FFEF95>${1}</color>
14754	Press and Hold to Charge Support	長押しでサポートをチャージ
14755	Ranged Physical Damage Increase%	遠距離物理ダメージ増加%
14756	Complete the Instance Objectives	インスタンス目標を完了
14757	^{1}The Most Dangerous Place^{2}	^{1}最も危険な場所^{2}
14758	Complete Moonlight Flower's game	月夜花のゲームをクリア
14759	Ultimately occupy the Royal City	最終的に王都を占領
14760	Finish Downloading While Playing	プレイしながらダウンロードを完了
14761	Say hello to Aorufeng for Dumby.	ダンビーの代わりにアオルフェンへ挨拶
14762	Complete a Title Promotion once.	称号昇格を1回完了。
14763	Continue exploring Goblin Forest	ゴブリンの森の探索を続ける
14764	10-Player Dungeon Activity Quest	10人ダンジョンアクティビティクエスト
14765	Rare Reward-Drake-Illusion Limit	レア報酬-ドレイク幻影制限
14766	Rare Reward-Eddga-Illusion Limit	レア報酬-エドガ幻影制限
14767	Remaining on the current channel	現在のチャンネルに残る
14768	Meet up with Party Leader Eikuni	パーティリーダーのアイクニと合流
14769	Professor Ryan sent you a letter	ライアン教授から手紙が届いた
14770	Ji'ang found a suspicious object	ジアンが怪しい物を見つけた
14771	Some skills consume MP when cast	一部スキルは使用時にMPを消費
14772	Recovers ${1} MP every @{1} sec.	@{1}秒ごとにMPを${1}回復。
14773	Increases damage dealt by skills	スキルで与えるダメージが増加
14774	Reduces damage taken from skills	スキルから受けるダメージを軽減
14775	Affects your Poison skill damage	毒属性スキルダメージに影響
14776	Affects your Shadow skill damage	闇属性スキルダメージに影響
14777	Affects your Undead skill damage	不死属性スキルダメージに影響
14778	Affects Earth skill damage taken	受ける地属性スキルダメージに影響
14779	Affects Water skill damage taken	受ける水属性スキルダメージに影響
14780	Increases ranged Physical damage	遠距離物理ダメージ増加
14781	Reduces melee Magic damage taken	受ける近接魔法ダメージを軽減
14782	Auction Dividend Settlement Mail	オークション配当精算メール
14783	Stronghold War Individual Reward	拠点戦個人報酬
14784	Midterm Settlement Guild Rewards	中間精算ギルド報酬
14785	No guild is currently escorting.	現在護衛中のギルドはありません。
14786	Unlocks on Day @{1} after launch	サーバー開設@{1}日目に解放
14787	Organize Function is on cooldown	整理機能はクールダウン中です
14788	5-Player Challenge - Hidden Land	5人チャレンジ - 隠された地
14789	Complete the mouse-catching game	ネズミ捕りゲームをクリア
14790	Go Take Part in the Novice Trial	ノービス試練に参加
14791	Return to Camp and talk to Hawke	キャンプへ戻りホークと話す
14792	Talk to Captain Aikuni and Hawke	アイクニ隊長とホークに話す
14793	Watch the prophecy in your dream	夢の中で予言を見る
14794	Save your stat allocation first?	先にステータス割り振りを保存しますか？
14795	Seriously? I can't stop smiling!	本当に？笑いが止まらない！
14796	Accept ${1}'s Revive invitation?	${1}の復活招待を受けますか？
14797	Regional Capital War Preparation	地域首都戦準備
14798	The upgrade cap has been reached	強化上限に達しました
14799	New levels unlock after Base${1}	Base${1}到達後に新レベル解放
14800	\nYou managed a guild ${1} times	\nギルドを${1}回管理しました
14801	Starshatter Dragon Summon Ritual	スターシャッタードラゴン召喚儀式
14802	You must be in a party to share.	共有するにはパーティに参加する必要があります。
14803	Introduction Album Theme Content	アルバムテーマ内容紹介
14804	Cosmetic Draw Instructions (TBD)	コスチューム抽選説明（未定）
14805	Beginner Challenge Reversi Rules	初心者チャレンジ・リバーシルール
14806	Treasure chests contain Crystals	宝箱にはクリスタルが入っています
14807	Purchase from the Trade Exchange	取引所で購入
14808	Monster Drops Test (For Testing)	モンスタードロップテスト（テスト用）
14809	Weekly Purchase Limit: ${1}/${2}	週間購入上限: ${1}/${2}
14810	Season Purchase Limit: ${1}/${2}	シーズン購入上限: ${1}/${2}
14811	Global Purchase Limit: ${1}/${2}	全体購入上限: ${1}/${2}
14812	A small token of my appreciation	ほんのお礼です
14813	Maximum number of groups reached	グループ数が上限に達しました
14814	Party members summoned to follow	パーティメンバーを追従召喚しました
14815	Supply Transport - Not Available	物資輸送 - 利用不可
14816	<color=#fdab5b>${1}</color> Ends	<color=#fdab5b>${1}</color> 終了
14817	No players are currently ranked.	現在ランクインしているプレイヤーはいません。
14818	Equip ${1} items with an Enchant	エンチャント済みアイテムを${1}個装備
14819	Deploy ${1} Lv. ${1} Soul Echoes	Lv. ${1}のソウルエコーを${1}個配置
14820	No guilds are awaiting responses	応答待ちのギルドはありません
14821	Guild Master cannot self-impeach	ギルドマスターは自分を弾劾できません
14822	Required Historical Contribution	必要累積貢献度
14823	Upgrade to unlock more new items	アップグレードで新しいアイテムをさらに解放
14824	No cargo currently needs loading	現在積み込みが必要な貨物はありません
14825	Tap to enter a Guild Declaration	タップしてギルド宣言を入力
14826	No content available to refresh.	更新できる内容がありません。
14827	Mock Battle - Registration Phase	模擬戦 - 登録フェーズ
14828	S@{1} 10-Player Dungeon No. @{2}	S@{1} 10人ダンジョン No. @{2}
14829	Requires Base Level ^{1}${1}^{2}	Base Level ^{1}${1}^{2} が必要
14830	Available starting in Phase ${1}	フェーズ${1}から利用可能
14831	Conqueror qualification required	征服者資格が必要
14832	Changes armor property to Earth.	防具属性を地属性に変更。
14833	Changes armor property to Water.	防具属性を水属性に変更。
14834	Changes armor property to Ghost.	防具属性を念属性に変更。
14835	Damage against Shellfish +@{1}%.	貝類へのダメージ +@{1}%。
14836	Movement Speed reduced by @{1}%.	移動速度 -@{1}%。
14837	Please choose an appropriate key	適切なキーを選択してください
14838	Phreeoni Normal Attack - Neutral	フリオニ通常攻撃 - 無属性
14839	Skill@{1}Repeated Goblet Shatter	スキル@{1}ゴブレット連続粉砕
14840	Skill@{1}Drumbeat Ring Explosion	スキル@{1}ドラムビートリング爆発
14841	Skill@{1}Harp Performance-Normal	スキル@{1}ハープ演奏-ノーマル
14842	Skill@{1} Universal Wave Stealth	スキル@{1} 汎用ウェーブステルス
14843	Skill@{1} Cone Attack @{2} Times	スキル@{1} コーン攻撃を@{2}回
14844	Goblin Leader Normal Attack-Wind	ゴブリンリーダー通常攻撃-風属性
14845	Heavy Shield Defense - Alternate	ヘビーシールドディフェンス - 別版
14846	Cross Bombardment (No Animation)	クロス砲撃（アニメーションなし）
14847	Tile-Occupying Derived Skill@{1}	タイル占有派生スキル@{1}
14848	Rhythmic Moonlit Challenger@{1}s	リズミック・ムーンリットチャレンジャー@{1}s
14849	Battle Chant Harmony - Resonance	バトルチャントハーモニー - 共鳴
14850	Rhythmic Warg Minion (Warg Bite)	リズミックワーグミニオン（ワーグバイト）
14851	Psychokinetic Astral Body (Copy)	念動アストラルボディ（コピー）
14852	Interwoven Light and Dark: Magic	光と闇の交錯：魔法
14853	Praiser Priest Hymn: Equal Grace	賛美プリースト賛歌：平等の恵み
14854	S@{1}Cross Ripper Slasher Frenzy	S@{1}クロスリッパースラッシャー・フレンジー
14855	Makes the weapon indestructible.	武器を破壊不能にする。
14856	Proof of Novice Trial Completion	ノービス試練修了証
