Index	English	Japanese_Translation
1969	Note · La	音符・ラ
1970	Note · So	音符・ソ
1971	Note · Fa	音符・ファ
1972	Note · Mi	音符・ミ
1973	Note · Re	音符・レ
1974	Note · Do	音符・ド
1975	Basic Rod	ロッド
1976	Gold Ring	ゴールドリング
1977	Pauldrons	肩当て
1978	Silk Robe	シルクローブ
1979	Mink Coat	ミンクのコート
1980	Rudra Bow	ルドラの弓
1981	Great Bow	グレートボウ
1982	Dea Staff	ディアスタッフ
1983	Oak Staff	オークスタッフ
1984	Great Axe	グレートアックス
1985	Steel Axe	スティールアックス
1986	Vecer Axe	ベチェルアックス
1987	Long Horn	ロングホーン
1988	Excalibur	エクスキャリバー
1989	Card: Boa	ボアカード
1990	Place Bet	賭ける
1991	Abandoned	破棄済み
1992	Queuing……	待機中……
1993	Graveyard	墓地
1994	Interlude	幕間
1995	Lifesaver	救命具
1996	Legendary	レジェンダリー
1997	Do or Die	背水の陣
1998	Top Score	ハイスコア
1999	Sacrament	サクラメント
2000	Use Theme	テーマ適用
