Index	English	Japanese_Translation
8617	Stinger Barrage@{1}	スティンガーバラージ@{1}
8618	Scythe Sweep Attack	大鎌なぎ払い
8619	Brutal Sweep Attack	ブルータルスイープ
8620	Brute Force Rupture	ブルートフォースラプチャー
8621	Victory Points ${1}	勝利ポイント ${1}
8622	Total limit reached	合計上限に達しました
8623	Spectral Protection	スペクトラルプロテクション
8624	Farsight Revelation	遠見の啓示
8625	Fire Ninja Darkness	火忍の闇
8626	Existing Characters	既存キャラクター
8627	Sign in with Google	Googleでサインイン
8628	Cross-Server Season	クロスサーバーシーズン
8629	Drake Normal Attack	ドレイク通常攻撃
8630	Falling Beehive@{1}	落下する蜂の巣@{1}
8631	Link Distance Check	リンク距離チェック
8632	Rotating Dark Pulse	回転ダークパルス
8633	Tear Off the Shroud	覆いを引き剥がす
8634	Coffin Eruption@{1}	コフィンエラプション@{1}
8635	Mummy Normal Attack	マミー通常攻撃
8636	Launch Green Bubble	緑のバブルを発射
8637	P@{1} Yellow Bubble	P@{1} イエローバブル
8638	Unstable Red Bubble	不安定レッドバブル
8639	Ground Green Bubble	地上グリーンバブル
8640	Normal Attack Shell	通常攻撃弾
8641	Whirling Dance Step	旋回ダンスステップ
8642	Dazzling Dance Step	華麗なダンスステップ
8643	Stomping Dance Step	踏み鳴らすダンスステップ
8644	Resonant Dance Step	共鳴ダンスステップ
8645	Right_Trigger Check	Right_Trigger チェック
8646	Giant Normal Attack	ジャイアント通常攻撃
8647	Melodic Axe Tornado	メロディックアックストルネード
8648	Wind-Pressure Blade	風圧ブレード
8649	Earth Strain (Copy)	アースストレイン（コピー）
8650	Crimson Rock (Copy)	クリムゾンロック（コピー）
8651	Tetra Vortex (Copy)	テトラボルテックス（コピー）
8652	Mixed Accompaniment	混合伴奏
8653	Black Feather Burst	ブラックフェザーバースト
8654	S@{1}Cannon Pursuit	S@{1}キャノン追尾
8655	S@{1}Flowing Shadow	S@{1}フローイングシャドウ
8656	Speed Boost Trigger	スピードブースト発動
8657	Spreading Shockwave	拡散衝撃波
8658	Magic Reverberation	マジックリバーブレーション
8659	Battlefield Command	戦場コマンド
8660	Attempt Restriction	挑戦回数制限
8661	Underground Culvert	地下水路
8662	Shipwreck Labyrinth	難破船の迷宮
8663	Advanced Second Job	上位2次職
8664	Deals Magic damage.	魔法ダメージを与える
8665	Reach Base Lv. ${1}	Base Lv. ${1}に到達
8666	Finale: Party's End	フィナーレ：パーティの終幕
8667	Animal World Script	アニマルワールドスクリプト
8668	Report Description:	通報内容：
8669	Channel Description	チャンネル説明
8670	Repeat item entered	同じアイテムが入力されています
8671	Steel Shield Knight	スティールシールドナイト
8672	Blazing Fire Dragon	ブレイジングファイアドラゴン
8673	Dragon Scale Shield	ドラゴンスケイルシールド
8674	Outer Roulette Ring	ルーレット外周
8675	Inner Roulette Ring	ルーレット内周
8676	Medium Thundercloud	中型雷雲
8677	Adamantine Madogear	アダマンタイン魔導ギア
8678	Small Enemy Airship	小型敵飛行船
8679	Enemy Monster Dummy	敵モンスターダミー
8680	Drop Test Dummy@{1}	ドロップテストダミー@{1}
8681	Shield Dragon Blood	シールドドラゴンブラッド
8682	Demonic Dragon Soul	魔竜の魂
8683	NPC Dialogue Tester	NPC会話テスター
8684	Visitor from Morroc	モロックからの来訪者
8685	Crafting Enthusiast	製作好き
8686	Refining Enthusiast	精錬好き
8687	Shady-Looking Youth	怪しげな青年
8688	Makeup Exam Student	追試を受ける生徒
8689	Gangster An Old Man	ギャング風の老人
8690	No Quests Available	受注可能なクエストがありません
8691	[${1}] Quest Failed	[${1}] クエスト失敗
8692	Prontera South Gate	プロンテラ南門
8693	Territory War - Six	領地戦 - 6
8694	Territory War - Ten	領地戦 - 10
8695	Ferocious Peco Peco	凶暴なペコペコ
8696	Swordsman (Monster)	ソードマン（モンスター）
8697	Diu Lei Lou Mou@{1}	Diu Lei Lou Mou@{1}
8698	Dark Warning Circle	ダーク警告サークル
8699	Collect Yellow Note	黄色の音符を集める
8700	Advanced Head Crush	上級ヘッドクラッシュ
8701	Holy Light Corridor	ホーリーライトコリドー
8702	Friendly Test Dummy	味方テストダミー
8703	Field Investigation	フィールド調査
8704	Current Difficulty:	現在の難易度：
8705	Deployed Companions	配置済みコンパニオン
8706	First Clear Rewards	初回クリア報酬
8707	First Clear Players	初回クリアプレイヤー
8708	Recommended Monster	推奨モンスター
8709	Return to Adventure	冒険に戻る
8710	Auto-Battle Rewards	自動戦闘報酬
8711	Daily Monster Kills	デイリーモンスター討伐数
8712	Advanced Adventurer	上級冒険者
8713	Remove All Listings	すべての出品を取り下げる
8714	Attempts: ${1}/${2}	挑戦回数：${1}/${2}
8715	DMG vs Wind Enemies	風属性の敵へのダメージ
8716	DMG vs Fire Enemies	火属性の敵へのダメージ
8717	DMG vs Holy Enemies	聖属性の敵へのダメージ
8718	Damage to Fish Race	魚種族へのダメージ
8719	Event Calendar Help	イベントカレンダー案内
8720	Opens ${1}${2}-${3}	${1}${2}-${3} 開催
8721	Defeat all monsters	すべてのモンスターを倒す
8722	Battle Preparations	戦闘準備
8723	Effective Duration:	有効時間：
8724	Position Management	役職管理
8725	Unlocks at Lv. ${1}	Lv. ${1}で解放
8726	Remove all players?	全プレイヤーを外しますか？
8727	All players invited	全プレイヤーを招待しました
8728	Enter a Member name	メンバー名を入力
8729	Weekly Contribution	週間貢献度
8730	Only show my events	自分のイベントのみ表示
8731	Minimum Join Level:	最低加入レベル：
8732	Pet Metric - Deploy	ペット指標 - 出撃
8733	Pet Metric - Assist	ペット指標 - 支援
8734	Find the Instructor	教官を探す
8735	Book of Job Advance	転職の書
8736	Meet the Eden Group	楽園団に会う
8737	Alternate Dimension	異次元
8738	Traces of the Relic	遺物の痕跡
8739	Farewell, Professor	さらば、教授
8740	The Crisis Subsides	危機は収まった
8741	Clear Ant Cave @{1}	アリの巣 @{1}をクリア
8742	Clear Orc Cave @{1}	オーク洞窟 @{1}をクリア
8743	The Professor's Pet	教授のペット
8744	Cleaver's Testimony	クリーバーの証言
8745	Falling into a Trap	罠にはまる
8746	The Faceless Singer	顔なき歌い手
8747	Convenient Supplies	便利な補給品
8748	Companion's Summons	仲間からの召集
8749	Pet Tower Challenge	ペットタワーチャレンジ
8750	Open Dialogue Image	会話画像を表示
8751	The Gathering Crowd	集まる群衆
8752	First Trial—Set Out	最初の試練—旅立ち
8753	Time to Job Advance	転職の時
8754	Find the Snake Eggs	ヘビの卵を探す
8755	Beast of the Forest	森の獣
8756	Precious Tiger Pelt	貴重な虎皮
8757	Clear Out the Pests	害獣を駆除
8758	Primary Battle Slot	メイン戦闘スロット
8759	Lineup Stat Bonuses	編成ステータスボーナス
8760	Stat Bonus Overview	ステータスボーナス概要
8761	Core Passive Effect	コアパッシブ効果
8762	Current Hatch Ended	今回の孵化は終了しました
8763	Pet Follow unlocked	ペット追従を解放
8764	${1} Quality Chance	${1}品質確率
8765	Chance-Boosted Pets	確率アップ対象ペット
8766	Play Once per Login	ログインごとに1回再生
8767	Clear the Wildlands	荒野をクリア
8768	Clear the Dark Land	暗黒の大地をクリア
8769	Tap here, tap here!	ここをタップ、ここ！
8770	Tap here! Tap here!	ここをタップ！ここ！
8771	Now let's take off~	それじゃ、出発しよう～
8772	Click Monster Hunt.	モンスターハントをタップ。
8773	Job Advance Preview	転職プレビュー
8774	Defeat the monster.	モンスターを倒す。
8775	^{1}Defeat Maya^{2}	^{1}マヤーを倒す^{2}
8776	Talk to the captain	船長と話す
8777	Transition Dialogue	遷移会話
8778	Branch Dialogue@{1}	分岐会話@{1}
8779	All right, goodbye!	それじゃ、さようなら！
8780	Please teleport me.	転送してください。
8781	Start Catching Rats	ネズミ捕りを始める
8782	I'm not interested.	興味ありません。
8783	All titles obtained	全称号を獲得
8784	Accept Supply Wagon	補給ワゴンを受領
8785	Are you badly hurt?	ひどいケガなの？
8786	Can I really do it?	本当に私にできる？
8787	Challenge Next Boss	次のボスに挑戦
8788	Players in Instance	インスタンス内プレイヤー
8789	Confirm Stage Reset	ステージリセット確認
8790	Life Skill Overview	生活スキル概要
8791	Minigame triggered!	ミニゲーム発生！
8792	Third-Prize Winners	3等当選者
8793	First Prize Winners	1等当選者
8794	Synthesis Materials	合成素材
8795	Combine & Dismantle	合成＆分解
8796	Ticker message test	ティッカーメッセージテスト
8797	Wind's Departure II	風の旅立ち II
8798	Wind's Departure IV	風の旅立ち IV
8799	Cloud's Splendor II	雲の輝き II
8800	Cloud's Splendor IV	雲の輝き IV
8801	Bobo\nWhere are we?	ボボ\nここはどこ？
8802	Unused Skill Points	未使用スキルポイント
8803	Choose How to Begin	開始方法を選択
8804	Week ${1} ${2}-${3}	第${1}週 ${2}-${3}
8805	Pre-purchase Notice	事前購入のお知らせ
8806	Cancel Pre-purchase	事前購入をキャンセル
8807	Modify Pre-purchase	事前購入を変更
8808	Applying Attributes	ステータス適用中
8809	Near the Fire Point	焚き火ポイント付近
8810	Local Server League	同一サーバーリーグ
8811	Group Division:${1}	グループ分け：${1}
8812	Rank Among the Best	上位ランク入り
8813	Codex Stat Overview	図鑑ステータス概要
8814	Placement Criteria:	順位決定条件：
8815	Battleground Rating	戦場評価
8816	Decorative Stickers	装飾ステッカー
8817	Monster Hunt Points	モンスターハントポイント
8818	Appearance Gift Box	外見ギフトボックス
8819	Appraisal Materials	鑑定素材
8820	CRIT DMG increased.	クリティカルダメージが増加。
8821	Healing Enhancement	回復効果強化
8822	In-Match Build Item	対戦用ビルドアイテム
8823	Processed Materials	加工素材
8824	Composite Materials	複合素材
8825	Kafra's Tribute@{1}	カプラの贈り物@{1}
8826	Looking for a Carry	キャリー希望
8827	Active Chatterboxes	活発なチャット参加者
8828	"Twilight Rhapsody"	「黄昏のラプソディ」
8829	Death of the Prince	王子の死
8830	Stigma (Deprecated)	スティグマ（廃止予定）
8831	Enhanced Bow Attack	弓攻撃強化
8832	Intense Telekinesis	インテンス・テレキネシス
8833	Dragonkin Sacrifice	竜族の生贄
8834	Young Dragon Charge	幼竜チャージ
8835	Bone-Chilling Frost	骨まで凍る冷気
8836	Kun Suck In Players	クンがプレイヤーを吸引
8837	Eddga Normal Attack	エドガ通常攻撃
8838	Dragonblood Crystal	ドラゴンブラッドクリスタル
8839	Appreciate the Arts	芸術を鑑賞
8840	Dress Up for a Date	デート用に着飾る
8841	Travel with Friends	フレンドと旅する
8842	Mute When Minimized	最小化時にミュート
8843	Solid Wood Pin Mold	無垢材ピン型
8844	Silk Footwear Blank	シルク靴の素体
8845	Rent a Demonic Wolf	魔狼をレンタル
8846	All That Is Unknown	未知なるすべて
8847	An Unsolved Mystery	未解決の謎
8848	Continue the Search	捜索を続ける
8849	An Unusual Incident	不可解な事件
8850	The Covert Entrance	秘密の入口
8851	Press On and Search	さらに捜索する
8852	Deep in the Culvert	地下水路の奥深く
8853	Explore the Culvert	地下水路を探索
8854	Head to the Culvert	地下水路へ向かう
8855	Quests Accomplished	クエスト達成
8856	Bonds of Friendship	友情の絆
8857	^{1}Earn Praise^{2}	^{1}称賛を得る^{2}
8858	^{1}Earn Points^{2}	^{1}ポイントを獲得^{2}
8859	Appearance Rankings	外見ランキング
8860	Arcane Power - Blue	神秘の力 - 青
8861	Oak's Power - Green	オークの力 - 緑
8862	Cow Cow Cow Cow Cow	モーモーモーモーモー
8863	PATCH_NOT_WIFI_TIPS	パッチ非Wi-Fi案内
8864	Accumulated Rewards	累積報酬
8865	A scarf-like cloak.	マフラーのような外套。
8866	Spacetime Star Ring	時空の星リング
8867	A large, heavy axe.	大きく重い斧。
8868	A Rest in the Shade	木陰でひと休み
8869	A Stall by the Wall	壁際の露店
8870	Endless Golden Ring	無限の黄金リング
8871	Mead of Inspiration	ひらめきの蜂蜜酒
8872	No Totems Available	利用可能なトーテムがありません
8873	Melee Amplification	近接攻撃増幅
8874	Magic Amplification	魔法攻撃増幅
8875	Physical Damage Cap	物理ダメージ上限
8876	Low Wind Resistance	風属性耐性低下
8877	Low-Tier Magic Echo	初級マジックエコー
8878	Pet Shard: Piamette	ペットの欠片：ピアメット
8879	Pet Shard: Angeling	ペットの欠片：エンジェリング
8880	Pet Shard: Dullahan	ペットの欠片：デュラハン
8881	Pet Shard: High Orc	ペットの欠片：ハイオーク
8882	Ancient Mummy Shard	エンシェントマミーの欠片
8883	Demon Servant Shard	デーモンサーヴァントの欠片
8884	Chapter 2 of a Book	本の第2章
8885	Pompadour - Limited	ポンパドール - 期間限定
8886	Daily Activity Pack	デイリー活動パック
8887	Continue Enchanting	エンチャントを続ける
8888	Obtain Treasure Map	宝の地図を入手
8889	Go Treasure Hunting	宝探しへ行く
8890	Archbishop Portrait	アークビショップの肖像
8891	Blacksmith Portrait	ブラックスミスの肖像
8892	Luminous Gold Blade	ルミナスゴールドブレード
8893	Luminous Gold Ingot	ルミナスゴールドインゴット
8894	Tier @{1} Equipment	Tier @{1} 装備
8895	Moss-Covered Tissue	苔むした組織
8896	Grain of Giant Salt	巨大な塩の粒
8897	Unlocked by Default	デフォルトで解放済み
8898	Sun Star Core - Red	太陽のスターコア - 赤
8899	Basic Forging Totem	基本鍛造トーテム
8900	Starlight Silk VIII	スターライトシルク VIII
8901	Legendary Armor Ore	伝説の防具鉱石
8902	Superior Red Potion	上級レッドポーション
8903	Lv. @{1} @{2} Katar	Lv. @{1} @{2} カタル
8904	Lv. @{1} @{2} Staff	Lv. @{1} @{2} スタッフ
8905	Super Arena Bow@{1}	スーパーアリーナボウ@{1}
8906	Intermediate Dagger	中級ダガー
8907	Novice Cotton Shirt	ノービスコットンシャツ
8908	Novice Steel Shield	ノービススチールシールド
8909	Novice Knight Spear	ノービスナイトスピア
8910	Double-Edged Dagger	ダブルエッジダガー
8911	Two-Tone - Blue/Red	ツートーン - 青/赤
8912	Title Level too low	称号レベルが足りません
8913	Allocate Job Points	JOBポイントを割り振る
8914	Login not completed	ログインが完了していません
8915	Card: Ancient Mummy	カード：エンシェントマミー
8916	Card: Peco Peco Egg	カード：ペコペコの卵
8917	Leaderboard Details	ランキング詳細
8918	Bonus Point Details	ボーナスポイント詳細
8919	Monster Codex Guide	モンスター図鑑ガイド
8920	Auto-Revive Details	自動復活詳細
8921	Waiting for Auction	オークション待機中
8922	Reward Count Lookup	報酬回数確認
8923	Challenge Objective	チャレンジ目標
8924	Waiting for Bidding	入札待機中
8925	Bid Item at Auction	オークションで入札
8926	Fixed price reached	固定価格に達しました
8927	Attempt Calculation	挑戦回数の計算
8928	Gatherer's Treasure	採集者の宝
8929	Gold Rush Gathering	ゴールドラッシュ採集
8930	Cost-Free Gathering	素材消費なし採集
8931	Tenacious Gathering	粘り強い採集
8932	Resonant Sonic Wave	共鳴ソニックウェーブ
8933	Rapid Sonic Strikes	ラピッドソニックストライク
8934	Deep-Sea Ghost Ship	深海の幽霊船
8935	Dream-Eater Prelude	ドリームイータープレリュード
8936	Shield Bash Enhance	シールドバッシュ強化
8937	Shield Auto Counter	シールドオートカウンター
8938	Revive @{1} Players	プレイヤーを@{1}人復活
8939	Capture @{1} Points	ポイントを@{1}か所占領
8940	AFK Recommendations	放置時おすすめ
8941	Book Reward Preview	書籍報酬プレビュー
8942	Collection Benefits	コレクション特典
8943	No Matching Results	一致する結果がありません
8944	Regeneration Potion	リジェネレーションポーション
8945	Ethereal Dreamscape	幻想夢境
8946	An Interesting Book	面白い本
8947	Basic Attack Damage	通常攻撃ダメージ
8948	Accelerating Impact	アクセラレーティングインパクト
8949	Enhance Shield Bash	シールドバッシュ強化
8950	Cast Animation Time	詠唱モーション時間
8951	Valkyrie's Blessing	ヴァルキリーの祝福
8952	First Blood Monster	ファーストブラッドモンスター
8953	Attack Orbit Effect	攻撃軌道エフェクト
8954	Arcane Acceleration	アーケインアクセラレーション
8955	BOSS Visual Effects	BOSS視覚効果
8956	Debuff Display Area	デバフ表示エリア
8957	Command Information	コマンド情報
8958	Misc Master Effects	その他のマスターエフェクト
8959	Endure (Deprecated)	インデュア（廃止予定）
8960	Elena Bokba Passive	エレナ・ボクバ パッシブ
8961	Sarah Irene Passive	サラ・アイリーン パッシブ
8962	Lava Lizard Passive	ラヴァリザード パッシブ
8963	Defensive Vigilance	防御警戒
8964	Low Drone Self Buff	ロウドローン自己バフ
8965	Blade Mark - ATK Up	ブレイドマーク - ATK上昇
8966	Reflect Damage Slow	反射ダメージ鈍足
8967	Switch King's Grace	キングスグレイス切替
8968	Modify Shield Press	シールドプレス変更
8969	Switch Shield Press	シールドプレス切替
8970	Switch Moon Slasher	ムーンスラッシャー切替
8971	Psychic Orb-Counter	サイキックオーブ-カウンター
8972	Replace Earth Drive	アースドライブ差し替え
8973	Record Damage Dealt	与ダメージを記録
8974	Reset Sonic Blow CD	ソニックブローCDリセット
8975	Skill Slow Listener	スキル鈍足監視
8976	Extreme Speed Boost	超高速ブースト
8977	Cross Impact Effect	クロスインパクト効果
8978	Black Phantom Timer	ブラックファントムタイマー
8979	Defense Convergence	防御収束
8980	Enter a tavern name	酒場名を入力
8981	Speaking Mode: ${1}	発言モード：${1}
8982	Permission Settings	権限設定
8983	Complete Quest ${1}	クエスト ${1}を完了
8984	Use ${1} ${2} times	${1}を${2}回使用
8985	Refine ${1} to ${2}	${1}を${2}まで精錬
8986	The Tavern is full.	酒場は満員です。
8987	Reach ${1} Activity	アクティビティ${1}に到達
8988	Hidden Realm Rules:	隠し領域ルール：
8989	Class Role Overview	職業ロール概要
8990	Proficiency Details	熟練度詳細
8991	Win/Loss Conditions	勝敗条件
8992	Item cost overflow.	アイテムコストが上限を超えています。
8993	Totems do not match	トーテムが一致しません
8994	Energy insufficient	エネルギーが足りません
8995	Repeat Pre-purchase	事前購入が重複しています
8996	DPS target not met.	DPS目標未達。
8997	Already in a plane.	すでに飛行機に搭乗しています。
8998	Select Upgrade Cost	アップグレード費用を選択
8999	Adds a random affix	ランダムな追加効果を付与
9000	Node does not exist	ノードが存在しません
