Index	English	Japanese_Translation
13471	Tier @{1} Blueprint - Shield	Tier @{1} 設計図 - シールド
13472	Tier @{1} Blueprint - Weapon	Tier @{1} 設計図 - 武器
13473	Hunting Emblem · Executioner	狩猟エンブレム・処刑者
13474	Guild Emblem - Frostsky Ring	ギルドエンブレム - フロストスカイリング
13475	Guild Design - God of Nature	ギルドデザイン - 自然神
13476	Waterdrop Star Core - Orange	ウォータードロップスターコア - オレンジ
13477	Waterdrop Star Core - Purple	ウォータードロップスターコア - 紫
13478	Guild League - Preliminaries	ギルドリーグ - 予選
13479	Treasure Map Fragment (Omen)	宝の地図の欠片（兆し）
13480	Oak Scroll · Accessory-Green	オークスクロール・アクセサリー-緑
13481	Life Percentage · Shoes-Blue	HP割合・靴-青
13482	Bulwark Scroll · Shoes-Green	ブルワークスクロール・靴-緑
13483	Magic Ward Scroll·Cloak-Blue	マジックワードスクロール・マント-青
13484	Life Percentage·Armor-Orange	HP割合・防具-オレンジ
13485	Mountain Scroll·Armor-Orange	マウンテンスクロール・防具-オレンジ
13486	Life Percentage·Armor-Purple	HP割合・防具-紫
13487	Mountain Scroll·Armor-Purple	マウンテンスクロール・防具-紫
13488	Giant Scroll·Off-Hand-Orange	ジャイアントスクロール・サブ装備-オレンジ
13489	Giant Scroll·Off-Hand-Purple	ジャイアントスクロール・サブ装備-紫
13490	Giant Scroll·One-Handed-Blue	ジャイアントスクロール・片手武器-青
13491	Fate Scroll·One-Handed-Green	フェイトスクロール・片手武器-緑
13492	Ymir Scroll·One-Handed-Green	ユミルスクロール・片手武器-緑
13493	Memory Particle Storage Unit	メモリーパーティクル保管装置
13494	Concentrated Breath Medicine	濃縮ブレス薬
13495	Lv. @{1} @{2} Two-Handed Axe	Lv. @{1} @{2} 両手斧
13496	Lv. @{1} @{2} One-Handed Axe	Lv. @{1} @{2} 片手斧
13497	Super Arena Two-Handed Sword	スーパーアリーナ両手剣
13498	Superior Beck Battle Axe@{1}	上級ベックバトルアックス@{1}
13499	Advanced Beck Battle Axe@{1}	高級ベックバトルアックス@{1}
13500	Required guide not completed	必要なガイドが未完了です
13501	Not enough monsters defeated	討伐モンスター数が不足しています
13502	Required ranking not reached	必要ランキングに達していません
13503	Required Revives not reached	必要復活回数に達していません
13504	Required Assists not reached	必要アシスト回数に達していません
13505	Shadow Card: Skeleton Worker	シャドウカード：スケルワーカー
13506	Guild Group Mail Information	ギルドグループメール情報
13507	Divine Totem Attribute Reset	神術トーテム属性リセット
13508	Demonic Dragon's Breath Kill	魔竜のブレスで撃破
13509	Assist in Disabling Vehicles	車両無力化を支援
13510	Southern Prontera Prefecture	プロンテラ南部
13511	Monsters Unlocked: ${1}/${2}	解放モンスター：${1}/${2}
13512	Teamfight Initiation Control	集団戦開始時コントロール
13513	Cross Exorciser [Skill Mode]	クロスエクソシスト【スキルモード】
13514	Cart Tornado - Enhance Count	カートトルネード - 強化回数
13515	High-Energy Pulse - Listener	ハイエナジーパルス - 監視
13516	Season Cannon Switch BD @{1}	シーズンキャノン切替 BD @{1}
13517	Normal Live Coal - Live Coal	通常の燃えさし - 燃えさし
13518	Shield Boomerang Triggers ST	シールドブーメランで単体攻撃発動
13519	Increased Grand Cross Damage	グランドクロスのダメージ増加
13520	Spear Mastery Increased ASPD	スピアマスタリーASPD増加
13521	Shield Boomerang Becomes AoE	シールドブーメランを範囲攻撃化
13522	Casting Shield Trigger Check	詠唱シールド発動チェック
13523	King's Grace Counter Display	キングスグレイスカウンター表示
13524	Skill Casting Movement State	スキル詠唱中移動状態
13525	BDTarget_ChangeAttri_BigType	BDTarget_ChangeAttri_BigType
13526	Escort Cart Damage Reduction	護衛カートダメージ軽減
13527	Escort Cart Movement Penalty	護衛カート移動ペナルティ
13528	Revive Disabled in Instances	インスタンス内復活不可
13529	Double Jump Buff During Lope	跳躍中ダブルジャンプバフ
13530	Small note idle (stationary)	小音符待機（固定）
13531	Selected Target Display Area	選択対象表示エリア
13532	Gameplay Rating display area	ゲームプレイ評価表示エリア
13533	Telekinetic Orb - Count @{1}	テレキネティックオーブ - 数量 @{1}
13534	Intense Telekinesis · Lv@{1}	インテンス・テレキネシス・Lv@{1}
13535	Meteor Storm Triggers Embers	メテオストームで残り火発生
13536	Training Dummy Auto-Recovery	トレーニングダミー自動回復
13537	Healing Dummy Exclusive Buff	回復ダミー専用バフ
13538	Moonlight Flower Marker Buff	月夜花マーカーバフ
13539	Goblin Helicopter Jet Effect	ゴブリンヘリコプター噴射エフェクト
13540	Bongun Life Recovery Trigger	ボンゴンHP回復トリガー
13541	Corrupted Wander Man Passive	堕落したワンダーマンパッシブ
13542	Transform into Little Poring	リトルポリンに変身
13543	Check Whether It's on a Line	ライン上かどうかを確認
13544	Shroud Crowd Control Removal	幕による行動妨害を解除
13545	Continuous Bubble Deployment	バブル連続配置
13546	A Red Bubble Is Tracking You	レッドバブルがあなたを追尾中
13547	Boss Movement Detection Buff	ボス移動検知バフ
13548	Note Replacement on Cooldown	ノート置換はクールダウン中
13549	Battle Chant Harmony: Rhythm	バトルチャントハーモニー：リズム
13550	Divinity True Form Self Buff	神性真形態自己バフ
13551	Switch (Enhance) Blood Cross	ブラッドクロス（強化）切替
13552	Dragon Knight: Fire Mark@{1}	ドラゴンナイト：火の印@{1}
13553	Dragon Knight: Wind Mark@{1}	ドラゴンナイト：風の印@{1}
13554	Cloaking Enhance BD_S@{1}_BD	クローキング強化 BD_S@{1}_BD
13555	Enhanced CloakingBD_S@{1}_BD	強化クローキングBD_S@{1}_BD
13556	Joint Beat Add Immunity Buff	ジョイントビート免疫バフ追加
13557	Advanced Hundred Spear Count	上級ハンドレッドスピア回数
13558	Dual-Dagger Logic Script@{1}	二刀流ロジックスクリプト@{1}
13559	Double Attack Increase Dodge	ダブルアタック回避増加
13560	Remaining on the current map	現在のマップに残る
13561	Please select a Tavern type.	酒場タイプを選択してください。
13562	Welcome to the Tavern, ${1}!	酒場「${1}」へようこそ！
13563	Novice Challenge Event Rules	ノービスチャレンジイベントルール
13564	Symphony of Creation - Rules	創造のシンフォニー - ルール
13565	Luxury Dragon Quest Overview	豪華ドラゴンクエスト概要
13566	Whaleback Slide Instructions	クジラ背中スライダー説明
13567	Collection Attribute Details	コレクション属性詳細
13568	Unwavering in Life and Death	生死を越えて揺るがず
13569	Trophy reward does not exist	トロフィー報酬が存在しません
13570	Base Lv. requirement not met	Base Lv.条件を満たしていません
13571	No changes made to the group	グループに変更はありません
13572	Failed to disband Group Chat	グループチャット解散に失敗しました
13573	The other Party isn't online	相手パーティがオフラインです
13574	Tavern room has been cleared	酒場の部屋は解散されました
13575	Not on the application list.	申請リストにありません。
13576	No ${1} target within range.	範囲内に${1}対象がいません。
13577	Invalid Pre-purchase status.	事前購入状態が無効です。
13578	Transaction number is empty.	取引番号が空です。
13579	No rally attempts remaining.	集結回数が残っていません。
13580	The Monthly Pass has expired	月間パスの期限が切れました
13581	The gift message is too long	ギフトメッセージが長すぎます
13582	Chapter requirements not met	章の条件を満たしていません
13583	Current action not completed	現在のアクションが未完了です
13584	This is not the current node	現在のノードではありません
13585	Not enough Auction Supplies.	オークション物資が不足しています。
13586	Outside the target warp area	対象ワープエリア外です
13587	This match no longer exists.	この対戦は存在しません。
13588	The NPC is not in this area.	NPCはこのエリアにいません。
13589	High-grade Penetration Curse	高級貫通の呪い
13590	^{1}Ice and Thunder Mark^{2}	^{1}氷雷の印^{2}
13591	Day ${1} After Server Launch	サーバー開始後${1}日目
13592	World Level reaches Lv. ${1}	ワールドレベルがLv. ${1}に到達
13593	Failed to execute GM command	GMコマンド実行に失敗しました
13594	Quest [${1}] status mismatch	クエスト[${1}]の状態が一致しません
13595	Quest [${1}] cannot be reset	クエスト[${1}]はリセットできません
13596	Invalid item quantity to add	追加するアイテム数量が無効です
13597	Hotbar slot is out of range.	ホットバースロットが範囲外です。
13598	Instance creation timed out.	インスタンス作成がタイムアウトしました。
13599	Failed to destroy the scene.	シーン破棄に失敗しました。
13600	Preset name cannot be blank.	プリセット名を空欄にはできません。
13601	Break Through the Outer Gate	外門を突破
13602	A Member has left the party.	メンバーがパーティを離脱しました。
13603	Temporarily play a BGM track	一時的にBGMを再生
13604	Outpost Area Detection Skill	前哨基地エリア検知スキル
13605	Drop blades around the BOSS.	BOSS周囲にブレードを落とす。
13606	Already at the maximum level	すでに最大レベルです
13607	NPC configuration not found.	NPC設定が見つかりません。
13608	Not enough items to refresh.	更新アイテムが不足しています。
13609	Item configuration not found	アイテム設定が見つかりません
13610	Not enough refresh attempts.	更新回数が不足しています。
13611	Growing Accessory Collection	成長するアクセサリーコレクション
13612	Unlock · Silverwing Covenant	解放・シルバーウィングの盟約
13613	Unlock · Worldscorch Feather	解放・ワールドスコーチフェザー
13614	Cannot equip duplicate items	同一アイテムは重複装備できません
13615	Already inside the Safe Zone	すでにセーフゾーン内です
13616	(Blushes) I'll do my best...	（赤面）頑張ります…
13617	Please choose an oath method	誓約方法を選択してください
13618	This Week's Limit: ${1}/${2}	今週の上限：${1}/${2}
13619	Not enough ${1} to purchase.	購入に必要な${1}が不足しています。
13620	Skill 【${1}】 can be upgraded	スキル【${1}】を強化できます
13621	Order Restored to All Cities	すべての都市に秩序が戻った
13622	The Guild Auction has ended.	ギルドオークションは終了しました。
13623	Damage taken -^{1}${1}%^{2}.	被ダメージ -^{1}${1}%^{2}。
13624	Tap to Select a Divine Totem	タップして神術トーテムを選択
13625	Ranged Damage +^{1}${1}%^{2}	遠距離ダメージ +^{1}${1}%^{2}
13626	Reduces Move Speed by ${1}%.	移動速度を${1}%低下。
13627	Increases Cast Speed by @{1}	詠唱速度を@{1}増加
13628	Blocks melee Physical damage	近接物理ダメージを防ぐ
13629	You have not joined a guild.	ギルドに加入していません。
13630	Detection Skill【Buff Effect】	検知スキル【バフ効果】
13631	Arrow Shower【Trigger Effect】	アローシャワー【発動効果】
13632	Basic Attack【Trigger Effect】	通常攻撃【発動効果】
13633	Magnificent Damage Reduction	マグニフィセントダメージ軽減
13634	Monster Normal Attack-Shadow	モンスター通常攻撃-闇属性
13635	Monster Normal Attack-Poison	モンスター通常攻撃-毒属性
13636	Flame Dimension (Unreleased)	フレイムディメンション（未実装）
13637	${1} accepted your invitation	${1}が招待を承認しました
13638	${1} declined your invitation	${1}が招待を拒否しました
13639	Click an empty area to cheer.	空白部分をクリックして応援。
13640	Melee Magic Damage Reduction%	近接魔法ダメージ軽減%
13641	Ranged Magic Damage Increase%	遠距離魔法ダメージ増加%
13642	Damage to Non-BOSS Monsters %	非BOSSモンスターへのダメージ %
13643	^{1}Rift Crisis Challenge^{2}	^{1}リフトクライシスチャレンジ^{2}
13644	You have yet to Join a guild.	まだギルドに加入していません。
13645	<color=#fdab5b> X${1}</color>	<color=#fdab5b> X${1}</color>
13646	Sprakki is welcoming Novices.	スプラッキがノービスを歓迎中。
13647	Take Out the magic component.	魔法部品を取り出す。
13648	Return the Ring to Girl Nita.	指輪をニタに返す。
13649	Continue exploring Munak Cave	ムナック洞窟の探索を続ける
13650	Level-up Talents @{1} time(s)	タレントを@{1}回レベルアップ
13651	Rare Reward-Pharaoh-MVP Limit	レア報酬-ファラオ-MVP制限
13652	Defeat Hard Osiris in a party	パーティでハードオシリスを倒す
13653	Defeat Normal Ilmo in a party	パーティでノーマルイルモを倒す
13654	Gather up the caravan's cargo	キャラバンの貨物を集める
13655	Continue deeper into Ant Hell	蟻地獄のさらに奥へ進む
13656	Search the suspected location	疑わしい場所を調べる
13657	Venture deep into the Pyramid	ピラミッドの奥深くへ進む
13658	See what's happening up ahead	前方の様子を確認
13659	Reduces Physical damage taken	受ける物理ダメージを軽減
13660	MP % restored every @{1} sec.	@{1}秒ごとにMPを%回復。
13661	Increases ranged Magic damage	遠距離魔法ダメージが増加
13662	Daily Quest Compensation Mail	デイリークエスト補償メール
13663	Trade Penalty Appeal Approved	取引ペナルティ異議申立て承認
13664	Stronghold War Auction Failed	拠点戦オークション失敗
13665	Dragon Red Packet Return Mail	ドラゴン紅包返送メール
13666	Pass Gift Failure Refund Mail	パスギフト失敗返金メール
13667	Kill Monsters to Earn Rewards	モンスターを倒して報酬獲得
13668	Stronghold War Activity Quest	拠点戦活動クエスト
13669	Clear out the Stainers nearby	近くのステイナーを一掃
13670	Currently Following a player.	現在プレイヤーを追従中。
13671	Movement and Turning Disabled	移動・旋回不可
13672	New center of Auto Mode Range	オートモード範囲の新しい中心
13673	Place your hand on the boy's.	少年の手に自分の手を重ねる。
13674	Return to the Adventurer Camp	冒険者キャンプへ戻る
13675	Place the Whispering Flowers.	ささやきの花を置く。
13676	Talk to Rhine about the Mount	ラインにマウントについて聞く
13677	Find the Caravan Party Leader	キャラバンのパーティリーダーを探す
13678	Get Help from this Adventurer	この冒険者に支援を依頼
13679	This is a Default Background.	これはデフォルト背景です。
13680	Analyzing file differences...	ファイル差分を解析中...
13681	Stronghold War Auction - Open	拠点戦オークション - 開催中
13682	Royal City War Auction - Open	王都戦オークション - 開催中
13683	Royal Capital War Preparation	王都戦準備
13684	Main Screen Equipment Display	メイン画面装備表示
13685	Guild Technology - Technology	ギルドテクノロジー - 技術
13686	Mail Storage Limit: ${1}/${2}	メール保存上限：${1}/${2}
13687	Not available in this version	このバージョンでは利用できません
13688	You have ${1} penalty records	ペナルティ記録が${1}件あります
13689	Learn About Monster Locations	モンスター出現場所について学ぶ
13690	Purchase requirements not met	購入条件を満たしていません
13691	Enter a player name to search	検索するプレイヤー名を入力
13692	They are already your friend.	すでにフレンドです。
13693	Remove ${1} as Deputy Leader?	${1}を副リーダーから解除しますか？
13694	No Party exists with this ID.	このIDのパーティは存在しません。
13695	Party objective level too low	パーティ目標レベルが不足しています
13696	The invitee is in an instance	招待相手はインスタンス内です
13697	Enter Follow Raid Leader mode	レイドリーダー追従モードに入る
13698	No current party applications	現在パーティ申請はありません
13699	Loading character information	キャラクター情報を読み込み中
13700	Daily Activity Point Reward I	デイリー活動ポイント報酬I
13701	Stronghold War begins in ${1}	拠点戦開始まで ${1}
13702	You cannot chat with yourself	自分自身とはチャットできません
13703	Response Time Remaining: ${1}	応答残り時間：${1}
13704	You can't like your own post.	自分の投稿には「いいね」できません。
13705	Please enter a message first.	先にメッセージを入力してください。
13706	Cannot appoint this position.	この役職には任命できません。
13707	Current Guild Funds cap: ${1}	現在のギルド資金上限：${1}
13708	<size=54>Guild</size> Caravan	<size=54>ギルド</size>キャラバン
13709	Southern Geffen State Capital	ゲフェン南部州都
13710	Southern Izlude State Capital	イズルード南部州都
13711	Eastern Alberta State Capital	アルベルタ東部州都
13712	Western Alberta State Capital	アルベルタ西部州都
13713	Main Battle - Control Removal	メイン戦場 - 行動妨害解除
13714	Sketch Card: Golden Thief Bug	スケッチカード：黄金蟲
13715	Sketch Card: Moonlight Flower	スケッチカード：月夜花
13716	Shadow Card: Golden Thief Bug	シャドウカード：黄金蟲
13717	Shadow Card: Moonlight Flower	シャドウカード：月夜花
13718	Adventure Group Level too low	冒険グループレベルが不足しています
13719	Increases Cast Speed by ${1}.	詠唱速度が${1}増加。
13720	Physical/Physical DEF +${1}%.	物理/物理DEF +${1}%。
13721	Reduces damage taken by @{1}%	受けるダメージを@{1}%軽減
13722	Immune to damage and debuffs.	ダメージとデバフを無効化。
13723	Change Armor to Wind Property	防具を風属性に変更
13724	Blessing Angel Overhead Arrow	祝福の天使頭上矢印
13725	High Speed Cart Ram - Enhance	ハイスピードカートラム - 強化
13726	Spear Formation - Blood Cross	スピアフォーメーション - ブラッドクロス
13727	Switch Selected Target by Key	キーで選択対象を切替
13728	Skill Callout Display Density	スキルコールアウト表示密度
13729	Skill@{1}Spiral Goblet Launch	スキル@{1}スパイラルゴブレット発射
13730	Skill@{1}Drumbeat Triple Ring	スキル@{1}ドラムビート・トリプルリング
13731	Resonant Shell Cluster Attack	共鳴弾クラスター攻撃
13732	Skill@{1} Bagpipe Sonic Blade	スキル@{1} バグパイプソニックブレード
13733	Skill@{1} Randomized Cone AoE	スキル@{1} ランダム扇形範囲
13734	Player Rapid-Fire Cannon Fire	プレイヤー速射砲射撃
13735	Monster Normal Attack-Neutral	モンスター通常攻撃-無属性
13736	Monster Normal Attack-Eternal	モンスター通常攻撃-永続属性
13737	Ringblade Kunai-Player Shield	リングブレードクナイ-プレイヤーシールド
13738	Blade Mountain-Rectangle-@{1}	ブレードマウンテン-長方形-@{1}
13739	Stone Pillar@{1} (Deprecated)	石柱@{1}（廃止予定）
13740	Launch Stationary Blue Bubble	固定ブルーバブルを発射
13741	Battle Chant Harmony - Rhythm	バトルチャントハーモニー - リズム
13742	Battle Chant Harmony - Chorus	バトルチャントハーモニー - コーラス
13743	Melodic Axe Tornado - Enhance	メロディックアックストルネード - 強化
13744	Enhanced Focused Arrow Strike	強化フォーカストアロー
13745	Cast Speed increases by ${1}.	詠唱速度が${1}増加。
13746	Only one ${1} can be inserted	${1}は1つだけ装着できます
13747	There is no card in this slot	このスロットにカードがありません
13748	Change Convoy Escort Schedule	輸送護衛スケジュール変更
13749	Select reward items ${1}/${2}	報酬アイテムを選択 ${1}/${2}
13750	This item cannot be used yet.	このアイテムはまだ使用できません。
13751	Current Einherjar Level: ${1}	現在のエインヘリヤルLv.：${1}
13752	Opening: Second-Prize Drawing	開幕：2等抽選
13753	Multi-Cluster Crystalline Ore	マルチクラスター結晶鉱石
13754	Clue Treasure Map: Watchtower	手がかり宝の地図：見張り塔
13755	Note Pillar@{1}-Sograt Desert	ノートピラー@{1}-ソグラト砂漠
13756	【Boss】Greedy Golden Thief Bug	【BOSS】貪欲な黄金蟲
13757	Vine Puppet Type β - Guardian	ヴァインパペットβ型 - ガーディアン
13758	Sand Puppet Type A - Wanderer	サンドパペットA型 - ワンダラー
13759	Sand Puppet Type β - Guardian	サンドパペットβ型 - ガーディアン
13760	Rock Puppet Type β - Guardian	ロックパペットβ型 - ガーディアン
13761	Universal - Gift Magic Circle	汎用 - ギフト魔法陣
13762	Five-Player Dungeon Sandstorm	5人ダンジョン・サンドストーム
13763	Test Straight-Line Projectile	直線投射物テスト
13764	A black Hat worn by students.	学生がかぶる黒い帽子。
13765	Exclusive mount for Swordsmen	ソードマン専用マウント
13766	Exclusive mount for Merchants	マーチャント専用マウント
13767	Ranged Magic Damage Reduction	遠距離魔法ダメージ軽減
13768	Increase DMG vs Large Enemies	大型へのダメージ増加
13769	Netherworld - Shattered Tower	冥界 - 崩壊した塔
13770	Current Players on Both Sides	両陣営の現在プレイヤー数
13771	Break through the castle gate	城門を突破
13772	Quick, attack the enemy ship!	急げ、敵船を攻撃！
13773	Automatically Approve Support	支援申請を自動承認
13774	Vehicle Privileges: ${1}/${2}	車両特典：${1}/${2}
13775	Only show guilds you can join	加入可能なギルドのみ表示
13776	Visit the Butcher (@{1}/@{2})	肉屋を訪ねる（@{1}/@{2}）
13777	Meet Up with the Group Leader	グループリーダーと合流
13778	Search for Signs of the Cargo	貨物の痕跡を探す
13779	Prepare to Operate the Device	装置操作の準備
13780	Wait for the Rocker to Appear	ロッカーの出現を待つ
13781	Guild Event - War of Emperium	ギルドイベント - 攻城戦
13782	Making the Most of Your Mount	マウントを使いこなそう
13783	Cannot Respawn during combat.	戦闘中は復活できません。
13784	Not enough Level-up materials	レベルアップ素材が不足しています
13785	Growth Rate affects pet stats	成長率はペットのステータスに影響します
13786	Not Enough Spirit Pact Stones	スピリットパクトストーンが不足しています
13787	Refine any equipment to +@{1}	任意の装備を+@{1}まで精錬
13788	Tap to open the Search screen	タップして検索画面を開く
13789	Tap here. We're almost there.	ここをタップ。もう少しだよ。
13790	Hey~ Try completing it first.	ねえ～、先にクリアしてみて。
13791	Eliminate the elite Scorpion.	エリートスコーピオンを倒す。
13792	Eliminate the elite Squirrel.	エリートリスを倒す。
13793	Best of luck on your journey.	旅の幸運を祈る。
13794	Who commissioned the mission?	この依頼を出したのは誰？
13795	Are you in love with someone?	好きな人はいるの？
13796	Advanced to the highest title	最高位の称号へ昇格
13797	He was right about all three.	彼は3つとも正しかった。
13798	Alchemy truly is fascinating.	錬金術って本当に面白い。
13799	Hello. I'm the outpost guard.	こんにちは。前哨基地の衛兵です。
13800	Thank You! Thank you so much!	ありがとう！本当にありがとう！
13801	Woof! Woof, woof, woof, woof!	ワン！ワン、ワン、ワン、ワン！
13802	Tap a marker to auto-navigate	マーカーをタップして自動移動
13803	The auction will open in ${1}	オークション開始まで ${1}
13804	Not enough combine materials.	合成素材が不足しています。
13805	No Items Available to Combine	合成可能なアイテムがありません
13806	Southern Vehicle Point Ready!	南部車両ポイント準備完了！
13807	Demonic Dragon Soul obtained.	魔竜の魂を獲得しました。
13808	Floating message display test	フローティングメッセージ表示テスト
13809	The air reeks of the Culvert.	地下水路の臭いが漂っている。
13810	Eliminate the monsters nearby	近くのモンスターを倒す
13811	${1} added High-Quality Fuel!	${1}が高品質燃料を追加しました！
13812	Meow, meow! Meow! Meow, meow!	ニャー、ニャー！ニャー！ニャー、ニャー！
13813	I'm definitely going to pass!	絶対に合格してみせる！
13814	Complete the Orc Hero Dungeon	オークヒーローダンジョンをクリア
13815	Another player has outbid you	他のプレイヤーに高値更新されました
13816	The Main Battlefield is full.	メイン戦場は満員です。
13817	Guild membership reaches ${1}	ギルドメンバー数が${1}に到達
13818	Random Upper Bracket Matchups	上位ブラケット組み合わせ（ランダム）
13819	Random Lower Bracket Matchups	下位ブラケット組み合わせ（ランダム）
13820	Net Victory Protection Points	純勝利保護ポイント
13821	Guild GVE Difficulty Duration	ギルドGvE難易度時間
13822	South Gate Reunion Invitation	南門再会招待
13823	Stay tuned for the new Season	新シーズンをお楽しみに
13824	Investigate the Realm Sandbox	領域サンドボックスを調査
13825	Defeat MVP Pharaoh in a party	パーティでMVPファラオを倒す
13826	Defeat MVP Dracula in a party	パーティでMVPドラキュラを倒す
13827	Say hello to Gutey for Dumby.	ダンビーの代わりにグテイへ挨拶
13828	Immobilize and Disable Skills	移動不能・スキル使用不可
13829	Magic-Breaking Power - Orange	魔法破りの力 - オレンジ
13830	Siegebreaker's Power - Orange	攻城破りの力 - オレンジ
13831	Magic-Breaking Power - Purple	魔法破りの力 - 紫
13832	Siegebreaker's Power - Purple	攻城破りの力 - 紫
13833	Emerald · Realm-Warding Power	翠・領域防護の力
13834	Crimson · Realm-Warding Power	紅・領域防護の力
13835	Golden · Realm-Breaking Power	黄金・領域破りの力
13836	Enhanced Crafting - Tailoring	強化クラフト - 裁縫
13837	Life Skill Moonlit Challenger	生活スキル・ムーンリットチャレンジャー
13838	A tiny wing from a Deviruchi.	デビルチの小さな翼。
13839	An egg used for Pet Hatching.	ペット孵化に使う卵。
13840	Obtained through a Clue event	手がかりイベントで入手
13841	Armor made from sturdy Metal.	丈夫な金属製の防具。
13842	An extremely powerful hammer.	非常に強力なハンマー。
13843	Premium Monthly Pass Currency	プレミアム月間パス通貨
13844	Used for Life Skill Level-up.	生活スキルのレベルアップに使用。
13845	Season Settlement Placeholder	シーズン精算プレースホルダー
13846	Floral Scent by the West Gate	西門に漂う花の香り
13847	Listening to the Oasis Waters	オアシスの水音を聴く
13848	Faint Light Beyond the Window	窓の向こうの淡い光
13849	A Corner of the General Store	雑貨店の一角
13850	Divine Arts Totem Skill Count	神術トーテムスキル数
13851	The synthesis slots are full.	合成スロットが満杯です。
13852	Low-Tier Physical Penetration	初級物理貫通
13853	Radiant Unicorn Chimera Shard	輝くユニコーンキメラの欠片
13854	Spirit Conqueror (@{1} Hours)	スピリットコンカラー（@{1}時間）
13855	Surprise Pack@{1}(Deprecated)	サプライズパック@{1}（廃止予定）
13856	Tier @{1} Orange Weapon Chest	Tier @{1} オレンジ武器チェスト
13857	Basic Crafting Material Chest	基本クラフト素材チェスト
13858	Divine Totem Skill Book Chest	神術トーテムスキルブックチェスト
13859	Request ${1} from your guild?	ギルドに${1}をリクエストしますか？
13860	Mysterious Chest (Deprecated)	謎のチェスト（廃止予定）
13861	Tier @{1} Equipment Blueprint	Tier @{1} 装備設計図
13862	Tier @{1} Blueprint - Muffler	Tier @{1} 設計図 - マフラー
13863	Sexy Vest Covered in Cat Hair	猫の毛まみれのセクシーベスト
13864	Guild Emblem - Starcrown Ring	ギルドエンブレム - スタークラウンリング
13865	Proof of the Hunt · Conqueror	狩りの証・征服者
13866	High-Density Enriched Elunium	高密度濃縮エルニウム
13867	Treasure Clue: Dead End Cache	宝の手がかり：行き止まりの隠し場所
13868	Oak Scroll · Accessory-Orange	オークスクロール・アクセサリー-オレンジ
13869	Oak Scroll · Accessory-Purple	オークスクロール・アクセサリー-紫
13870	Bulwark Scroll · Shoes-Orange	ブルワークスクロール・靴-オレンジ
13871	Bulwark Scroll · Shoes-Purple	ブルワークスクロール・靴-紫
13872	Life Percentage · Shoes-Green	HP割合・靴-緑
13873	Bulwark Scroll · Cloak-Orange	ブルワークスクロール・マント-オレンジ
13874	Magic Ward Scroll·Cloak-Green	マジックワードスクロール・マント-緑
13875	Hummingbird Scroll·Armor-Blue	ハミングバードスクロール・防具-青
13876	Life Percentage·Off-Hand-Blue	HP割合・サブ装備-青
13877	Mountain Scroll·Off-Hand-Blue	マウンテンスクロール・サブ装備-青
13878	Fate Scroll·One-Handed-Orange	フェイトスクロール・片手武器-オレンジ
13879	Ymir Scroll·One-Handed-Orange	ユミルスクロール・片手武器-オレンジ
13880	Fate Scroll·One-Handed-Purple	フェイトスクロール・片手武器-紫
13881	Ymir Scroll·One-Handed-Purple	ユミルスクロール・片手武器-紫
13882	Giant Scroll·One-Handed-Green	ジャイアントスクロール・片手武器-緑
13883	Fate Scroll·Dual-Wield-Orange	フェイトスクロール・二刀流-オレンジ
13884	Ymir Scroll·Dual-Wield-Orange	ユミルスクロール・二刀流-オレンジ
13885	Fate Scroll·Dual-Wield-Purple	フェイトスクロール・二刀流-紫
13886	Ymir Scroll·Dual-Wield-Purple	ユミルスクロール・二刀流-紫
13887	Intermediate Two-Handed Sword	中級両手剣
13888	Insufficient enemies defeated	討伐数が不足しています
13889	Clear Floor ${1} of the tower	塔の${1}階をクリア
13890	Complete the Cat Hand Caravan	猫の手キャラバンを完了
13891	Placement requirement not met	順位条件を満たしていません
13892	Required progress not reached	必要進捗に達していません
13893	Target Weak value not reached	対象Weak値に達していません
13894	Required quantity Not Reached	必要数量に達していません
13895	Rent requirements Not Reached	レンタル条件を満たしていません
13896	Field Auto-Battle Decay Rules	フィールドオートバトル減衰ルール
13897	Adventure Handbook Theme Help	冒険ハンドブックテーマヘルプ
13898	Monster Difficulty Reduction:	モンスター難易度軽減：
13899	Start Matching: Phantom Realm	マッチング開始：ファントムレルム
13900	Continuous Crafting - Carving	連続クラフト - 彫刻
13901	Continuous Crafting - Forging	連続クラフト - 鍛造
13902	Seize the Demonic Dragon Soul	魔竜の魂を奪取
13903	Assist in Destroying Vehicles	車両破壊を支援
13904	Turn Undead [Triggered Skill]	ターンアンデッド【発動スキル】
13905	Divine Light [Life Detection]	ディバインライト【HP検知】
13906	Cross Exorciser [Buff Effect]	クロスエクソシスト【バフ効果】
13907	Battle Axe High-Energy Shield	バトルアックス高エネルギーシールド
13908	Enhanced Axe Tornado Listener	強化アックストルネード監視
13909	Crescent Blade Wheel Listener	クレセントブレードホイール監視
13910	Spear Mastery - Increased ATK	スピアマスタリー - ATK増加
13911	BDDictionary_enum@{1}_Tag_Set	BDDictionary_enum@{1}_Tag_Set
13912	Damage Reduction Orbit Effect	ダメージ軽減オービット効果
13913	Gain increased Movement Speed	移動速度増加
13914	Little Note Clockwise Skill 1	小音符 時計回りスキル1
13915	Small Notes Clockwise Skill 4	小音符 時計回りスキル4
13916	Battle Royale Transition Pull	バトルロワイヤル遷移吸引
13917	Chat Message Display Duration	チャットメッセージ表示時間
13918	Kill Information Display Area	キル情報表示エリア
