Index	English	Japanese_Translation
20277	^{1}^{2}【Adrenaline Rush】^{3}^{4} ignores Job Restriction.	^{1}^{2}【アドレナリンラッシュ】^{3}^{4}が職業制限を無視。
20278	Movement Speed +@{1}%. Your next attack deals Extra damage	移動速度 +@{1}%。次の攻撃で追加ダメージ
20279	Morale is high, granting Increase Attack and DEF by @{1}%.	士気が高まり、ATKとDEFが@{1}%増加。
20280	Protects nearby allies, continuously restoring their Life.	周囲の味方を守り、HPを継続回復する。
20281	Learning ^{1}^{2}[Spear Mastery]^{3}^{4} grants ${1} PATK.	^{1}^{2}[スピアマスタリー]^{3}^{4}習得でPATK +${1}。
20282	When phase @{1} begins, set the server event phase to @{2}	フェーズ@{1}開始時、サーバーイベントフェーズを@{2}に設定
20283	Periodically grants Bonfire Rewards when Phase @{1} begins	フェーズ@{1}開始時、定期的に焚き火報酬を付与
20284	Create Upper-Left @{1} NPC @{2}-@{3} when the event begins	イベント開始時、左上に@{1} NPC @{2}-@{3}を生成
20285	Create Lower-Left @{1} NPC @{2}-@{3} when the event begins	イベント開始時、左下に@{1} NPC @{2}-@{3}を生成
20286	Starfish-shaped headwear that brings you closer to nature!	自然と一体になれそうなヒトデ形の頭装備！
20287	Share Auto Mode rewards with party Members on the same map	同じマップのパーティメンバーとオートモード報酬を共有
20288	【Create Adventure Group】Party Leader Hangs the Declaration	【冒険グループ作成】パーティリーダーが宣言を掲示
20289	Connect Quest - Defeat Moonlight Flower on Hard in a Party	連携クエスト - パーティでハード月夜花を倒す
20290	Connect Quests - Team up to defeat Ilmo in the Final Trial	連携クエスト - パーティで最終試練イルモを倒す
20291	Passive Skills of pets in Utility slots are always active.	ユーティリティ枠のペットのパッシブスキルは常時有効。
20292	Automatically performs a Level-up when Proficiency is full	熟練度が最大になると自動でレベルアップ
20293	Pet Function unlocked! Let's find the perfect pet for you!	ペット機能解放！ぴったりのペットを探そう！
20294	The challenge begins. Don't come crying to me if you lose.	チャレンジ開始だ。負けても泣きつくなよ。
20295	Place your hand on the Crystal ball and see what you feel.	水晶玉に手を置いて、何を感じるか確かめよう。
20296	Tap the @{1} key to send them flying with a Normal Attack!	@{1}キーをタップして通常攻撃で吹き飛ばそう！
20297	Tap to Rent one for free. It's an exclusive Benefit, bobo~	タップすると無料でレンタルできるよ。限定特典だ、ボボ～
20298	Black Market Merchant, I'll come by later to buy a ticket.	闇市商人、あとでチケットを買いに来るよ。
20299	Keep at it! The future of Prontera rests on our shoulders!	頑張れ！プロンテラの未来は私たちにかかってる！
20300	Magic mirror, tell me true: Who's the fairest of them all?	鏡よ鏡、本当のことを教えて。世界で一番美しいのは誰？
20301	Hey, Adventurer! Good to see you again! How have you been?	やあ、冒険者！また会えたね！元気だった？
20302	And that water flask—remember to fill it before you leave~	その水筒も、出発前にちゃんと水を入れてね～
20303	He's in amazing form today. Just listen to that high note—	今日は絶好調だ。あの高音を聞いてみろ――
20304	Can you feel it? The energy field here is quite unusual...	感じる？ここのエネルギーフィールドはかなり変わってる…
20305	There's no chance it won't work. I run an honest business.	失敗するはずがない。私はまっとうな商売をしてるからね。
20306	Do you think someone like Varmundt will ever appear again?	バルムントみたいな人が、また現れると思う？
20307	Every Adventurer will find the path that's right for them.	冒険者なら誰でも、自分に合った道を見つけられる。
20308	You finally found it. We're one step closer to that day...	ついに見つけた。あの日へ、また一歩近づいた…
20309	^{1}The enemy^{2} has recaptured the central Revive Point!	^{1}敵軍^{2}が中央復活ポイントを奪還しました！
20310	Our ^{1}${1}^{2} dealt the final blow to the ^{3}Wall^{4}!	味方の^{1}${1}^{2}が^{3}城壁^{4}にとどめを刺しました！
20311	^{1}【Notice】^{2}Our [Right-Lane Protector] is under attack	^{1}【通知】^{2}味方の[右レーン守護者]が攻撃されています
20312	Obtain a Red Thread and choose one player to connect with.	赤い糸を入手し、つなぐプレイヤーを1人選ぶ。
20313	Bobo\nThis should be enough. Let's go find that giant ant!	ボボ\nこれで十分だ。あの巨大アリを探しに行こう！
20314	Louis\nLet's start the game! Guess where my cat will move!	ルイス\nゲーム開始！猫がどこへ動くか当ててみて！
20315	Bobo\nUgh, why do these Chonchons keep following us? Shoo!	ボボ\nもう、なんでチョンチョンがずっとついてくるの？あっち行け！
20316	Experience the new version's smooth, seamless storytelling	新バージョンの滑らかで途切れないストーリー体験
20317	Achieving a "@{1}-second cast" requires special equipment.	「@{1}秒詠唱」を達成するには特殊装備が必要です。
20318	Use to Activate the Spirit Conqueror title for @{1} hours.	使用すると称号「スピリットコンカラー」を@{1}時間有効化。
20319	Use to Activate the Ten Great Heroes title for @{1} hours.	使用すると称号「十大英雄」を@{1}時間有効化。
20320	Use to Activate the Star of Rekenber Portrait (Permanent).	使用すると「レケンベルの星」ポートレートを永久解放。
20321	Open the gift box to receive a random Purple Quality card.	ギフトボックスを開くと紫品質カードをランダムで1枚獲得。
20322	A hard shell from a monster. Available from the Collector.	モンスターの硬い殻。コレクターから入手可能。
20323	Fine Tier @{1} Blue Equipment with impressive ATK and DEF.	優れたATKとDEFを持つTier @{1}の上質な青装備。
20324	A golden crystal that looks as though it contains the sun.	太陽を閉じ込めたように見える黄金のクリスタル。
20325	Use to unlock the guild Frame: Hunting Emblem · Conqueror.	ギルドフレーム「狩猟エンブレム・征服者」を解放。
20326	Shoes that are easy to put on but offer little protection.	履きやすいが、防御力は低い靴。
20327	An axe that is Easy to use, making it suitable for anyone.	扱いやすく、誰でも使える斧。
20328	Used exclusively for Prontera Monster Collection Level-up.	プロンテラモンスターコレクションのレベルアップ専用。
20329	Reach the top @{1} on the Fashion Rating Ranking to obtain	ファッション評価ランキング上位@{1}位以内で獲得
20330	Your party has fewer than 5 Members. Match with teammates?	パーティ人数が5人未満です。仲間をマッチングしますか？
20331	For every @{1} cloth items crafted, gain @{2} Extra copies	布製品を@{1}個製作するごとに追加で@{2}個獲得
20332	For every @{1} Metal items crafted, gain @{2} Extra copies	金属製品を@{1}個製作するごとに追加で@{2}個獲得
20333	Increases the Chance of obtaining Rare byproducts by @{1}%	レア副産物の獲得率 +@{1}%
20334	Advanced Rewards obtained for Card [${1}] at [${2} Stars]!	カード[${1}]が[${2}星]に到達し、上級報酬を獲得！
20335	Monday, Wednesday, Friday, and Sunday, @{1}:@{2}~@{3}:@{4}	毎週月・水・金・日曜 @{1}:@{2}～@{3}:@{4}
20336	Party/Raid Status and Gameplay Mechanic Alert Display Area	パーティ/レイド状態・ゲームプレイギミック通知表示エリア
20337	The host has Agreed to your request to join the mic queue.	ホストがマイク待機列への参加申請を承認しました。
20338	The other player has not unlocked the Tavern Function yet.	相手はまだ酒場機能を解放していません。
20339	Failed to purchase the item. Please refresh and try again.	購入に失敗しました。更新してもう一度お試しください。
20340	Application submitted. Awaiting Adventurer Group approval.	申請を送信しました。冒険グループの承認待ちです。
20341	Your guild position does not meet this item's requirements	現在のギルド役職ではこのアイテムの条件を満たしません
20342	This guild has reached the limit for responding applicants	このギルドは応答可能な申請者数の上限に達しました
20343	Guild Recruitment can only be sent once every @{1} minutes	ギルド募集は@{1}分に1回のみ送信できます
20344	You have already claimed today's daily Monthly Pass reward	本日の月間パスデイリー報酬は受取済みです
20345	Action is not the completion action for the current branch	このアクションは現在分岐の完了アクションではありません
20346	No affixes have been unlocked. Replacement is unavailable.	解放済みオプションがないため、置換できません。
20347	The System build linked to this personal build is invalid.	この個人ビルドに連携されたシステムビルドが無効です。
20348	Backpack weight limit reached. Unable to pick up the item.	バックパック重量が上限に達したためアイテムを拾えません。
20349	This item is temporarily unavailable on the current server	このアイテムは現在のサーバーでは一時的に利用できません
20350	Incorrect scene type while scenemgr is creating the scene.	scenemgrがシーン作成中にシーンタイプが不正です。
20351	Cannot switch scenes: Player communication entity is null.	シーン切替不可：プレイヤー通信エンティティがnullです。
20352	The Unseal quest can only be started once every @{1} hours	封印解除クエストは@{1}時間に1回のみ開始できます
20353	Cannot Replace the Formation during a Spirit Tower Battle.	精霊の塔戦闘中は編成を変更できません。
20354	This product does not exist. Please refresh and try again.	この商品は存在しません。更新して再試行してください。
20355	Not enough Skill Points for the limited-time guild Tactic.	期間限定ギルド戦術に必要なスキルポイントが不足しています。
20356	The limited-time guild Tactic draw limit has been reached.	期間限定ギルド戦術の抽選上限に達しました。
20357	Party member ${1} is not Online. Cannot start matchmaking.	パーティメンバー${1}がオフラインのためマッチング開始不可。
20358	Not enough Backpack space. Rewards have been sent by mail.	バックパック容量不足のため報酬をメールで送りました。
20359	The Gala Invitation will begin in @{1} minutes. Get ready!	祭典招待は@{1}分後に開始します。準備しよう！
20360	Each skill on this Totem increases your Magic ATK by @{1}.	このトーテムのスキル1つにつき魔法ATK +@{1}。
20361	Carry the aura of a red note to dissolve the matching note	赤い音符のオーラをまとい、対応する音符を消去する
20362	Damage dealt by the Prismatic Earth Dragon -^{1}${1}%^{2}.	プリズマティックアースドラゴンの与ダメージ -^{1}${1}%^{2}。
20363	Submit this build? It cannot be modified after submission.	このビルドを提出しますか？提出後は変更できません。
20364	Try different skill combinations and learn class synergies	さまざまなスキル構成を試して職業シナジーを学ぼう
20365	Reduces Movement Speed by @{1}% and damage dealt by @{2}%.	移動速度 -@{1}%、与ダメージ -@{2}%。
20366	Restores a certain amount of SP upon Killing an enemy unit	敵ユニット撃破時、一定量のSPを回復
20367	An indicator circle appears under the clone monster's feet	分身モンスターの足元にインジケーターサークルが表示される
20368	Pass the Dynamite to the nearest player within @{1} meters	@{1}m以内で最も近いプレイヤーへダイナマイトを渡す
20369	You encounter some Chonchons along the way. Drive them off.	道中でチョンチョンに遭遇した。追い払おう。
20370	The Holy Knights guarding the stone pillar block your path.	石柱を守る聖騎士たちが道を塞いでいる。
20371	Follow the letter's instructions and head to Eastern Payon.	手紙の指示に従い、フェイヨン東部へ向かう。
20372	Eddga is incredibly powerful and has defeated Boya and Wule	エドガは圧倒的に強く、ボヤとウーレを倒してしまった
20373	The bespectacled middle-aged man ahead may be the professor	前方の眼鏡をかけた中年男性が教授かもしれない
20374	Affects the CRIT chance of Damage Skills and healing skills	ダメージスキルと回復スキルのクリティカル率に影響
20375	This item will be removed at the end of the current Season.	このアイテムは現在のシーズン終了時に削除されます。
20376	Reset the center of the Auto Mode Range after movement ends	移動終了後、オートモード範囲の中心を再設定
20377	You don't have any Mana Crystals yet. Go collect some more.	まだマナクリスタルを持っていません。もっと集めよう。
20378	Tell Captain Aikuni what You think about using the handbook	ハンドブックを使った感想をアイクニ船長に伝える
20379	Hawke has found a New Clue about the Professor. Talk to him	ホークが教授に関する新しい手がかりを見つけた。話を聞こう
20380	Continue the Search for the Relic and the Professor's party	遺物と教授一行の捜索を続ける
20381	Take part in events and enjoy your adventures in this world	イベントに参加して、この世界での冒険を楽しもう
20382	Rent a Demonic Wolf (available after you Learn Wolf Taming)	魔狼をレンタル（ウルフテイミング習得後に利用可能）
20383	Automatically Revive after <color=#76c233>${1} sec.</color>	<color=#76c233>${1}秒後</color>に自動復活
20384	Deletion failed. This mail has been deleted or has expired.	削除に失敗しました。このメールは削除済みか期限切れです。
20385	Like is only the beginning. My love for you will never end~	いいねは始まりにすぎない。あなたへの愛は終わらないよ～
20386	Show today's received invitations in a notification window.	本日受信した招待を通知ウィンドウに表示。
20387	Not all members of the five-player party have been summoned	5人パーティのメンバー全員が召喚されていません
20388	Impeachment initiated, waiting for other members to respond	弾劾を開始しました。ほかのメンバーの応答待ちです
20389	I helped you load ${1} ${2} during the Guild Caravan event.	ギルドキャラバンで${1} ${2}の積み込みを手伝いました。
20390	Physical DEF and Magic DEF +${1}%, Healing Received +${2}%.	物理DEF・魔法DEF +${1}%、受ける回復量 +${2}%。
20391	Shield mastery reduces damage taken from monsters by @{1}%.	シールドマスタリーでモンスターからの被ダメージを@{1}%軽減。
20392	Attacks have a @{1}% Chance to recover @{2} HP. No cooldown	攻撃時@{1}%の確率でHPを@{2}回復。クールダウンなし
20393	Self-heal, recovering @{1}% Max Life per sec. for @{2} sec.	自己回復し、@{2}秒間毎秒最大HPの@{1}%を回復。
20394	Loses HP equal to @{1}% of the applier's Fire Magic Damage.	付与者の火属性魔法ダメージの@{1}%分のHPを失う。
20395	Movement Speed increased by @{1}%. Stacks up to @{2} times.	移動速度 +@{1}%。最大@{2}スタック。
20396	Unique Effect: CRIT +${1}. Each stack grants an Extra ${2}.	固有効果：CRIT +${1}。1スタックごとに追加で${2}。
20397	For every ${1} VIT, increases Max Life by ${2}, up to ${3}.	VIT${1}ごとに最大HP +${2}、最大${3}。
20398	【Meteor Storm】 and 【Heaven's Drive】 deal ${1}% more damage.	【メテオストーム】と【ヘヴンズドライブ】のダメージ +${1}%。
20399	【Magic Crasher】 and 【Napalm Vulcan】 deal ${1}% more damage.	【マジッククラッシャー】と【ナパームバルカン】のダメージ +${1}%。
20400	Create Lower-Right @{1} NPC @{2}-@{3} when the event begins	イベント開始時、右下に@{1} NPC @{2}-@{3}を生成
20401	Off-hand cards are inactive while using a two-handed weapon	両手武器使用中、サブ装備カードは無効
20402	s@{1} Large Card Pool - Lv. @{2} (Special Novice Card Pool)	s@{1} 大型カードプール - Lv. @{2}（特殊ノービスカードプール）
20403	Damage against ${1} Resonance <color=#50A22B>+${2}%</color>	${1}共鳴へのダメージ <color=#50A22B>+${2}%</color>
20404	Damage against ${1} Resonance <color=#B05142>-${2}%</color>	${1}共鳴へのダメージ <color=#B05142>-${2}%</color>
20405	You have not joined an expedition and cannot claim rewards.	遠征に参加していないため報酬を受け取れません。
20406	Two core classes for "Autocast" builds are Mage and Wizard.	「オートキャスト」ビルドの中心職はマジシャンとウィザードです。
20407	Spend materials to incubate and open ${1} Pet Eggs at once?	素材を消費してペットの卵を${1}個まとめて孵化しますか？
20408	Equipment Refining greatly improves your equipment's stats.	装備精錬で装備ステータスを大幅に強化できます。
20409	Tap the Mount button to ride your adorable, charming mount!	マウントボタンをタップして、可愛いマウントに乗ろう！
20410	Oh no!! Tap Struggle to break free from the Maya's grasp!!!	大変！！「もがく」をタップしてマヤーの拘束から抜け出して！！！
20411	Having trouble? Don't worry—Bobo will show you how to play!	困った？大丈夫、ボボが遊び方を教えるよ！
20412	It's time to put your true strength to the test. Follow me~	本当の実力を試す時だ。ついてきて～
20413	The Dummy is in the Training Ground. Enter from here, bobo~	ダミーは訓練場にいるよ。ここから入って、ボボ～
20414	Welcome to the ${1} guild family! Go say hello to everyone!	${1}ギルドへようこそ！みんなに挨拶しに行こう！
20415	Unfortunately, Guild 【${1}】 declined your purchase request.	残念ながら、ギルド【${1}】が購入申請を拒否しました。
20416	Congratulations on completing the task! Here's your reward!	任務達成おめでとう！報酬をどうぞ！
20417	Have you seen our little Jugem bouncing around and playing?	うちの小さなジュゲムが跳ね回ってるのを見なかった？
20418	Did you know? The Witherless Rose only grows in the desert.	知ってる？枯れないバラは砂漠にしか咲かないんだ。
20419	Stop staring at the floor. Look up and remember this place.	床ばかり見ないで。顔を上げて、この場所を覚えておいて。
20420	Fresh fruits and vegetables! Come take a look and buy some!	新鮮な果物と野菜だよ！見ていって、買っていって！
20421	That little girl's bag looks just like our granddaughter's.	あの子のバッグ、うちの孫娘のとそっくりだね。
20422	Hey, rookie! How's it feel? This view is amazing, isn't it?	やあ、新人！どうだ？この景色、最高だろ？
20423	Hey, ^{1}PlayerName^{2} worked really hard to get all this!	ほら、^{1}PlayerName^{2}がこれを集めるために頑張ったんだ！
20424	Could it belong to the Professor? Hurry, let's take a look.	教授のものかも？急いで見に行こう。
20425	Congratulations! You've learned the secret of Pet Hatching.	おめでとう！ペット孵化の秘訣を習得しました。
20426	Guild Challenge: Eternal Land - ${1} difficulty is now open	ギルドチャレンジ：永遠の地 - ${1}難易度が解放
20427	Continuously gain large amounts of EXP during Blessing Time	祝福時間中、大量のEXPを継続獲得
20428	Quick! Load the ice shells and shoot Fafnir out of the sky!	急げ！氷弾を装填してファフニールを空から撃ち落とせ！
20429	Our ^{1}${1}^{2} destroyed the enemy ^{3}Battering Ram^{4}!	味方の^{1}${1}^{2}が敵の^{3}破城槌^{4}を破壊！
20430	^{1}【Notice】^{2}Our forces are assaulting the control point	^{1}【通知】^{2}味方が制圧ポイントを攻撃中
20431	Hurry to the blue note with your teammates and dispel it!!!	仲間と一緒に青い音符へ急ぎ、消し去れ！！！
20432	Men! Charge! Take this ship, and everything aboard is ours!	全員突撃！この船も積荷も全部いただくぞ！
20433	^{1}^{2}${2}^{3} terminated ^{4}${4}^{5}'s ${5}-Killstreak!	^{1}^{2}${2}^{3}が^{4}${4}^{5}の${5}連続キルを阻止！
20434	${1} has been appointed to the ${2} position in this guild.	${1}がこのギルドの${2}役職に任命されました。
20435	${1} has been removed from the ${2} position in this guild.	${1}がこのギルドの${2}役職から解除されました。
20436	${1} spent ${2} Guild Supplies to Level-up the ${3} effect.	${1}がギルド物資${2}を消費して${3}効果をレベルアップしました。
20437	Bewitched Passerby\n...Ah, I offer this to you, to... what?	魅了された通行人\n…ああ、これをあなたに捧げて…え？
20438	(Wipes away tears) We're saved... Thank you, our saviors...	（涙を拭う）助かった…本当にありがとう、恩人たちよ…
20439	There are more crates ahead. Let's check them out together!	この先にも箱がある。一緒に確認しよう！
20440	Bobo\nWaaaaah! I can't keep my balance... What's happening?	ボボ\nうわぁぁ！バランスが取れない…何が起きてるの？
20441	Bobo\nOh no! The Captain looks hurt! Let's go check on him!	ボボ\n大変！船長がけがしてる！様子を見に行こう！
20442	Captain\nDamn... Don't tell me they have... reinforcements?	船長\nくそっ…まさか、援軍が…？
20443	Tch... No idea what you were acting so smug about at first.	ちっ…最初に何をそんなに得意げにしてたんだか。
20444	There are currently no Event Auctions underway. Stay tuned!	現在開催中のイベントオークションはありません。お楽しみに！
20445	There are currently no World Auctions underway. Stay tuned!	現在開催中のワールドオークションはありません。お楽しみに！
20446	Activate the Night Judgment Costume Appearance (Permanent).	「ナイトジャッジメント」コスチューム外見を永久解放。
20447	Mount · Fish of the Northern Deep can be unlocked upon use.	使用するとマウント「北冥の魚」を解放。
20448	Mount · Orchid Waterside Pavilion can be unlocked upon use.	使用するとマウント「オーキッド水辺の東屋」を解放。
20449	Open to receive 1 random item from the following selection.	開くと以下からランダムでアイテムを1つ獲得。
20450	Open to select and receive one T@{1} Orange equipment item.	開くとT@{1}オレンジ装備を1つ選択して獲得。
20451	Item used to Level-up a Divine Arts Totem. Grants @{1} EXP.	神術トーテムのレベルアップに使用。EXPを@{1}獲得。
20452	Fine Tier @{1} Green Equipment with impressive ATK and DEF.	優れたATKとDEFを持つTier @{1}の上質な緑装備。
20453	A gemstone that glows Green. Can be exchanged for Headwear.	緑色に輝く宝石。頭装備と交換可能。
20454	Use to unlock the Guild Emblem: Proof of the Hunt · Warden.	ギルドエンブレム「狩りの証・番人」を解放。
20455	Wearing this on your ear fills you with a mysterious power.	耳につけると不思議な力が湧いてくる。
20456	The Spear used by a Soldier named Longinus to kill a saint.	聖人を殺した兵士ロンギヌスが使った槍。
20457	A Spear guaranteed to strike once it locks onto its target.	標的を捉えれば必ず命中するとされる槍。
20458	A highly valuable Crystal infused with concentrated energy.	濃縮エネルギーを宿した非常に貴重なクリスタル。
20459	Only Divine Art Totems of the same quality can be combined.	同品質の神術トーテムのみ合成できます。
20460	Chance to unlock a new slot or replace an existing Enchant.	新しいスロットを解放、または既存エンチャントを置換する可能性があります。
20461	<color=#FDAB5B>${1}</color> led the party to a First Clear!	<color=#FDAB5B>${1}</color>がパーティを率いて初回クリア！
20462	Vigor cost for crafting Lv. @{1} recipes is reduced by @{2}	Lv.@{1}レシピ製作時の活力消費を@{2}軽減
20463	After gathering successfully, gain @{1} Extra main products	採集成功時、主産物を追加で@{1}個獲得
20464	Reduces Vivify consumed when logging Lv. @{1} trees by @{2}	Lv.@{1}の木を伐採時、消費活力を@{2}軽減
20465	Go forth and train, sharpening your edge with every Battle;	進め、鍛錬せよ。戦いのたびにその刃を研ぎ澄ませろ――
20466	Activate the brazier's invisible wall when the event begins	イベント開始時、火鉢の透明壁を有効化
20467	Destroy the stands, NPCs, and Fireworks when the event ends	イベント終了時、スタンド・NPC・花火を破棄
20468	Create Upper-Right @{1} NPC @{2}-@{3} when the event begins	イベント開始時、右上に@{1} NPC @{2}-@{3}を生成
20469	Start Program @{3} @{2} ms after Campfire Phase @{1} begins	焚き火フェーズ@{1}開始後@{2}msでプログラム@{3}開始
20470	You can switch modes later under Settings - Basic - PC Mode	モードは後から「設定 - 基本 - PCモード」で変更できます
20471	Equipment you cannot equip cannot be placed in Quick Items.	装備できない装備はクイックアイテムに設定できません。
20472	At Season Settlement, have ${1} Season tiers reach Lv. ${2}	シーズン精算時、${1}個のシーズンランクをLv.${2}にする
20473	You already have a tavern. Leave your current tavern, ${1}?	すでに酒場「${1}」に所属しています。現在の酒場を退出しますか？
20474	You cannot enter because you are on this room's Blocks list	この部屋のブロックリストに登録されているため入場できません
20475	This item is undergoing Settlement and cannot be Withdrawn.	このアイテムは精算中のため出品取消できません。
20476	The item has already been sold. There is nothing to delist.	アイテムはすでに売却済みです。出品解除するものがありません。
20477	The Adventurer Guild declaration contains prohibited words.	冒険者ギルド宣言に禁止ワードが含まれています。
20478	All materials of Purple Quality or lower have been selected	紫品質以下の素材をすべて選択しました
20479	Life Skill Vigor will overflow. Cannot Continue using this.	生活スキル活力があふれるため、これ以上使用できません。
20480	Another player placed a Bid at the same time. Please Retry.	ほかのプレイヤーが同時に入札しました。もう一度お試しください。
20481	Already qualified in another region. Cannot switch regions.	別地域ですでに資格を獲得しているため、地域変更できません。
20482	All teammates are in good health and do not need to Revive.	チームメイト全員が健康なため復活不要です。
20483	Only Soul Echoes from the current scenario can be deployed.	現在のシナリオのソウルエコーのみ配置できます。
20484	Wrong Job: The skill's job does not match the player's job.	職業不一致：スキルの職業とプレイヤーの職業が一致しません。
20485	A Member is in a Dungeon. The party size cannot be changed.	メンバーがダンジョン内にいるためパーティ人数を変更できません。
20486	Increases the skill multiplier of 【Comet】 by ^{1}${1}%^{2}.	【コメット】のスキル倍率 +^{1}${1}%^{2}。
20487	Permanently increases Physical ATK by ${1} and DEX by ${2}.	物理ATK +${1}、DEX +${2}を永久獲得。
20488	Purchase <color=#fe993f>30</color> days at once to receive:	<color=#fe993f>30</color>日分を一括購入すると以下を獲得：
20489	Cannot Enter another Dungeon during Placement confirmation.	配置確認中は別のダンジョンに入れません。
20490	Guild Technology does not meet the Requirement to level up:	ギルドテクノロジーがレベルアップ条件を満たしていません：
20491	Gitan died long ago. Gitan has no regrets. Gitan isn't bad.	ギタンは昔死んだ。ギタンに後悔はない。ギタンは悪くない。
20492	You are outside the barrier and continuously taking damage.	バリア外にいるため継続ダメージを受けています。
20493	Maximum Floors of all your healing buffs increased by @{1}.	すべての回復バフの最大階層 +@{1}。
20494	Magic damage buff: Each Floor increases Magic ATK by @{1}%.	魔法ダメージバフ：1階層ごとに魔法ATK +@{1}%。
20495	Carry the aura of a blue note to dissolve the matching note	青い音符のオーラをまとい、対応する音符を消去する
20496	Burrows underground, becoming immune to damage and Debuffs.	地中に潜り、ダメージとデバフを無効化。
20497	Select a Divine Arts Totem Preset in the upper-right corner	右上で神術トーテムプリセットを選択
20498	For every @{1}% Life lost, damage dealt increases by ${1}%.	HPを@{1}%失うごとに与ダメージ +${1}%。
20499	Increases the CRIT of offensive pet active skills by ${1}%.	攻撃型ペットアクティブスキルのCRIT +${1}%。
20500	Changes armor property to Water. Active only for the caster	防具属性を水属性に変更。術者のみ有効
20501	Changes armor property to Earth. Active only for the caster	防具属性を地属性に変更。術者のみ有効
20502	A party Member has already joined another Adventurer Group.	パーティメンバーがすでに別の冒険グループに参加しています。
20503	You've reached today's limit for receiving gifted Crystals.	本日のクリスタルギフト受取上限に達しました。
20504	The Party Leader selects a sapling and hangs the declaration	パーティリーダーが苗木を選び、宣言を掲示
20505	[Reserved] Participate in the Guild Bonfire event @{1} times	[予約] ギルド焚き火イベントに@{1}回参加
20506	Find the Head Job Advance Mentor and begin your Job Advance.	上位職教官を探し、転職を開始する。
20507	Choose your desired job and complete your first Job Advance.	希望する職業を選び、最初の転職を完了する。
20508	Learn about the Eden Group from the Head Job Advance Mentor.	上位職教官から楽園団について学ぶ。
20509	The Eden Group Chief entrusts you with an important mission.	楽園団長から重要な任務を託される。
20510	Make friends. Let's Run Dungeons together—it'll be a breeze!	フレンドを作ろう。一緒にダンジョンへ行けば楽勝！
20511	Affects the damage of the character's Physical Damage Skills	キャラクターの物理ダメージスキルの威力に影響
20512	Reduces the Chance of the character receiving a critical hit	キャラクターがクリティカルを受ける確率を低下
20513	You were removed from the event area for being AFK too long.	長時間AFKのためイベントエリアから退出させられました。
20514	Your party successfully delivered the supply transport cart.	パーティが物資輸送カートの護衛に成功しました。
20515	Continue exploring and follow Fervor into Culvert Floor @{1}	探索を続け、ファーヴァーを追って地下水路@{1}Fへ
20516	Tap to activate when the prerequisite Star reaches Max level	前提スターが最大レベルになるとタップで有効化
20517	A high-quality attribute is currently available. Discard it?	高品質な属性が出ています。破棄しますか？
20518	For every @{1} professions that reach Adept, Max Vigor +@{2}	熟練者に到達した職業@{1}個ごとに最大活力 +@{2}
20519	^{1}^{2}^{3}Magic^{4}^{5}^{6}\n^{7}^{8}^{9}ST^{10}^{11}^{12}	^{1}^{2}^{3}魔法^{4}^{5}^{6}\n^{7}^{8}^{9}単体^{10}^{11}^{12}
20520	Test Limited-Time Pool @{1} - Open for @{2} Days from Launch	テスト期間限定プール@{1} - サーバー開始から@{2}日間開催
20521	Active: <color=#7E7361>${1} ≤ Weekly Activity ≤ ${2}</color>	活発：<color=#7E7361>${1} ≤ 週間活動度 ≤ ${2}</color>
20522	Very Inactive: <color=#7E7361>Weekly Activity ＜ ${1}</color>	非常に非活発：<color=#7E7361>週間活動度 ＜ ${1}</color>
20523	This message will be Sent to all Guild Members. Send it now?	このメッセージをギルドメンバー全員に送信します。送信しますか？
20524	The caravan has departed. It will return after 5:00 Tomorrow	キャラバンは出発済みです。明日5:00以降に戻ります
20525	You cannot help load an item you submitted through Get Help.	支援要請で自分が提出したアイテムの積み込みは手伝えません。
20526	Party does not meet the required number of different classes	パーティが必要な異職業数の条件を満たしていません
20527	^{1}^{2}【Crazy Uproar】^{3}^{4}Extra VIT +${1} and LUK +${2}.	^{1}^{2}【クレイジーアップロア】^{3}^{4}でVIT +${1}、LUK +${2}。
20528	Control effects cannot interrupt casting. Variable CT +@{1}%	行動妨害で詠唱中断されない。変動詠唱時間 +@{1}%
20529	STR, INT, and DEX each increase by @{1} points for @{2} sec.	@{2}秒間、STR・INT・DEXがそれぞれ@{1}増加。
20530	While ^{1}^{2}[Increase AGI]^{3}^{4} is active, ASPD +${1}%.	^{1}^{2}[速度増加]^{3}^{4}中、ASPD +${1}%。
20531	For every ${1} INT, increases Magic ATK by ${2}, up to ${3}.	INT${1}ごとに魔法ATK +${2}、最大${3}。
20532	For every ${1} DEX, increases Magic ATK by ${2}, up to ${3}.	DEX${1}ごとに魔法ATK +${2}、最大${3}。
20533	【Storm Gust】 and 【Lord of Vermilion】 deal ${1}% more damage.	【ストームガスト】と【ロードオブヴァーミリオン】のダメージ +${1}%。
20534	Remove the normal brazier when the campfire reaches Lv. @{1}	焚き火がLv.@{1}に達したら通常火鉢を削除
20535	Third-Prize Preview @{2} ms after Campfire Phase @{1} begins	焚き火フェーズ@{1}開始後@{2}msで3等プレビュー
20536	First-Prize Preview @{2} ms after Campfire Phase @{1} begins	焚き火フェーズ@{1}開始後@{2}msで1等プレビュー
20537	The current skill point allocation has not been saved. Exit?	現在のスキルポイント配分は未保存です。終了しますか？
20538	You cannot change your skill point allocation during combat.	戦闘中はスキルポイント配分を変更できません。
20539	Strouf has gone completely berserk! Watch out for the waves!	ストラウフが完全に暴走した！波に注意！
