Index	English	Japanese_Translation
10549	Activate Stat Overview	ステータス概要を有効化
10550	Hatching Result Chance	孵化結果確率
10551	Total Deployment Stats	出撃ステータス合計
10552	Limit has been reached	上限に達しました
10553	Lumberjack (Deprecated	木こり（廃止予定
10554	Woodcarver (Deprecated	木工職人（廃止予定
10555	Clear the Natural Land	自然の土地をクリア
10556	Go back and try again.	戻ってやり直す。
10557	Click here to view it.	ここをタップして表示。
10558	Fly Wing (Click Quest)	ハエの羽（クエストクリック）
10559	Canopied Merchant Cart	幌付き商人カート
10560	Leave the Epic Battle.	エピックバトルから退出。
10561	^{1}Defeat Pharaoh^{2}	^{1}ファラオを倒す^{2}
10562	Help Summon the Dragon	ドラゴン召喚を手伝う
10563	I'm looking for Eddga.	エドガを探しています。
10564	Who is Professor Ryan?	ライアン教授って誰？
10565	Describe What Happened	何が起きたか説明する
10566	...Just one last time.	…本当にこれで最後。
10567	All right, rest it is.	わかった、休もう。
10568	You already said that.	それ、もう言ったよ。
10569	Whimper... Woof, woof!	クゥン…ワン、ワン！
10570	A perfect performance!	完璧な演奏だった！
10571	Of course we're going.	もちろん行くよ。
10572	Go to Guild Management	ギルド管理へ
10573	No Difficulty Selected	難易度が選択されていません
10574	Instance opens in ${1}	インスタンス開始まで ${1}
10575	Fresh-Faced Adventurer	駆け出し冒険者
10576	Disable Auto-Dismantle	自動分解を無効化
10577	Entering\nFinal Stage!	最終ステージへ\n突入！
10578	Auction: Yet to start!	オークション：まだ開始していません！
10579	Total Auction Dividend	オークション配当合計
10580	Gift from Costume ${1}	衣装${1}からのギフト
10581	Moonlit Challenger III	月夜の挑戦者 III
10582	Only elites may enter.	エリートのみ入場できます。
10583	Upper Winners' Bracket	勝者側トーナメント・上段
10584	Lower Winners' Bracket	勝者側トーナメント・下段
10585	Individual Loss Reward	個人敗北報酬
10586	Failed Auction Rewards	オークション失敗報酬
10587	Registration Condition	参加登録条件
10588	Emote Pack Unlock Item	エモートパック解放アイテム
10589	Basic Totem Skill Book	基本トーテムスキルブック
10590	Pet Selection Gift Box	ペット選択ギフトボックス
10591	This Week's Star Value	今週のスター値
10592	Looking for a Goofball	お調子者募集中
10593	At Least @{1} Openings	@{1}枠以上必要
10594	Strong Solo Capability	高いソロ性能
10595	"Afternoon Variations"	「午後の変奏曲」
10596	Body Style - Expansion	体術 - 拡張
10597	Fire Style - Flame Jet	火遁 - 火炎噴射
10598	Fafnir - Summon Shield	ファフニール - シールド召喚
10599	Fafnir - Summon Whelps	ファフニール - 幼竜召喚
10600	Memory Game-Top Damage	記憶ゲーム-最高ダメージ
10601	Make Statue Fire Laser	像にレーザーを撃たせる
10602	Music Box Circular AoE	オルゴール円形AoE
10603	New Season Preparation	新シーズン準備
10604	Pet Guardian Live@{1}D	ペットガーディアン Live@{1}D
10605	^{1}[Horse Racing]^{2}	^{1}[競馬]^{2}
10606	Time to Explore Freely	自由探索の時間
10607	Help in a Time of Need	困った時の助け
10608	Anomaly in the Pyramid	ピラミッドの異変
10609	Scattered Cargo Crates	散乱した貨物箱
10610	The Dog's New Discover	犬の新発見
10611	Equipment - Equip Gear	装備 - 装備する
10612	Equip @{1} Soul Echoes	ソウルエコーを@{1}個装備
10613	Untargetable by Allies	味方からターゲット不可
10614	War God's Power - Blue	軍神の力 - 青
10615	Bulwark's Power - Blue	防壁の力 - 青
10616	Giant's Power - Orange	巨人の力 - オレンジ
10617	Giant's Power - Purple	巨人の力 - パープル
10618	Life Percentage - Blue	HP割合 - 青
10619	Reinforced Armor Plate	強化アーマープレート
10620	START_WITH_PC_LAUNCHER	PCランチャーから開始
10621	PATCH_WRITE_FILE_ERROR	パッチファイル書き込みエラー
10622	PATCH_RESTART_TIPS@{1}	パッチ再起動案内@{1}
10623	Real-Name Registration	実名登録
10624	Life Skill Grandmaster	生活スキルグランドマスター
10625	Select one S-Rank pet.	Sランクペットを1体選択。
10626	Prelude II: Solar Leap	前奏曲II：ソーラーリープ
10627	Performance Successful	演奏成功
10628	Goddess's Overture III	女神の序曲 III
10629	A light, compact wand.	軽くてコンパクトなワンド。
10630	EXP used for the Pass.	パスに使用するEXP。
10631	Hymn Before the Church	教会前の賛美歌
10632	Cries Beside the Stall	露店脇の泣き声
10633	Glory Before the Tower	塔前の栄光
10634	No Skill Books for now	現在使用できるスキルブックはありません
10635	Minor Water Resistance	水属性耐性・小
10636	Minor Earth Resistance	地属性耐性・小
10637	Low-Tier Magic Defense	初級魔法防御
10638	Pet Shard: Lava Lizard	ペットの欠片：ラヴァリザード
10639	Pet Shard: Retribution	ペットの欠片：リトリビューション
10640	Pet Shard: Sarah Irene	ペットの欠片：サラ・アイリーン
10641	Pet Shard: Miyabi Doll	ペットの欠片：雅人形
10642	Wild Rose Knight Shard	ワイルドローズナイトの欠片
10643	Cat o' Nine-Tail Shard	キャットナインテイルの欠片
10644	Fluffy Bunny - Limited	ふわふわバニー - 期間限定
10645	Orange Soul Echo Chest	オレンジソウルエコーチェスト
10646	Novice Chest--Lv. @{1}	ノービスチェスト--Lv. @{1}
10647	Gift one ${2} to ${1}?	${1}に${2}を1個贈りますか？
10648	Sharpened Honing Stone	研ぎ澄まされた砥石
10649	Blue Headgear Material	青ヘッドギア素材
10650	Tier @{1} Green Weapon	Tier @{1} 緑武器
10651	Change Guild Name Card	ギルド名変更カード
10652	Pet Training Diary III	ペット育成日記 III
10653	Cross Star Core - Blue	クロススターコア - 青
10654	Cross Star Core - Gray	クロススターコア - 灰
10655	Moon Star Core - Green	ムーンスターコア - 緑
10656	Sun Star Core - Orange	サンスターコア - オレンジ
10657	Sun Star Core - Purple	サンスターコア - パープル
10658	Solar Star Core - Gray	ソーラースターコア - 灰
10659	Prism Star Core - Blue	プリズムスターコア - 青
10660	Prism Star Core - Gray	プリズムスターコア - 灰
10661	Advanced Forging Totem	上級鍛造トーテム
10662	Oak Scroll·Cloak-Green	オークスクロール・マント-緑
10663	Fate Scroll·Armor-Blue	運命スクロール・アーマー-青
10664	Ymir Scroll·Armor-Blue	ユミルスクロール・アーマー-青
10665	Cute Sparkling Balloon	かわいいキラキラ風船
10666	Yor's Kitchen Creation	ヨルのキッチン特製品
10667	Superior Spirit Potion	上級スピリットポーション
10668	Superior Yellow Potion	上級イエローポーション
10669	Superior Orange Potion	上級オレンジポーション
10670	Potent Breath Medicine	強力ブレス薬
10671	Gentle Breath Medicine	穏やかブレス薬
10672	Lv. @{1} Katar (No BD)	Lv. @{1} カタール（BDなし）
10673	Lv. @{1} Staff (No BD)	Lv. @{1} スタッフ（BDなし）
10674	Basic Two-Handed Sword	ベーシックツーハンドソード
10675	Novice Staff of Wisdom	ノービス賢者の杖
10676	Two-Tone - Blue/Yellow	ツートーン - 青/黄
10677	Desolate Mist Bagpipes	荒涼の霧バグパイプ
10678	Throat of the Ash Tree	トネリコの喉笛
10679	Monster not yet killed	モンスター未討伐
10680	Not enough completions	クリア回数が足りません
10681	No Job Talent selected	職業タレントが選択されていません
10682	Time Rift Gold Casting	時空の裂け目・ゴールドキャスト
10683	Card: Baby Desert Wolf	カード：ベビーデザートウルフ
10684	Divine Totem Synthesis	神術トーテム合成
10685	Card Slotting Details:	カードスロット詳細：
10686	Codex Function Details	図鑑機能詳細
10687	Match Gameplay Details	対戦ルール詳細
10688	Challenge Requirements	挑戦条件
10689	I Have the Highest Bid	現在最高入札者です
10690	Summon the Four Saints	四聖獣を召喚
10691	Holy Light Suppression	ホーリーライトサプレッション
10692	Reflect Damage Passive	ダメージ反射パッシブ
10693	Defeat Normal Monsters	通常モンスターを倒す
10694	Dismantle @{1} Cannons	キャノンを@{1}基分解
10695	Monster Reward Preview	モンスター報酬プレビュー
10696	Chapter Reading Reward	章読了報酬
10697	All Research Completed	研究をすべて完了
10698	Chapter of Bygone Days	過ぎ去りし日の章
10699	Sanctuary [Buff Check]	サンクチュアリ[バフチェック]
10700	Unlimited Acceleration	無制限加速
10701	Sustained Acceleration	持続加速
10702	Cart Tornado - Enhance	カートトルネード - 強化
10703	Transform into Lunatic	ルナティックに変身
10704	Buff Applied to Allies	味方にバフ付与
10705	BDTarget_LogicData_Tag	BDTarget_LogicData_Tag
10706	Damage Reduction Orbit	ダメージ軽減軌道
10707	Invincible Escort Cart	無敵の護送カート
10708	Dragonblood Protection	ドラゴンブラッドの加護
10709	Bride Character Marker	花嫁キャラクターマーカー
10710	Quick Target Selection	クイックターゲット選択
10711	Spellbook - Soul Burst	スペルブック - ソウルバースト
10712	Bell Activation Effect	ベル起動エフェクト
10713	Pain of the Wind Blade	風刃の痛み
10714	ATK and MATK Reduction	ATK・MATK低下
10715	Ranged Damage Increase	遠距離ダメージ増加
10716	Continuous Area Shield	持続エリアシールド
10717	DEF and MDEF Reduction	DEF・MDEF低下
10718	Mist Formation Stealth	霧形成ステルス
10719	Player Accelerate/Slow	プレイヤー加速/減速
10720	Bell Untargetable Buff	ベル対象不可バフ
10721	Stationary Blue Bubble	固定ブルーバブル
10722	Sacred Music True Form	聖なる音楽・真形態
10723	Shield Casting Passive	シールド詠唱パッシブ
10724	Switch Earth Drive@{1}	アースドライブ切替@{1}
10725	Slashing Strike Floors	スラッシングストライク階層
10726	Hundred Spear Mode@{1}	ハンドレッドスピアモード@{1}
10727	Dark Illusion_S@{1}_BD	ダークイリュージョン_S@{1}_BD
10728	Reduce Twilight Ray CD	トワイライトレイCD短縮
10729	Pinpoint Attack Stacks	ピンポイントアタックスタック
10730	Dual-Wield Mastery@{1}	二刀流マスタリー@{1}
10731	Damage Increase Effect	ダメージ増加効果
10732	Rolling Cutter Passive	ローリングカッターパッシブ
10733	Holy Light Convergence	ホーリーライトコンバージェンス
10734	Claim ${1} Map Rewards	マップ報酬を${1}個受け取る
10735	Win ${1} Siege Battles	攻城戦に${1}回勝利
10736	Don't show again today	今日は今後表示しない
10737	Complete Tutorial ${1}	チュートリアル${1}を完了
10738	Reach Title Level ${1}	称号レベル${1}に到達
10739	Complete Instance ${1}	インスタンス${1}をクリア
10740	^{1}Defeat Dracula^{2}	^{1}ドラキュラを倒す^{2}
10741	^{1}Defeat Gryphon^{2}	^{1}グリフォンを倒す^{2}
10742	^{1}[Divine Realm]^{2}	^{1}[神域]^{2}
10743	Main Battlefield Rules	メイン戦場ルール
10744	Tournament Description	トーナメント説明
10745	Trade Exchange Details	取引所詳細
10746	Internal ranking error	内部ランキングエラー
10747	Auction guild mismatch	オークションのギルドが一致しません
10748	Party Member not found	パーティメンバーが見つかりません
10749	Already a close friend	すでに親しいフレンドです
10750	Not on the Blocks list	ブロックリストに登録されていません
10751	Repeat appearance slot	外見スロットが重複しています
10752	Stall name is too long	露店名が長すぎます
10753	Invalid item discount.	無効なアイテム割引率です。
10754	Invalid skill Distance	無効なスキル距離です
10755	Not in Moderated Mode.	モデレートモードではありません。
10756	Invalid channel index.	無効なチャンネル番号です。
10757	Name card unavailable.	ネームカードを使用できません。
10758	Chapter does not exist	章が存在しません
10759	Journey does not exist	旅程が存在しません
10760	Current node completed	現在のノードは完了済みです
10761	Already in an instance	すでにインスタンス内です
10762	Refresh limit reached.	更新上限に達しました。
10763	Gift order has expired	ギフト注文の期限が切れました
10764	Too many party Members	パーティメンバーが多すぎます
10765	Invalid draw cost item	抽選コストアイテムが無効です
10766	Event execution failed	イベント実行に失敗しました
10767	Trigger does not exist	トリガーが存在しません
10768	Incorrect escort phase	護送フェーズが不正です
10769	Maximum points reached	最大ポイントに達しました
10770	Matchmaking timed out.	マッチングがタイムアウトしました。
10771	Signature is too long.	署名が長すぎます。
10772	Contains locked items.	ロック中のアイテムが含まれています。
10773	^{1}Body Tempering^{2}	^{1}ボディテンパリング^{2}
10774	^{1}Power of Earth^{2}	^{1}大地の力^{2}
10775	^{1}Weapon Enhance^{2}	^{1}武器強化^{2}
10776	Concussive Shield Bash	コンカッシブシールドバッシュ
10777	Brandish Spear Enhance	ブランディッシュスピア強化
10778	Basic Physical Defense	基本物理防御
10779	Minor Ghost Resistance	念属性耐性・小
10780	Advanced Magic Defense	上級魔法防御
10781	Vanish Without a Trace	跡形もなく消える
10782	^{1}Fireball Burst^{2}	^{1}ファイアボールバースト^{2}
10783	^{1}Earthfire Mark^{2}	^{1}アースファイアマーク^{2}
10784	^{1}Flame Eruption^{2}	^{1}フレイムイラプション^{2}
10785	^{1}Frost Eruption^{2}	^{1}フロストイラプション^{2}
10786	^{1}Arcane Mastery^{2}	^{1}アーケインマスタリー^{2}
10787	^{1}Arcane Studies^{2}	^{1}アーケイン研究^{2}
10788	Account already exists	アカウントはすでに存在します
10789	Failed to access Redis	Redisへのアクセスに失敗しました
10790	Redis operation failed	Redis操作に失敗しました
10791	Not enough Consumables	消耗品が足りません
10792	Storage does not exist	倉庫が存在しません
10793	Item use is prohibited	アイテム使用は禁止されています
10794	Not the Current Preset	現在のプリセットではありません
10795	Hotbar item not found.	ホットバーアイテムが見つかりません。
10796	Prerequisites not met.	前提条件を満たしていません。
10797	Distance to Start Time	開始までの時間
10798	Attacker Gameplay Flow	攻撃側ゲーム進行
10799	Defender Gameplay Flow	防衛側ゲーム進行
10800	Participation Rewards:	参加報酬：
10801	Failed to detect mode.	モード検出に失敗しました。
10802	Invalid top-up option.	無効なチャージ項目です。
10803	You're not in a party.	パーティに参加していません。
10804	Garrisoned Guild: ${1}	駐屯ギルド：${1}
10805	Exit Stronghold Battle	拠点戦を退出
10806	Player Limit ${1}/${2}	プレイヤー上限 ${1}/${2}
10807	Input cannot be empty.	入力欄を空にできません。
10808	${1}'s Book Collection	${1}のブックコレクション
10809	Refresh is on cooldown	更新はクールダウン中です
10810	Equipment Preset error	装備プリセットエラー
10811	The cargo has expired.	貨物の期限が切れました。
10812	Cargo has been loaded.	貨物を積み込みました。
10813	Guild group not found.	ギルドグループが見つかりません。
10814	Unlock · Solar Chariot	解放・ソーラーチャリオット
10815	A Gathering of Friends	仲間たちの集い
10816	Two Spirits in Harmony	二つの魂の調和
10817	A Small Haul: 10 Cards	小さな収穫：カード10枚
10818	Practice Makes Perfect	継続は力なり
10819	Ugh... I am... I am...	うぅ…私は…私は…
10820	【${1} Hundred Million】	【${1}億】
10821	Currency Limit Details	通貨上限詳細
10822	Right-click to unequip	右クリックで装備解除
10823	Game is About to start	まもなくゲーム開始
10824	Compliment her sweater	彼女のセーターを褒める
10825	The professor sent me.	教授に頼まれて来ました。
10826	Thank you, adventurer!	ありがとう、冒険者！
10827	Create Adventure Guild	冒険者ギルドを作成
10828	Place It in the Device	装置にセットする
10829	Damage +@{1}%. Stacks.	ダメージ +@{1}%。スタック可能。
10830	Coffin uses skill @{1}	棺がスキル @{1}を使用
10831	Coffin Summoned marker	棺召喚マーカー
10832	Full-screen Shield AoE	全画面シールドAoE
10833	Generate Get Help Code	ヘルプコードを生成
10834	Player Requesting Help	ヘルプ要請中のプレイヤー
10835	System build replaced.	システムビルドを置換しました。
10836	Life increased by ${1}	HPが${1}増加
10837	Intelligence Resonance	INT共鳴
10838	Chest Level-up Rewards	宝箱レベルアップ報酬
10839	Wind Walk【Buff Effect】	ウィンドウォーク【バフ効果】
10840	Blitz Beat【Skill Mode】	ブリッツビート【スキルモード】
10841	Blitz Beat【Stat Boost】	ブリッツビート【ステータス強化】
10842	White Circle Underfoot	足元の白いサークル
10843	Silk Spit—@{1} Players	シルクスピット—@{1}人
10844	Mistress Basic Attack.	ミストレス通常攻撃。
10845	Roda Frog Cone - Water	ロッダフロッグ円錐攻撃 - 水
10846	Elder Willow Cone-Fire	エルダーウィロー円錐攻撃-火
10847	Enhanced Double Strafe	ダブルストレイフィング強化
10848	The One with the Sword	剣を持つ者
10849	Assassin Normal Attack	アサシン通常攻撃
10850	No Member Applications	メンバー申請はありません
10851	Izlude Map Description	イズルードマップ説明
10852	Geffen Map Description	ゲフェンマップ説明
10853	Morroc Map Description	モロックマップ説明
10854	Next question in ${1}s	次の問題まで${1}秒
10855	Drag to select a target	ドラッグして対象を選択
10856	Baphomet Attack Enhance	バフォメット攻撃強化
10857	Urgent Treatment Needed	緊急治療が必要です
10858	Academy Journal: Recess	アカデミー日誌：休み時間
10859	${1} monsters remaining	残りモンスター${1}体
10860	Head to the Chaos Ruins	カオス遺跡へ向かう
10861	Starshard Dragon Unseal	スターシャードドラゴン封印解除
10862	Event Period: ${1}-${2}	イベント期間：${1}-${2}
10863	Shared to World Channel	ワールドチャンネルに共有しました
10864	Magic Damage Reduction%	魔法ダメージ軽減%
10865	Skill Damage Reduction%	スキルダメージ軽減%
10866	Earth Damage Reduction%	地属性ダメージ軽減%
10867	Water Damage Reduction%	水属性ダメージ軽減%
10868	Ghost Damage Reduction%	念属性ダメージ軽減%
10869	Damage to Undead Race %	不死種族へのダメージ %
10870	Damage to Insect Race %	昆虫種族へのダメージ %
10871	Damage to Dragon Race %	竜種族へのダメージ %
10872	DMG vs Medium Enemies %	中型へのダメージ %
10873	Additional Physical ATK	追加物理ATK
10874	Additional Physical DEF	追加物理DEF
10875	Universal Damage Shield	全属性ダメージシールド
10876	Shield Effect Received%	被シールド効果%
10877	Challenge the Protector	守護者に挑戦
10878	Encounter the Evil Boss	邪悪ボスと遭遇
10879	Battle Merit Settlement	戦功精算
10880	${1}'s Spacetime Emblem	${1}の時空エンブレム
10881	Guild Merit Leaderboard	ギルド戦功ランキング
10882	Reach @{1} Total Points	合計@{1}ポイントに到達
10883	Whoosh! Whoosh! Whoosh!	ヒュン！ヒュン！ヒュン！
10884	Fall asleep at the inn.	宿屋で眠る。
10885	Reach @{1} Battle Merit	戦功@{1}に到達
10886	Equip @{1} blue Echoes.	青ソウルエコーを@{1}個装備。
10887	Kill @{1} Orc Skeletons	オークスケルトンを@{1}体倒す
10888	Claim @{1} area rewards	エリア報酬を@{1}個受け取る
10889	Obtain the Alpaca mount	アルパカマウントを入手
10890	Complete Pet Tower once	ペットタワーを1回クリア
10891	Equip the Divine Totem.	神術トーテムを装備。
10892	Talk to the Guide again	案内人ともう一度話す
10893	Talk to your companions	仲間と話す
10894	Touch the Realm Diorama	領域ジオラマに触れる
10895	Life +@{1}%, ATK +@{2}%	HP +@{1}%、ATK +@{2}%
10896	Current Encounter Group	現在のエンカウントグループ
10897	Outfit Not Yet Unlocked	衣装はまだ解放されていません
10898	Third Class Advancement	3次職転職
10899	% Physical ATK Increase	物理ATK増加率
10900	% Physical DEF Increase	物理DEF増加率
10901	% Movement Speed Change	移動速度変化率
10902	% Attack Speed Increase	攻撃速度増加率
10903	Defeat Golden Thief Bug	黄金蟲を倒す
10904	Novice Handbook Rewards	ノービスハンドブック報酬
10905	AFK Bonus Time Reminder	AFKボーナス時間通知
10906	Otherworld Arrival Shop	異世界到来ショップ
10907	Season Exploration Shop	シーズン探索ショップ
10908	Poem of a Lost Homeland	失われた故郷の詩
10909	Auto Combat has stopped	自動戦闘を停止しました
10910	A New World Has Arrived	新世界の到来
10911	Damage Reflection Build	ダメージ反射ビルド
10912	Go to the banquet venue	宴会場へ向かう
10913	Approach the giant ant.	巨大アリに近づく。
10914	Complete the shell game	シェルゲームをクリア
10915	Ask about the next move	次の行動を尋ねる
10916	So lucky! I'll be next!	ラッキー！次は私！
10917	We're rich! We're rich!	大金持ちだ！大金持ちだ！
10918	Upper-Left Revive Point	左上の復活地点
10919	Lower-Left Revive Point	左下の復活地点
10920	Main-Hand/Off-Hand Slot	メインハンド/サブハンドスロット
10921	Notification Dot System	通知ドットシステム
10922	Official Recommendation	公式おすすめ
10923	Suggestions from Others	他プレイヤーからの提案
10924	Friend Gifts - Benefits	フレンドギフト - 特典
10925	Victory of the Covenant	盟約の勝利
10926	Price (Ascending Order)	価格（昇順）
10927	It can't go any higher!	これ以上上げられません！
10928	Keep up to ${1} records	最大${1}件まで保持
10929	Pre-purchase successful	事前購入に成功しました
10930	Deduct Illicit Earnings	不正収益を差し引く
10931	Introducing Codex Cards	図鑑カード紹介
10932	Bond Points Information	絆ポイント情報
10933	Details Details Details	詳細 詳細 詳細
10934	Advanced Treasure Chest	上級宝箱
10935	Growth Handbook Sources	成長ハンドブック入手先
10936	Emerald Garden Emblem I	エメラルドガーデンエンブレム I
10937	Player ${1} revived you	プレイヤー${1}があなたを復活させました
10938	Lifetime Purchase Limit	生涯購入上限
10939	Refreshes daily at ${1}	毎日${1}に更新
10940	Created: ${2}/${3}/${1}	作成日：${2}/${3}/${1}
10941	Friend Recommendations:	おすすめフレンド：
10942	Active Mount Attributes	有効なマウントステータス
10943	Opposite-Gender Players	異性プレイヤー
10944	Leave the current raid?	現在のレイドを退出しますか？
10945	This player is offline.	このプレイヤーはオフラインです。
10946	Invalid party objective	無効なパーティ目標
10947	Default Listing Message	デフォルト出品メッセージ
10948	Recommended Party Size:	推奨パーティ人数：
10949	Rent Job-exclusive ${1}	${1}職専用装備をレンタル
10950	Claim ${1}'s Map Reward	${1}のマップ報酬を受け取る
10951	Guild Creation Response	ギルド作成レスポンス
10952	Share text is too long.	共有テキストが長すぎます。
10953	${1} reaches level ${2}	${1}がレベル${2}に到達
10954	Level-up in progress...	レベルアップ中…
10955	Not in the event period	イベント期間外です
10956	${1}'s Get Help Request	${1}のヘルプ要請
10957	Helped Today: ${1}/${2}	本日の支援：${1}/${2}
10958	Already refreshed today	本日はすでに更新済みです
10959	Above the Sea of Clouds	雲海の上
10960	Card: Goblin Steamrider	カード：ゴブリンスチームライダー
10961	Portrait Card: Orc Hero	ポートレートカード：オークヒーロー
10962	Portrait Card: Mistress	ポートレートカード：ミストレス
10963	Portrait Card: Baphomet	ポートレートカード：バフォメット
10964	Portrait Card: Deviling	ポートレートカード：デビルリング
10965	Portrait Card: Angeling	ポートレートカード：エンジェリング
10966	Portrait Card: Orc Lord	ポートレートカード：オークロード
10967	Portrait Card: Phreeoni	ポートレートカード：フリオニ
10968	Interaction unavailable	インタラクションできません
10969	Must equip ^{1}${1}^{2}	^{1}${1}^{2}を装備する必要があります
10970	Must carry ^{1}${1}^{2}	^{1}${1}^{2}を所持する必要があります
10971	Clear 【${1}】 difficulty	【${1}】難易度をクリア
10972	You're not a Lucky Star	あなたはラッキースターではありません
10973	No corresponding skill!	対応するスキルがありません！
10974	Novice Two-Handed Sword	ノービスツーハンドソード
10975	Gain ${1}% Holy damage.	聖属性ダメージを${1}%獲得。
10976	Damage Reduction +@{1}%	ダメージ軽減 +@{1}%
10977	Permanent Joint Passive	常時ジョイントパッシブ
10978	Convert Armor to Poison	防具を毒属性に変換
10979	Takes Damage over Time.	継続ダメージを受ける。
10980	Movement Speed Increase	移動速度増加
10981	Damage Increase +@{1}%.	ダメージ増加 +@{1}%。
10982	Holy Light Resurrection	ホーリーライトリザレクション
10983	Fire and Earth Research	火・地属性研究
10984	Magic Absorption - Card	魔法吸収 - カード
10985	Physical Reflect - Card	物理反射 - カード
10986	Save shortcut settings?	ショートカット設定を保存しますか？
10987	Compressed Gas Canister	圧縮ガスキャニスター
10988	Skill@{1}Goblet Shatter	スキル@{1}ゴブレットシャッター
10989	Skill@{1}Kun Appearance	スキル@{1}クン出現
10990	Jellyfish Ranged Attack	クラゲ遠距離攻撃
10991	Skill@{1} Orbiting Fins	スキル@{1} 周回フィン
10992	Skill@{1} Fin Formation	スキル@{1} フィン陣形
10993	Skill@{1} Aggro Control	スキル@{1} ヘイト制御
10994	Summon Airship Monsters	飛行船モンスターを召喚
10995	Rectangular Sonic Blast	長方形ソニックブラスト
10996	Memory Game-Top Warning	記憶ゲーム-最高警告
10997	Kun Dives (Boss Action)	クン急降下（ボスアクション）
10998	Jellyfish Death Cleanup	クラゲ死亡時クリーンアップ
10999	Generic Finishing Skill	汎用フィニッシュスキル
11000	Mastering Normal Attack	通常攻撃マスター
