Index	English	Japanese_Translation
3777	Summon Notes	召喚ノート
3778	Linear Laser	リニアレーザー
3779	Water Pillar	水柱
3780	Elapsed Time	経過時間
3781	Rune Fashion	ルーンファッション
3782	Payon Region	フェイヨン地域
3783	Magic Powder	魔法の粉
3784	Special Mane	特別なたてがみ
3785	GVE Speedrun	GVE スピードラン
3786	Season Story	シーズンストーリー
3787	Shadow Claws	シャドークロー
3788	Spirit Glyph	スピリットグリフ
3789	Sacred Glyph	セイクリッドグリフ
3790	Silk Padding	シルクパッド
3791	Radiant Star	ラディアントスター
3792	The Solution	解決策
3793	Kill Ranking	キルランキング
3794	Win Rankings	優勝ランキング
3795	Hall of Fame	殿堂入り
3796	Untargetable	対象外
3797	Golden Touch	ゴールデンタッチ
3798	Crafting Set	クラフトセット
3799	One for Many	1 対多
3800	Gameplay@{1}	ゲームプレイ@{1}
3801	Wish Preview	ウィッシュプレビュー
3802	Current Wish	現在の願い
3803	Parting Gift	餞別の贈り物
3804	Dragonslayer	ドラゴンスレイヤー
3805	Tree of Life	生命の樹
3806	Innate Skill	生来のスキル
3807	Upgrade Cost	アップグレードコスト
3808	Boar's Feast	猪の饗宴
3809	Multi Strike	マルチストライク
3810	Decapitation	斬首
3811	Low-Tier HIT	低層ヒット
3812	Ice Guardian	アイスガーディアン
3813	Savage Blade	サベージブレード
3814	Medusa Shard	メデューサの欠片
3815	Veteran Pack	ベテランパック
3816	Green Potion	緑ポーション
3817	Enhance Pack	強化パック
3818	Hopping Frog	ホッピングカエル
3819	Basilac Clam	バシラッククラム
3820	Honing Stone	ホーニングストーン
3821	Mithril Grip	ミスリルグリップ
3822	Moongaze Gem	ムーンゲイズジェム
3823	Turtle Shell	亀の甲羅
3824	Orange Cards	オレンジカード
3825	Glossy Scell	光沢のあるセル
3826	Soft Feather	ソフトフェザー
3827	Pocket Watch	懐中時計
3828	Sticky Mucus	粘着性の粘液
3829	Worm Peeling	ワームの皮むき
3830	Crest of Sun	太陽の紋章
3831	Undying Root	不滅の根
3832	Dragon Scale	ドラゴンの鱗
3833	Empty Bottle	空のボトル
3834	Teleport Key	テレポートキー
3835	Lunatic Horn	ルナティックの角
3836	Silver Arrow	シルバーアロー
3837	Life Crystal	ライフクリスタル
3838	Mana Crystal	マナクリスタル
3839	White Potion	白ポーション
3840	Take It Easy	テイク・イット・イージー
3841	Lv. @{1} Bow	Lv. @{1} 弓
3842	Superior Rod	スーペリアロッド
3843	Advanced Rod	アドバンストロッド
3844	Basic Dagger	基本的なダガー
3845	Diamond Ring	ダイヤモンドリング
3846	Enchant Cost	エンチャントコスト
3847	Safety Shoes	安全靴
3848	Novice Boots	初心者ブーツ
3849	Falcon Cloak	ファルコンマント
3850	Vali's Cloak	ヴァリのマント
3851	Novice Cloak	初心者のマント
3852	Cotton Shirt	コットンシャツ
3853	Wraith Katar	レイス・カタール
3854	Novice Katar	ノービスカタール
3855	Pinewood Rod	パインウッドロッド
3856	Novice Staff	ノービススタッフ
3857	Morning Star	モーニングスター
3858	Knight Spear	ナイトスピア
3859	Novice Blade	ノービスブレード
3860	Novice Sword	ノービスソード
3861	Gorsk's Horn	ゴルスクの角笛
3862	Smithing EXP	鍛冶経験値
3863	Card: Sropho	カード：スロフォ
3864	Card: Petite	カード：プチ
3865	Card: Strouf	カード：ストルフ
3866	Card: Goblin	カード：ゴブリン
3867	Card: Marina	カード：マリーナ
3868	Card: Willow	カード：ウィロー
3869	Card: Eggyra	カード：エギラ
3870	Card: Zombie	カード：ゾンビ
3871	Card: Condor	カード：コンドル
3872	Card: Rocker	カード：ロッカー
3873	Throne Token	玉座トークン
3874	Shop Details	店舗詳細
3875	Gift Details	ギフト詳細
3876	Basic Rules:	基本ルール:
3877	Using Cards:	カードの使用:
3878	Praised you!	褒めてくれた！
3879	Card: Poring	カード：ポリン
3880	Starting Bid	入札開始
3881	Ilmo's Trial	イルモの試練
3882	Isti's Trial	イスティの試練
3883	Bonding Oath	絆の誓い
3884	Rapid Thrust	急速な推力
3885	Scythe Throw	鎌投げ
3886	Coffin Blast	コフィンブラスト
3887	Bubble Burst	バブルバースト
3888	Scythe Dance	サイスダンス
3889	Bubble Dream	バブルドリーム
3890	Shield Press	シールドプレス
3891	King's Grace	キングス・グレース
3892	Shield Break	シールドブレイク
3893	Shield Block	シールドブロック
3894	Block Impact	ブロックインパクト
3895	Assist Score	アシストスコア
3896	Top Occupier	上位占有者
3897	Top Defender	トップディフェンダー
3898	Near-Godlike	神のようなもの
3899	Revive X${1}	X${1} を復活させます
3900	@{1} Assists	@{1} がサポートします
3901	Most Assists	最多アシスト数
3902	Drop Rewards	ドロップ報酬
3903	Lv.${1}-${2}	Lv.${1}-${2}
3904	Kafra's Ring	カプラの指輪
3905	Speed Potion	スピードポーション
3906	Animal World	アニマルワールド
3907	Stigma Count	スティグマカウント
3908	Earthshatter	アースシャッター
3909	HP Lock Buff	HPロックバフ
3910	Size Reduced	サイズ縮小
3911	Osiris (Red)	オシリス（赤）
3912	Leave Combat	戦闘を離れる
3913	(Deprecated)	(廃止予定)
3914	Fire Release	ファイアリリース
3915	Severe Wound	重傷
3916	Magic Immune	魔法の免疫
3917	Flame Scorch	フレイムスコーチ
3918	HP Lock@{1}%	HPロック@{1}%
3919	Status Alert	ステータスアラート
3920	Quagmire SFX	泥沼SFX
3921	Arcane Study	難解な研究
3922	Gravity Trap	重力トラップ
3923	Slime Ground	スライムグラウンド
3924	Dark Sorcery	ダークソーサリー
3925	Trauma Drain	トラウマドレイン
3926	Scythe Slash	サイススラッシュ
3927	Clear Breeze	クリアブリーズ
3928	Bell Miracle	ベルの奇跡
3929	Demonic Aura	悪魔のオーラ
3930	Fairy Shield	フェアリーシールド
3931	Flame Breath	フレイムブレス
3932	Block Shield	ブロックシールド
3933	Arrow Effect	矢の効果
3934	Coffin Skill	コフィンスキル
3935	Laser Marker	レーザーマーカー
3936	Warning Link	警告リンク
3937	Charged Bell	チャージベル
3938	Green Marker	緑のマーカー
3939	Switch Thorn	スイッチソーン
3940	Frenzy S@{1}	フレンジー S@{1}
3941	Switch Comet	スイッチコメット
3942	Extreme Slow	極端に遅い
3943	Chest Effect	チェストエフェクト
3944	Battle Ready	戦闘準備完了
3945	Mic Controls	マイクコントロール
3946	Mic Requests	マイクリクエスト
3947	Make Friends	友達を作る
3948	Verbal Abuse	言葉による虐待
3949	Talk to ${1}	${1} と話す
3950	Defeat Mirko	ミルコを倒す
3951	Defeat Nasha	ナーシャを倒す
3952	Misc Rules 3	その他のルール 3
3953	Misc Rules 2	その他のルール 2
3954	Misc Rules 1	その他のルール 1
3955	Costume Draw	コスチューム抽選会
3956	Eternal Vows	永遠の誓い
3957	Invalid name	無効な名前です
3958	Stall closed	露店閉店
3959	Random Affix	ランダムな接辞
3960	Mighty Sword	マイティソード
3961	Spiral Blast	スパイラルブラスト
3962	Urd's Spring	ウルドの春
3963	Advanced HIT	アドバンストHIT
3964	Dagger Throw	ダガースロー
3965	Cold-Blooded	冷血
3966	Dark Stalker	ダークストーカー
3967	Black Market	ブラックマーケット
3968	Base Defense	基地防衛
3969	Like History	歴史のように
3970	No likes yet	まだ「いいね！」はありません
3971	Borrow Books	本を借りる
3972	Already Read	既読
3973	Set Template	テンプレートの設定
3974	Me - Profile	私 - プロフィール
3975	Select Theme	テーマの選択
3976	Three Mounts	3つのマウント
3977	A Pack of 20	20個入り
3978	Card Synergy	カードシナジー
3979	Thief Mentor	盗賊のメンター
3980	Amatsu Guide	アマツガイド
3981	Malaya Woman	マラヤの女性
3982	Dewata Woman	デワタウーマン
3983	Chungwolmang	忠月望
3984	Granny Broom	おばあさんほうき
3985	Event Period	イベント期間
3986	Revive Altar	復活の祭壇
3987	No Equipment	装備なし
3988	Close Defeat	惜敗
3989	Battle Start	バトルスタート
3990	Total Limit:	合計制限:
3991	Confirm Oath	宣誓の確認
3992	Edit message	メッセージを編集する
3993	Golden Orbit	ゴールデンオービット
3994	Apply Preset	プリセットを適用する
3995	Submit Build	ビルドを送信する
3996	Select Cards	カードを選択する
3997	Blind effect	ブラインド効果
3998	Generic Slow	一般的な遅い
3999	Generic Stun	汎用スタン
4000	Guard Domain	ガードドメイン
