# RO3 runtime Localization_en overrides
# Generated by _TranslationWorkspace/import_translations.py
# ID<TAB>English<TAB>Japanese; canonical source is split_1000 parts 01-27
10110200833	Marin	マリン
10110200834	Peco Peco	ペコペコ
10110200835	Wolf	ウルフ
10110200836	Ant Egg	アントの卵
10110200837	Stainer	ステイナー
10110200838	Skeleton	スケルトン
10110200839	Furious Poporing	怒れるポポリン
10110200840	Hydra	ヒドラ
10110200841	Obeaune	オボンヌ
10110200842	Flora	フローラ
10110200843	Martin	マーティン
10110200844	Giearth	ガイアス
10110200845	Skeleton Worker	スケルワーカー
10110200846	Zombie	ゾンビ
10110200847	Savage	サベージ
10110200848	Greatest General	天下大将軍
10110200849	Deniro	デニーロ
10110200850	Piere	ピエール
10110200851	Magnolia	マグノリア
10110200852	Frilldora	フリルドラ
10110200853	Andre	アンドレ
10110200854	Archer Skeleton	アーチャースケルトン
10110200855	Isis	イシス
10110200856	Verit	ベリット
10110200857	Matyr	マーター
10110200858	Minorous	ミノタウロス
10110200859	Mimic	ミミック
10110200860	Pirate Skeleton	パイレーツスケルトン
10110200861	Choco	チョコ
10110200862	Bongun	ボングン
10110200863	Baphomet Jr.	バフォメットJr.
10110200864	Sasquatch	サスカッチ
10110200865	Vitata	ヴィタータ
10110200866	Muka	ムカ
10110200867	Placeholder	プレースホルダー
10110200868	Dustiness	ダスティネス
10110200869	Nightmare	ナイトメア
10110200870	Rotar Zairo	ローターザイロ
10110200871	Eggyra	エギラ
10110200872	Goblin (Flail)	ゴブリン（フレイル）
10110200873	Marse	マルス
10110200874	Marine Sphere	マリンスフィア
10110200875	Sword Fish	ソードフィッシュ
10110200876	Marc	マルク
10110200877	Phen	フェン
10110200878	Steel Chonchon	スチールチョンチョン
10110200879	Beetle King	ビートルキング
10110200880	Argos	アルゴス
10110200881	Myst	ミスト
10110200882	Whisper	ウィスパー
10110200883	Orc Warrior	オーク戦士
10110200884	Orc Lady	オークレディ
10110200885	Orc Baby	オークベビー
10110200886	Goblin (Dagger)	ゴブリン（ダガー）
10110200887	Goblin (Mace)	ゴブリン（メイス）
10110200888	Goblin Archer	ゴブリンアーチャー
10110200889	Metaller	メタラー
10110200890	Zenorc	ゼノルク
10110200891	Megalodon	メガロドン
10110200892	Thara Frog	タラ・フロッグ
10110200893	Merman	マーマン
10110200894	Penomena	ペノメナ
10110200895	Deviace	デビアス
10110200896	Mantis	マンティス
10110200897	Side Winder	サイドワインダー
10110200898	Driller	ドリラー
10110200899	Hunter Fly	ハンターフライ
10110200900	Argiope	アルギオペ
10110200901	Ghoul	グール
10110200902	Nightmare	ナイトメア
10110200903	Goblin (Hammer)	ゴブリン（ハンマー）
10110200904	Goblin Steamrider	ゴブリンスチームライダー
10110200905	Sandman	サンドマン
10110200906	Hode	ホード
10110200907	Orc Archer	オークアーチャー
10110200908	Orc Skeleton	オークスケルトン
10110200909	Orc Zombie	オークゾンビ
10110200910	Sohee	ソヒー
10110200911	Horong	ホロン
10110200912	Nine Tails	九尾
10110200913	Munak	ムナック
10110200914	Dokebi	ドケビ
10110200915	Noxious	ノークサス
10110200916	Zerom	ゼロム
10110200917	Golem	ゴーレム
10110200918	Soldier Skeleton	ソルジャースケルトン
10110200919	Mummy	マミー
10110200920	Vocal Normal Attack	ボーカル通常攻撃
10110200921	Vocal Skills	ボーカルスキル
10110200922	Eclipse Normal Attack	エクリプス通常攻撃
10110200923	Eclipse Skills	エクリプスのスキル
10110200924	Mastering Normal Attack	通常攻撃マスター
10110200925	Mastering Skills	マスタリングスキル
10110200926	Dragon Fly Normal Attack	ドラゴンフライ通常攻撃
10110200927	Dragon Fly Skills	ドラゴンフライスキル
10110200928	Maya Purple Normal Attack	マヤパープル通常攻撃
10110200929	Maya Purple Skills	マヤパープルスキル
10110200930	Ghostring Normal Attack	ゴーストリング通常攻撃
10110200931	Ghostring Skills	ゴーストリングスキル
10110200932	Vagabond Wolf Normal Attack	さすらい狼通常攻撃
10110200933	Vagabond Wolf Skills	バガボンドウルフのスキル
10110200934	Dark Priest Normal Attack	ダークプリースト通常攻撃
10110200935	Dark Priest Skills	ダークプリーストスキル
10110200936	Gryphon Normal Attack	グリフォン通常攻撃
10110200937	Gryphon Skills	グリフォンのスキル
10110200938	Kobold Leader Normal Attack	コボルドリーダー通常攻撃
10110200939	Kobold Leader Skills	コボルドリーダーのスキル
10110200940	Toad Normal Attack	ヒキガエル通常攻撃
10110200941	Toad Skills	トードのスキル
10110200942	Cat o' Nine-Tail Normal Attack	キャットオーナインテイル通常攻撃
10110200943	Cat o' Nine-Tail Skills	九尾狐のスキル
10110200944	Ring of Light	光のリング
10110200945	Angel Swipe	エンジェルスイープ
10110200946	Poring Explosion	ポリン爆発
10110200947	Realm of Light	光の領域
10110200948	Pyroblast	パイロブラスト
10110200949	Lava Heatwave	溶岩熱波
10110200950	Summon Self-Destruct Poring	自爆ポリンを召喚
10110200951	Summon Thief Bug	シーフバグを召喚
10110200952	Frenzy	フレンジー
10110200953	Ring of Darkness	闇のリング
10110200954	Fallen Swipe	フォールン・スイープ
10110200955	Bombring Explosion	ボムポリン爆発
10110200956	Realm of Darkness	闇の領域
10110200957	Summon Bombring	ボムポリンを召喚
10110200958	Terrifying Roar	恐怖の咆哮
10110200959	Blade Whirlwind	ブレードワールウィンド
10110200960	Spinning Blade Strike	回転ブレード攻撃
10110200961	Shatterblade	シャッターブレード
10110200962	Rock-Shattering Strike	ロックシャッター
10110200963	Stone Glyph Slash	ストーングリフスラッシュ
10110200964	Petrify Cleave	石化斬り
10110200965	Petrifying Mist	石化ミスト
10110200966	Sandstorm	サンドストーム
10110200967	Light Poring Normal Attack-Holy	ラディアントポリン通常攻撃 - 聖属性
10110200968	Golden Thief Bug Normal Attack-Fire	黄金蟲通常攻撃-火属性
10110200969	Fallen Poring Normal Attack-Earth	堕落ポリン通常攻撃-地属性
10110200970	Orc Hero Normal Attack-Earth	オークヒーロー通常攻撃 - 地属性
10110200971	Maya Normal Attack-Earth	マヤー通常攻撃・地属性
10110200972	Orc Lord Normal Attack-Earth	オークロード通常攻撃-地属性
10110200973	Goblin Leader Normal Attack-Wind	ゴブリンリーダー通常攻撃-風属性
10110200974	Mistress Normal Attack-Wind	ミストレス通常攻撃-風属性
10110200975	Phreeoni Normal Attack-Neutral	フリオニ通常攻撃-無属性
10110200976	Eddga Normal Attack-Fire	エドガ通常攻撃・火属性
10110200977	Wavechaser Captain Normal Attack-Eternal	ウェーブチェイサー隊長通常攻撃-永続
10110200978	Powerful Drain	強力ドレイン
10110200979	Beehive Toss	蜂の巣投げ
10110200980	Stinger Assault	スティンガーアサルト
10110200981	Stinger Barrage	スティンガーバラージ
10110200982	Swarming Bees	群がるミツバチ
10110200983	Stinger Barrage@{1}	スティンガーバラージ@{1}
10110200984	Hiding	ハイディング
10110200985	Powerful Drain Trigger	強力ドレイン発動
10110200986	Osiris Normal Attack	オシリス通常攻撃
10110200987	Summon Horong	ホロンを召喚する
10110200988	Bandage Lash	包帯ラッシュ
10110200989	Summon Mummy	ミイラを召喚する
10110200990	Tracking Horong	追尾ホロン
10110200991	Dark Pulse	ダークパルス
10110200992	Goblin Leader Normal Attack	ゴブリンリーダー通常攻撃
10110200993	Intimidating Roar	威圧の咆哮
10110200994	Spear Thrust	槍突き
10110200995	Summon Spear	サモンスピア
10110200996	Hornet Assault	ホーネットアサルト
10110200997	Falling Beehive	落下する蜂の巣
10110200998	Hornet Attack	スズメバチの攻撃
10110200999	Mistress Normal Attack	ミストレス通常攻撃
10110201000	Boss Spear Throw	ボスの槍投げ
10110201001	Spear Barrage	スピア・バラージ
10110201002	Baphomet Normal Attack	バフォメット通常攻撃
10110201003	Scythe Sweep Attack	大鎌なぎ払い
10110201004	Inferno Explosion	インフェルノエクスプロージョン
10110201005	Hellfire	ヘルファイア
10110201006	Summon Scythe	サモンサイズ
10110201007	Soul Reaper	ソウルリーパー
10110201008	Summon Coffin	召喚棺
10110201009	Mummy's Hand	ミイラの手
10110201010	Summon Pyramid	ピラミッド召喚
10110201011	Spinning Pyramid	回転ピラミッド
10110201012	Coffin Eruption	コフィンエラプション
10110201013	Scarab Swarm	スカラベの群れ
10110201014	Pharaoh Normal Attack	ファラオ通常攻撃
10110201015	Gift of the Underworld	冥界の贈り物
10110201016	Shadow Siphon	シャドウサイフォン
10110201017	Funeral Beat	フューネラルビート
10110201018	Orc Lord Normal Attack	オークロード通常攻撃
10110201019	Brutal Sweep Attack	ブルータルスイープ
10110201020	Rockfall Barrage	落石連射
10110201021	Triple Quake	トリプルクエイク
10110201022	Gravity Totem	グラビティトーテム
10110201023	Gravity Totem Explosion	グラビティトーテム爆発
10110201024	Brute Force Rupture	ブルートフォースラプチャー
10110201025	Gravity Totem Pull	グラビティトーテム吸引
10110201026	Orc Lord-Placeholder	オークロード-プレースホルダー
10110201027	Moonlight Flower Normal Attack	月夜花通常攻撃
10110201028	Dark Corrosion	ダークコロージョン
10110201029	Sonic Impact	ソニックインパクト
10110201030	Falling Bell	落ちる鐘
10110201031	Bell Resonance	ベルレゾナンス
10110201032	Moonlight Flower-Placeholder	月夜花-プレースホルダー
10110201033	Roaming Tempest	ローミングテンペスト
10110201034	Doppelganger Normal Attack	ドッペルゲンガー通常攻撃
10110201035	Dark Magnum Break	ダークマグナムブレイク
10110201036	Charging Blade	チャージングブレード
10110201037	Blade Fan	ブレードファン
10110201038	Storm Gust	ストームガスト
10110201039	Summon Clone	クローンを召喚する
290054	Ends in ${1}	${1}で終了
10110201097	Esen's Slaughter	エセンの虐殺
10110201098	Orc Roar	オークの咆哮
10110201099	Armor-Shattering War Cry	アーマー破壊の雄叫び
10110201100	Orc Stomp	オークストンプ
10110201101	Storm Fang	ストームファング
10110201102	Rending Tiger Roar	裂虎の咆哮
10110201103	Enraged Tiger Roar	激昂する虎の咆哮
10110201104	Savage Shield	サベージシールド
10110201105	Tribal Protection	部族の加護
10110201106	Goat's Protection	ヤギの加護
10110201107	Heaven's Drive	ヘヴンズドライブ
10110201108	Stunning Tremor	スタニングトレマー
10110201109	Root Burst	ルートバースト
10110201110	Demonic Aura Surge	魔気奔流
10110201111	Demonic Curse	悪魔の呪い
10110201112	Demonic Aura Burst	魔気爆発
10110201113	Choco Antics	チョコのおふざけ
10110201114	Agility Song	アジリティーソング
10110201115	Swift Trick	スウィフトトリック
10110201116	Abomination Blade	忌まわしき刃
10110201117	Abominable Roar	忌まわしき咆哮
10110201118	Abominable Shriek	忌まわしき絶叫
10110201119	Splash	スプラッシュ
10110201120	Eternal Curse	永遠の呪い
10110201121	Spreading Curse	拡散する呪い
10110201122	Quicksand Trap Hunter	流砂トラップハンター
10110201123	Malicious Curse	悪意の呪い
10110201124	Mummy's Curse	ミイラの呪い
10110201125	Soul's Protection	魂の加護
10110201126	Spectral Protection	スペクトラルプロテクション
10110201127	Spectral Wandering	亡霊彷徨
10110201128	Tainted Soul Slash	穢れた魂斬り
10110201129	Corrupted Soul Impact	堕落した魂の衝撃
10110201130	Gale Slash	ゲイルスラッシュ
10110201131	Wander Man Slash	ワンダーマンスラッシュ
10110201132	Slash	スラッシュ
10110201133	Corrupted Wander Man Core Passive	堕落したワンダーマン・コアパッシブ
10110201134	Shadow Hoofprint	影の蹄跡
10110201135	Sinister Cry	邪悪な叫び
10110201136	Shadow Summoning	影の召喚
10110201137	Dance of Death	死のダンス
10110201138	Gun-Smoke Severe Wound	銃煙・重傷
10110201139	Full Barrage	フルバラージ
10110201140	Nightmare Entanglement	ナイトメア拘束
10110201141	Fear Returns	恐怖の再来
10110201142	Nightmare Stomp	ナイトメアストンプ
10110201143	Blazing Fist Rampage	ブレイジングフィスト暴走
10110201144	Flames Rekindled	再燃する炎
10110201145	Blazing Thrust	ブレイジングスラスト
10110201146	Flame Fist	フレイムフィスト
10110201147	Curse Puppet	呪いの人形
10110201148	Mind Fright	心の恐怖
10110201149	Ancient Tree Entanglement	エンシェントツリー拘束
10110201150	Branch Guard	ブランチガード
10110201151	Ancient Tree Normal Attack	古木通常攻撃
10110201152	Flame Eruption	フレイムエラプション
10110201153	Lava Erosion	溶岩の浸食
10110201154	Lingering Breath	残り香
10110201155	Lightning Surge	ライトニングサージ
10110201156	Summon Lightning	雷を召喚
10110201157	Nether Rift	ネザーリフト
10110201158	Undead Convergence	アンデッド収束
10110201159	Nether Phantom	ネザーファントム
10110201160	Daedre: Passive Trigger	デイドル：パッシブ発動
10110201161	Iron Ball Rampage	鉄球乱舞
10110201162	Concussion	脳震盪
10110201163	Iron Ball Smash	アイアンボールスマッシュ
10110201164	Multiple Damage	多段ダメージ
10110201165	Fierce Blade	激しい刃
10110201166	Blade Rampage	ブレードランペイジ
10110201167	Dancing Blades	ダンシングブレード
10110201168	Alert Reconnaissance	警戒偵察
10110201169	Farsight Revelation	遠見の啓示
10110201170	Vine Strike	ヴァインストライク
10110201171	Fruit Blossom Healing	果実の花の回復
10110201172	Forest's Blessing	森の祝福
10110201173	Tree Spirit Curse	木霊の呪い
10110201174	Echoing Bell	響く鐘
10110201175	Lingering Echo	残響
10110201176	Time Lock	タイムロック
10110201177	Ninja Art: Vanishing Trail	忍法：消える足跡
10110201178	Ninja Art: Smoke Screen	忍法：煙幕
10110201179	Ninja Art: Chain Blast	忍術：チェインブラスト
10110201180	Fire Ninja Darkness	火忍の闇
10110201181	Silver Moon Descends	銀月降臨
10110201182	Radiant Moon	輝く月
10110201183	Silver Moon Strike	銀月の一撃
10110201311	Stone Blades - Inner Ring	ストーンブレード - 内側リング
10110201312	Heavy Shield Defense - Raise Shield Start	ヘビーシールドディフェンス - シールド構え開始
10110201313	Heavy Shield Defense - Shield Raised	ヘビーシールドディフェンス - シールド展開
10110201314	Heavy Shield Defense - Broken While Raising Shield	ヘビーシールドディフェンス - シールド構え中に破壊
10110201315	Heavy Shield Defense - Full-screen AOE	ヘビーシールドディフェンス - 全画面範囲
10110201316	Heavy Shield Defense - Alternate	ヘビーシールドディフェンス - 別版
10110201317	Ring Blade Kunai - Boss Leap	リングブレードクナイ - ボスジャンプ
10110201318	Ring Blade Kunai - Boss Landing	リングブレードクナイ - ボス着地
10110201319	Ring Blade Kunai - Player Blade Deflection	リングブレードクナイ - プレイヤーブレードディフレクション
10110201320	Ringblade Kunai-Player Shield	リングブレードクナイ-プレイヤーシールド
10110201321	Ringblade Kunai-Launch Blade	リングブレードクナイ-ブレード発射
10110201322	Ringblade Kunai-Kunai	リングブレード・クナイ-クナイ
10110201323	Ringblade Kunai-Add Player Tag	リングブレードクナイ-プレイヤータグ追加
10110201324	Ringblade Kunai-Alternate	リングブレードクナイ・別版
10110201325	Blink	まばたき
10110201326	Blink Alternate	ブリンク切替
10110201327	Use Instance Revive Count	インスタンス復活回数を使用
10110201328	Blade Deflection	ブレードディフレクション
10110201329	Greatblade Slash	グレートブレードスラッシュ
10110201330	Blade Mountain-Ring-@{1}	ブレードマウンテン・リング・@{1}
10110201331	Blade Mountain-Ring-@{1}-Alternate	ブレードマウンテン-リング-@{1}-別版
10110201332	Blade Mountain-Rectangle-@{1}	ブレードマウンテン-長方形-@{1}
10110201333	Blade Mountain-Rectangle-@{1}-Alternate	ブレードマウンテン-長方形-@{1}-派生
10110201334	Link Placeholder	リンク用プレースホルダー
10110201335	Mark Target	ターゲットをマークする
10110201336	Obtain Greatblade	グレートブレードを入手
10110201337	Obtain Shield	シールドを入手する
10110201338	Rockbreaker@{1}	ロックブレイカー@{1}
10110201339	Blade Deflection Easy	ブレードディフレクション・イージー
10110201340	Flying Blade Check	飛刃チェック
10110201341	Mark Target@{1}	ターゲットマーク@{1}
10110201342	Blade Deflection Mechanic Warning	ブレードディフレクションギミック警告
10110201343	Drake Normal Attack	ドレイク通常攻撃
10110201344	Falling Cannonball	降り注ぐ砲弾
10110201345	Summon Puppets	パペット召喚
10110201346	Watch Out for Explosive Barrels	爆発樽に注意
10110201347	Ghost Ship Grand Charge	ゴーストシップ・グランドチャージ
10110201348	Drake Minion Normal Attack	ドレイクミニオン通常攻撃
10110201349	Drake Water Pillar	ドレイク・ウォーターピラー
10110201350	Drake Slash	ドレイクスラッシュ
10110201351	Drake Thrust	ドレイクスラスト
10110201352	Drake Waterspout	ドレイク・ウォータースパウト
10110201353	Drake Water Blade	ドレイク・ウォーターブレード
10110201354	Drake Minion Wave Attack	ドレイク配下ウェーブ攻撃
10110201355	Blink	まばたき
10110201356	Falling Cross Cannonballs	落下クロス砲弾
10110201357	Drake Thrust (Quick Stop)	ドレイクスラスト（クイックストップ）
10110201358	Falling Cannonball (No Animation)	落下砲弾（アニメーションなし）
10110201359	Drake Waterspout (No Animation)	ドレイク水柱（アニメーションなし）
10110201360	Cross Bombardment (No Animation)	クロス砲撃（アニメーションなし）
10110201361	Ghost Ship Grand Charge Horizontal@{1}	ゴーストシップグランドチャージ横@{1}
10110201362	Ghost Ship Grand Charge Vertical@{1}	ゴーストシップグランドチャージ縦@{1}
10110201363	Falling Cross Cannonballs (Vertical)	落下クロス砲弾（縦）
10110201364	Falling Explosives	落下爆発物
10110201365	Two Drake Waterspouts	ドレイクの水柱2本
10110201366	Four Drake Waterspouts	ドレイクの4本水柱
10110201367	Six Drake Waterspouts	ドレイクの水柱6本
10110201368	Drake Water Blade@{1}	ドレイクウォーターブレード@{1}
10110201369	Falling Explosive Barrels @{1} sec.	落下爆発樽 @{1}秒
10110201370	Ghost Ship Grand Charge Horizontal Easy	ゴーストシップグランドチャージ横・イージー
10110201371	Ghost Ship Grand Charge Vertical Easy	ゴーストシップグランドチャージ縦・イージー
10110201372	Beehive Throw@{1}	ハチの巣投げ@{1}
10110201373	Swarming Bees@{1}	蜂群@{1}
10110201374	Falling Beehive@{1}	落下する蜂の巣@{1}
10110201375	Hornet Assault@{1}	ホーネットアサルト@{1}
10110201376	Hornet Assault+Falling Beehive	ホーネットアサルト+落下する蜂の巣
10110201377	Animation Only (Phase @{1}	アニメーションのみ（フェーズ @{1}
10110201378	Enter Stealth in Phase @{1}	フェーズ@{1}でステルス状態になる
10110201379	Teleport	テレポート
10110201380	Maya Normal Attack	マヤー通常攻撃
10110201381	Stone Glyph Slash (Deprecated)	ストーングリフスラッシュ（廃止予定）
10110201382	Petrifying Mist (Deprecated)	石化ミスト（廃止予定）
10110201383	Stone Pillar (Deprecated)	ストーンピラー（廃止予定）
10110201384	Silk Spit	糸吐き
10110201385	Player Link	プレイヤーリンク
10110201386	Sandstorm (Deprecated)	サンドストーム（廃止予定）
10110201387	Link Distance Check	リンク距離チェック
10110201388	Reverse Stone Glyph Slash	逆ストーングリフスラッシュ
10110201389	Sandstorm Tutorial Version	サンドストームチュートリアル版
10110201390	Stone Pillar@{1} (Deprecated)	石柱@{1}（廃止予定）
10110201391	Stone Glyph Slash Targeting	ストーングリフスラッシュ照準
10110201392	Stone Pillar Tracking Target	石柱追尾対象
10110201393	Stone Pillar Random Point Selection	石柱ランダム地点選択
10110201394	Petrifying Mist Tracking	石化ミスト追尾
10110201395	Petrifying Cleave - Four Directions	石化斬り - 四方向
10110201396	Petrifying Cleave - Tracking	石化斬り - 追尾
10110201397	New Ultimate	ニューアルティメット
10110201398	Player Link@{1}	プレイヤーリンク@{1}
10110201399	Link Distance Check@{1}	リンク距離チェック@{1}
10110201400	Silk Spit@{1}	シルクスピット@{1}
10110201401	Sandstorm@{1}	砂嵐@{1}
10110201402	New Ultimate@{1}	新アルティメット@{1}
10110201403	Silk Spit Tutorial	糸吐きチュートリアル
10110201404	Field Skill	フィールドスキル
10110201405	Petrifying Mist Tracking - Easy	追尾石化ミスト - イージー
10110201406	Stone Glyph Slash Targeting - Easy	ストーングリフスラッシュ照準 - イージー
10110201407	Ultimate - Easy	アルティメット - イージー
10110201408	Stone Glyph Slash@{1}	ストーングリフスラッシュ@{1}
10110201409	Silk Spit@{1} Players	シルクスピット@{1} プレイヤー
10110201410	Link Red Status Check@{1}	リンクレッド状態チェック@{1}
10110201411	Link Drag	リンクドラッグ
10110201412	Stone Pillar Self-Destruct	石柱自爆
10110201413	Cancel Skill	キャンセルスキル
10110201414	Locate	位置確認
10110201415	Summon Horong	ホロンを召喚する
10110201416	Dark Pulse	ダークパルス
10110201417	Horong Split	ホロン スプリット
10110201418	Summon Mummy	ミイラを召喚する
10110201419	Bandage Lash	包帯ラッシュ
10110201420	Astral Shift	アストラルシフト
10110201421	Horong Tracking	ホロン追尾
10110201422	Boss Relative Position Check	ボス相対位置チェック
10110201423	Asset Library	アセットライブラリ
10110201424	Bandage Lash@{1}	包帯ラッシュ@{1}
10110201425	Horong Split@{1}	ホロンスプリット@{1}
10110201426	Dark Pulse@{1}	ダークパルス@{1}
10110201427	Refresh Horong	ホロンを更新
10110201428	Summon Horong@{1}	ホロン召喚@{1}
10110201429	Pre-Astral Shift Split	アストラルシフト前分裂
10110201430	Horong Pulse	ホロンパルス
10110201431	Rotating Dark Pulse	回転ダークパルス
10110201432	Cooldown Placeholder Skill	クールダウン用プレースホルダースキル
10110201433	Teleport to Center	中央へテレポート
10110201434	Cooldown Placeholder Skill@{1} sec.	クールダウン用プレースホルダースキル@{1}秒
10110201435	Pharaoh Normal Attack	ファラオ通常攻撃
10110201436	Summon Pyramid	ピラミッド召喚
10110201437	Summon Coffin	召喚棺
10110201438	Coffin Eruption	コフィンエラプション
10110201439	Grasp of the Dead	死者の掌握
10110201440	Shroud	シュラウド
10110201441	Tear Off the Shroud	覆いを引き剥がす
10110201442	Shroud Detection	シュラウド検知
10110201443	Coffin Eruption@{1}	コフィンエラプション@{1}
10110201444	Divine Light Purification	ディバインライト浄化
10110201445	Increase Damage Reduction	ダメージ軽減を増加
10110201446	Laser Summon	レーザー召喚
10110201447	Summon Coffin + Bandage	棺＋包帯を召喚
10110201448	Coffin Bandage Restraint	棺包帯拘束
10110201449	Coffin Restraint@{1}Remove Stealth	棺拘束@{1}ステルス解除
10110201450	Pharaoh Ultimate	ファラオ・アルティメット
10110201451	Pharaoh Ultimate Damage	ファラオ必殺技ダメージ
10110201452	Blink	まばたき
10110201453	Pyramid Skill Interrupted	ピラミッドスキル中断
10110201454	Death Ray	デスレイ
10110201455	Pyramid Laser Damage	ピラミッドレーザーダメージ
10110201456	Laser	レーザー
10110201457	Remove Curse	呪いを解く
10110201458	Laser Coffin Shot	レーザー棺桶ショット
10110201459	Laser Summons Coffins	レーザーが棺を召喚
10110201460	Mummy Normal Attack	マミー通常攻撃
10110201461	Mummy Cone Attack	マミー扇状攻撃
10110201462	Bandage Ambush@{1}	包帯奇襲@{1}
10110201463	Moonlight Flower Normal Attack	月夜花通常攻撃
10110201464	Moonlight Flower Ambush	月夜花の奇襲
10110201465	Moonlight Flower Launches Light Wave	月夜花が光波を発射
10110201466	Moonlight Flower Ground Slam	月夜花グラウンドスラム
10110201467	Moonlight Flower Bell Incoming	月夜花ベル接近
10110201468	Moonlight Flower Bell Cage	月夜花ベルケージ
10110201469	Moonlight Flower Bell Charge Shuffle	月夜花ベルチャージ・シャッフル
10110201470	Moonlight Flower Spotlight Game	月夜花スポットライトゲーム
10110201471	Moonlight Flower Four-Corner Bell	月夜花・四隅ベル
10110201472	Moonlight Flower Bell Deathrattle	月夜花ベル・断末魔
10110201473	Moonlight Flower Rapid-Fire Bullets	月夜花・速射弾
10110201474	Moonlight Flower Targeted Ground-Slam Bullet	月夜花・指定地点グラウンドスラム弾
10110201475	Moonlight Flower Circle Underfoot	月夜花・足元サークル
10110201476	Moonlight Flower Bell Incoming@{1}	月夜花ベル接近@{1}
10110201477	Moonlight Flower Five-Corner Bell	月夜花・五角ベル
10110201478	Moonlight Flower Knockback Ambush	月夜花・ノックバック奇襲
10110201479	Moonlight Flower Four-Corner Bell Hard	月夜花・四隅ベル ハード
10110201480	Moonlight Flower Five-Corner Bell Hard	月夜花・五隅ベル ハード
10110201481	Moonlight Flower Bell Charge Shuffle, Second Wave	月夜花ベルチャージシャッフル・第2ウェーブ
10110201482	Moonlight Flower Bell Charge Hard Shuffle	月夜花ベルチャージ・ハードシャッフル
10110201483	Moonlight Flower Bell Charge Hard Shuffle, Second Wave	月夜花ベルチャージ・ハードシャッフル・第2ウェーブ
10110201484	Moonlight Flower Spotlight Game Easy, Second Wave	月夜花スポットライトゲーム・イージー第2ウェーブ
10110201485	Moonlight Flower Spotlight Game Hard, Second Wave	月夜花スポットライトゲーム・ハード第2ウェーブ
10110201486	P@{1} Launches @{3} Bubbles Every @{2}s	P@{1}が@{2}秒ごとに@{3}個のバブルを発射
10110201487	EsteP@{1} Random Bubbles	EsteP@{1} ランダムバブル
10110201488	Same-Color Colliding Bubbles	同色バブル衝突
10110201489	Add @{1} Different-Color Bubbles Side by Side	異なる色のバブルを@{1}個横並びで追加
10110201490	Launch Red Bubble	赤バブル発射
10110201491	Launch Yellow Bubble	イエローバブルを発射
10110201492	Launch Blue Bubble	青バブル発射
10110201493	Launch Green Bubble	緑のバブルを発射
10110201494	Launch Homing Bubble	追尾バブルを発射
10110201495	Launch Wave	ウェーブを起動する
10110201496	Full-Arena Wave	全アリーナウェーブ
10110201497	Wave Splash	ウェーブスプラッシュ
10110201498	Cone-Shaped Wave	扇形ウェーブ
10110201499	Create @{1} Grid Bubbles	@{1}個のグリッドバブルを生成
10110201500	Create @{1} Homing Bubbles	追尾バブルを@{1}個生成
10110201501	Create @{1} Different-Color Cross Bubbles	異色クロスバブルを@{1}個生成
10110201502	Create @{1} Same-Color Cross Bubbles	同色クロスバブルを@{1}個生成
10110201503	Launch Red Homing Bubble	レッド追尾バブルを発射
10110201504	Launch Yellow Homing Bubble	イエロー追尾バブルを発射
10110201505	Launch Blue Homing Bubble	ブルー追尾バブルを発射
10110201506	Launch Green Homing Bubble	グリーン追尾バブルを発射
10110201507	Send Stage Message@{1}	ステージメッセージ送信@{1}
10110201508	Launch Stationary Red Bubble	固定レッドバブルを発射
10110201509	Launch Stationary Yellow Bubble	固定イエローバブルを発射
10110201510	Launch Stationary Blue Bubble	固定ブルーバブルを発射
10110201511	Launch Stationary Green Bubble	固定グリーンバブルを発射
10110201512	Normal Attack@{1}	通常攻撃@{1}
10110201513	Targeted Stationary Bubble	指定位置固定バブル
10110201514	Homing Bubble Action	追尾バブルアクション
10110201515	Straight-Line Bubble Action	直線バブルアクション
10110201516	Launch Water Jet	ウォータージェット発射
10110201517	P@{1} Applies Buff	P@{1} バフ付与
10110201518	Straight-Line Bubble Action@{1}	直線バブルアクション@{1}
10110201519	P@{1} Action	P@{1} アクション
10110201520	P@{1} Red Bubble	P@{1} レッドバブル
10110201521	P@{1} Yellow Bubble	P@{1} イエローバブル
10110201522	P@{1} Blue Bubble	P@{1} 青バブル
10110201523	P@{1} Green Bubble	P@{1} 緑バブル
10110201524	Unstable Red Bubble	不安定レッドバブル
10110201525	Unstable Yellow Bubble	不安定イエローバブル
10110201526	Unstable Blue Bubble	不安定なブルーバブル
10110201527	Unstable Green Bubble	不安定なグリーンバブル
10110201528	P@{1} Red Bubble@{2}	P@{1} レッドバブル@{2}
10110201529	P@{1} Yellow Bubble@{2}	P@{1} イエローバブル@{2}
10110201530	P@{1} Blue Bubble@{2}	P@{1} ブルーバブル@{2}
10110201531	P@{1} Green Bubble@{2}	P@{1} グリーンバブル@{2}
10110201532	Link Effect	リンク効果
10110201533	Eight-Direction Wave	8方向ウェーブ
10110201534	Water Jet Damage	ウォータージェットダメージ
10110201535	Ground Red Bubble	地上赤バブル
10110201536	Ground Yellow Bubble	地上イエローバブル
10110201537	Ground Blue Bubble	地上青バブル
10110201538	Ground Green Bubble	地上グリーンバブル
10110201539	Create @{1} Ground Bubbles	地上バブルを@{1}個生成
10110201540	Create @{1} Differently Colored Homing Bubbles	異なる色の追尾バブルを@{1}個生成
